"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"ACCUEIL ET PROMOTION","accompagnement et gestion personalisée des publics PLIE",41960,19066.67,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACCUEIL ET PROMOTION","Accompagnement et gestion personnalisée des parcours PLIE",42999.33,22266,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACCUEIL ET PROMOTION","Chantier Insertion 2009 Second Oeuvre Bâtiment",41626,20813,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / AVESNES-SUR-HELPE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Accueil Fraternel Roubaisien","Appui Social Individualisé 2008",110461,45600,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / ROUBAIX-OUEST","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACEPIA ","ACTION D'INSERTION 2008 Brigade verte",26537,13268.5,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / VALENCIENNES / SAINT-AMAND-LES-EAUX / SAINT-AMAND-LES-EAUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACEPIA ","ACTION D'INSERTION Brigades vertes St AMAND 2007 ",26537,13268.5,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / VALENCIENNES / SAINT-AMAND-LES-EAUX / SAINT-AMAND-LES-EAUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACEPIA ","Brigade verte 2009",17800,8900,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / VALENCIENNES / SAINT-AMAND-LES-EAUX / SAINT-AMAND-LES-EAUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACEPIA ","Referent généraliste de parcours 2008",34396,17198,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / VALENCIENNES / SAINT-AMAND-LES-EAUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACEPIA ","RGP St AMAND 2007",34396,17198,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / VALENCIENNES / SAINT-AMAND-LES-EAUX / SAINT-AMAND-LES-EAUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACID","ACTION D'INSERTION Accompagnement socio professionnel Maubeuge 2007",62203,31101.5,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / AVESNES-SUR-HELPE / MAUBEUGE / MAUBEUGE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
