"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"Association Développement par Insertion Economique (ADISES ACTIVE)","Dispositif Local d'Accompagnement des structures d'utilité sociale dans le département de Haute-Savoie",67560,33730,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","HAUTE-SAVOIE","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Association Développement par Insertion Economique (ADISES ACTIVE)","Dispositif Local d'Accompagnementdes structures d'utilité sociale en Savoie - Ingénierie",98588,46394,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","SAVOIE","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Association DIALOGUES","Rebondir",78000,39000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association DIALOGUES","Rebondir (2009)",50000,25000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Doménoise pour des Missions d'Insertion Sociale (ADMIS)","Encadrement technique de l'atelier d'insertion repassage  Pas un pli  ADMIS 2008",22550,11275,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / DOMENE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association du Plan Local pour l'Insertion et l'Emploi du Valentinois","Plan Local pour l'Insertion et l'Emploi du Valentinois",3829661.14,1738865,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","DROME / VALENCE / VALENCE / VALENCE","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Association ECATE","Amélioration et renforcement des actions de formation et des contacts avec le monde économique des ateliers-chantiers d'insertion",70343,30000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ARDECHE / PRIVAS / BOURG-SAINT-ANDEOL","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association  Entreprendre en Roannais Forez ","Démarche collective d'innovation par le design dans les PME-PMI, via un projet pilote d'habitat adapté et évolutif en milieu rural",87500,18875,"FEDER ","RHONE-ALPES","Multilocalisation","Programme Opérationnel FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Association ExtraEnergy France","Rhône Alpes Roule Electrique (année 1 - phase emploi)",30000,8499,"FEDER ","RHONE-ALPES",,"Programme Opérationnel FEDER","25","Transport urbain"
"Association ExtraEnergy France","Rhône Alpes Roule Electrique (année 2 - phase emploi)",90000,83700,"FEDER ","RHONE-ALPES","RHONE","Programme Opérationnel FEDER",,
"Association ExtraEnergy France","Rhône Alpes Roule Electrique (fonctionnement)",69169,15217.18,"FEDER ","RHONE-ALPES","RHONE","Programme Opérationnel FEDER","25","Transport urbain"
"Association ExtraEnergy France","Rhône Alpes Roule Electrique (phase d'investissement - année 1)",99554,21901.88,"FEDER ","RHONE-ALPES",,"Programme Opérationnel FEDER","25","Transport urbain"
"Association Forézienne d'Ecoles de Production","Préparation à un emploi industriel",71842.09,14187,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Forez Tourisme","Création d'un réseau internet et intranet pour les offices de tourisme des Pays du Forez",86734,43367,"FEDER ","RHONE-ALPES","LOIRE / MONTBRISON / MONTBRISON / CHAMPDIEU","Programme Opérationnel FEDER","15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"Association Fréquence Ecoles ","Mise en place d'outils TIC pour l'organisation de balades interactives développement durable ",20400,7140,"FEDER ","RHONE-ALPES","RHONE","Programme Opérationnel FEDER","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association IDEE (Information pour le Développement de l'Emploi dans les Entreprises)","Accompagnement et suivi par référent d'étape hors chantier d'insertion",45199,25199,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association IDEE (Information pour le Développement de l'Emploi dans les Entreprises)","connaissance des métiers, positionnement et placement en entreprises",58400,58400,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","DROME","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association IDEE (Information pour le Développement de l'Emploi dans les Entreprises)","Preparation et intégration à l'emploi",50635,50635,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Aide aux postes en entreprise d'insertion",338835,169417.5,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Formation aux Eco comportements dans la pratique professionnellle",4115,3000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Formation aux Eco comportements dans la pratique professionnellle 2009",4102,3000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Formation aux métiers de services à la personne",24131.79,17000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Formation aux métiers de services à la personne 2009",22213.5,13420,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Linguistique et pratique professionnelle",16928.31,14000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Linguistique et pratique professionnelle 2009",19812,14000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Mise en situation de travail",103772,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Insertion Emplois Service dite  Ménage Service ","Mise en situation de travail 2009",183530.75,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION INTERMEDIAIRE D'ENTRAIDE RHODANIENNE (AIDER)","Accompagnement renforcé de bénéficiaires Plie de Lyon",6871,6000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION INTERMEDIAIRE D'ENTRAIDE RHODANIENNE (AIDER)","Accompagnement renforcé de bénéficiaires Plie de Lyon 2009",9000,9000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association intermédiaire pour la réinsertion et l'emploi","Accompagnement socioprofessionnel sur les chantiers d'insertion",77374.6,20000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","DROME","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Isère Sud Initiative (ISI)","Favoriser l'initiative économique en maillant le territoire",283122,142300,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / VIZILLE","Programme Opérationnel FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Association IZEM","Appel à projet 2008 culture du risque. Odyssée des ilônes",162820,97692,"FEDER ","Multiregion","Multilocalisation","POP Plan Rhône","53","Prévention des risques (...)"
"Association l'accueil et le travail des personnes handicapées (APATPH)","Extension  d'un établissement d'aide par le travail à Coucouron",680000,340000,"FEDER ","RHONE-ALPES","ARDECHE / LARGENTIERE / COUCOURON / COUCOURON","Programme Opérationnel FEDER","79","Autres infrastructures sociales"
"ASSOCIATION LA FABRIQUE DES PETITES UTOPIES","PUI De Grenoble - Création d'un spectacle vivant -année 2008-",136500,20000,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / GRENOBLE / GRENOBLE","Programme Opérationnel FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"ASSOCIATION LA POUSADA","PUI de GRENOBLE 2008.Pépinière d'activités.Travaux d'aménagement.",74555,23000,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / GRENOBLE / GRENOBLE","Programme Opérationnel FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"ASSOCIATION LA POUSADA","PUI de GRENOBLE  .Pépinière d'activités. Mise en place et  développement.",86127,19000,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / GRENOBLE / GRENOBLE","Programme Opérationnel FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Association Le Recycleur","Création d'un réseau d'ateliers vélo",24600,15498,"FEDER ","RHONE-ALPES","RHONE / LYON / LYON / LYON","Programme Opérationnel FEDER",,
"Association l'Escale - Centre Regain","Accompagnement renforcé sur les chantiers d'insertion",79723.6,20000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","DROME","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association les Emplois verts du Pays Voironnais","Encadrement technique du chantier d'insertion emplois verts du pays voironnais 2008",14788,7394,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / VOIRON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association LES PANORAMISTES","Travaux photographique : Actualités ",31387,13182.54,"FEDER ","POITOU-CHARENTES","DEUX-SEVRES / PARTHENAY / SECONDIGNY / NEUVY-BOUIN","Programme Opérationnel FEDER","58","Protection et préservation du patrimoine culturel"
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Accompagnement renforcé personnalisé",39212,14040,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / BELLEY / PERONNAS / RILLIEUX-LA-PAPE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Atelier de recherche d'emploi pour public ne maîtrisant pas le français",9000,9000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Atelier de recherche d'emploi pour public ne maîtrisant pas le français 2009",9150,9150,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Atelier de recherche d'emploi pour publics ne maitrisant pas le francais",6800,6800,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / BELLEY / PERONNAS / RILLIEUX-LA-PAPE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Atelier permanent de formation linguistique 2008",14000,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Formation sur un projet professionnel sur l'approche de la régie des spectacles pour les détenus",21000,10500,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Lieu de ressources pour les détenus et tutorat parrainage pour les détenus sortants",28400,11700,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Module FLE - Prequalification assistant(e) de vie",5400,5400,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Référent de parcours RMI/PLIE (2008)",55850,14500,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Référent de parcours RMI / PLIE (2d semestre) (2008)",17000,5650,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise de Promotion et d'Education Sociale (ALPES)","Référent de parcours RMI/PLIE Publics ne maîtrisant pas le français (2008)",56015,29600,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise pour l'Insertion Economique et Sociale (ALLIES)","Plan Local pour l'Insertion et l'Emploi - Lyon ALLIES",9314645,4602918,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / LYON / LYON","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Association Lyonnaise pour l'Insertion Economique et Sociale (ALLIES)","PUI Grand Lyon - Mission d'ingénierie de projets d'insertion dans les domaines culturels et artistiques",77500,22500,"FEDER ","RHONE-ALPES","RHONE / LYON","Programme Opérationnel FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Association Lyonnaise pour L'Insertion Economique & Sociale (ALLIES)","Accompagnement renforcé vers l'emploi 2009",128429,28429,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise pour L'Insertion Economique & Sociale (ALLIES)","Assistance Technique",47712,23856,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen",,
"Association Lyonnaise pour L'Insertion Economique & Sociale (ALLIES)","Assistance Technique 2009",91423,35559,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen",,
"Association Lyonnaise pour L'Insertion Economique & Sociale (ALLIES)","Structure d'Animation ",408479,370842,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Lyonnaise pour L'Insertion Economique & Sociale (ALLIES)","Structure d'Animation 2009",506615,460800,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Majo Villette","Accompagnement vers l'emploi en milieu de vie 2009",23606,10000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Marianne","Chantier d'insertion",354350,20000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / VIF / LE PONT-DE-CLAIX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Marianne","Chantier d'insertion",377828,19600,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / VIF / LE PONT-DE-CLAIX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Micro Initiatives Rilliardes (AMIR)","Favoriser l'acces a une activite professionnelle durable pour les habitants en situation precaire",36287,9400,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / BELLEY / PERONNAS / RILLIEUX-LA-PAPE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Migrateurs Rhône Méditerranée","Coût de mise en oeuvre de l'état des lieux de la circulation piscicole et des potentialités écologiques sur la Drôme et l'Isère",14900,7450,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ARLES / ARLES","Programme Opérationnel FEDER","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"Association Migrateurs Rhône Méditerranée","Coût de mise en oeuvre du suivi de la reproduction et des jeunes stades d'aloses sur le bassin Rhône",100402,27610.55,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ARLES / ARLES","Programme Opérationnel FEDER","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Association Migrateurs Rhône Méditerranée","Coût de mise en oeuvre du suivi des pêcheries d'aloses du bassin Rhône-Méditérannée",13700,3767.5,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ARLES / ARLES","Programme Opérationnel FEDER","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Association Mobil'emploi 73","Aide à la mobilité",19987,4065,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","SAVOIE / CHAMBERY / CHAMBERY / CHAMBERY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Multiservices pour l'Aide aux Familles et à l'Insertion (AMAFI) ","Atelier de communication, groupe d'écoute, de parole et de lien - AMAFI",6200,5000,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Multiservices pour l'Aide aux Familles et à l'Insertion (AMAFI) ","Chantier d'insertion",352650,21333,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / VIF / LE PONT-DE-CLAIX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Multiservices pour l'Aide aux Familles et à l'Insertion (AMAFI) ","Chantier d'insertion",360494,21333,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / VIF / LE PONT-DE-CLAIX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Nationale pour la Formation Automobile (ANFA)","Engagement Développement des Emplois et des Compétences (EDEC) -  Compétences Avenir 2009  ",1368043,615619,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Association Nationale pour la Formation Automobile (ANFA)","Engagement développemnt des emplois et des compétences (EDEC) - compétences avenir -",1327750,424880,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Association novatrice contre le chômage pour la réinsertion et l'emploi (A.N.C.R.E)","Plan de cohésion sociale, référent d'étapes des bénéficiaires du revenu minimum d'insertion (RMI) en atelier chantier d'insertion-2008",77374.6,20000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","DROME","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Parenthèse","Pégase parenthèse, une passerelle vers l'emploi durable",39809,19000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ARDECHE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Pôle Numérique ","Coordination et animation d'un réseau d'espaces publics numériques en Drôme",452180,180872,"FEDER ","RHONE-ALPES","DROME","Programme Opérationnel FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Association Pôle Numérique ","Création de l'espace d'appui à la mise en oeuvre de l'e-administration ",544600,217840,"FEDER ","RHONE-ALPES","DROME","Programme Opérationnel FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Association Pôle Numérique ","Pôle Numérique Entreprises ",574937,149483,"FEDER ","RHONE-ALPES","DROME","Programme Opérationnel FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Association pour la Promotion de l'Action Socio-Educative (APASE)","Chantiers éducatifs",166473,24000,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour la Restauration des Remparts de Crémieu (ARRC)","Encadrement technique du chantier d'insertion des Remparts de Crémieu 2008",30490,15245,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / LA TOUR-DU-PIN / CREMIEU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour le Développement des Compétences Sociales (ADCS)","Action d'insertion professionnelle pour le développement personnel",465,418,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / MEYLAN / MEYLAN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour le Développement des Transports en Commun (ADTC)","Challenge Vélo Inter-entreprises 2009",11004,4401.6,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / GRENOBLE / GRENOBLE","Programme Opérationnel FEDER",,
"Association pour le Développement Local (ADL)","Accompagnement renforcé personnalisé",101562,36720,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / BELLEY / OYONNAX / VILLEURBANNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour le Développement Local (ADL)","Atelier de preparation active a l'emploi",13100,6700,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / BELLEY / OYONNAX / VILLEURBANNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour le Développement Local (ADL)","Des  Dejeuners a Themes , support de socialisation et d'acces aux droits",6900,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / BELLEY / OYONNAX / VILLEURBANNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour le Développement Local (ADL)","Initiation - Perfectionnement Bureautique / Internet",29200,22700,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / BELLEY / OYONNAX / VILLEURBANNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour le Développement Local (ADL)","Projet d'Entreprendre : accompagnement specifique des beneficiaires porteurs de projets et createurs precaires",32000,24000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / BELLEY / OYONNAX / VILLEURBANNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour le Droit à l'initiative Economique (ADIE)","Accompagnement de projets de créations de micro-entreprises par des chômeurs et des bénéficiaires des minima sociaux dans la région Rhône-Alpes",1232068.88,322293.05,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Association pour le Droit à l'initiative Economique (ADIE)","Accompagnement et financement de projets de créations de micro-entreprises par des personnes en situation d'exclusion (2009-2010)",1372120,612755,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Association pour l'Insertion des Jeunes par l'Economique (AIJE) Espaces Verts","Aides aux postes en entreprise d'insertion",87129,43564.5,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / VENISSIEUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Régionale de Développement de l'Emploi Agricole et Rural Rhône-Alpes (ARDEAR Rhône-Alpes)","Aide à la création d'activités en Alpes Sud Isère (2009-2010)",97272,42800,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Association Régionale des Tsiganes et de leurs Amis Gadjé (ARTAG)","L'insertion professionnelle et economique des Gens du Voyage : legalisation d'activites economiques traditionnelles et creation de micro entreprises, experimentation du travail salarie",13000,,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Renaître","2007 acquisition des savoirs de base ",55677,39882,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE / FIRMINY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Renaître","2007 découverte de secteurs d'activités et de métiers, vérification de projets professionnels, émergence de service aux entreprises",354263,40350,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Renaître","2007 - Référent de parcours territorialisé",32995,32491,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE / FIRMINY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Renaître","2008 Plate forme savoir de base et emploi",45701,29901,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE / FIRMINY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Renaître","2008 - Référent de parcours territorialisé",5450,5450,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE / FIRMINY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association RESEAU DES TERRITOIRES INNOVANTS ","Organisation des 6ème rencontres nationales  Les Interconnectés ",165000,34650,"FEDER ","RHONE-ALPES","RHONE","Programme Opérationnel FEDER","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
