"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"COMMUNE DE VILLEVEQUE","Réalisation d'une chaufferie bois et d'un réseau de chaleur","288,990 €","86,697 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"41","Energie renouvelable: biomasse"
"Commune du LONGERON","Installation photovoltaïque pour production d'électricité","31,681 €","9,504 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"Commune du PLESSIS-GRAMMOIRE","Installation photovoltaïque pour production d'électricité","112,165 €","33,650 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"conseil dans les domaines de l'architecture, de l'urbanisme, de l'environnement et des paysages","Architecture et urbanisme durables- Voyage à Fribourg pour les élus et les agents de collectivités de la Loire-Atlantique","40,225 €","12,068 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil de l'Architecture, de l'Urbanisme et de l'Environnement (CAUE) de la Sarthe","Architecture et Urbanisme durable : l'expérience de Fribourg en Brisgau - Voyage d'étude de 3 jours pour les élus et agents des collectivités de la Sarthe","40,476 €","17,735 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"CONSEIL GENERAL DE LA MAYENNE","FEDER - Acquisition de la BD ORTHO IGN 2006 sur le département de la Mayenne","59,500 €","14,875 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"CONSEIL GENERAL DE LA MAYENNE","FEDER - Création d'un centre d'interprétation de l'architecture et du patrimoine au château de Ste Suzanne","1,405,986 €","351,496 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"58","Protection et préservation du patrimoine culturel"
"CONSEIL GENERAL DE LA MAYENNE","FEDER - Réalisation d'une caractérisation des ordures ménagères suivant la méthode MODECOM","54,753 €","16,426 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"CONSEIL GENERAL DE LA MAYENNE","FEDER - Réalisation d'un plan de communication sur la prévention des déchets","22,365 €","6,710 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"CONSEIL GENERAL DE LA SARTHE","acquisition de données BD ADRESSE - Sarthe ( dans le cadre de GEOPAL )","51,450 €","15,435 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"CONSEIL GENERAL DE LA SARTHE","Acquisition d'une BD Ortho","67,979 €","16,995 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
