Nom ou raison sociale du bénéficiaire,Intitulé du dossier, Montant du projet en coût total, Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégo- -risation,Libellé catégorisation
Communauté de Communes du Centre Corse,Installation de points d'eau DFCI (citernes + bassins) - 2ème tranche," 169,525 € "," 55,094 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Communauté de Communes du Centre Corse,Réalisation de la déchetterie de Corte," 431,600 € "," 215,800 € ",FEDER ,CORSE,CORSE,,44,Gestion des déchets ménagers et industriels
Communauté de Communes du Nebbio ,ACHAT ET MISE EN PLACE DE 8 PRISES D'EAU DFCI SUR LE RESEAU DE L'OFFICE  HYDRAULIQUE DU NEBBIU," 28,800 € "," 8,554 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Communauté de Communes du Nebbio ,Achat et pose de 7 cuves DFCI," 160,000 € "," 47,520 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Communauté de Communes du Nebbio ,ACHAT ET POSITIONNEMENT DE CUVES DFCI D'UNE CAPACITE TOTALE DE 390M3," 165,000 € "," 49,005 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Communauté de Communes du Nebbio ,CONSOLIDATION DES ENTREES DE ZAL ET D'UN PASSAGE A GUET," 50,000 € "," 14,850 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Communauté de Communes du Nebbio ,Mise en conformité des zones d'appui à la lutte de TEGHIME et TEDDI," 3,000 € ",,FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Communauté de Communes du Nebbio ,Mise en place de la collecte sélective: points-tri," 887,980 € "," 399,591 € ",FEDER ,CORSE,CORSE,,44,Gestion des déchets ménagers et industriels
Communauté de Communes du Nebbio ,PANNEAUX DE SIGNALISATION POUR LA MISE AUX NORMES DE LA ZAL," 25,000 € "," 7,425 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Communauté de communes du Sartenais Valinco,Mise en place de la collecte sélective," 1,292,780 € "," 581,751 € ",FEDER ,CORSE,CORSE,,44,Gestion des déchets ménagers et industriels
