"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Agropole Services","Aquitaine Technopoles, participation au Salon des entrepreneurs Paris 2009","75,369 €","30,147 €","FEDER ","AQUITAINE","AQUITAINE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Agropole Services","La technopole agropole: le développement durable en agroalimentaire.( Investissement matériel )","515,394 €","149,104 €","FEDER ","AQUITAINE","AQUITAINE",,"40","Energie renouvelable: én. solaire"
"Agropole Services","Programme d'actions 2008","457,403 €","53,357 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"AGROTEC","Soutien matériel au Centre de Ressources Technologiques - 09","257,637 €","103,055 €","FEDER ","AQUITAINE","AQUITAINE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"AKIRA TECHNOLOGIES","Projet NEXUS - Conception et développement d'une motorisation","1,102,800 €","300,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"ALPhANOV","Equipement du Centre Technologique ALPHANOV - Pôle de compétitivité Route des Lasers - Année 2010","500,000 €","250,000 €","FEDER ","AQUITAINE","AQUITAINE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"ALPhANOV","Pôle de Compétitivité Route des Lasers - Année 2009","500,000 €","250,000 €","FEDER ","AQUITAINE","AQUITAINE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Aquitaine Europe Communication","Développer les usages du numérique en Aquitaine par l'aide à la conception, à l'émergence, au déploiement et au passage à l'échelle de projets innovants (2010-2012)","1,630,800 €","630,000 €","FEDER ","AQUITAINE","AQUITAINE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Aquitaine Europe Communication","Développer les usages Gouvernance régionale des TIC","308,000 €","123,200 €","FEDER ","AQUITAINE","AQUITAINE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"Aquitaine Europe Communication","Gouvernance Régionale des TIC","279,570 €","69,900 €","FEDER ","AQUITAINE","AQUITAINE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
