"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"FEDERATION REGIONALE DE DEFENSE CONTRE LES ORGANISMES NUISIBLES DES PAYS DE LA LOIRE","développement de méthodes d'analyse multi résidus - acquisition d'un matériel chromatographique ",346050,86512.5,"FEDER ","PAYS DE LA LOIRE","Multilocalisation","Programme opérationnel FEDER - 2007/2013","1","Activités R&DT dans centres de recherche"
"FEDERATION REGIONALE DE DEFENSE CONTRE LES ORGANISMES NUISIBLES DES PAYS DE LA LOIRE","Suivi du réseau complémentaire de surveillance phytosanitaire des eaux superficielles de la région",45975,22987.5,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","55","Promotion des actifs naturels"
"Foyer de jeunes travailleurs Le Relais","Accompagnement socio-professionnel vers et dans l'emploi",515000,216920,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Foyer de jeunes travailleurs Le Relais","Accompagnement socio-professionnel vers et dans l'emploi (Relais emploi)",471200,140000,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"FROUIN Michel","Installation photovoltaïque pour la production d'électricité ",80325.84,15836.42,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / CHOLET-3E / LA TESSOUALLE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Benoit-Ménard","Installation photovoltaïque pour production d'électricité",111015.94,21000,"FEDER ","PAYS DE LA LOIRE","SARTHE / LA FLECHE / LUDE / CHENU","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Campaville","Installation photovoltaïque pour production d'électricité",95143.4,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / SAINT-ETIENNE-DE-MONTLUC / COUERON","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC CHARGE CHAUVEAU","Installation photovoltaïque pour production d'électricité",60861.84,9430.92,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Chauveau","Installation photovoltaïque pour production d'électricité",56478.24,12048.88,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / CHOLET-1ER / LA SEGUINIERE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Chauveau","Toit en panneaux solaires photovoltaiques",93190.13,21000,"FEDER ","PAYS DE LA LOIRE","SARTHE / MAMERS / FRESNAY-SUR-SARTHE / DOUILLET","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de Calestré","Installation photovoltaïque pour une production d'électricité",74843.13,16421.57,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / CHATEAUBRIANT / SAINT-NICOLAS-DE-REDON / PLESSE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de Château-Gaillard","Installation photovoltaïque pour la production d'électricité",57734.2,11546.84,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / SAINT-FLORENT-LE-VIEIL / SAINT-LAURENT-DU-MOTTAY","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de la Giraudière","Installation photovoltaïque pour production d'électricité",62110,10055,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / BEAUPREAU / LA JUBAUDIERE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de la Grande Chevallerie","Installation photovoltaïque pour production d'électricité",289801.46,21000,"FEDER ","PAYS DE LA LOIRE","SARTHE / LA FLECHE / MALICORNE-SUR-SARTHE / COURCELLES-LA-FORET","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de la Gravelle","Installation photovoltaïque pour une production d'électricité",59746.38,8873.19,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / AIGREFEUILLE-SUR-MAINE / MONTBERT","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de l'Amitié","Installation de panneaux photovoltaïques",181134.27,21000,"FEDER ","PAYS DE LA LOIRE","VENDEE / LES SABLES-D'OLONNE / MOTHE-ACHARD / LA MOTHE-ACHARD","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de la petite Chesnaie","Installation photovoltaïques pour production d'électricité",57895.17,7947.58,"FEDER ","PAYS DE LA LOIRE","SARTHE / LE MANS / SUZE-SUR-SARTHE / VOIVRES-LES-LE-MANS","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de l'Aubépine","installation de panneaux photovoltaiques sur un hangar agricole",145108.84,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / SAINT-PERE-EN-RETZ","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de l'Hordonnière","Installation photovoltaïque pour production d'électricité",122678.21,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / ANCENIS / RIAILLE / JOUE-SUR-ERDRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de l'Oasis","Installation photovoltaïque pour production d'électricité",81037.77,19518.88,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / CHAPELLE-SUR-ERDRE / GRANDCHAMPS-DES-FONTAINES","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC des Landes","Installation photovoltaïque pour production d'électricité",40641.05,8128.21,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SEGRE / POUANCE / SAINT-MICHEL-ET-CHANVEAUX","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC des Peupliers","Installation photovoltaïque pour production d'électricité",63746.38,10873.19,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / SAINT-FLORENT-LE-VIEIL / LA POMMERAYE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC des Verdais","Installation photovoltaïque pour une production d'électricité",77564.84,17782.42,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / ANCENIS / RIAILLE / TRANS-SUR-ERDRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC de Verdelle","Installation photovoltaïque pour production d'électricité",56807.93,8219.16,"FEDER ","PAYS DE LA LOIRE","SARTHE / LA FLECHE / BRULON / POILLE-SUR-VEGRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Dichet","Installation photovoltaïque pour production d'électricité",120488.76,21000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / SAINT-FLORENT-LE-VIEIL / LA POMMERAYE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC du Bignon","Toit de hangar en panneaux solaires photovoltaïques",72678.95,15339.47,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / CHATEAUBRIANT / MOISDON-LA-RIVIERE / LOUISFERT","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC DU BREUIL - Monsieur Jean François CAILLAUD","Installation photovoltaïque ",104077.3,21000,"FEDER ","PAYS DE LA LOIRE","VENDEE / LA ROCHE-SUR-YON / ROCHESERVIERE / SAINT-PHILBERT-DE-BOUAINE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC du Druillay","Installation photovoltaïque pour production d'électricité",29179.18,5835.84,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS / LOUROUX-BECONNAIS / LA CORNUAILLE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC du Louet","Installation photovoltaïque pour production d'électricité",42556.64,7970.71,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / ANCENIS / ANCENIS / SAINT-HERBLON","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC DU PANCO","Installation d'un générateur photovoltaique",93027.01,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / SAVENAY / CAMPBON","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC du Petit Moulin","Installation photovoltaïque pour production d'électricité",57762.93,7881.46,"FEDER ","PAYS DE LA LOIRE","SARTHE / LA FLECHE / MAYET / VERNEIL-LE-CHETIF","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC du Pichavot","Installation photovoltaïque pour production d'électricité",91341.25,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / CLISSON / SAINT-HILAIRE-DE-CLISSON","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC du Roseau","Installation photovoltaïque pour production délectricité",64746.38,11373.19,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / ANCENIS / SAINT-MARS-LA-JAILLE / SAINT-SULPICE-DES-LANDES","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC du Vert sillon","Installation photovoltaïque pour la production d'électricité",67233.93,12616.96,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / CHEMILLE / CHEMILLE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC GATE BOURSE","Installation de panneaux photovoltaïques sur un bâtiment agricole",94693.71,21000,"FEDER ","PAYS DE LA LOIRE","VENDEE / LA ROCHE-SUR-YON / MORTAGNE-SUR-SEVRE / TREIZE-VENTS","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Généris","Installation photovoltaïque pour production d'électricité",36616.63,5599.29,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / BEAUPREAU / LE MAY-SUR-EVRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC GERE-OGE","FEDER - Installation photovoltaïque pour la production et la vente d'électricité",94920.43,21000,"FEDER ","PAYS DE LA LOIRE","MAYENNE / LAVAL / MESLAY-DU-MAINE / SAULGES","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC HUBERT FRERES","Installation photovoltaïque pour produciton d'électricité ",112055.9,21000,"FEDER ","PAYS DE LA LOIRE","SARTHE / LA FLECHE / BRULON / POILLE-SUR-VEGRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC La Gosserie","Installation photovoltaïque pour la production d'électricité",90577.31,18615.46,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / CHEMILLE / LA CHAPELLE-ROUSSELIN","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC La Gosserie","Installation photovoltaïque pour la production d'électricité",108092.77,21000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / CHEMILLE / LA CHAPELLE-ROUSSELIN","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC La Grande Brière","Toit en panneaux solaires photovoltaïques",76618.21,17309.1,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / SAINT-GILDAS-DES-BOIS / MISSILLAC","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC la Tréminière","Installation photovoltaïque pour production d'électricité",133616.32,21000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / CHOLET / CHOLET","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC LAUNAY","Installation photovoltaïque pour production d'électricité",69974.99,13987.49,"FEDER ","PAYS DE LA LOIRE","SARTHE / LE MANS / BOULOIRE / BOULOIRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC le Moulin du Buis","Installation photovoltaïque pour production d'électricité",75709.45,16854.73,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SAUMUR / VIHIERS / MONTILLIERS","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Les Epis","Installation photovoltaïque pour la production d'électricité ",75305.48,15061.1,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SAUMUR / SAUMUR-NORD / SAINT-MARTIN-DE-LA-PLACE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC L'IZEREAU","Installation de panneaux photovoltaïques",55655.44,6827.72,"FEDER ","PAYS DE LA LOIRE","VENDEE / LA ROCHE-SUR-YON / ROCHESERVIERE / SAINT-ANDRE-TREIZE-VOIES","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC L'Orée du Bois","Installation photovoltaïque pour production d'électricité",66346.38,12173.19,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / ORVAULT / ORVAULT","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Marais Champs","Installation photovoltaïque pour une production d'électricité",95582.77,19187.36,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / BOURGNEUF-EN-RETZ / BOURGNEUF-EN-RETZ","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC OLIMEL","Pose de panneaux solaires photovoltaïques sur un hangar",110752.52,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / SAINT-PERE-EN-RETZ / SAINT-PERE-EN-RETZ","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Rotureau","Installation photovoltaïque pour production d'électricité",97897.12,19579.42,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / MONTFAUCON / LE LONGERON","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Rouger Belouin","Installation photovoltaïque pour production d'électricité",111369.37,21000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS / LOUROUX-BECONNAIS / VILLEMOISAN","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAEC Vaillant","Installation photovoltaïque pour production d'électricité",64008.67,19202.6,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS / THOUARCE / THOUARCE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAUDICHEAU Louis-Marie","Installation photovoltaïque pour production d'électricité",92254.26,21000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS / THOUARCE / VALANJOU","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GAUTIER Loïc","Installation photovoltaïque pour production d'électricité",89176.94,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / CHATEAUBRIANT / CHATEAUBRIANT / SOUDAN","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GEIQ BTP 72","Accompagnement socioprofessionnel des bénéficiaires du RSA",17028,6400,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GEIQ BTP 72","Actions d'accompagnement socio-professionnel pour l'insertion durable",15861.79,6400,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Georges GUEROIS","Installation photovoltaïque pour production d'électricité",106173.4,21000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SEGRE / POUANCE / CHAZE-HENRY","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GEO VENDEE","Acquisition de référentiels géographiques",77253.34,19313,"FEDER ","PAYS DE LA LOIRE","VENDEE / LA ROCHE-SUR-YON / ROCHE-SUR-YON / LA ROCHE-SUR-YON","Programme opérationnel FEDER - 2007/2013","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"GIRARD Robert","Installation photovoltaïque pour la production d'électricité",84533.39,21000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SAUMUR / SAUMUR-SUD / DISTRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GOULEAU Mickaël","Installation photovoltaïque pour production d'électricité",76561.84,16012.37,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / CHAMPTOCEAUX / SAINT-LAURENT-DES-AUTELS","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"GREAUD Jean Claude","Installation de panneaux photovoltaïques",54147.79,11585.56,"FEDER ","PAYS DE LA LOIRE","VENDEE / LA ROCHE-SUR-YON / POIRE-SUR-VIE / LE POIRE-SUR-VIE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"Groupe CCI Formation (CCI du Mans)","Mise en oeuvre du projet de Centre de formation d'apprentis en 2007-2008 - CCI Le Mans",154425.39,69491.43,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Groupe CCI Formation (CCI du Mans)","Mise en oeuvre du projet de Centre de formation d'apprentis en 2009 - CCI Le Mans",161138,72512.1,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Groupe d'études et de contrôle des variétés et des semences (GEVES)","Relocalisation du GEVES - tranche 1 - unité expérimentale",2221694.28,555423.57,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS / LOUROUX-BECONNAIS","Programme opérationnel FEDER - 2007/2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Groupement de coopération sanitaire Nantes soins de suite"," PROMESS Plate forme régionale d'orientation médicale en soins de suite",360443.03,69328,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel FEDER - 2007/2013","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Groupement d'intérêt public FCIP Expérience","Insertion formation initiale - subvention globale",6372449.02,3100000,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Groupement d'intérêt public FCIP Expérience","Plateforme d'Accompagnement vers l'Emploi",508969,218969,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Groupement d'intérêt public Loire Estuaire","Natura 2000-  estuaire de la Loire : contribution à la connaissance des ouvrages et du réseau hydraulique des marais estuariens- année 2007",50001,12965,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Groupement d'intérêt public Loire Estuaire","Natura 2000  estuaire de la Loire : contribution à la connaissance des ouvrages et du réseau hydraulique des marais estuariens (deuxième année- 2008)",156000,62400,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Groupement Ecole Supérieure d'Agriculture (ESA)","Mise en oeuvre du projet de Centre de formation des apprentis en 2009 - Groupe ESA",89234,40155.3,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Groupement Ecole Supérieure d'Agriculture (ESA)","Mise en oeuvre du projet de Centre de formation des apprentis Groupe ESA en 2007-2008",162540,73143,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Groupement Interconsulaire de Loire Atlantique","Mise en oeuvre du projet de Centre de formation d'apprentis en 2007-2008 - CCI Nantes-Saint Nazaire",148007.55,66603.4,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Groupement Interconsulaire de Loire Atlantique","Mise en oeuvre du projet de Centre de formation d'apprentis en 2009 - CCI Nantes-Saint Nazaire",64898.6,29204.37,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Groupement Interprofessionnel pour l'Apprentissage et la FormationProfessionnelle Continue (GIPAFOC)","Mise en oeuvre du projet de Centre de formation d'apprentis en 2007-2008 - IFOCOTEP",401408.03,180633.61,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Groupement Interprofessionnel pour l'Apprentissage et la FormationProfessionnelle Continue (GIPAFOC)","Mise en oeuvre du projet de Centre de formation d'apprentis en 2009 - IFOCOTEP",328104.2,147646.89,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"HERVE Gilles","Installation photovoltaïque pour production d'électricité",43175.43,5081.31,"FEDER ","PAYS DE LA LOIRE","SARTHE / LE MANS / SUZE-SUR-SARTHE / LOUPLANDE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"HULSMAN Egbert","Installation photovoltaïque pour production d'électricité",66268.82,12134.41,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SEGRE / POUANCE / BOUILLE-MENARD","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"ICAM","Projet AEREDECO  - recyclage des composites aéronautiques",424496,106124,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","1","Activités R&DT dans centres de recherche"
"INSERIM","Accompagnement en entreprise de travail tempraire INSERIM",152674.04,11434,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / SAINT-NAZAIRE / SAINT-NAZAIRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Institut Automobile du Mans","CISNA - plateforme régionale d'innovation  Calculs intensifs de simulations numériques automobiles ",1000000,200000,"FEDER ","PAYS DE LA LOIRE","SARTHE / LE MANS / MANS","Programme opérationnel FEDER - 2007/2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Institut des Techniques d'Ingénieur de l'Industrie des Pays de la Loire (ITII)","Mise en oeuvre du projet de Centre de formation d'apprentis en 2007-2008 - ITII",10373,4667.85,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Institut des Techniques d'Ingénieur de l'Industrie des Pays de la Loire (ITII)","Mise en oeuvre du projet de Centre de formation d'apprentis  en 2009 - ITII",68153,30668.85,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Institut français de recherche pour l'exploitation de la mer (IFREMER)","Construction d'un bâtiment destiné au Laboratoire national de référence  Microbiologie des coquillages  de l'IFREMER",2739029.9,684757.48,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / NANTES / NANTES / RESTE DE LA COMMUNE","Programme opérationnel FEDER - 2007/2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Institution interdépartementale du bassin de la Sèvre niortaise","Réfection du barrage de l'acqueduc de Maillé",731918,182979.5,"FEDER ","PAYS DE LA LOIRE","VENDEE / FONTENAY-LE-COMTE / MAILLEZAIS / MAILLE","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Institut national de recherche agronomique (INRA)","Renforcement du potentiel et de l'attractivité de la plate-forme instrumentale  Biopolymères interactions biologie structurale  (BIBS) dans le contexte national et européen - tranche 1",787132.92,196783.23,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / NANTES / NANTES / RESTE DE LA COMMUNE","Programme opérationnel FEDER - 2007/2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"INSTITUT SUPERIEUR DE TECHNOLOGIE DE VENDEE","Mise en oeuvre du  projet de Centre de formation d'apprentis en 2009 - ISTV",19721,8874.45,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"INSTITUT SUPERIEUR DE TECHNOLOGIE DE VENDEE","Mise en oeuvre du  projet de Centre de formation d'apprentis ISTV en 2007-2008",28602,12870.9,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","VENDEE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Institut Technologique Européen des Métiers de la Musique","Mise en oeuvre du projet de Centre de formation d'apprentis en 2007-2008 - ITEMM",96922.96,43615.33,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Institut Technologique Européen des Métiers de la Musique","Mise en oeuvre du projet de Centre de formation d'apprentis en 2009 - ITEMM",156055.17,70224.82,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Isabelle CRETIN","Installation photovoltaïque pour production d'électicité",42194.63,9053.73,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SAUMUR / VIHIERS / SAINT-PAUL-DU-BOIS","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
