"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"CCSTIR","Programme d'actions du CCSTIR - 2007",274378.55,164627.13,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","59","Développement d'infrastructures culturelles"
"CCSUD (Communauté de Communes du Sud)","Distribution de bio-composteurs individuels",257000,154200,"FEDER ","REUNION","Multilocalisation","PO FEDER 2007-2013 - ILE DE LA REUNION",,
"CCSUD (Communauté de Communes du Sud)","Maitrise d'ouvrage pour la création de la plate forme de broyage des déchets verts des Grègues",20100,12060,"FEDER ","REUNION","REUNION / SAINT-PIERRE / LE TAMPON 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION",,
"CCSUD (Communauté de Communes du Sud)","Maitrise d'ouvrage pour l'optimisation de la plate forme de boryage des dechets verts de la Plaine des Cafres",12500,7500,"FEDER ","REUNION","REUNION / SAINT-PIERRE / LE TAMPON 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION",,
"CEFORHA","Dispositif APP 2008",328810.36,230167.25,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Centre de Formation d'Apprentis Agricole - CFAA Saint Paul","Préqualification et qualification  Travaux paysagers et pépinières ",167003.82,68766.28,"FONDS SOCIAL EUROPEEN","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS / LE PORT","PO FSE 2007-2013 - ILE DE LA REUNION","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CENTRE DE RECUPERATION DES METAUX DE LA MARE","Acquiqition d'un générateur d'oxygène pour le découpage des métaux",28115.4,6747.7,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINTE-MARIE / SAINTE-MARIE","PO FEDER 2007-2013 - ILE DE LA REUNION",,
"Centre réunionnais d'entreprise éducative - CREE","Atelier de liaison vers l'emploi dans l'hotellerie et la restauration",249385.92,102688.32,"FONDS SOCIAL EUROPEEN","REUNION","REUNION / SAINT-PIERRE / SAINT-PIERRE / SAINT-PIERRE","PO FSE 2007-2013 - ILE DE LA REUNION","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Centre réunionnais d'entreprise éducative - CREE","Atelier de préparation à des parcours européens dans l'hôtellerie - 2007",187125.12,77051.52,"FONDS SOCIAL EUROPEEN","REUNION","REUNION / SAINT-PAUL / SAINT-PAUL / SAINT-PAUL","PO FSE 2007-2013 - ILE DE LA REUNION","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Accompagnement des entreprises pour le diagnostic et le présenregistrement des substances concernées par le règlement REACH",42391,19075.95,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","adaptation des chaussées pour l'accueil des gros porteurs de la nouvelle génération et mise aux normes règlementaires de la signalisation sur les aires de manoeuvre",4562345,2281172.5,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINTE-MARIE / SAINTE-MARIE","PO FEDER 2007-2013 - ILE DE LA REUNION","29","Aéroports"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Ecolde de Gestion et de Commerce de La Réunion - Programme 2007",1707469.8,703075.8,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Formation en supply chain management et prédiagnostic logistique",67090,30190.5,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Modules préparatoires à l'apprentissage 2007 - Centhor",277362.14,114207.94,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Modules préparatoires à l'apprentissage 2007 - Commerce et services",397208.4,163556.4,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Opération CODIGE - INSER 2008",167306.67,,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Opération CODIGE INSER 2009",167306.67,75288,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Plan daction 2008, mission dintérêt général du CRITT Réunion",538742,258596.16,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","3","Transfert de technologie et amélioration des réseaux de coopération..."
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","PLIE SAINT DENIS 2008",20358.22,14250.76,"FONDS SOCIAL EUROPEEN","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS / SAINT-DENIS","PO FSE 2007-2013 - ILE DE LA REUNION","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Programme apprentissage 2007 Commerce et services",3329188.2,1370842.2,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION","Programme d'actions 2007 du CRITT",512500,246000,"FEDER ","REUNION","REUNION / SAINT-DENIS","PO FEDER 2007-2013 - ILE DE LA REUNION","3","Transfert de technologie et amélioration des réseaux de coopération..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Accès à la commande publique - programme 2007",24231.5,10904.18,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Accès aux marchés - programme 2008",36819.2,22091.52,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 5E  CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Actions collectives 2009",258756.49,116440.42,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION",,
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Agro-alimentaire - Action collective 2008",89176.17,40129.28,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Agroalimentaire - programme 2007",93529.79,42088.41,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Agro-nutrition programme 2008",52365.35,31419.21,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 5E  CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","ATTESTATION CAPACITE DE TRANSPORT DE PERSONNE 2007",51484.5,21199.5,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Conseil en développement - programme 2008",91784.39,41302.98,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Démarche qualité - programme 2007",180728.09,81327.64,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Démarche Qualité - programme 2008",81281.05,36576.47,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Démarche Qualité - Programme 2008",5312.87,3187.72,"FEDER ","REUNION","REUNION / SAINT-DENIS","PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Développement durable - programme 2007",99968,44985.6,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Energie, environnement et développement durable - programme 2008",25797.43,15478.46,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","ESCALIER HELICOIDAL 2007",12117.6,4989.6,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Evaluation des risques professionnels - programme 2007",35853.39,16134.03,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","FORMATION INTRA ENTREPRISE 2007",828566.4,341174.4,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Laboratoire d'essais de menuiserie - action collective 2008",54760.05,24642.02,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Laboratoire d'essais de menuiserie - programme d'actions 2008",13516.34,8109.8,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Métiers de l'Art - Action collective 2008",64507.25,29028.26,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Métiers de l'art - programme 2007",62589.04,28165.07,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Métiers de l'Art - Programme 2008",20626.48,12375.89,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Modules préparatoires à l'apprentissage 2007",945276.5,389231.5,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Observatoire économique de l'artisanat - programme 2007",93345.43,42005.44,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Observatoire Economique de l'Artisanat - Programme d'actions 2008",97522.43,58513.46,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Observatoire régional de lutte anti-termites et laboratoire d'essai de menuiseries - programme 2007",220161.28,99072.58,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Observatoire régional de lutte anti-termites - programme 2008",109035.95,65421.57,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Pôle ameublement - programme d'actions 2008",60290.46,36174.28,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS 1ER CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","PREPARATION ATTESTATION TRANSPORT DE PERSONNE 2007",50535.9,20808.9,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","Programme apprentissage 2007",8999541,6299678.7,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","PROGRAMME ARTISANAT 2007 BEP TECHNIQUE DU FROID ET DU CONDITIONNEMENT D'AIR",91936,37856,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","PROGRAMME ARTISANAT 2007 - CAPACITE /TRANSPORT ROUTIER MARCHANDISES LOCATION DE VEHICULE ",54213,22323,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","PROGRAMME ARTISANAT 2007 CHAUFFE EAU SOLAIRE INSTALLATION ET MAINTENANCE",10342.8,4258.8,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","PROGRAMME ARTISANAT 2007 DOMOTIQUE",34756.5,14311.5,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","R et D dans la construction bois et habitat - programme 2007",176384,79372.8,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"CHAMBRE DES METIERS ET DE L'ARTISANAT","STAGE CONJOINTS D'ARTISANS  2007 SAINT GILLES LES HAUTS ",42374.2,17448.2,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE DES METIERS ET DE L'ARTISANAT","STAGE DE CONJOINTS D'ARTISANS",33144.9,13647.9,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Chambre Régionale de l'Economie Sociale ","Maison de l'Economie sociale et solidaire 2008",57142.85,40000,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Chantier Réunionnais d'Insertion des Personnes à l'Emploi - CRIPE","PLIE SAINT DENIS 2008",36093.2,25265.24,"FONDS SOCIAL EUROPEEN","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS / SAINT-DENIS","PO FSE 2007-2013 - ILE DE LA REUNION","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CINOR (Communauté Intercommunale du Nord de la Réunion)","Acquisition de bacs jaunes pour la collecte séparative des déchets ménagers de la CINOR",592392,355435.2,"FEDER ","REUNION","REUNION","PO FEDER 2007-2013 - ILE DE LA REUNION","44","Gestion des déchets ménagers et industriels"
"CINOR (Communauté Intercommunale du Nord de la Réunion)","Réalisation station de traitement des eaux résiduaires des 3 Frères à Ste Suzanne-Phase conception  ",184429.9,77460.56,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINTE-SUZANNE / SAINTE-SUZANNE","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"CINOR (Communauté Intercommunale du Nord de la Réunion)","Réseaux de transfert associés à la STEP des 3 Frères à Ste Suzanne - Phase conception",129033.5,54194.07,"FEDER ","REUNION","REUNION","PO FEDER 2007-2013 - ILE DE LA REUNION",,
"CIRASTI REUNION","Programmes d'actions 2008",37500,22500,"FEDER ","REUNION",,"PO FEDER 2007-2013 - ILE DE LA REUNION","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CIREST (Communauté Intercommunale Réunion Est)","PLIE DE L'EST 2008",304922,213445.4,"FONDS SOCIAL EUROPEEN","REUNION","REUNION / SAINT-BENOIT / SAINT-BENOIT / SAINT-BENOIT","PO FSE 2007-2013 - ILE DE LA REUNION","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CIVIS (Communauté Intercommunale des Villes Solidaires)","Acquisition d'engins pour le centre de tri de Pierrefonds",144552,86731.2,"FEDER ","REUNION","REUNION / SAINT-PIERRE","PO FEDER 2007-2013 - ILE DE LA REUNION",,
"CIVIS (Communauté Intercommunale des Villes Solidaires)","Création d'une plate forme de tri de  déchets encombrants et des Déchets Industriels Banals",141760,85056,"FEDER ","REUNION","REUNION / SAINT-PIERRE / SAINT-PIERRE 4E  CANTON","PO FEDER 2007-2013 - ILE DE LA REUNION","44","Gestion des déchets ménagers et industriels"
"CNARM","Mobilité des demandeurs d'emploi - Programme 2007",3257143,2280000,"FONDS SOCIAL EUROPEEN","REUNION",,"PO FSE 2007-2013 - ILE DE LA REUNION","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CNARM","Mobilité des demandeurs d'emploi - Programme 2008",3257142.86,2280000,"FONDS SOCIAL EUROPEEN","REUNION","REUNION","PO FSE 2007-2013 - ILE DE LA REUNION","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CNASEA","Service militaire adapté au développement (SMAD) à Madagascar",164000,,"FEDER ","099",,"PO CTE OCEAN INDIEN 2007-2013","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COEUR VERT","Chantier d'insertion en agriculture biologique 2009",69154,48408,"FONDS SOCIAL EUROPEEN","REUNION","REUNION / SAINT-PIERRE / SAINT-PIERRE / SAINT-JOSEPH","PO FSE 2007-2013 - ILE DE LA REUNION","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COINDEVEL EMMANUEL","Aides aux investissements des entreprises industrielles et artisanales ",26294.6,6310.7,"FEDER ","REUNION","REUNION / SAINT-DENIS","PO FEDER 2007-2013 - ILE DE LA REUNION","8","Autres investissements en entreprises"
"COMITE REGIONAL OLYMPIQUE SPORTIF DE LA REUNION (CROS)","Jeux de la Commission de la jeunesse et Sports de l'Océan Indien",154700,116025,"FEDER ","099",,"PO CTE OCEAN INDIEN 2007-2013","60","Autres aides à l'amélioration des services culturels"
"COMMUNE DE BRAS-PANON","AEP Renforcement du réseau de la RN n°2",587600,293800,"FEDER ","REUNION","REUNION / SAINT-BENOIT / BRAS-PANON / BRAS-PANON","PO FEDER 2007-2013 - ILE DE LA REUNION","45","Gestion et distribution d'eau (eau potable)"
"COMMUNE DE BRAS-PANON","Etude de la réalisation de la 3ème tranche de la station d'épuration des eaux usées",60000,23400,"FEDER ","REUNION","REUNION","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"Commune de Cilaos","actualisation des études de structuration et de valorisation du bourg de Cilaos",100000,60000,"FEDER ","REUNION","REUNION / SAINT-PIERRE / SAINT-LOUIS 3E  CANTON / CILAOS","PO FEDER 2007-2013 - ILE DE LA REUNION",,
"COMMUNE DE LA PLAINE DES PALMISTES","Renforcement du réseau AEP des rues des Remparts et des Eucalyptus",69412,26432.09,"FEDER ","REUNION","REUNION / SAINT-BENOIT / LA PLAINE-DES-PALMISTES / LA PLAINE-DES-PALMISTES","PO FEDER 2007-2013 - ILE DE LA REUNION","45","Gestion et distribution d'eau (eau potable)"
"COMMUNE DE LA POSSESSION","Extension du réseau primaire d'eau potable entre le giratoire Saint Laurent et la Ravine à Marquet",147950,56339.36,"FEDER ","REUNION","REUNION / SAINT-DENIS / LA POSSESSION / LA POSSESSION","PO FEDER 2007-2013 - ILE DE LA REUNION","45","Gestion et distribution d'eau (eau potable)"
"COMMUNE DE L'ENTRE-DEUX","Etudes d'actualisation du projet de structuration et de valorisation du bourg de l'Entre Deux",80000,48000,"FEDER ","REUNION","REUNION / SAINT-PIERRE / ENTRE-DEUX / ENTRE-DEUX","PO FEDER 2007-2013 - ILE DE LA REUNION",,
"COMMUNE DE SAINT-ANDRE","Equipement du forage de Ravine Creuse",259900,85767,"FEDER ","REUNION","REUNION / SAINT-BENOIT / SAINT-BENOIT / SAINT-ANDRE","PO FEDER 2007-2013 - ILE DE LA REUNION","45","Gestion et distribution d'eau (eau potable)"
"COMMUNE DE SAINT-ANDRE","Equipement Forage Terre Rouge 2",328142.63,108287.07,"FEDER ","REUNION","REUNION / SAINT-BENOIT / SAINT-BENOIT / SAINT-ANDRE","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINT-ANDRE","Mise à niveau et extension de la station d'épuration de Saint-André",8712000,3659040,"FEDER ","REUNION","REUNION","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINT-BENOIT","Programme d'Aménagement de Quartier (PAQ) de Bras Canot - Tranche 1 - Réseau d'assainissement des eaux usées",249350,97246.5,"FEDER ","REUNION","REUNION / SAINT-BENOIT / SAINT-BENOIT / SAINT-BENOIT","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINT-BENOIT","Réalisation d'une station d'épuration ",12051500,4700085,"FEDER ","REUNION","REUNION / SAINT-BENOIT / SAINT-BENOIT / SAINT-BENOIT","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINT-BENOIT","Transfert des eaux usees de Saint Benoit vers la future station d'épuration",2499047,974628.33,"FEDER ","REUNION","REUNION / SAINT-BENOIT / SAINT-BENOIT / SAINT-BENOIT","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINT-BENOIT","Transfert des eaux usées de Sainte Anne vers la future station d'épuration",1614084.61,629493,"FEDER ","REUNION","REUNION / SAINT-BENOIT","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINT-DENIS","Elaboration du schéma directeur d'AEP ",120000,39600,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS / SAINT-DENIS","PO FEDER 2007-2013 - ILE DE LA REUNION","45","Gestion et distribution d'eau (eau potable)"
"COMMUNE DE SAINT-DENIS","travaux de protection contre les crues de la Rivière Saint Denis",9100000,5460000,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINT-DENIS / SAINT-DENIS","PO FEDER 2007-2013 - ILE DE LA REUNION","53","Prévention des risques (...)"
"COMMUNE DE SAINTE-ROSE","Construction de la station d'épuration des eaux usées",4429256.14,1594532.21,"FEDER ","REUNION","REUNION / SAINT-BENOIT / SAINTE-ROSE / SAINTE-ROSE","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINTE-ROSE","Réseau de transfert et postes de refoulement associés à la station d'épuration",2485959.42,894945.39,"FEDER ","REUNION","REUNION / SAINT-BENOIT / SAINTE-ROSE / SAINTE-ROSE","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINTE-SUZANNE","Equipement forage de Jacques Bel-Air",179200,64512,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINTE-SUZANNE / SAINTE-SUZANNE","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINTE-SUZANNE","Réalisation d'un espace de détente et loisirs, une placette et un mail piétonnier sur le centre ville Etudes et Travaux",597884.17,358730.5,"FEDER ","REUNION","REUNION","PO FEDER 2007-2013 - ILE DE LA REUNION","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNE DE SAINTE-SUZANNE","Réalisation d'un forage de reconnaissance à Deux Rives",700000,252000,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINTE-SUZANNE / SAINTE-SUZANNE","PO FEDER 2007-2013 - ILE DE LA REUNION","46","Traitement de l'eau (eaux usées)"
"COMMUNE DE SAINTE-SUZANNE","Travaux de renforcement et de restructuration des réseaux AEP 1ère tranche",4196975,2098487.5,"FEDER ","REUNION","REUNION / SAINT-DENIS / SAINTE-SUZANNE / SAINTE-SUZANNE","PO FEDER 2007-2013 - ILE DE LA REUNION","45","Gestion et distribution d'eau (eau potable)"
