"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BAC PROFESSIONNEL INDUSTRIES DE PROCEDES 1ERE ANNEE  - OF : GRETA DE LA REGION HAVRAISE",42433.2,21216.6,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BAC PROFESSIONNEL INDUSTRIES DE PROCEDES 2EME ANNEE  - OF : GRETA DE LA REGION HAVRAISE",44270.56,22135.28,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEPA AMENAGEMENT DE L'ESPACE  - OF : FRMFREO",119327.4,59663.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEPA SERVICES AUX PERSONNES  - OF : FRMFREO",178200,89100,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEPA SERVICES AUX PERSONNES  - OF : ICF ELBEUF",183254.4,91627.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEP CARRIERES SANITAIRES ET SOCIALES  - OF : GRETA DE L'EURE",112224,56112,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEP CARRIERES SANITAIRES ET SOCIALES  - OF : ICF ELBEUF",138475.35,69237.68,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEP CARRIERES SANITAIRES ET SOCIALES  - OF : INFRA",178054.4,89027.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEP CARRIERES SANITAIRES ET SOCIALES  - OF : UFCV/CRFA",125556.34,62778.17,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEPECASER  - OF : FORUM CONDUITE",84307.31,42153.65,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BEPE CASER TOURISME  - OF : FORUM CONDUITE",100939.44,50469.72,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BP COIFFURE  - OF : GRETA ROUEN MULTIPOLES",90035.68,45017.84,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BP REA ET BPA FORMATION A L'INSTALLATION  - OF : CFPPA YVETOT",176858,88429,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  BUREAUTIQUE CONNAISSANCE DES PRINCIPAUX LOGICIELS  - OF : CECOP",53844,26922,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CAP AGENT D'ENTREPOSAGE ET DE MESSAGERIE  - OF : CFR",126156.96,63078.48,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CAPA PAR UC TRAVAUX PAYSAGERS  - OF : CFPPA HORTICOLE SEINE MARITIME",117290.4,58645.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CAP CUISINE  - OF : CEFE",113642.11,56821.05,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CAP ESTHETIQUE COSMETIQUE CONSEIL VENTE  - OF : GRETA ROUEN MULTIPOLES",98864.51,49432.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CAP ESTHETIQUE COSMETIQUE CONSEIL VENTE  - OF : GRETA ROUEN MULTIPOLES",132484.51,66242.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 - CAP INSTALLATEUR SANITAIRE  - OF : GRETA ROUEN MULTIPOLES",161080.92,80540.46,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CAP MAINTENANCE ET HYGIENE DES LOCAUX  - OF : ICF ELBEUF",114153.12,57076.56,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 - CCTAR  - OF : FRMFREO",107996,53998,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CHANTIER FORMATION JEUNES  - OF : BATEAU DE BROTONNE",120834,60417,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  COMPLEMENT DE QUALIFICATION COMPTABILITE SECRETARIAT SPECIALISATION PAR DOMAINES ACTIVITES  - OF : ECOFIC",74037.6,37018.8,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  COMPLEMENT DE QUALIFICATION ETALAGISTE DECORATEUR  - OF : CEFE",41037.51,20518.75,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROFJET PROFESSIONNEL AVEC UN HANDICAP  - OF : EDUCATION ET FORMATION",67278.4,33639.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONEL AVEC UN HANDICAP  - OF : ORREA",32348.8,16174.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 - CONSTRUIRE SON PROJET PROFESSIONNE ET SE PREPARER A L'EMPLOIL  - OF : FORJECNOR 2000",50799,25399.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL AVEC SON HANDICAP  - OF : GRETEP",38900.8,19450.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL AVEC UN HANDICAP  - OF  :  EDUCATION ET FORMATION",33876.8,16938.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL AVEC UN HANDICAP  - OF : EDUCATION ET FORMATION",33639.2,16819.6,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL AVEC UN HANDICAP  - OF : EDUCATION ET FORMATION",67278.4,33639.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL AVEC UN HANDICAP  - OF : EDUCATION ET FORMATION",67542.4,33771.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL AVEC UN HANDICAP  - OF : ORREA",64697.6,32348.8,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL - COMMERCE, VENTE, GRANDE DISTRIBUTION  - OF : ICF ELBEUF",89800,44900,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL DANS LES METIERS DU BATIMENT  - OF : GRETA DE LA REGION HAVRAISE",36046,18023,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL DANS LES METIERS DU BATIMENT  - OF : GRETA DE L'EURE",44051.4,22025.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL DANS LES METIERS DU SANITAIRE, DU SOCIAL, ET DE L'ANIMATION  - OF : UFCV/CRFA",36743,18371.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL EN INDUSTRIE  - OF : GRETA DE LA REGION HAVRAISE",56562.6,28281.3,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL ET/OU SE PREPARER A L'EMPLOI  - OF : EDUCATION ET FORMATION",188826.75,94413.38,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 - CONSTRUIRE SON PROJET PROFESSIONNEL ET SE PREPARER A l'EMPLOI  - OF : FORJECNOR 2000",55123.25,27561.63,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : ADEQUATION DEVELOPPEMENT",47619.6,23809.8,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : ADEQUATION DEVELOPPEMENT",79366,39683,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : ADEQUATION DEVELOPPEMENT",130953.91,65476.95,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : AFPA LE HAVRE",62280,31140,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : ALFA",47557.44,23778.72,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : ALFA",56164.32,28082.16,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CCI &  CAUX",46370.4,23185.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CCI & CAUX",46000.11,23000.05,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF  CECOP",58256.11,29128.05,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CECOP",38837.4,19418.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CECOP",58256.11,29128.05,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CECOP",85442.28,42721.14,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CEFAP",40182,20091,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CEFAP",48218.4,24109.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CEFEGOP",54384.96,27192.48,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CEGEFOP",55520.64,27760.32,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CEGEFOP",104400.8,52200.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CEGEFOP",108115,54057.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : CEGEFOP",117124,58562,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",37247,18623.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",37499,18749.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",44356.2,22178.1,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",44431.8,22215.9,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",54736.51,27368.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",55209,27604.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",59040.8,29520.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",110418,55209,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EDUCATION ET FORMATION",121459.8,60729.9,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : EXEGO",51543.84,25771.92,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 - CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : FORJECNOR 2000",43015,21507.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF :  FRMFREO",54532.8,27266.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : FRMFREO",44985,22492.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : FRMFREO",45039.4,22519.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : FRMFREO",48643,24321.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : GRETEP",79630,39815,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : HORTITHEQUE",41798.2,20899.1,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : ORREA",45844.8,22922.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL  - OF : RECIFE",54388.8,27194.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  CONSTRUIRE SON PROJET PROFESSIONNEL OU SE PREPARER A L'EMPLOI  - OF : CEGEFOP",228406.51,114203.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 - CONSTRUIRE SON PROJET PROFESSIONNEL SE PREPARER A L'EMPLOI  - OF : MJC CONCHES",95253.2,47626.6,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
