"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Communauté d'agglomération Vichy Val d'Allier","PLIE CHANTIER INSERTION DE CUSSET","16,800 €","8,400 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / CUSSET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Lycée général et technologique de Presles","APP VICHY","73,528 €","31,980 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / CUSSET","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Formation préparatoire à l'accés à l'emploi d'opérateur de production (GRETA du BASSIN DORE ALLIER)","60,014 €","30,007 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / CUSSET / CUSSET","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Formation préparatoire à l'accès à l'emploi Métiers de Soudage (GRETA du Bassin Dore Allier)","72,414 €","36,207 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / CUSSET / CUSSET","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Préparation à l'emploi soudeur (Greta Bassin Dore Allier à Cusset)","89,340 €","44,670 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / CUSSET / CUSSET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Passerelle","Chantier d'insertion Arche de la Nature 2008","203,613 €","31,165 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / CUSSET / CUSSET / RESTE DE LA COMMUNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EMB  Georges Bourachot ","Dédoublement de l'enseignement général pour une meilleure qualité de l'apprentissage et soutien","78,977 €","29,025 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / ESCUROLLES / BELLERIVE-SUR-ALLIER","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"EMB  Georges Bourachot ","Fonction tutorale des formateurs du CFA et suivi de l'absentéisme","28,828 €","9,450 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / ESCUROLLES / BELLERIVE-SUR-ALLIER","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"EMB  Georges Bourachot ","Renforcer les relations entre le CFA, les formateurs, les apprentis, les familles et les entreprises","57,000 €","25,650 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / ESCUROLLES / BELLERIVE-SUR-ALLIER","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"EMB  Georges Bourachot ","Soutien aux apprentis afin daugmenter le taux de réussite aux examens et limiter les ruptures de contrat dapprentissage","62,200 €","27,990 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / ESCUROLLES / BELLERIVE-SUR-ALLIER","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ETUDES ET CHANTIERS","CHANTIER-INSERTION COMMUNAUTE DE  COMMUNE DU BASSIN DE GANNAT","92,509 €","44,509 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY / GANNAT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
