"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"COTTILLE DEVELOPPEMENT","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT",1150,517.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS / MIRANDE / MIRANDE / MIRANDE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COTTILLE DEVELOPPEMENT","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT",1233.5,555.08,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COTTILLE DEVELOPPEMENT","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT",1150,517.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTES-PYRENEES / ARGELES-GAZOST / ARGELES-GAZOST / ARGELES-GAZOST","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COTTILLE DEVELOPPEMENT","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT",1150,517.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","LOT / CAHORS / CAHORS / CAHORS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COTTILLE DEVELOPPEMENT","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT",1233.5,555.08,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","LOT / CAHORS / CAHORS / CAHORS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COTTILLE DEVELOPPEMENT","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT",1150,517.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / CASTRES / CASTRES / CASTRES","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COURTECHELLE","Aide aux postes d'insertion en entreprise d'insertion",135534,67767,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COUSERANS CONSTRUCTION","BEP COUVREUR",5866.5,2639.93,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE-13E / COLOMIERS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COUSERANS CONSTRUCTION","CHEF DE CHANTIER BATIMENT GENIE CIVIL",7250.95,3262.93,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COUSERANS CONSTRUCTION","CONDUCTEUR DE GRUE A TOUR",8661.12,3897.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COUSERANS CONSTRUCTION","PERMIS C (TRANSPORT EN COMMUN)",3100.03,1395.01,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / SAINT-GAUDENS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COUSIN PRADERE","ECOLE DE MANAGERS",8200,3690,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / ALBI","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CP CONCEPT","PROJET MURCO - PROGRAMME EPICEA 2008",457796,91559,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / MURET / AUTERIVE / AUTERIVE","FEDER Compétitivité Régionale et Emploi","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CPIE Bigorre - Pyrénees ","Education, Information à l'environnement et au développement durable",158525,38358,"FEDER ","MIDI-PYRENEES","HAUTES-PYRENEES","FEDER Compétitivité Régionale et Emploi","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"CPPU","Remise à niveau Enseignement Général - Savoirs de Base",5200,2600,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CRAISAF","Acquisition des savoirs de base en français",25500,8500,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / RODEZ","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CRAISAF","Acquisition des savoirs de base en français",39381,11113,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / RODEZ / RODEZ / RODEZ","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREER BOUTIQUE DE GESTION","Couveuse d'entreprises à l'essai : tester et réussir son projet de création d'entreprise",46759.09,21041.09,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","COUVEUSE D'ENTREPRISE DE L'ARIEGE",108181.82,48681.82,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE / PAMIERS / VARILHES / VERNIOLLE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","COUVEUSE D'ENTREPRISES A L'ESSAI ALTITUDE 09",73181.82,32931.82,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","COUVEUSE D'ENTREPRISES A L'ESSAI ALTITUDE 31",96363.64,43363.64,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","COUVEUSE D'ENTREPRISES A L'ESSAI DE LA HAUTE-GARONNE SAINT GAUDENS",69090.91,31090.91,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / SAINT-GAUDENS / SAINT-GAUDENS / SAINT-GAUDENS","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","COUVEUSE D'ENTREPRISES DE LA HAUTE-GARONNE TOULOUSE AGGLOMERATION",114545.45,51545.45,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","COUVEUSE D'ENTREPRISES DU LOT",15454.55,6954.55,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","LOT","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","EMPALOT INITIATIVE ET CREATION",161360,72612,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","EMPALOT INITIATIVE ET CREATION",168724,75926,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION","EMPALOT INITIATIVE ET CREATION",179692,80866,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CREER BOUTIQUES DE GESTION - Antenne de Tarn-et-Garonne","Accompagnement des bénéficiaires porteurs d'un projet de création d'activité",22740,11370,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREER BOUTIQUES DE GESTION - Antenne de Tarn-et-Garonne","Diagnostic et accompagnement en faveur des bénéficiaires RMI suite à la création de leur entreprise",13780,6890,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREPI","25 Emplois métiers porteurs",55752,24486,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREPI","Ambassadeurs des métiers",92793,28793,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREPS- Centre d'éducation populaire et de sport de Toulouse","DEVELOPPEMENT QUALITATIF 2009 DU CFA DU SPORT",5364.4,2413.98,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CREPT Formation","Ateliers savoirs de base salariés, demandeurs d'emploi et commune de Balma. Plate-forme redynamisation des savoirs de base et insertion professionnelle",50500,24000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREPT Formation","Développement des savoirs de base",21500,10750,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREPT Formation","Remise à niveau",7500,4157.75,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CRESPY","1er semestre CRESPY",85826.72,38622.02,"FONDS SOCIAL EUROPEEN","Multiregion","Multilocalisation","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
