"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"CENTRE TECHNIQUE DES INDUSTRIES MECANIQUES (CETIM)","Formation action : ACAMAS Filière Energie","131,350 €","52,500 €","FEDER ","BOURGOGNE","BOURGOGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"C.E.O.B. Aile Brisée","Etude sur deux zones prioritaires pour la conservation des oiseaux : L'Auxois et le Val de Saône","78,004 €","39,002 €","FEDER ","BOURGOGNE","BOURGOGNE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CEOLE","Extension de la zone de stockage","379,500 €","37,950 €","FEDER ","BOURGOGNE","BOURGOGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHALON-SUR-SAONE","Extension du réseau de chaleur et création d'une chaufferie bois","2,160,414 €","310,574 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"Chambre de Commerce et d'Industrie de la Nièvre","Espace entreprise Nevers Est-doublement  de la capacité d'accueil du centre d'appels","1,885,519 €","386,115 €","FEDER ","BOURGOGNE","BOURGOGNE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Chambre de Commerce et d'Industrie de la Nièvre","Etude immobilière et foncière du pays Nivernais Morvan","23,908 €","11,900 €","FEDER ","BOURGOGNE","BOURGOGNE",,"64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"Chambre de Commerce et d'Industrie de la Nièvre","Réalisation d'une étude immobilière et foncière du pays Bourgogne Nivernaise","27,448 €","13,724 €","FEDER ","BOURGOGNE","BOURGOGNE",,"64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"Chambre de Commerce et d'Industrie de la Nièvre","Réalisation d'une étude immobilière et foncière du pays nevers sud nivernais","39,777 €","19,888 €","FEDER ","BOURGOGNE","BOURGOGNE",,"64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE L'YONNE","Réalisation d'une plateforme de transbordement à GRON","5,000,000 €","2,050,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"26","Transport multimodal"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE L'YONNE","Village d'entreprises du sénonais","4,106,000 €","1,231,800 €","FEDER ","BOURGOGNE","BOURGOGNE",,"8","Autres investissements en entreprises"
"Chambre de Commerce et d'Industrie de Saône et Loire","Acquisition d'une grue portuaire pour le port de Mâcon","1,500,000 €","600,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"26","Transport multimodal"
"CHAMBRE REGIONALE  DE COMMERCE ET D'INDUSTRIE","Mise en place d'une démarche participative d'Intelligence Economique au sein du pôle VITAGORA","279,300 €","74,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Chambre Régionale de Métiers et de l'Artisanat","Gestion du développement durable au sein des entreprises artisanales 2010","136,451 €","46,393 €","FEDER ","BOURGOGNE","BOURGOGNE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"Chambre Régionale de Métiers et de l'Artisanat","Gestion du Développement durable au sein des entreprises artisanales année 2009","122,890 €","47,600 €","FEDER ","BOURGOGNE","BOURGOGNE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"CHAROLAIS HORIZON","Installation photovoltaïque de 32,4 kWc - Les Essards","187,560 €","75,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
"CITA PRODUCTION","Programme d'investissements matériels dans le cadre de nouveaux marchés","186,000 €","27,900 €","FEDER ","BOURGOGNE","BOURGOGNE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"COMADI","Assistance et conseil dans le cadre du renouvellement du système billetique du Grand Dijon","333,400 €","166,700 €","FEDER ","BOURGOGNE","BOURGOGNE",,"28","Systèmes de transports intelligents"
"Communauté d'agglomération Chalon Val de Bourgogne CACVB","Installation d'un générateur photovoltaïque sur la gare routière","93,840 €","28,730 €","FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
"Communauté d'agglomération Chalon Val de Bourgogne CACVB","Mise en oeuvre du Plan Climat Territorial du Grand Chalon","70,000 €","32,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"49","Atténuation et adaptation au changement climatique"
"Communauté de communes 'AUXONNE VAL DE SAONE'","Aménagement de la gare d' Auxonne","370,648 €","111,194 €","FEDER ","BOURGOGNE","BOURGOGNE",,"16","Rail"
"Communauté de communes 'AUXONNE VAL DE SAONE'","parcours écopagayeur sur la Saône (CC AUXONNE )","108,619 €","43,448 €","FEDER ","BOURGOGNE","BOURGOGNE",,"57","Autres outils d'amélioration des services touristiques"
"Communauté de communes de GEVREY CHAMBERTIN","Investissement 2008 Réserve naturelle de la Combe Lavaux","61,302 €","30,651 €","FEDER ","BOURGOGNE","BOURGOGNE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Communauté de communes de GEVREY CHAMBERTIN","Programmation 2009 Réserve naturelle de la Combe Lavaux","54,797 €","26,851 €","FEDER ","BOURGOGNE","BOURGOGNE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Communauté de communes de l'Autunois","Agenda XXI AUTUNOIS","51,665 €","25,832 €","FEDER ","BOURGOGNE","BOURGOGNE",,"63","Conception et diffusion de modes d'organisation du travail innovateurs et plus productifs"
"Communauté de communes de l'Autunois","Etude diagnostic des zones d'activité de la Communauté de communes de l'Autunois","65,000 €","26,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"Communauté de communes de Saulieu","Résorption de points noirs voirire communale","23,393 €","5,848 €","FEDER ","BOURGOGNE","BOURGOGNE",,"23","Routes régionales/locales"
"Communauté de Communes des Portes du Morvan","Etude architecturale sur la création d'un lieu de mémoire ","19,200 €","7,680 €","FEDER ","BOURGOGNE","BOURGOGNE",,"55","Promotion des actifs naturels"
"communauté de communes des vallées de la tille et de l'ignon (COVATI)","structure multi accueil et relais assistantes maternelles création","1,312,946 €","262,590 €","FEDER ","BOURGOGNE","BOURGOGNE",,"69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"Communauté de communes de Terre Plaine","Etude de définition de zones de développement éolien","20,425 €",,"FEDER ","BOURGOGNE","BOURGOGNE",,"39","Energie renouvelable: én. éolienne"
