"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"A.PRO.S.E.P.","SERVICE D'APPUI A LA VIE ASSOCIATIVE 2010","112,000 €","75,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE","PO FSE GUYANE","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"ASSOCIATION CONSULAIRE ET INTERPROFESSIONNELLE DE FORMATION DE GUYANE (ACIF GUYANE)","ACIF Prefob 2008 --UFB 1 de Cayenne","100,397 €","44,897 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE","PO FSE GUYANE",,
"Association Educative ROZO","Association ROZO - chantier d'insertion multi travaux 'Valorisation, Réhabilitation, Construction'2009","130,426 €","66,926 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de Langues","CICEB de Cayenne WAKAPOU 2009","222,717 €","120,470 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"CENTRE EST GUYANE INITIATIVE","Appui à la réalisation de projet de création et resprise d'entreprises 2008 - CEGI","100,829 €","50,659 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE","PO FSE GUYANE",,
"CFAES 'Georges RAPON'","Pôle local d'animation de Cayenne-dynamique de partenariat et developpement de l'offre de formation 2009 (CPER)","155,000 €","95,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"INNOV' FORMATION","Entreprise d'entrainement pédagogique 2010  vente sur catalogue de produits régionaux et voyages touristiques","205,711 €","154,283 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE","PO FSE GUYANE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Association de la Maison Familiale Rurale des Fleuves de l'Est (MFRFE)","SIL professionnalisation des acteurs du tourisme dans l'Est guyanais","65,021 €","47,311 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / APPROUAGUE-KAW / REGINA","PO FSE GUYANE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"3ème Régiment du Service Militaire Adapté","Actions de formation et d'insertion 3ème RSMA 2007","876,000 €","657,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","AGENT DE RESTAURANT - NIVEAU V","99,219 €","74,414 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","COMPTA ASSISTANT","103,175 €","77,381 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","DISPOSITIF DE PREFORMATION DE ST-LAURENT","103,463 €","77,597 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","FILIERE AGENT ADMINISTRATIF - NIVEAU V","105,371 €","79,029 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","FILIERE ELECTRONIQUE - niveau IV et III","135,988 €","101,991 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Agence Régionale d'Information sur la Validation des Acquis et pour le Dév. Emp.","Programme d'activités 2010 du CRIEV","302,857 €","202,857 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"A N P E Guyane ","ANPE MOBILISATION VERS L'EMPLOI 2007","88,875 €","66,656 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"APADAG","dispositif emploi formation","139,226 €","93,281 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ARCNAM","Assistant de gestion centre Cayenne","144,689 €","81,767 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","assistant de gestion kourou","89,859 €","50,782 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","Assistant de Gestion Saint-Laurent","115,751 €","65,414 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM"," Diplôme de Premier Cycle homme, travail entreprise Cayenne","73,105 €","41,314 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","diplôme d'ingenieur cnam spécialité construction, aménagement option genie civil","63,968 €","36,150 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","Formation à distance","12,184 €","6,886 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","ingenieur spécialite electronique automatique option electronique kourou","57,875 €","32,707 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","Licence Economie et Gestion Centre Cayenne","48,738 €","27,543 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","licence economie et gestion, mention commerce international kourou","22,846 €","12,910 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","Licence économie Saint Laurent","36,553 €","20,657 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","Llicence Ressources Humaines centre Cayenne","63,968 €","36,150 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","Préparation à l'examen régional de la Capacité Professionnelle de Transport de Voyageurs ","33,506 €","18,935 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","Responsable en Gestion Centre Cayenne","44,168 €","24,961 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ARCNAM","Validation des acquis de l'expérience","13,708 €","7,747 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"ASSOCIATION CONSULAIRE ET INTERPROFESSIONNELLE DE FORMATION DE GUYANE (ACIF GUYANE)","ACIF Prefob 2009 --UFB 1 de Cayenne 'savoir de base en milieu professionnel'","154,792 €","60,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"Association Educative ROZO","Association ROZO - Chantier d'insertion  Réhabilitation du patrimoine  01/11/2007 au 31/05/2008","145,515 €","28,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Educative ROZO","Association ROZO - DISPO redynamisation individuelle 2007","124,165 €","69,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION GUYANAISE DE FORMATION EN TRAVAIL SOCIAL (AGFTS)","Classe préparatoire au concours d'entrée aux écoles sociales","32,184 €","24,138 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ASSOCIATION GUYANAISE DE FORMATION EN TRAVAIL SOCIAL (AGFTS)","Filières sociales: Assitant de service social 2 ème année, Assistant de service social 3 ème année, Technicien en intervention sociale et familiale 1ère année","283,387 €","212,540 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AUTO HALL CENTER DISTRIBUTION GUYANE - SUD MOTORS","Plan de formation technique et administrative 2008 et 2009 secteur automobile ","304,401 €","134,681 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"Centre de Langues","PREFOB Centre de Langues année 2007-CICEB 1 de Cayenne  ","73,500 €","23,362 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"Centre de Langues","PREFOB Centre de Langues année 2008 - CICEB Wacapou 2008","198,500 €","114,500 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"CENTRE EST GUYANE INITIATIVE","Appui à la réalisation de projet de création et reprise d'entreprises 2008 - CEGI","130,310 €","64,500 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE",,
"CFAES 'Georges RAPON'","CFAES 'Georges Rapon' Actions PREFOB  2007-2013 / Pôle Local d'Animation Ile de Cayenne 2008","131,407 €","90,208 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"CFAES 'Georges RAPON'","CFAES - L'Arbre Fromager 2007","100,220 €","64,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GRETA centre-Est","ATELIER PEDAGOGIQUE PERSONNALISEE DE CAYENNE","367,270 €","206,060 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"GRETA EST DE GUYANE","GRETA CENTRE EST - Ateier de Pédagogie Personnalisée 2008 de Cayenne ","364,720 €","206,060 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"GRETA EST DE GUYANE","GRETA CENTRE EST - Atelier de Pédagogie Personnalisée 2007","426,268 €","206,060 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"IRIG-DEFIS","PJDG - Pépinière des Jeunes Diplômés de Guyane","244,286 €","182,858 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"IRIG-DEFIS","PROGRAMME D'ACTIVITES 2010 DU CARIF OREF GUYANE","402,857 €","300,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","81","Mécanismes pour améliorer la conception des politiques et des programmes, le suivi et l'évaluation ..."
"Société Guyanaise des Eaux (SGDE)","Plan de Formation des salariés SGDE 2009-2011 / SGDE 2011 développer le compétences et le dialogue social ","1,124,347 €","415,956 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Université Antilles-Guyane ","Diplome d'accès aux études universitaires - Option B","50,632 €","37,974 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Université Antilles-Guyane ","Diplome universitaire d'administration publique                                 ","32,649 €","24,486 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Université Antilles-Guyane ","Diplome universitaire de creation et de gestion des entreprises ","47,997 €","35,997 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Université Antilles-Guyane ","Diplome universitaire des sciences de l'éducation et de la formation","39,144 €","29,358 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Université Antilles-Guyane ","Licence Professionnelle Management des Organisations","67,218 €","50,414 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Université Antilles-Guyane ","Licence Sciences de l'éducation (LSED)","44,813 €","33,610 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Université Antilles-Guyane ","Master II - Sciences de l'éducation","29,281 €","21,960 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Université Antilles-Guyane ","Master I - Sciences de l'éducation","40,555 €","30,416 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Université Antilles-Guyane ","Université des Antilles-Guyane - IESG  Financement d'allocations de recherche sur le PUG 2007/2008","136,293 €","68,147 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","74","Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"Université Antilles-Guyane ","Université des Antilles-Guyane - IESG - Financement de 8 allocations de recherche(doctorat) 2ème campagne 2008-2011","653,888 €","431,566 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","74","Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"Université Antilles-Guyane ","Université des Antilles-Guyane - IESG -Participation au financement d'un contrat de post doctorat 2008-2009","27,825 €","20,869 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","74","Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"Université Antilles-Guyane ","Université des Antilles-Guyane SCUIO IP - PRECEED 2007/2008","39,717 €","13,552 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"EQUINOXE FORMATION","EQUINOXE CICEB d'Iracoubo 2009","125,553 €","60,020 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / IRACOUBO","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"EQUINOXE FORMATION","EQUINOXE FORMATION PREFOB 2008 - CICEB d'Iracoubo 2008 ","159,886 €","97,988 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / IRACOUBO / IRACOUBO","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","PREFOB 2009 UFB KOUROU","178,307 €","99,360 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU","PO FSE GUYANE",,
"Association 'Ecole de croisière Flamboyant'","Atelier chantier d'insertion: ACI  CAP SUR l'AVENIR  2009 ","196,452 €","36,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE GUYANE INITIATIVE","appui technique et financier à la réalisation de projets de création ou reprise d'entreprise 2008","149,370 €","74,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU","PO FSE GUYANE",,
"GRETA OUEST "," CICEB kawana de Kourou- Macouria 2009 du GRETA OUEST PREFOB","180,379 €","101,861 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"OKA FORMATION SARL","ACTIONS OKA FORMATION   DANS LE CADRE DU PREFOB GUYANE - CICEB  TI KOZE  2009","256,734 €","169,788 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"OKA FORMATION SARL","Gestion du centre interculturel d'éducation de base de Kourou 2007","83,900 €","19,258 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU","PO FSE GUYANE",,
"OKA FORMATION SARL","Pole Local Animation de la zone de Kourou 2009","142,188 €","84,853 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","AGENT D'ENTRETIEN DU BATIMENT - NIVEAU V","101,717 €","76,288 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","AGENT DE SURETE ET DE SECURITE PRIVE - niveau V","223,784 €","167,838 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","AGENT TECHNIQUE VENTE EN MAGASIN - NIVEAU V ","80,469 €","60,352 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","DISPOSITIF DE PREFORMATION DE KOUROU","103,463 €","77,597 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","ELECTRICIEN D'EQUIPEMENT/ Niveau V","112,255 €","84,191 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","FILIERE SECRETARIAT-NIVEAU IV et III 2008/2009","116,496 €","87,372 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","Module qualifiant agent de fabrication ensemble métallique Niveau V","71,425 €","53,569 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","PEINTRE EN BATIMENT - NIVEAU V","97,843 €","73,382 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","PREPA BATIMENT","107,539 €","80,654 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ASSOCIATION KOUROUCIENNE  D'AIDE AUX TI'JEUNES (AKATI'J)","Préformation de jeunes filles formation alternée préqualifinate aux métiers de la personnes 2008-2009","111,603 €","68,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE GUYANE INITIATIVE (C.G.I)","Plateforme d'Initiative Locale CGI 2007 - appui, accompagnement et conseils aux créateurs d'entrepri","171,379 €","85,689 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE",,
"ECOLE DE CROISIERE FLAMBOYANT","FORMATIONS MARITIMES CAPITAINE 200 / MODULE 5 VOILE-MEDICAL II / CIN","122,400 €","91,800 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE",,
"OKA FORMATION SARL","ACTIONS OKA FORMATION  CICEB de kourou 2007","83,900 €","19,258 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"OKA FORMATION SARL","ACTIONS OKA FORMATION  Pôle d'animation de Kourou 2007","51,800 €","15,783 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"OKA FORMATION SARL","Atelier de Pédagogie Personnalisée 2007 - OKA Formation Kourou ","446,220 €","120,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"OKA FORMATION SARL","Atelier de Pédagogie personnalisée 2009 ","404,220 €","120,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"OKA FORMATION SARL","Atelier de Pédagogie Personnalisée de Kourou 2008","301,720 €","85,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"OKA FORMATION SARL","OKA FORMATION PREFOB 2008 - CICEB TI KOZE de Kourou","251,700 €","166,200 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"OKA FORMATION SARL","OKA FORMATION PREFOB 2008 - Pôle Local d'Animation de Kourou ","139,400 €","77,000 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"Centre de Formation Professionnelle et de Promotion Agricoles de Macouria CFPPA","Brevet de Technicien Supérieur Agricole (BTSA). Développement de l'agriculture et des Régions Chaudes (DARC).","199,403 €","149,552 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / MACOURIA / MACOURIA","PO FSE GUYANE",,
"Centre de Formation Professionnelle et de Promotion Agricoles de Macouria CFPPA","Certificat de spécialisation Production, transformation et commercialisation des Produits fermiers.","70,357 €","52,768 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / MACOURIA / MACOURIA","PO FSE GUYANE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","AFPA Guyane  PREFOB 2007-2013 / CICEB de Matoury 2008","261,019 €","182,519 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / MATOURY / MATOURY","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"AFPA GUYANE (ASS. FORMATION PROF.ADULTES)","AFPA  PREFOB 2007 - CICEB DE MATOURY","91,500 €","21,291 €","FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / MATOURY / MATOURY","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
