"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE"," GRETA DES PAYS CHAMPENOIS  CHALONS EN CH Action préparatoire  PRF 2008 - 2009 QM3214 - Préqualification métiers des services à CHALONS-EN-CH",35000,17500,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE / CHALONS-SUR-MARNE / CHALONS-EN-CHAMPAGNE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GRETA des Pays Champenois  CHALONS EN CH Action qualifiante PRF 2007-2008 QM3554 - FP METIERS D'AIDE A LA PERSONNE à STE MENEHOULD",37487.5,18743.75,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / SAINTE-MENEHOULD / SAINTE-MENEHOULD / SAINTE-MENEHOULD","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GRETA des Pays Champenois CHALONS-EN-CH Action qualifiante PRF 2007-2008 QM 3558 FD CAP CONDUCTEUR ROUTIER à CHALONS-EN-CH",78636.25,39318.12,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE / CHALONS-SUR-MARNE / CHALONS-EN-CHAMPAGNE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GRETA DES PAYS CHAMPENOIS CHALONS-EN-CH Action qualifiante  PRF 2008 - 2009 QM2522 - B Filière aide à la personne FD DEAVS à SEZANNE",33884,16942,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / EPERNAY / SEZANNE / SEZANNE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GRETA DES PAYS CHAMPENOIS CHALONS-EN-CH Action qualifiante  PRF 2008 - 2009 QM3217 FD Cuisine/service à CHALONS-EN-CH",49920,24960,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE / CHALONS-SUR-MARNE / CHALONS-EN-CHAMPAGNE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GRETA DES PAYS CHAMPENOIS CHALONS-EN-CH Action qualifiante PRF 2008 - 2009 QM3221 - FP Métiers d'aide à la personne à CHALONS-EN-CH",56224,28112,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE / CHALONS-SUR-MARNE / CHALONS-EN-CHAMPAGNE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE"," GRETA DES PAYS CHAMPENOIS CHALONS-EN-CH Action qualifiante  PRF 2008 - 2009 QM3222 FD Agent de propreté à CHALONS-EN-CH",29358,14679,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE / CHALONS-SUR-MARNE / CHALONS-EN-CHAMPAGNE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GRETA DES PAYS CHAMPENOIS CHALONS-EN-CHAMPAGNE Action préparatoire  PRF 2008 - 2009 QM3209 - PQ Metiers de la route à CHALONS-EN-CH",21840,10920,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE / CHALONS-SUR-MARNE / CHALONS-EN-CHAMPAGNE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GRETA des Pays Champenois VITRY-LE-FRANCOIS Action qualifiante PRF 2007-2008 QM 3555 FP METIERS D'AIDE A LA PERSONNE à VITRY-LE-FRANCOIS",33217.5,16608.75,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / VITRY-LE-FRANCOIS / VITRY-LE-FRANCOIS / VITRY-LE-FRANCOIS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE"," GROUPE  ADPS  CHAUMONT Action préparatoire  PRF 2008 - 2009 PM4203 Dynamique projet à CHAUMONT",47040,23520,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT / CHAUMONT / CHAUMONT","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GROUPE ADPS LANGRES Action préparatoire  PRF 2008 - 2009 PM4205 Dynamique projet à LANGRES",47040,23520,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / LANGRES / LANGRES / LANGRES","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GROUPE ADPS  TROYES Action préparatoire PRF 2008 - 2009 PM2203 - Dynamique projet à TROYES",94080,47040,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","AUBE / TROYES / TROYES / TROYES","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GROUPE ADPS TROYES Action préparatoire  PRF 2008 - 2009 QM2201 PQ Plateforme magasinage à TROYES",128772,64386,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","AUBE / TROYES / TROYES / TROYES","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GROUPE PROMOTRANS  REIMS Action préparatoire PRF 2008 - 2009 QM3213 PQ Métiers du transport à REIMS",36330,18165,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","Groupe PROMOTRANS  REIMS Action qualifiante  PRF 2007- 2008 QM3567 - FP agent logistique qualifié à REIMS",79170,39585,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","GROUPE PROMOTRANS REIMS Action qualifiante  PRF 2008 - 2009 QM3253 FP permis C et FIMO à REIMS",86800,43400,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE"," LA RONDE DES DECOUVERTES  08 CHARLEVILLE-MEZIERES Action préparatoire  PRF 2008 - 2009 PM1200 - Dynamique projet à CHARLEVILLE MEZIERES",80808,40404,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","LA RONDE DES DECOUVERTES  08 CHARLEVILLE-MEZIERES Action préparatoire PRF 2008 - 2009 PM1202 Dynamique Projet à CHARLEVILLE MEZIERES",80808,40404,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","MFR LUCQUY Action qualifiante PRF 2007-2008 QM1533 - FD métiers d'aide à la personne à LUCQUY",44632,22316,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / RETHEL / NOVION-PORCIEN / LUCQUY","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","ORDYFOR/HENRI GUILLAUMET  REIMS Action préparatoire PRF 2008 - 2009 PM3208 Dynamique projet appui entreprise à REIMS",57820,28910,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","ORDYFOR REIMS Action préparatoire  PRF 2008 - 2009 QM3206 CPP Métiers de la logistique et du transport à REIMS",51975,25987.5,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE"," POINFOR  BOURMONT Action préparatoire  PRF 2008 - 2009 PM4201 Dynamique projet à BOURMONT/BREVANNES/CLEF",39620,19810,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT / BOURMONT / BOURMONT","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","POINFOR  LANGRES Action préparatoire  PRF 2008 - 2009 QM4201 CFOP Métiers du transport et de la logistique à LANGRES",26838,13419,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / LANGRES / LANGRES / LANGRES","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL CHAMPAGNE ARDENNE","SUBVENTION GLOBALE REGION FSE 2007/2013",55124845,25004056,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"CONSERVATOIRE BOTANIQUE NATIONAL DU BASSIN PARISIEN - MUSEUM NATIONAL D'HISTOIRE","ETUDE BOTANIQUE DES DEPARTEMENTS DE L'AUBE ET DE LA HAUTE-MARNE, ARC CHAMPENOIS",85054.04,34021.62,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE DU PATRIMOINE NATUREL DE CHAMPAGNE-ARDENNE","EVALUATION DU PATRIMOINE NATURE PROTEGE ET GERE PAR LE CPNCA",8230,2469.5,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE DU PATRIMOINE NATUREL DE CHAMPAGNE-ARDENNE","PROGRAMME D'ACTIONS 2008 DE GESTION, CONNAISSANCE ET VALORISATION DE LA RNN DES PATIS D'OGER ET DE MESNIL SUR OGER",19990,5997,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE DU PATRIMOINE NATUREL DE CHAMPAGNE-ARDENNE","PROGRAMMES D'ACTIONS 2008 DE GESTION, CONNAISSANCE ET VALORISATION DE LA RNN DE LA POINTE DE GIVET",37550,11265,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE DU PATRIMOINE NATUREL DE CHAMPAGNE-ARDENNE","RECHERCHE DES GITES DE CHAUVE-SOURIS FORETIERES DU DER",17334,5200.6,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE DU PATRIMOINE NATUREL DE CHAMPAGNE-ARDENNE","RESERVE NATURELLE NATIONALE DE CHALMESSIN PROGRAMME 2007",26461.4,7653.7,"FEDER ","CHAMPAGNE-ARDENNE","HAUTE-MARNE / LANGRES / AUBERIVE / VALS-DES-TILLES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE DU PATRIMOINE NATUREL DE CHAMPAGNE-ARDENNE","RESERVE NATURELLE NATIONALE DE LA POINTE DE GIVET / TRAVAUX DE GESTION ET D'ENTRETIEN, ANIMATION ET ",37225,11167.5,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE DU PATRIMOINE NATUREL DE CHAMPAGNE-ARDENNE","RESERVE NATURELLE NATIONALE DES PATIS D'OGER ET DE MESNIL SUR OGER / TRAVAUX DE GESTION ET D'ENTRETI",15300,4590,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE DU PATRIMOINE NATUREL DE CHAMPAGNE-ARDENNE","RESERVE NATURELLE NATIONALE DES PATIS D'OGER ET DE MESNIL SUR OGER - TX INVESTISSEMENT 2007",28102.66,10940.51,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"COOP REMOISE ELECTR CHAUFFAGE SANITAIRE","Plan de formation de l'entreprise",1583.14,554.11,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CRIPT DE CHAMPAGNE ARDENNE","PROGRAMME REGIONAL INSERTION EGALITE DES CHANCES",21909,10954,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CRITT BOIS","Thermofen",232454,97577,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CRITT  MATERIAUX, DEPOTS ET TRAITEMENTS DE SURFACE","Création d'un département  Fabrication de pièces par injection de poudres métalliques et céramiques ",780000,83752.58,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","1","Activités R&DT dans centres de recherche"
"CRITT  MATERIAUX, DEPOTS ET TRAITEMENTS DE SURFACE","Développement du CRITT-MDTS de Nogent - 52",495400,50000,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE",,
"CRITT  MATERIAUX, DEPOTS ET TRAITEMENTS DE SURFACE","NANOSURF - année 2 amélioration des propriétés mécaniques et de surfaces par nanocristallisation superficielle",125250,36072,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","1","Activités R&DT dans centres de recherche"
"CRITT  MATERIAUX, DEPOTS ET TRAITEMENTS DE SURFACE","UCOFAM - Usinage Compétitif des Fontes Ausferriques (ADI) Moulées",505000,145440,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"DANIEL MANCHIN","Plan de formation de l'entreprise",3397.1,1021.68,"FONDS SOCIAL EUROPEEN","Multiregion","Multilocalisation","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"DECOR ET SOL LAURANT","Plan de formation de l'entreprise",1665.54,582.94,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","Multilocalisation","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"DEFIS LOGISTIQUES EN CHAMPAGNE-ARDENNE","Animation du club  Défis logistiques en Champagne-Ardenne",94893,34996,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"DEPARTEMENT DE LA HAUTE-MARNE","Construction de la chaufferie bois du foyer de vie de Saint Blin",483108.51,120777,"FEDER ","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT / SAINT-BLIN-SEMILLY / SAINT-BLIN","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","41","Energie renouvelable: biomasse"
"DEPARTEMENT DE LA HAUTE-MARNE","SUBVENTION GLOBALE CONSEIL GENERAL HAUTE MARNE 2008/2010",4005000,1887753,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"DEPARTEMENT DE L'AUBE","Aménagement de la voie verte le long du canal de la Haute Seine",5558000,1389500,"FEDER ","CHAMPAGNE-ARDENNE","AUBE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","57","Autres outils d'amélioration des services touristiques"
"DEPARTEMENT DE L'AUBE","Réalisation d'une chaufferie automatique au bois énergie avec réseau de chaleur",470000,117500,"FEDER ","CHAMPAGNE-ARDENNE","AUBE / TROYES / PINEY","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","41","Energie renouvelable: biomasse"
"DEPARTEMENT DES ARDENNES","Résorption des zones d'ombres",1420378.03,423982.85,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","11","Technologies de l'information et la communication (...)"
"DIRECTION REGIONALE DE L'EMPLOI, DU TRAVAIL ET DE LA FORMATION PROFESSIONNELLE","Actions d'accompagnement individualisé des bénéficiaires de CAE - CA public Etat et CIE",285000,142500,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DIRECTION REGIONALE DE L'EMPLOI, DU TRAVAIL ET DE LA FORMATION PROFESSIONNELLE","ACTION VISANT 0 D2VELOPPER LES CAPACITES DE REINSERTION SOCIALE ET PROFESSIONNELLE DES PERSONNES PLAC2ES SOUS MAIN DE JUSTICE",240928,118054.72,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DIRECTION REGIONALE DE L'EMPLOI, DU TRAVAIL ET DE LA FORMATION PROFESSIONNELLE","ATELIER DE FORMATION DE BASE",455102.5,222652.5,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DIRECTION REGIONALE DE L'EMPLOI, DU TRAVAIL ET DE LA FORMATION PROFESSIONNELLE","Réalisation d'une plaquette de communication plurifonds",3537.77,3537.77,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen",,
"DOMICILES SERVICES ARDENNES","Mobilsation active à l'embauche",19895,15000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DP CONSTRUCTION","Plan de formation de l'entreprise",2312.1,644,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"DR AFPA","Création d'un secrétariat permanent du CCREFP Champagne-Ardenne",36000,18000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"DR ANPE","Améliorer l'accès à l'emploi des DE non indemnisés les plus défavorisés en les intégrant dans un par",1521739,700000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"DR ANPE","Améliorer l'accès à l'emploi et favoriser l'insertion dans l'emploi des femmes en difficulté 2007/20",143613,64626,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"DR ANPE","L'AIDE A LA REPRISE D'ACTIVITE DES FEMMES",144500,57800,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"DR ANPE","PARCOURS ACCOMPAGNEMENT PR RETOUR EMPLOI DES DE NON INDEMNISES LES PLUS DEFAVORISES",543478,250000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"E2I - Espace inter initiatives scop","Evaluation PLIE",14997.84,7498.95,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EFFICIENCE 3","EFFICIENCE 3 - 2008",96000,33600,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ENSAM","UCOFAM - Usinage compétitif des Fontes Ausferriques (ADI) Moulées",678200,213192,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"ENTENTE OISE AISNE","PROGRAMME D'ACTIONS DE L'ENTENTE OISE AISNE SUR LES RIVIERES DOMANIALES NON NAVIGABLES OISE ET AISNE",349187,69837,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"ENTREPRISE GALLISSOT","Plan de formation de l'entreprise",1083.27,216,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ENTREPRISE GAYET SA","Plan de formation de l'entreprise",1230.52,427,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS-1ER / TINQUEUX","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ENTREPRISE HENIR BERTIN","Plan de formation de l'entreprise",623.49,218.22,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ENTREPRISE RENE MERIAUX FILS","Plan de formation de l'entreprise",14744.49,4164.07,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ENTREPRISE R. HAEZEBROUK","Plan de formation de l'entreprise",24020.12,3718.8,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ENTR'IN 52","EI 2007 : AIDES AUX POSTES EN ENTREPRISES D'INSERTION",87129,43564.5,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENTR'IN 52","EI 2008 : aides pour 10 postes ",96810,48405,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / LANGRES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENTR'IN 52","EI 2009 : Aides pour 9 postes en entreprise d'insertion",87129,43564.5,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENTR'IN 52","Rénovation de 11 gares par le biais d'un Atelier Chantier d'Insertion",41760,20880,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / LANGRES / LANGRES / LANGRES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENVIE 2 E CHAMPARDENNAISE","EI 2007  : AIDE AUX POSTES EN ENTREPRISES D'INSERTION",79061.5,39530.75,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENVIE 2 E CHAMPARDENNAISE","EI 2008 : AIDES AUX POSTES EN ENTREPRISES D'INSERTION",96810,48405,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / REIMS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
