"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"H 5 AUDITS","Développement d'une solution de métrologie de réseaux notamment haut débit sur sonde par architecture de base de données distribuée et services associés","335,446 €","50,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"HANDCO","COHABIT","175,580 €","87,790 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"HOTEL PERFORMANCE","Kiosk Virtuel (KIVI)","120,300 €","60,150 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"HYPERPANEL LAB","Coordination et commande d'une plateforme de drones COP-DRONE","278,050 €","139,025 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"HYPERPANEL LAB","Développement d'un système de supervision en temps réel d'infrastructures et de produits dangereux mobiles en milieux urbains et éloignés dans le cadre de l'appel à projet franco-canadien, et services associés.","344,780 €","50,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Immobilière 3 F","Montfermeil - Q1 Nord","1,121,842 €","250,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"IMPETO MEDICAL","Développement d'un dispositif médical permettant de détecter la détérioration des fibres nerveuses fines dans le cadre du diabète neuropathique par la technologie eZscan.","790,310 €","79,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"INTELLIGENCE TECHNOLOGY SERVICES","Développement de la solution  Bloem  sous le logiciel Subversion et services associés","96,000 €","15,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"JAMESPOT","LInguistic Meta EDucational - LIMED","167,045 €","83,523 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"KLEE DATA SYSTEM SA","Solution de gestion et d'organisation du voyage, avec une gamme de services étendus et géolocalisés, pour le voyageur en situation de mobilité, et services associés","1,733,400 €","100,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"KTM Advance","Travaux collaboratifs de recherche et de développement - Projet SE-SG","796,000 €","398,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"KTM ADVANCE","Programme  LMS Serious Game  KTM ADVANCE : développement d'une plateforme collaborative de formation et de gestion des apprentissages basée sur le  jeu video sérieux .","633,000 €","80,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"L4 LOGISTICS","Mise au point dune solution logicielle de gestion complète de la chaîne logistique dédiée aux flux de détail (logistique fine). Services associés","277,557 €","60,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"La Petite Reine","Transformation en entreprise d'insertion et développement de La Petite Reine avec l'ouverture d'un nouveau site à Paris pour créer des postes en insertion","40,000 €","20,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"LE HUB","Ma Microplanète","339,012 €","169,506 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"LEMON WAY","Kiosk Virtuel (KIVI)","216,000 €","108,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Lingway","Travaux collaboratifs de recherche et de développement - Projet SIRE","616,813 €","308,407 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"LOGEMENT FRANCILIEN","Réhabilitation de 231 logements, résidence Bourgogne à Dammarie les Lys","3,951,874 €","1,185,562 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"MACHINES DUBUIT","Développement d'un système d'impression en continu pour packaging, céramique et plus généralement tous supports souples et rigides","2,439,300 €","100,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
