"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Conseil Régional de Bretagne","Marché n° 13014 - Technicien supérieur en méthodes et exploitation logistique - Brest","103,795 €","51,898 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 14358 - Prestation d'Orientation Professionnelle - Lot n°POP02 - CLPS","363,451 €","181,726 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n°14482 - PPS aux métiers du transport et magasinage (Brest)","66,024 €","33,012 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n°14487 - PPS aux métiers de l'hötellerie et de la restauration (Brest)","66,200 €","33,100 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 14609 - PRS 2009-2010 -  Assistant(e) de vie - Brest","41,400 €","20,700 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"DON BOSCO","ESPACE INSERTION","147,245 €","70,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Emergence","Chantier d'insertion second oeuvre bâtiment employant des personnes ayant une problématique judiciaire ou sous main de justice","109,196 €","54,598 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Emergence","Chantier d'insertion second oeuvre batiment employant des personnes en voie d'exclusion ayant une problèmatique judiciaire","164,636 €","82,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EN ROUTE POUR L'EMPLOI","Chantier d'insertion mécanique","69,950 €","33,950 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Initiatives Formation","Acquisition ou remise à niveau des savoirs dans le domaine de la culture générale et l'apprentissage technologique de base - APP","135,064 €","60,382 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Lycée VAUBAN","Lutte contre le décrochage et l'abandon scolaire précoce - action d'accueil et de remotivation","22,462 €","10,108 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Lycée VAUBAN","Lutte contre le décrochage et l'abandon scolaire précoce - MOREA","13,511 €","6,080 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Maison de l'Emploi et de la Formation Professionnelle du Pays de Brest","Faire de la clause sociale un levier pour l'emploi","11,668 €","5,834 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Plan Local pour l'Insertion et l'Emploi du Pays de Brest","2008 Assistance technique","50,000 €","25,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"TRIBORD","Aide aux postes en entreprises d'insertion","261,387 €","106,491 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Université Bretagne Occidentale","REVAction BREIZ","34,900 €","15,705 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Conseil Général du Finistère","Accompagnement des familles monoparentales sur le territoire de BMO quartier Bellevue et commune de Guilers","42,000 €","21,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / BREST-BELLEVUE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION  CULTURE ET LIBERTE","AGORA Emploi   Action d'accompagnement dans l'emploi des bénéficiaires du RMI","90,000 €","45,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / BREST-CENTRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
