"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"Marc ANDREANI","installation de panneaux photovoltaïques raccordés au réseau en toiture d'un hangar agricole",139742,24560,"FEDER ","CORSE","HAUTE-CORSE / CORTE / PRUNELLI-DI-FIUMORBO / VENTISERI","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"Michel FOLACCI","installation de panneaux photovoltaïques",98670,19950,"FEDER ","CORSE","CORSE-DU-SUD / SARTENE / PORTO-VECCHIO / CONCA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"MISSION LOCALE D'AJACCIO ","Accueil et accompagnement des jeunes de 18 à 25 ans",24000,24000,"FONDS SOCIAL EUROPEEN","CORSE","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"MISSION LOCALE D'AJACCIO ","accueil et accompagnement social et professionnel des jeunes",24510,24510,"FONDS SOCIAL EUROPEEN","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"MUCCHIELLI PASCAL","installation de panneaux photovoltaïques raccordés au réseau en toiture d'un bâtiment de l'exploitation",211680,35280,"FEDER ","CORSE","HAUTE-CORSE / CORTE / GHISONI / GHISONACCIA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"Neuromediasoft","Développement de l'outil pédagogique CREADOC",16190,8095,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","11","Technologies de l'information et la communication (...)"
"Office de l'Habitat de la Corse du Sud","Réalisation d'une installation photovoltaïque raccordée au réseau sur la toiture terrasse de 10 bâtiments de la cité Saint-Jean 1 à Ajaccio ",1296000,296210,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO / AJACCIO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"Office de l'Habitat de la Corse du Sud","Travaux de réhabilitation du bâtiment administratif de l'Office",204000,51000,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO / AJACCIO","PO  FEDER Corse 2007-2013","43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Office Municipal de Tourisme","Structuration pôle touristique de la Balagne",375000,100000,"FEDER ","CORSE","HAUTE-CORSE / CALVI","PO  FEDER Corse 2007-2013","81","Mécanismes pour améliorer la conception des politiques et des programmes, le suivi et l'évaluation ..."
"Office National des Forêts","Brûlage dirigé DFCI : mise en autorésistence sur trois massifs forestiers de Corse-du-Sud (1ère tranche).",112000,68992,"FEDER ","CORSE","Multilocalisation","PO  FEDER Corse 2007-2013","53","Prévention des risques (...)"
"Office National des Forêts","ELABORATION DU PLAN DE GESTION DE LA RESERVE DE CHASSE ET DE FAUNE SAUVAGE DE TARTAGINE EN FORET DOMANIALE DE TARTAGINE",43594.2,21797.1,"FEDER ","CORSE","HAUTE-CORSE / CALVI / BELGODERE / OLMI-CAPPELLA","PO  FEDER Corse 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Office National des Forêts","ELABORATION DU PLAN DE GESTION DE LA RESERVE DE CHASSE ET DE FAUNE SAUVAGE D'OMITA EN FORET TERRITORIALE DU FANGU",14000,7000,"FEDER ","CORSE","HAUTE-CORSE / CALVI / CALENZANA / MANSO","PO  FEDER Corse 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"OSEO FINANCEMENT","FONDS DE PARTICIPATION POUR L'ANNEE 2009",3000000,,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO","PO  FEDER Corse 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"OSEO INNOVATION","FONDS D'INVESTISSEMENT ET FRAIS DE GESTION POUR LA PERIODE 2007-2013",8200000,4000000,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO","PO  FEDER Corse 2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"PARC NATUREL REGIONAL DE CORSE","Mise en réseau Haut-Débit des refuges du GR20",96300,77040,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","11","Technologies de l'information et la communication (...)"
"PARDINI Noël","Générateur PV raccordé au réseau",214280,31200,"FEDER ","CORSE","HAUTE-CORSE / CALVI / BELGODERE / PALASCA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"PERGOLA MACONNERIE GENERALE","Générateur PV raccordé au réseau (annule et remplace le dossier 30624)",101568,22080,"FEDER ","CORSE","HAUTE-CORSE / CORTE / MOITA-VERDE / ALERIA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"Pierre François DOMPIETRINI","installation de panneaux photovoltaïques raccordés au réseau en toiture d'un bâtiment agricole",84190,17280,"FEDER ","CORSE","HAUTE-CORSE / CORTE / PRUNELLI-DI-FIUMORBO / VENTISERI","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"Pôle des industries aéronautiques corses","Action spécifique de recherche de nouvelles charges",250000,125000,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Pôle des industries aéronautiques corses","Elevation des compétences des entreprises du pôle",1434703,225000,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Pôle des industries aéronautiques corses","La promotion et la communication du pôle : participation à des salons en 2009 (SIAE,...)",70788,13205,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Pôle des industries aéronautiques corses","Mise en oeuvre des outils ERP pour la gestion des flux d'information globale - Etape 2",816500,163300,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO","PO  FEDER Corse 2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Pôle des industries aéronautiques corses","Optimisation de l'excellence industrielle",161460,80730,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Pôle des industries aéronautiques corses","Optimisation de l'intégration et de l'interconnexion des outils SAP et CLIPPER",425360,212680,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Pôle des industries aéronautiques corses","Reconversion vers des métiers de plus grande technicité",557640,256514,"FONDS SOCIAL EUROPEEN","CORSE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Pôle des industries aéronautiques corses","Renforcement de la compétitivité du Pôle",490000,245000,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Pôle des industries aéronautiques corses","Support à la réorganisation du Pôle",236808,118404,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Ponteri Philippe","Installation d'une chaudière à air chaud de 250 kW, dotée d'un silo à combustible de 2,5 m3 , pour le séchage de fourrage avec l'utilisation de bois-énergie",62546.67,21891,"FEDER ","CORSE","HAUTE-CORSE / CORTE / GHISONI / GHISONACCIA","PO  FEDER Corse 2007-2013","41","Energie renouvelable: biomasse"
"SABIANI Joseph Marie","Installation photovoltaïque raccordée au réseau en toiture d'un hangar",248688,40970,"FEDER ","CORSE","HAUTE-CORSE / CORTE / CORTE / CORTE","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SA Centrale Hydroélectrique du Pont de Chevelières","Réalisation d'une minicentrale de type haute chute sur le ruisseau Partuso-Molina à Zicavo",3074175.25,150000,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO / ZICAVO / ZICAVO","PO  FEDER Corse 2007-2013","42","Energie renouvelable: én. hydroélectrique, géothermique et autre"
"SAEML CORSE BOIS ENERGIE","Raccordement de la Gare de CORTE au réseau de chaleur bois",68447.5,13689.5,"FEDER ","CORSE","HAUTE-CORSE / CORTE / CORTE / CORTE","PO  FEDER Corse 2007-2013","41","Energie renouvelable: biomasse"
"SAEML CORSE BOIS ENERGIE","Raccordement d'un bâtiment 23 du CROUS de Corte au réseau de chaleur bois",67125,13425,"FEDER ","CORSE","HAUTE-CORSE / CORTE / CORTE / CORTE","PO  FEDER Corse 2007-2013","41","Energie renouvelable: biomasse"
"SARL CORSE TRANSPORTS ET TRAVAUX PUBLICS CO.TRANS.TP","INSTALLATION PHOTOVOLTAIQUE RACCORDEE AU RESEAU EN TOITURE D'UN HANGAR (34,32 kWc)",215982,34320,"FEDER ","CORSE","HAUTE-CORSE / BASTIA / FIUMALTO-D'AMPUGNANI / POGGIO-MEZZANA","PO  FEDER Corse 2007-2013","42","Energie renouvelable: én. hydroélectrique, géothermique et autre"
"SARL ELECTRA","Installation photovoltaïque raccordée au réseau en toiture d'un hangar agricole",519212,74816,"FEDER ","CORSE","HAUTE-CORSE / CORTE / PRUNELLI-DI-FIUMORBO / CHISA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL ENTREPRISE MT TRAVAUX PUBLICS","Installation photovoltaïque raccordée au réseau en toiture d'un bâtiment industriel",272446,45360,"FEDER ","CORSE","HAUTE-CORSE / CORTE / GHISONI / GHISONACCIA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL FROMAGERIE OTTAVI","Installation photovoltaïque raccordée au réseau en toiture d'un bâtiment de l'entreprise",149760,24960,"FEDER ","CORSE","HAUTE-CORSE / CORTE / GHISONI / GHISONACCIA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL FROMAGERIE OTTAVI","Installation photovoltaïque raccordée au réseau en toiture d'un bâtiment de l'entreprise",179700,29950,"FEDER ","CORSE","HAUTE-CORSE / CORTE / GHISONI / GHISONACCIA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL FROMAGERIE OTTAVI","Installation photovoltaïque raccordée au réseau en toiture d'un bâtiment de l'entreprise",419280,117654,"FEDER ","CORSE","HAUTE-CORSE / CORTE / GHISONI / GHISONACCIA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL MARRONAGHJA CORSA","installation de panneaux photovoltaïques raccordés au réseau en toiture d'un hangar",102614,22275,"FEDER ","CORSE","HAUTE-CORSE / BASTIA / BASTIA / BASTIA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL MENUISERIE BANDINI","Installation de panneaux photovoltaïques raccordés au réseau en toiture d'un atelier",243360,31200,"FEDER ","CORSE","HAUTE-CORSE / CALVI / ILE-ROUSSE / MONTICELLO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL RELAIS DE PALOMBAGGIA","Réalisation d'une installation photovaltaïque raccordée au réseau en toiture d'une sttion service (19,95 kWc)",143640,19950,"FEDER ","CORSE","CORSE-DU-SUD / SARTENE / PORTO-VECCHIO / PORTO-VECCHIO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL RICORDU DIFFUSION","PLATEFORME DE TELECHARGEMENT SUR INTERNET",139839.25,69919.62,"FEDER ","CORSE","CORSE-DU-SUD","PO  FEDER Corse 2007-2013","11","Technologies de l'information et la communication (...)"
"SARL SALAISONS REUNIES","Installation de panneaux photovoltaïques raccordés au réseau en toiture du bâtiment à Folelli",487500,122250,"FEDER ","CORSE","HAUTE-CORSE / BASTIA / VESCOVATO / PENTA-DI-CASINCA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SARL SNEC","réalisation d'une installation photovoltaïque raccordée au réseau en toiture de l'entreprise",134100,17280,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO / AJACCIO","PO  FEDER Corse 2007-2013","42","Energie renouvelable: én. hydroélectrique, géothermique et autre"
"SARL SOCOGAZ","Installation photovoltaïque raccordée au réseau en toiture d'un hangar",108413,18375,"FEDER ","CORSE","HAUTE-CORSE / CORTE / CORTE / CORTE","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SAS FUSELLA","Installation de panneaux photovoltaïques raccordés au réseau en toîture du bâtiment ZA de Purettone",472500,124950,"FEDER ","CORSE","HAUTE-CORSE / BASTIA / BORGO / BORGO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SCEA Montemagni","Installation de panneaux photovoltaïques raccordés au réseau en toiture d'une cave viticole",226611,35970,"FEDER ","CORSE","HAUTE-CORSE / BASTIA / CONCA-D'ORO / PATRIMONIO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SCI CELIA","Générateur photovaltaïque raccordé au réseau",27911.09,6300,"FEDER ","CORSE","HAUTE-CORSE / CALVI / ILE-ROUSSE / MONTICELLO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SCI E CAMPITELLI","Installation de panneaux photovoltaïques raccordés au réseau en toiture du bâtiment de la société",132480,22080,"FEDER ","CORSE","HAUTE-CORSE / BASTIA / CAMPOLORO-DI-MORIANI / SAN-NICOLAO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SCI PARFUM DE MYRTE","Installation photovoltaïque racccordée au réseau en toiture de deux villas",129010,18430,"FEDER ","CORSE","CORSE-DU-SUD / SARTENE / PORTO-VECCHIO / PORTO-VECCHIO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SCI PROMO GRAVONE","Installation de panneaux photovoltaïques raccordés au réseau en toiture du bâtiment situé à Ajaccio",296000,23200,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO / AJACCIO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SCI TELU","Installation de panneaux photovoltaïques raccordés au réseau en toiture du bâtiment de Corbara",325000,55500,"FEDER ","CORSE","HAUTE-CORSE / CALVI / ILE-ROUSSE / L' ILE-ROUSSE","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"SCOP A PROVA","ACCOMPAGNEMENT DES DEMANDEURS D'EMPLOI VERS LA CREATION D'ACTIVITES ET D'EMPLOI",16000,16000,"FONDS SOCIAL EUROPEEN","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SCOP A PROVA","Coopérative d'activité et d'emploi A PROVA",15318,15000,"FONDS SOCIAL EUROPEEN","CORSE","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"secours populaire français","chantier insertion recyclage textile",107609,,"FONDS SOCIAL EUROPEEN","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO / AJACCIO","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Secrétariat Général pour les Affaires de Corse","Assistance Technique - Fournitures / fonctionnement Année 2008.",43869.02,43869.02,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires de Corse","Assistance technique - Fournitures/fonctionnement - année 2009.",66000,66000,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires de Corse","Assistance Technique - Personnels CNASEA Mis à disposition Année 2008.",160000,160000,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires de Corse","Assistance technique - Personnels contractuels Etat Année 2008.",151569.6,151569.6,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires de Corse","Assistance technique - Personnels Contreparties 50% Année 2008.",549990.56,,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires de Corse","ASSISTANCE TECHNIQUE - PERSONNELS ETAT CNP et CONTRACTUELS du SGAC affectés pour l'ANNEE 2009 à la gestion du POE FEDER 2007-2013.",362856.8,128148.9,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires de Corse","ASSISTANCE TECHNIQUE - PERSONNELS ETAT hors CNP, CNASEA M.A.D du SGAC et services extérieurs de l'Etat affectés pour l'ANNEE 2009 à la gestion du POE FEDER 2007-2013.",484000,160000,"FEDER ","CORSE","CORSE-DU-SUD","PO  FEDER Corse 2007-2013","85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires de Corse","Campagne de communication, organisation de la journée de lancement plurifonds des PO européens 2007-2013 et de la visite de Mme Danuta HUBNER en Corse",120000,108913.24,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","86","Evaluation et études; information et communication"
"Secrétariat Général pour les Affaires de Corse","Plan d'évaluation et de mise en place du système d'outils, de pilotage et de suivi des programmes contractualisés",188801,94401,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","86","Evaluation et études; information et communication"
"SNC ACQUA VIVA","Réalisation d'une minicentrale sur le Taravo de type basse chute",989614,141932,"FEDER ","CORSE","CORSE-DU-SUD / SARTENE / PETRETO-BICCHISANO / CASALABRIVA","PO  FEDER Corse 2007-2013","42","Energie renouvelable: én. hydroélectrique, géothermique et autre"
"SOLARO","Création d'ouvrages d'art et travaux connexes sur la piste DFCI de Pré Agnellu",73100,21711,"FEDER ","CORSE","HAUTE-CORSE / CORTE / PRUNELLI-DI-FIUMORBO / SOLARO","PO  FEDER Corse 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"STENABAT","Installation photovoltaïque raccordée au réseau en toiture d'un hangar",44100,11025,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO / SANTA-MARIA-SICHE / COTI-CHIAVARI","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"Structures informatique électricité thermique ingénierie et conseils (SINETIC)","Générateur photovoltaïque raccordé au réseau",134100,17280,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO / AJACCIO","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"Syndicat intercommunal de Balagne prévention défense incendie","Implantation de 14 citernes DFCI",306317,,"FEDER ","CORSE","Multilocalisation","PO  FEDER Corse 2007-2013",,
"Syndicat intercommunal de Balagne prévention défense incendie","Implantation de 5 citernes DFCI",99300,26215,"FEDER ","CORSE","Multilocalisation","PO  FEDER Corse 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Syndicat  mixte du Giussani","AAP Animation - P@M d'Olmi Cappella",17618,,"FEDER ","CORSE","HAUTE-CORSE / CALVI / BELGODERE / OLMI-CAPPELLA","PO  FEDER Corse 2007-2013","11","Technologies de l'information et la communication (...)"
"Syndicat  mixte du Giussani","installation d'un chauffage centralisé au bois pour le centre  outil théatral ",42680,8536,"FEDER ","CORSE","HAUTE-CORSE / CALVI / BELGODERE / OLMI-CAPPELLA","PO  FEDER Corse 2007-2013","42","Energie renouvelable: én. hydroélectrique, géothermique et autre"
"TERCE Jacques","Générateur PV raccordé au réseau",213840,35640,"FEDER ","CORSE","HAUTE-CORSE / CALVI / CALENZANA / CALENZANA","PO  FEDER Corse 2007-2013","40","Energie renouvelable: én. solaire"
"U liamu gravunincu","AAP Animation - P@M de la Plaine de Peri",16018,,"FEDER ","CORSE","Multilocalisation","PO  FEDER Corse 2007-2013","11","Technologies de l'information et la communication (...)"
"Union des Ports de Plaisance de Corse (UPPC)","Mise en réseau des Ports de plaisance de Corse",67058,33529,"FEDER ","CORSE","CORSE-DU-SUD / SARTENE / PORTO-VECCHIO / SARI-SOLENZARA","PO  FEDER Corse 2007-2013","11","Technologies de l'information et la communication (...)"
"Université de Corse","Acquisition d'équipements de recherche de l'Université de Corse (2009-2010)",2504000,1363500,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013","1","Activités R&DT dans centres de recherche"
"Université de Corse","Plate forme MYRTE",8826651,3389582,"FEDER ","CORSE","CORSE-DU-SUD / AJACCIO / AJACCIO / AJACCIO","PO  FEDER Corse 2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Université de Corse","Prog. recherche d'intérêt régional conduits par l'Université de Corse  (2009)",600000,300000,"FEDER ","CORSE",,"PO  FEDER Corse 2007-2013",,
