Type,Name des Begünstigten,Bezeichnung des Vorhabens,jahr_der_bewilligung,Gewährte Beträge,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage
Standardvorhaben,Bildungswerk der Hessischen Wirtschaft,Beratungsstelle Nachqualifizierung Frankfurt. Abschlussorientierte modulare Nachqualifizierung junger Erwachsener ohne Berufsabschluss.,2008,892601,
Standardvorhaben,Bergischer Verein zur Fﾚrderung der Ausbildung e. V.,Bergische Initiative Pro Ausbildung Plus,2009,301670.62,101881.12
Standardvorhaben,Behandlungszentrum fﾟr Folteropfer e. V.,"Berliner Netzwerke fﾟr Bleibeberechtigte, Arbeit und Ausbildung im Bereich Dienstleistung, Gesundheit, Soziales und Kaufmﾊnnisches",2008,719500.03,
Standardvorhaben,KOMBI Consult GmbH,Berliner Netzwerke fﾟr Bleiberecht - Arbeit und Ausbildung in den Bereichen gewerblich technisch/Immobilienwirtschaft/kaufmﾊnnisch,2008,720000,
Standardvorhaben,IN VIA Katholische Mﾊdchensozialarbeit Bezirk Paderborn e.V.,"Beruf und Sprache - Orientierung in den Branchen Verkauf/Lager, Soziales/Pflege, Wachschutz 812-3005-1",2009,84890.97,
Standardvorhaben,Verein Deutscher Zementwerke e.V. (VDZ),Berufliche Bildung fﾟr nachhaltige Entwicklung in der deutschen Zementindustrie - Entwicklung und Einsatz digitaler Medien in der beruflichen Qualifizierung,2008,385147,
Standardvorhaben,Wirtschafts- und Sprachenschule Kurt Paykowski GmbH,Berufliche Orientierung fﾟr Jugendliche (ESF-BAMF-DW 01) 1031-4010-4,2009,85494.02,
Standardvorhaben,Berufsfortbildungswerk Gemeinnﾟtzige Bildungseinrichtung des DGB GmbH (bfw),Berufsausbildung im IT-Bereich im Ruhrgebiet,2008,290846
Standardvorhaben,inova e.V.,Berufsbezogene Sprachfﾚrderung,2009,119187.88
Standardvorhaben,Diakonisches Werk an der Saar,Berufsbezogene Sprachfﾚrderung (DW Saar) 531-6001-1,2009,77107.66
Standardvorhaben,bbw Bildungswerk der Wirtschaft in Berlin und Brandenburg,Berufsbezogene Sprachfﾚrderung (ESF-BAMF-Programm) Spandau  632-1003-6,2009,84420.42
Standardvorhaben,Deutsche Angestellten-Angestellten GmbH Bﾚblingen,Berufsbezogene Sprachfﾚrderung / Orientierungskurs fﾟr Migranten unter B1-Niveau 452-7301-4,2009,67362.72
Standardvorhaben,Deutsche Angestellten-Akademie GmbH Bﾚblingen,Berufsbezogene Sprachfﾚrderung / Orientierungskurs fﾟr Migranten unter B1-Niveau 452-7301-5,2009,66951.93
Standardvorhaben,Hartnackschule Berlin,Berufsbezogene Sprachfﾚrderung 572-1002-1,2009,80462.76
Standardvorhaben,Hartnackschule Berlin,Berufsbezogene Sprachfﾚrderung B1  572-1002-2,2009,88245.09
Standardvorhaben,bbw Bildungswerk der Wirtschaft in Berlin und Brandenburg,Berufsbezogene Sprachfﾚrderung B2 632-1003-2,2009,89162.94
Standardvorhaben,bbw Bildungswerk der Wirtschaft in Berlin und Brand. e.V.,Berufsbezogene Sprachfﾚrderung Charlottenburg B1; 632-1003-5,2009,81751.2
Standardvorhaben,bbw Bildungswerk der Wirtschaft in Berlin und Brandenburg e.V.,Berufsbezogene Sprachfﾚrderung Charlottenburg B2; Sprachkurs fﾟr kundenspezifische und kaufmﾊnnische Anforderungen 632-1003-7,2009,82879.71
