Regionalentwicklung m.b.H. ",Corso di didattica museale ,2007,"  86.349,42  ","  17.269,88  "GKN Sinter Metals ,FIT FOR JOB 2008 ,2007,"130.820,00  ",Independent ,"Independent 2007 - Corso di informatica 
e multimedialitﾈ per persone con 
disabilitﾈ anche gravi finalizzato 
all'inserimento lavorativo nel settore 
informatico e amministrativo ",2007,"300.000,00  ","  60.000,00  "INDUSTRIETECHNIK S.R.L. ,"INDUSTRIETECHNIK MANAGEMENT 
2007 ",2007,"  54.770,80  ","  10.954,16  "Isolcell ,Isolcell Integrated Process 2007- 2008 ,2007,"119.800,80  ",Iveco ,IVECO CUSTOMER SERVICE 2007/8 ,2007,"331.050,00  ",Kantea ,"Esperta in contabilitﾈ e controllo di 
gestione ",2007,"244.522,60  ","  48.904,52  "Kantea ,"Brenner Basis Tunnel Trikster  - Esperto 
facilitatore della trasformazione 
territoriale ",2007,"250.000,00  ",Kantea ,"Tecnico CAD per gestione di commessa 
bioedile ",2007,"262.392,40  ","  52.478,48  "Kaos ,"Laboratorio per la carriera - nuovi 
percorsi professionali per donne ",2007,"151.109,81  ","  63.089,87  "Kard. Nikolaus Cusanus Akademie ,"Competenze interculturali - in dialogo 
con altre culture ",2007,"  39.294,02  ",KVW Bildungsreferat ,"Corso base di formazione per Assistente 
Domestico - Vipiteno ",2007,"  70.298,40  ",KVW Bildungsreferat ,"Formazione per operatore socio-
sanitario - Brunico - 1. ANNO ",2007,"100.352,28  ","  20.070,46  "KVW Bildungsreferat ,"Fare carriera tramite mentoring 
femminile - Brunico ",2007,"  63.304,42  ","  12.660,88  "KVW Bildungsreferat ,"Formazione per operatore socio-
sanitario - Bressanone - 2. ANNO ",2007,"  90.407,00  ","  18.081,40  "KVW Bildungsreferat ,"Formazione per assistenti 
amministrative - 1ﾡ ANNO-  Merano ",2007,"  95.078,24  ","  19.015,65  "KVW Bildungsreferat ,Rientro nel mondo del lavoro - Merano ,2007,"  71.880,05  ","  14.376,01  "Lafarge Roofing ,LAFARGE SALES 2007 ,2007,"117.048,00  ","Landesberufschule fﾟr Handel und Grafik 
""Johannes Gutenberg"" Bozen - Scuola 
professionale provinciale per il commercio e 
le arti grafiche ""Johannes Gutenberg "" di 
Bolzano ",Per donne - ritorno nel lavoro ,2007,"107.758,28  ","  27.547,36  ""Landesberufsschule fﾟr Gast- und 
Nahrungsmittelgewerbe ""E. Hellenstainer"" 
Brixen - Scuola professionale provinciale 
alberghiera ed alimentare ""E. Hellenstainer 
"" di Bressanone ","Corso di preparazione per lﾫesame di 
maturitﾇ -alimentazione e teconologia 
dei viveri ",2007,"100.000,00  ","Landesberufsschule fﾟr Handel, Handwerk 
und Industrie ""Chr. J. Tschuggmall"" Brixen - 
Scuola professionale provinciale per il 
commercio, l'artigianato e l'industria ""Chr. J. 
Tschuggmall"" di Bressanone ",Consulente per arredamenti ,2007,"  75.580,18  ","  11.072,43  ""Landesberufsschule fﾟr Handel, Handwerk 
und Industrie ""Chr. J. Tschuggmall"" Brixen - 
Scuola professionale provinciale per il 
commercio, l'artigianato e l'industria ""Chr. J. 
Tschuggmall"" di Bressanone ",Tecnica di rete (IFTS) - secondo anno ,2007,"103.314,69  ","  70.886,11  ""Landesberufsschule fﾟr Handel, Handwerk 
und Industrie ""Chr. J. Tschuggmall"" Brixen - 
Scuola professionale provinciale per il 
commercio, l'artigianato e l'industria ""Chr. J. 
Tschuggmall"" di Bressanone ",Tecnica di rete (IFTS) - primo anno ,2007,"102.515,42  ","  70.841,33  ""Landesberufsschule Schlanders - Scuola 
professionale provinciale di Silandro ","Corso di formazione per la 
progettazione e la realizzazione ",2007,"128.583,59  ","Landesberufsschule Schlanders - Scuola 
professionale provinciale di Silandro ","Accademia estiva internazional no. 1/10 
- LASA 2008 - BALANCE ",2007,"  87.535,00  ","Landeshotelfachschule ""Kaiserhof"" Meran - 
Scuola provinciale alberghiera ""Kaiserhof"" 
di Merano ","Corso per gestione di servizi turistico-
ricettivi - secondo anno 07/08 ",2007,"167.138,87  ","  87.041,07  ""Landeshotelfachschule ""Kaiserhof"" Meran - 
Scuola provinciale alberghiera ""Kaiserhof"" 
di Merano ","Corso per gestione di servizi turistico-
ricettivi - primo  anno 07/08 ",2007,"146.859,39  ","  73.038,07  ""Landesrettungsverein Weisses Kreuz 
ONLUS ",Mano in Mano I ,2007,"143.119,34  ","  41.132,42  ""Landesverband Lebenshilfe fﾟr Menschen 
mit Behinderung ONLUS ","Nueva - utenti valutano: formazione 
base per persone con handicap per 
qualificarsi evaluatori professionali ",2007,"332.558,22  ",Leitner ,"Piano formativo 2007-2008 per il gruppo 
Leitner ",2007,"124.893,46  ","Lessing-Hochschule zu Meran - 
Trﾊgerverein: Meraner 
Universitaetsgesellschaft ","Corso di base assitenza famigliare per 
immigranti ",2007,"  66.242,37  ",Libera Universitﾈ di Bolzano ,Management del Turismo ,2007,"  90.000,00  ",Libera Universitﾈ di Bolzano ,"Corso di Laurea in Ingegneria logistica e 
della Produzione ",2007,"  50.000,00  ",Loacker ,EDV 2008 ,2007,"  62.041,10  ",LVH-Bildung und Service ,"Handcraft 2007 - sviluppo d�impresa 
tramite un'offensiva di formazione rivolta 
ai collaboratori ",2007,"435.201,34  ",LVH-Bildung und Service ,"CNA and APA together: misura di 
qualifica rivolta a donne nell�artigianato - 
women empowerment ",2007,"170.352,84  ",Markas Service ,"MARKAS BUSINESS DEVELOPMENT 
2007 ",2007,"115.436,00  ",Memc ,MEMC POLY SYLICON 2007 ,2007,"169.868,00  ","  33.973,60  ""Pﾊdagogisches Institut fﾟr die deutsche 
Sprachgruppe ","Formazione di base Pedagogia teatrale 
- Pedagogia teatrale fra i ruoli maschili e 
femminili ",2007,"  69.470,78  ",Rail Traction Company  ,"Formazione e abilitazione del personale 
di condotta treni ",2007,"200.000,00  ",Red Oddity ,The Woman in Tech ,2007,"250.000,00  ","  82.369,02  "Red Oddity ,Java Developer ,2007,"297.042,00  ","Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ","CSR - Corporate Social Responsability 
(Sicurezza lavoro - Ambiente)  ",2007,"348.249,88  ","Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ","Migliorare lo stage orientativo: un 
percorso di accompagnamento 
individuale ",2007,"  65.856,00  ","    6.089,81  ""Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ","MIDA Modello per l'inserimento 
dell'alunno disabile in azienda ",2007,"  40.725,37  ","       547,06  ""Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ","Strumenti per il mantenimento mirato: 
percorso formativo e di sensibilizzazione 
alla figura del tutor aziendale  ",2007,"  41.751,76  ","        67,39  ""Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ","Master - �Mediatori dei conflitti - 
Operatori di pace Internazionali� ",2007,"250.000,00  ","  30.471,11  ""Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ","Percorsi di Formazione alla Mediazione 
tra Pari ",2007,"  86.021,87  ","    6.640,98  ""Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ",PRONTI PER L�EUROPA ,2007,"238.107,08  ","121.595,04  ""Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ","""CENTRO APERTO/IL LABORATORIO 
DEL SAPER FARE 2007-2008"" ",2007,"144.374,60  ","  62.492,74  ""Ripartizione 21  Formazione professionale 
italiana - Abteilung 21 Italienische 
Berufsbildung ",Pionieri Plus - Sistema Copernicus ,2007,"150.000,00  ",Rﾚchling Automotive Leifers ,ROECHLING PRODUCTION 2007 ,2007,"125.518,00  ",Sapa Profili ,GENESIS 2007 ,2007,"184.939,00  ",Satzzentrum GMBH ,Controllo e Qualificazione II ,2007,"  77.117,96  ","  49.315,89  "SBB-Weiterbildungsgenossenschaft ,Formazione continua per il futuro ,2007,"400.534,74  ","  80.106,95  "Scuola  Professionale �Luigi Einaudi� ,"Promozione di pari opportunit� di 
accompagnamento al mondo del lavoro 
attraverso la formazione e 
l'orientamento di giovani immigrati 
Progetto ""ioPoi"" ",2007,"350.000,00  ","173.756,32  "Scuola  Professionale �Luigi Einaudi� ,"Tecnico dell�impiantistica elettronica 
dell�autoveicolo ",2007,"100.000,00  ","  67.327,18  ""Scuola professionale provinciale 
alberghiera ""Cesare Ritz"" di Merano - 
Landeshotelfachschule ""Cesare Ritz"" Meran ","ESPERIENZA SCUOLA - ALBERGO: 
RITZ - STIFTERHOF ",2007,"120.000,00  ","  63.403,04  ""Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ","AGENTE DI VIAGGI  
AZIONE DI FORMAZIONE CONTINUA 
SUL LAVORO PER INTERMEDIARI 
TURISTICI ",2007,"  53.543,27  ","    4.880,40  ""Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ","JAVA MOBILE APPLICATION 
DEVELOPER ",2007,"144.685,37  ","Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ","Women@Work In Office or Sales 
Ausbildungslehrgang fﾟr eingewanderte 
Frauen ",2007,"300.345,80  ","128.445,72  ""Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ","GUIDA E ACCOMPAGNATORE 
TURISTICO Over 50 PER PERSONE 
CON ESIGENZE SPECIALI ",2007,"153.175,41  ","Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ",MIGRANT WORKERS  ,2007,"  74.158,78  ","Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ",DIRIGENTE SPORTIVO Over 50 ,2007,"150.000,00  ","  36.750,22  ""Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ","OLYMPIA-OPERATORE TURISTICO 
SPORTIVO (Corso Triennale di 
Qualifica Professionale per Giovani 
Sportivi) ",2007,"300.000,00  ","  78.096,85  ""Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ","OLYMPIA - TECNICO TURISTICO 
SPORTIVO  
Qualifica professionale di II livello per 
giovani ad alto potenziale agonistico ",2007,"100.000,00  ","  26.354,96  ""Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ","ESPERTO IN WEB-MARKETING PER 
IL TURISMO ",2007,"250.000,00  ","  26.571,01  ""Scuola professionale provinciale per il 
commercio, turismo e i servizi ""Luigi 
Einaudi"" di Bolzano - Landesberufsschule 
fﾟr Handel, Tourismus und Dienstleistungen 
""L. Einaudi"" Bozen ","A.S.E.F. L'ATTIVAZIONE DEL SELF 
EMPOWERMENT NELLA 
FORMAZIONE DEGLI ALLIEVI ",2007,"170.000,00  ","Scuola professionale provinciale per 
l'artigianato, l'industria e il commercio 
""Enrico Mattei"" di Bressanone - 
Landesberufsschule fﾟr Handwerk, Industrie 
und Handel ""Enrico Mattei"" Brixen ",Websites Graphic Designer & Developer ,2007,"180.000,00  ","  86.842,36  "SE.I. SERVIZI INDUSTRIALI s.r.l. ,MAINTENANCE COMPETENCE ,2007,"  99.281,00  ",Societﾈ consortile ASS.FOR.SEO ,"CINDIA INVESTORS AND 
PROMOTERS - Master  per esperti 
d�internazionalizzazione in Cina e India  
1 anno ",2007,"277.966,00  ",Sportler AG ,"Programma per la qualificazione nella 
professione per dipendenti ",2007,"172.772,70  ",STI di Balzzama A. & Co. ,STI INFORMATION TECNOLOGY 2007 ,2007,"  53.060,00  ","  10.612,00  ""Universitﾈ Popolare delle Alpi Dolomitiche 
(UPAD) ","Associazioni e responsabilitﾈ sociale: il 
bilancio di missione. ",2007,"101.925,85  ","  23.964,33  ""Universitﾈ Popolare delle Alpi Dolomitiche 
(UPAD) ","IL TRAINER DEL BENESSERE: 
FORMAZIONE E SVILUPPO 
PROFESSIONALE ",2007,"  87.249,30  ","  26.358,89  ""Universitﾈ Popolare delle Alpi Dolomitiche 
(UPAD) ","Formare per risocializzare: percorsi di 
sviluppo integrato delle competenze di 
base ",2007,"  63.164,42  ","  18.905,84  "Verlagsanstalt Athesia ,"Formazione professionale continua nel 
settore tecnico e nelle tecnologie 
informatiche ",2007,"  66.760,00  ",Verlagsanstalt Athesia ,"Formazione professionale continua per 
un futuro con protezione del mercato ",2007,"  83.056,00  ",Vetroricerca Glas&Modern coop s.c.l. ,"Tecnico della lavorazione del vetro 
esperto in tecnologie vetrarie (primo 
anno) ",2007,"400.000,00  ","106.537,57  "Volkshochschule Urania Meran ,"Competenze di base per l�economia in 
Val Passiria - corso di reinserimento 
lavorativo per donne ",2007,"150.000,00  ",Volkshochschule Urania Meran ,"Inclusione al lavoro per persone 
svantaggiate ",2007,"242.829,28  ",Volkshochschule Urania Meran ,"General Management - Corso di 
formazione in economia aziendale ",2007,"150.000,00  ",Wieland Martin ,Ritorno nel Mondo del lavoro ,2007,"196.357,59  ","  62.439,88  "Wieland Martin ,Network System Engineer ,2007,"200.000,00  ","109.878,81  "Wﾟrth Phoenix ,Formazione Microsoft Dynamics AX ,2007,"113.143,04  ",Zelig Soc. Coop. Arl ,"Zelig, scuola di documentario, 
televisione e nuovi media, primo anno di 
formazione ",2007,"100.000,00  ",
