BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
"AGUILAR Y SOUSA ASESORES,S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1.345,58"
"AGUILARCHEZ, S.L.",Mejorar la empleabilidad de las personas desempleadas,"811,80"
AGUILAS HABITAT SL,Mejorar la empleabilidad de las personas desempleadas,"106,56"
AGUILAS TURISMO BUS S.L.,Mejorar la empleabilidad de las personas desempleadas,"283,32"
AGUILERA ELECTRONICA SL,Mejorar la empleabilidad de las personas desempleadas,"2.533,46"
"AGUILERA FERNANDEZ, CB",Mejorar la empleabilidad de las personas desempleadas,"578,44"
"AGUILLON SEGUROS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.076,61"
AGUILO I BENNASSAR SA,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"AGUILO INMOBLES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"186,58"
"AGUILO, ENGINYERIA SERVEIS I GESTIO MEDIAMBIENTAL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.381,62"
AGUIMAN 2001 SL,Mejorar la empleabilidad de las personas desempleadas,"997,76"
AGUIMAR INOX S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
AGUINAGA COMERCIAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.147,44"
"AGUIRRE & ASPE, ASOCIADOS SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"AGUIRRE & BENGOA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"493,24"
"AGUIRRE GA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"746,76"
AGUIRRE HOME SL,Mejorar la empleabilidad de las personas desempleadas,"1.516,55"
"AGUIRRE LOZANO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"276,21"
AGUIRRE NEWMAN ARQUITECTURA BARCELONA SA,Mejorar la empleabilidad de las personas desempleadas,"1.015,22"
AGUIRRE NEWMAN ARQUITECTURA SA,Mejorar la empleabilidad de las personas desempleadas,"3.606,67"
"AGUIRRE NEWMAN BARCELONA, SA",Mejorar la empleabilidad de las personas desempleadas,"1.777,75"
AGUIRRE NEWMAN MADRID SA,Mejorar la empleabilidad de las personas desempleadas,"4.876,34"
AGUIRRE PROYECTOS Y CONSTRUCCION INTEGRAL SA,Mejorar la empleabilidad de las personas desempleadas,"2.134,45"
"AGUIRRE RENT A CAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"649,85"
AGUIRRE SERVICIOS INTEGRALES SL,Mejorar la empleabilidad de las personas desempleadas,"1.031,76"
AGUIRRE VILA CORO CORREDURIA DE SEGUROS SL,Mejorar la empleabilidad de las personas desempleadas,"590,21"
"AGUIRRE Y BLAS ASESORES,SL",Mejorar la empleabilidad de las personas desempleadas,"1.211,13"
"AGUIRRE Y GARCIA DE ANDOIN, SL",Mejorar la empleabilidad de las personas desempleadas,"1.425,00"
AGUIRREGOMEZCORTA Y MENDICUTE SA,Mejorar la empleabilidad de las personas desempleadas,"338,64"
AGUITURMEN CB,Mejorar la empleabilidad de las personas desempleadas,"2.408,19"
AGUIVE SA,Mejorar la empleabilidad de las personas desempleadas,"5.676,20"
AGUJERERA SA,Mejorar la empleabilidad de las personas desempleadas,"1.643,29"
"AGULLO & BARCELO SHOES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.526,28"
"AGULLO GESTION, SL",Mejorar la empleabilidad de las personas desempleadas,"93,42"
"AGUM & CASA & RENT, SL",Mejorar la empleabilidad de las personas desempleadas,"1.411,19"
"AGUMAD, MANTENIMIENTO Y SERVICIOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"100,00"
"AGUMAY, SL",Mejorar la empleabilidad de las personas desempleadas,"306,64"
"AGUMED PROYECTOS Y CONSTRUCCIONES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"323,31"
"AGUNDEZ & CONDE ASESORES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"826,89"
AGUNSA EUROPA SA,Mejorar la empleabilidad de las personas desempleadas,"4.204,97"
"AGU-PUNT,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.313,69"
AGURESA SL,Mejorar la empleabilidad de las personas desempleadas,"495,58"
AGURRA SL,Mejorar la empleabilidad de las personas desempleadas,"1.916,03"
"AGURTEX, S. COOP.",Mejorar la empleabilidad de las personas desempleadas,"400,00"
AGURTZANE ORBE BILBAO-LARRAITZ BASABE LEJARZEGI,Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
AGUSFERFE SA,Mejorar la empleabilidad de las personas desempleadas,"1.204,11"
"AGUSPI, SL",Mejorar la empleabilidad de las personas desempleadas,"66,60"
"AGUSTI BASSA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.700,00"
"AGUSTI CASTELLS, SL",Mejorar la empleabilidad de las personas desempleadas,"281,53"
"AGUSTI CM, SL",Mejorar la empleabilidad de las personas desempleadas,"14.446,56"
"AGUSTI COLL, SA",Mejorar la empleabilidad de las personas desempleadas,"3.091,83"
"AGUSTI PASTISSER, SL",Mejorar la empleabilidad de las personas desempleadas,"54,28"
AGUSTI TORELLO SA,Mejorar la empleabilidad de las personas desempleadas,"354,15"
AGUSTI Y MASOLIVER SA,Mejorar la empleabilidad de las personas desempleadas,"1.967,82"
AGUSTIN ALAMAR LOPEZ SL,Mejorar la empleabilidad de las personas desempleadas,"886,67"
AGUSTIN BARRAL SA,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
AGUSTIN BEGARA JIMENEZ Y JULIO CASTRO JAEN CB,Mejorar la empleabilidad de las personas desempleadas,"319,88"
AGUSTIN BERGES GOMEZ SL,Mejorar la empleabilidad de las personas desempleadas,"659,94"
AGUSTIN CANO SL,Mejorar la empleabilidad de las personas desempleadas,"1.173,34"
AGUSTIN ESTEVA DALMAU FRANCISCA LLITERAS SUREDA Y BARTO,Mejorar la empleabilidad de las personas desempleadas,"1.265,11"
"AGUSTIN FERNANDEZ CUETO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"367,30"
AGUSTIN FRAGERO Y CIA SL,Mejorar la empleabilidad de las personas desempleadas,"969,93"
"AGUSTIN I VICTOR, SL",Mejorar la empleabilidad de las personas desempleadas,"1.086,38"
AGUSTIN IBANEZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.015,22"
AGUSTIN MARTINEZ SL,Mejorar la empleabilidad de las personas desempleadas,"40,12"
AGUSTIN MEJIAS LOPEZ SERVICIOS OFIMATICA SL,Mejorar la empleabilidad de las personas desempleadas,"555,49"
AGUSTIN MESTRE SA,Mejorar la empleabilidad de las personas desempleadas,"1.612,14"
AGUSTIN ORENES CONSULTORES S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.334,14"
"AGUSTIN PRIETO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
AGUSTIN TARONCHER E HIJOS S.A,Mejorar la empleabilidad de las personas desempleadas,"1.636,63"
"AGUSTIN TORRELLA, SA",Mejorar la empleabilidad de las personas desempleadas,"1.375,00"
AGUSTIN VILAR SA,Mejorar la empleabilidad de las personas desempleadas,"424,98"
AGUSTIN ZURITA CABANAS Y JOSE MIGUEL RAMOS BRAVO CB,Mejorar la empleabilidad de las personas desempleadas,"523,32"
AGUSTINA BELIJAR SL,Mejorar la empleabilidad de las personas desempleadas,"256,73"
"AGUSTINA HOYOS PUERTO, SL",Mejorar la empleabilidad de las personas desempleadas,"117,50"
AGUSTN & SANCHEZ AUDITORES SL,Mejorar la empleabilidad de las personas desempleadas,"99,97"
"AGUT MANUBENS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
AGYFER 91 SA,Mejorar la empleabilidad de las personas desempleadas,"1.203,33"
AH & ASOCIADOS ARQUITECTOS GRUPO NORTE SL,Mejorar la empleabilidad de las personas desempleadas,"795,53"
AH BOOKING DIRECT SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"846,76"
"AH SANFERMIN SUITES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.322,50"
"AHAD 17, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"635,08"
AHEAD LABS SL,Mejorar la empleabilidad de las personas desempleadas,"82,60"
AHEDO CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AHEDO GESTION SL,Mejorar la empleabilidad de las personas desempleadas,"164,35"
AHERSE CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"950,00"
AHI ESTAMOS SL,Mejorar la empleabilidad de las personas desempleadas,"566,58"
"AHICART CONSULTORS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.168,62"
"AHICON CONSTRUCCIONES E INSTALACIONES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"173,34"
AHIDA 2000 S.L.,Mejorar la empleabilidad de las personas desempleadas,"615,47"
AHIDRA SERVICIOS DE INGENIERIA AMBIENTAL SL,Mejorar la empleabilidad de las personas desempleadas,"464,40"
AHITOSA S.L,Mejorar la empleabilidad de las personas desempleadas,"3.409,45"
"AHIZPAK ILEAPAINDEGIA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AHORAVIAJOMAS.COM,Mejorar la empleabilidad de las personas desempleadas,"796,17"
AHORRA PRIX SA,Mejorar la empleabilidad de las personas desempleadas,"241.947,68"
"AHORRA Y MAS DECORACION, COM. B.",Mejorar la empleabilidad de las personas desempleadas,"1.260,13"
AHORRAMAS SA,Mejorar la empleabilidad de las personas desempleadas,"79.370,21"
AHORRO CORPORACION FINANCIERA S V SA,Mejorar la empleabilidad de las personas desempleadas,"3.100,06"
AHORRO CORPORACION SA,Mejorar la empleabilidad de las personas desempleadas,"1.734,31"
"AHORRO FINANCIACION ASESORES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"637,44"
"AHORROMIX TELECOM, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.688,75"
AHS CONCEPT SL,Mejorar la empleabilidad de las personas desempleadas,"556,67"
AHSALFUER S.L.,Mejorar la empleabilidad de las personas desempleadas,"939,98"
AHUJA UNION SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
AHUMADOS CANARIOS SA,Mejorar la empleabilidad de las personas desempleadas,"50,00"
AHUMADOS DOMINGUEZ SA,Mejorar la empleabilidad de las personas desempleadas,"16.747,80"
"AHUMADOS DON SOLOMILLO, S.L.L",Mejorar la empleabilidad de las personas desempleadas,"64,38"
AHUMADOS EL SALMON DORADO SA,Mejorar la empleabilidad de las personas desempleadas,"3.222,65"
AHUMADOS GIMAR SL,Mejorar la empleabilidad de las personas desempleadas,"3.455,00"
AHUMADOS NORDFISH SL,Mejorar la empleabilidad de las personas desempleadas,"66,60"
AHUMADOS RICHARD SL,Mejorar la empleabilidad de las personas desempleadas,"496,57"
"AI QUE PATIREM, SL",Mejorar la empleabilidad de las personas desempleadas,"159,36"
"AI4, PLATAFORMA LOGISTICA, S.L",Mejorar la empleabilidad de las personas desempleadas,"219,54"
"AIALA VISION, S.C.",Mejorar la empleabilidad de las personas desempleadas,"204,98"
"AIALAKO DORREA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.010,26"
"AIALUR, SL",Mejorar la empleabilidad de las personas desempleadas,"2.061,05"
"AIAMO ES CANAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"266,68"
"AIARA GRAFIK DIGITAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.046,66"
AIARAKO GUTUNAK SL,Mejorar la empleabilidad de las personas desempleadas,"1.310,36"
"AIARZAGUENA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"455,52"
AIBAX SL,Mejorar la empleabilidad de las personas desempleadas,"607,87"
"AIC EQUIP, S.L.",Mejorar la empleabilidad de las personas desempleadas,"6.466,77"
"AICARA ARQUEOLOGIA Y PATRIMONIO CULTURAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"784,43"
AICE CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"2.126,64"
"AICIONDO-MACIAS INGENIEROS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"286,59"
"A-ICISUR-GII, SLU",Mejorar la empleabilidad de las personas desempleadas,"597,74"
"AICLA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"106,26"
"AICNEL MARKETING, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.011,65"
AICO ACONDICIONAMIENTOS INTEGRALES PARA COMERCIO Y OFIC,Mejorar la empleabilidad de las personas desempleadas,"359,92"
AICUL SL,Mejorar la empleabilidad de las personas desempleadas,"322,18"
AIDA AYUDA INTERCAMBIO Y DESARROLLO,Mejorar la empleabilidad de las personas desempleadas,"1.378,78"
"AIDA CENTRE, SL",Mejorar la empleabilidad de las personas desempleadas,"1.296,12"
AIDA CONSULTORES SA EN CONSTITUCION,Mejorar la empleabilidad de las personas desempleadas,"244,46"
"AIDA IMPORTACIO, SL",Mejorar la empleabilidad de las personas desempleadas,"318,72"
AIDADRINK SL,Mejorar la empleabilidad de las personas desempleadas,"888,81"
"AIDAN MARBELLA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"79,68"
AIDATRANS SL,Mejorar la empleabilidad de las personas desempleadas,"2.685,41"
"AIDCON CONSULTING, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AIDE ABOGADOS SL,Mejorar la empleabilidad de las personas desempleadas,"916,04"
AIDE DE CAMP SL,Mejorar la empleabilidad de las personas desempleadas,"21.401,11"
AIDEM COOP V,Mejorar la empleabilidad de las personas desempleadas,"519,38"
"AIDER PROJECTES SBD, S.L.",Mejorar la empleabilidad de las personas desempleadas,"59,94"
"AIDERIC TRANSPORTS, SL",Mejorar la empleabilidad de las personas desempleadas,"225,00"
AIDEX SL,Mejorar la empleabilidad de las personas desempleadas,"1.555,83"
"AIDONT, SL",Mejorar la empleabilidad de las personas desempleadas,"2.461,34"
"AIERDI INGENIEROS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"56,61"
"AIETE MUSIKA ESKOLA, S. L.",Mejorar la empleabilidad de las personas desempleadas,"221,11"
"AIF ALBOROQUE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"493,42"
AIF CONSTRUCCION Y DEESARROLLO S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"AIFOS SOLUTIONS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.042,23"
"AIGASA CANALIZACIONES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.168,67"
AIGEST PROYECTOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
AIGLE SA,Mejorar la empleabilidad de las personas desempleadas,"2.325,56"
"AIGNEP IBERICA, SA",Mejorar la empleabilidad de las personas desempleadas,"93,24"
"AIGNES DE BLANES, SA",Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
AIGNES DE GIRONA SL,Mejorar la empleabilidad de las personas desempleadas,"636,53"
"AIGNES I SERVEIS DE SANT JOAN DE LES ABADESSES, SL",Mejorar la empleabilidad de las personas desempleadas,"829,97"
"AIGNES NETES, CB",Mejorar la empleabilidad de las personas desempleadas,"1.050,62"
AIGNES VIVES INSTALLACIONS INDUSTRIALS S.L. ,Mejorar la empleabilidad de las personas desempleadas,"1.439,56"
"AIGUA BAIX, SA",Mejorar la empleabilidad de las personas desempleadas,"39,96"
"AIGUA ESPORTS I SALUT, SL",Mejorar la empleabilidad de las personas desempleadas,"1.398,18"
"AIGUA ESTIL, SL",Mejorar la empleabilidad de las personas desempleadas,"82,50"
"AIGUA I ELECTRICITAT GURB, SL",Mejorar la empleabilidad de las personas desempleadas,"534,45"
"AIGUA LLUM, CB",Mejorar la empleabilidad de las personas desempleadas,"212,49"
"AIGUADEPLUJA INNOVACIONS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"186,62"
AIGUAESPORT S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AIGUAGEST SL,Mejorar la empleabilidad de las personas desempleadas,"236,63"
"AIGUAMAC, SL.",Mejorar la empleabilidad de las personas desempleadas,"413,15"
"AIGUANET GARDEN & POOL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"797,75"
AIGUANET MANTENIMIENTO DE PISCINAS SL,Mejorar la empleabilidad de las personas desempleadas,"687,72"
AIGUAVALL S.L.,Mejorar la empleabilidad de las personas desempleadas,"465,03"
"AIGUES 23,",Mejorar la empleabilidad de las personas desempleadas,"643,29"
"AIGUES ARTES, SL",Mejorar la empleabilidad de las personas desempleadas,"90,00"
"AIGUES DE BANYOLES, SA",Mejorar la empleabilidad de las personas desempleadas,"1.700,00"
"AIGUES DE GIRONA, SALT I SARRIA DE TER, SA ",Mejorar la empleabilidad de las personas desempleadas,"4.538,44"
"AIGUES DEL SEGARRA GARRIGUES,SA",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AIKABIA FORMACION Y SERVICIOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"AIKEA NOVA, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AIKON TELEFONIA MOVIL E INFORMATICA SL,Mejorar la empleabilidad de las personas desempleadas,"573,16"
AIKONNA 1587 S.L.,Mejorar la empleabilidad de las personas desempleadas,"2.802,86"
"AIKOU CREATIVIDAD, S.L.",Mejorar la empleabilidad de las personas desempleadas,"435,55"
AIKOX INFORMATICA Y PUBLICIDAD S.COOP.,Mejorar la empleabilidad de las personas desempleadas,"229,02"
AILAN DESARROLLO TECNICO SL,Mejorar la empleabilidad de las personas desempleadas,"677,03"
AILANA SL,Mejorar la empleabilidad de las personas desempleadas,"1.259,54"
"AILANTHUS ALTISSIMA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.262,22"
"AILIMAFED, SL",Mejorar la empleabilidad de las personas desempleadas,"40,32"
"AILLAMENTS GENERALS GIRONINS, SA",Mejorar la empleabilidad de las personas desempleadas,"254,94"
"AILLAMENTS I INSTAL-LACIONS RIAL,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AILOR CARPINTERIA SL,Mejorar la empleabilidad de las personas desempleadas,"602,14"
AIM INTERNACIONAL PISCINAS SL,Mejorar la empleabilidad de las personas desempleadas,"382,54"
AIM3 GRUP SL,Mejorar la empleabilidad de las personas desempleadas,"179,40"
"AIMA CENTROS DE ATENCION A MAYORES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"774,96"
"AIMA HOSPITAL DE DIA PER MALALTIES NEUROLOGIQUES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.244,17"
AIMAD SL,Mejorar la empleabilidad de las personas desempleadas,"1.800,00"
AIMAN GZ SL,Mejorar la empleabilidad de las personas desempleadas,"281,73"
AIMAR ADMINISTRACION Y SERVICIOS S.L.,Mejorar la empleabilidad de las personas desempleadas,"181,77"
"AIMAR ASESORES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"AIMAVA SERVICIOS GLOBALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"983,15"
AIMEN,Promotion del espiritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"36.014,83"
"AIN ACTIVE, SL",Mejorar la empleabilidad de las personas desempleadas,"155,54"
"AIN BUSINESS CENER, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.008,56"
AINA I JOANA MARIA CB,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"AINA SERVICIOS GENERALES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.086,58"
AINAIR SERVICIOS APLICADOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.500,00"
AINAIR SL,Mejorar la empleabilidad de las personas desempleadas,"909,99"
AINAIR. MONTAJES Y MANTENIMIENTOS INDUSTRIALES,Promotion del espiritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"1.152,00"
AINALDE SL,Mejorar la empleabilidad de las personas desempleadas,"564,28"
AINARA TIME S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.500,00"
"AINE HOGAR, SL",Mejorar la empleabilidad de las personas desempleadas,"1.130,92"
AINFO SL,Mejorar la empleabilidad de las personas desempleadas,"970,28"
AINFORBAL HUELVA SL,Mejorar la empleabilidad de las personas desempleadas,"1.899,80"
AINGERU & NEREA RESTAURACION SL,Mejorar la empleabilidad de las personas desempleadas,"166,46"
AINHITU SL,Mejorar la empleabilidad de las personas desempleadas,"2.548,91"
AINHOA GALINDEZ LARREA-KOLDOBIKA GALINDEZ LARREA,Mejorar la empleabilidad de las personas desempleadas,"1.046,92"
AINHOA ZUMETA ZUBELZU Y OTRO CB,Mejorar la empleabilidad de las personas desempleadas,"646,70"
AINLIMP SERVICIOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,66"
AINOA SUPERMERCADOS S.L. (EN CONSTITUCINN),Mejorar la empleabilidad de las personas desempleadas,"125,72"
AINOS GESTION Y CONTROL SLL,Mejorar la empleabilidad de las personas desempleadas,"920,79"
AINPLAST PLASTICOS Y MAQUINARIA S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
AINSAP PREVENCION SL,Mejorar la empleabilidad de las personas desempleadas,"6.346,46"
AINSU 07 S.L,Mejorar la empleabilidad de las personas desempleadas,"154,79"
AINTRA PAQ SL,Mejorar la empleabilidad de las personas desempleadas,"1.946,42"
AINTRA SL,Mejorar la empleabilidad de las personas desempleadas,"17.506,87"
AINTZANE MENDEZ URTEAGA Y OTRO CB,Mejorar la empleabilidad de las personas desempleadas,"600,00"
AINXUELA CONSTRUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"424,98"
"AIODI MARGOSI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"555,98"
AIPARQUET SL,Mejorar la empleabilidad de las personas desempleadas,"2.720,05"
"AIPOL, SA",Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
AIQEI SOFTWARE SL,Mejorar la empleabilidad de las personas desempleadas,"1.242,83"
"AIQUEGUAPA, SL",Mejorar la empleabilidad de las personas desempleadas,"578,99"
"AIR ALARIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"88,18"
AIR AMBIENT SA,Mejorar la empleabilidad de las personas desempleadas,"313,91"
AIR CARGO TRADER SL,Mejorar la empleabilidad de las personas desempleadas,"236,06"
AIR CARGOTRANS SL,Mejorar la empleabilidad de las personas desempleadas,"253,28"
AIR CENTER SL,Mejorar la empleabilidad de las personas desempleadas,"3.822,26"
"AIR COLLEGE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"779,07"
AIR COMPLUTO SL,Mejorar la empleabilidad de las personas desempleadas,"1.179,08"
AIR CONDUCT 2001 SL,Mejorar la empleabilidad de las personas desempleadas,"602,18"
AIR CONTROL SA,Mejorar la empleabilidad de las personas desempleadas,"677,80"
AIR CRUISING SERVICES SL,Mejorar la empleabilidad de las personas desempleadas,"763,27"
"AIR EUROPA LINEAS AEREAS, SA",Mejorar la empleabilidad de las personas desempleadas,"7.414,17"
AIR FAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.806,66"
"AIR GIRGET CARGO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"849,96"
"AIR ILLICE,S.L.",Mejorar la empleabilidad de las personas desempleadas,"250,25"
AIR INDUSTRIE THERMIQUE ESPANA SA,Mejorar la empleabilidad de las personas desempleadas,"2.155,30"
AIR ISOTERM MANTENIMIENTO E INSTALACIONES SL,Mejorar la empleabilidad de las personas desempleadas,"344,40"
"AIR LINK SOLUTIONS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"481,62"
AIR LIQUIDE MEDICINAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AIR LOGISTIC SL,Mejorar la empleabilidad de las personas desempleadas,"240,00"
AIR MADRID LINEAS AEREAS SA,Mejorar la empleabilidad de las personas desempleadas,"270,84"
"AIR MARUGAN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"977,43"
AIR MILES ESPANA SA,Mejorar la empleabilidad de las personas desempleadas,"1.636,92"
AIR MOVIL BALEAR SL,Mejorar la empleabilidad de las personas desempleadas,"3.941,03"
AIR NOSTRUM LINEAS AEREAS MEDITERRANEO SA,Mejorar la empleabilidad de las personas desempleadas,"48.422,73"
AIR PACK EXPRESS SA,Mejorar la empleabilidad de las personas desempleadas,"4.755,82"
AIR PENEDES COURIER SL,Mejorar la empleabilidad de las personas desempleadas,"1.652,76"
"AIR PROJECTS DESIGN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.062,45"
AIR PURE SPIRIT S.L.,Mejorar la empleabilidad de las personas desempleadas,"328,16"
AIR RAIL SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
AIR SEXT HUELVA SL,Mejorar la empleabilidad de las personas desempleadas,"1.579,23"
"AIR TECNOLOGIE OF PAINT, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.166,64"
"AIR TIME TELECOM, SA",Mejorar la empleabilidad de las personas desempleadas,"4.978,04"
AIR VAL INTERNATIONAL SA,Mejorar la empleabilidad de las personas desempleadas,"2.976,97"
"AIR WATER TREATMENT, SL",Mejorar la empleabilidad de las personas desempleadas,"863,27"
"AIR WORLD CENTER AZAFATAS DE VUELO, S.L.N.E",Mejorar la empleabilidad de las personas desempleadas,"467,46"
"AIRA HOME, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.716,54"
"AIRA JARDINERIA Y LIMPIEZAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"293,24"
AIRA NETWORKS S.L.,Mejorar la empleabilidad de las personas desempleadas,"642,21"
AIRA PSICOLOGIA Y EMPRESA S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
AIRA S.COOP.GALEGA,Mejorar la empleabilidad de las personas desempleadas,"433,47"
AIRADIO NET SL,Mejorar la empleabilidad de las personas desempleadas,"368,25"
"AIRAM YUSTA, SL (EN CONSTITUCION)",Mejorar la empleabilidad de las personas desempleadas,"40,00"
AIRAT SA,Mejorar la empleabilidad de las personas desempleadas,"213,22"
AIRATON COMPANIA DE SERVICIOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.319,78"
AIRBAG WORLD SHOESS.L.,Mejorar la empleabilidad de las personas desempleadas,"1.376,59"
"AIRBI CLIMATIZACION, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"859,98"
AIRBOX SA,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
AIRCALFON SL,Mejorar la empleabilidad de las personas desempleadas,"1.517,58"
"AIRCOM COMUNICACIONES, SL",Mejorar la empleabilidad de las personas desempleadas,"226,58"
"AIRCOMREUS, SL",Mejorar la empleabilidad de las personas desempleadas,"446,52"
AIRCONCEPT S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.080,04"
"AIRCOND INTEC, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.146,78"
AIRCRAFT COMPONENTS MAINTENANCE SERVICE SL,Mejorar la empleabilidad de las personas desempleadas,"1.847,08"
AIRCRAFT INTERIOR REFURBISHMENT ESPANA SL,Mejorar la empleabilidad de las personas desempleadas,"846,62"
AIRDATEC TECNICOS SL,Mejorar la empleabilidad de las personas desempleadas,"666,77"
AIRDEL INSTALACIONES SL,Mejorar la empleabilidad de las personas desempleadas,"315,52"
AIRE ACONDICIONADO EXTREMADURA SL,Mejorar la empleabilidad de las personas desempleadas,"1.264,87"
AIRE ACONDICIONADO JESUS MARTIN E HIJOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.200,06"
AIRE AIRE FESTIVALES Y EVENTO S.L.,Mejorar la empleabilidad de las personas desempleadas,"377,75"
AIRE COMPRIMIDO SA,Mejorar la empleabilidad de las personas desempleadas,"1.101,57"
"AIRE DE BARDENAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"4.345,91"
"AIRE DE VENUS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.303,19"
