"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"URIARTE SAFYBOX SA","Mejorar la empleabilidad de las personas desempleadas","4.593,24"
"URIARTEBIDAURRETA S.L. UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","198,30"
"URIBADIOLA,S.L.","Mejorar la empleabilidad de las personas desempleadas","442,66"
"URIBARREN ALEGRIA MANTENIMIENTO SL","Mejorar la empleabilidad de las personas desempleadas","1.216,55"
"URIBARRI GESTION, S.L.","Mejorar la empleabilidad de las personas desempleadas","155,04"
"URIBE DIGITAL CB","Mejorar la empleabilidad de las personas desempleadas","1.281,74"
"URIBE SANCHEZ SL","Mejorar la empleabilidad de las personas desempleadas","1.130,92"
"URIBES MADERO SL","Mejorar la empleabilidad de las personas desempleadas","750,00"
"URIBESALGO SA","Mejorar la empleabilidad de las personas desempleadas","503,34"
"URIBITARTE FINANCIAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.614,48"
"URIBURU SERVICIO TECNICO DE ASISTENCIA PARA MAQUINAS EL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"URIELMAN, S.L.","Mejorar la empleabilidad de las personas desempleadas","579,02"
"URIEN GESTION SL","Mejorar la empleabilidad de las personas desempleadas","1.246,60"
"URIGAIN Y ALVARO SL","Mejorar la empleabilidad de las personas desempleadas","1.353,87"
"URIGOI,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.709,46"
"URIFER SL","Mejorar la empleabilidad de las personas desempleadas","1.209,99"
"URIMARE SL","Mejorar la empleabilidad de las personas desempleadas","84,30"
"URINA MERFATALARI S.L.","Mejorar la empleabilidad de las personas desempleadas","1.486,77"
"URINSA SL","Mejorar la empleabilidad de las personas desempleadas","1.254,42"
"URIOSTE & VALENZUELA SL","Mejorar la empleabilidad de las personas desempleadas","182,83"
"URIVA SA","Mejorar la empleabilidad de las personas desempleadas","1.276,39"
"URIZA EXPRESS, S.L.","Mejorar la empleabilidad de las personas desempleadas","223,66"
"URIZAR ASADOR-CERVECERA SL","Mejorar la empleabilidad de las personas desempleadas","646,62"
"URIZAR MOTOR SL","Mejorar la empleabilidad de las personas desempleadas","235,53"
"URJATO SL","Mejorar la empleabilidad de las personas desempleadas","611,50"
"URJUSA S COOP AND","Mejorar la empleabilidad de las personas desempleadas","1.112,03"
"URFATRANS, SL","Mejorar la empleabilidad de las personas desempleadas","588,92"
"URFIAGUI, SL","Mejorar la empleabilidad de las personas desempleadas","1.629,06"
"URFIJO 1958 SL","Mejorar la empleabilidad de las personas desempleadas","279,98"
"URFOITIF SL","Mejorar la empleabilidad de las personas desempleadas","193,24"
"URFOTRONIF, S.A.","Mejorar la empleabilidad de las personas desempleadas","1.439,99"
"URFULLU ELFARTE FULTURALA","Mejorar la empleabilidad de las personas desempleadas","28,33"
"URFULU S COOP","Mejorar la empleabilidad de las personas desempleadas","563,08"
"URFUNDE SA","Mejorar la empleabilidad de las personas desempleadas","491,06"
"URLASTER ZERBITZUAF SL","Mejorar la empleabilidad de las personas desempleadas","420,97"
"URLOAN, SL","Mejorar la empleabilidad de las personas desempleadas","1.228,92"
"URMECAL CONSTRUCCIONES METALICAS MONTAJES INDUSTRIALES","Mejorar la empleabilidad de las personas desempleadas","1.179,92"
"URNA MENNNDEZ ABOGADOS, S.L.P.","Mejorar la empleabilidad de las personas desempleadas","1.199,15"
"URNAVISA, SL","Mejorar la empleabilidad de las personas desempleadas","3.883,85"
"UROCOPIER SL","Mejorar la empleabilidad de las personas desempleadas","1.099,80"
"UROGALLO ENTREGO, SL","Mejorar la empleabilidad de las personas desempleadas","1.204,11"
"UROGALLO LANGREO, SA","Mejorar la empleabilidad de las personas desempleadas","781,49"
"URONDO SA","Mejorar la empleabilidad de las personas desempleadas","459,93"
"URONES CALEFACCION SL","Mejorar la empleabilidad de las personas desempleadas","2.472,76"
"UROPA CB","Mejorar la empleabilidad de las personas desempleadas","600,00"
"UROY 2005 SL","Mejorar la empleabilidad de las personas desempleadas","1.493,24"
"URPEMAF SL","Mejorar la empleabilidad de las personas desempleadas","562,22"
"URPI MUEBLES ARTESANALES, S.L.","Mejorar la empleabilidad de las personas desempleadas","976,59"
"URPRO GESTION, S.L","Mejorar la empleabilidad de las personas desempleadas","69,03"
"URQUIA & BAS CORREDURIA DE SEGUROS,SL","Mejorar la empleabilidad de las personas desempleadas","131,05"
"URRACA ASESORES,S.L.","Mejorar la empleabilidad de las personas desempleadas","2.399,97"
"URRAINFANCIA, SL.","Mejorar la empleabilidad de las personas desempleadas","1.132,02"
"URRATS SDAD COOP LTDA","Mejorar la empleabilidad de las personas desempleadas","500,00"
"URREIZTI ANAIAF CB","Mejorar la empleabilidad de las personas desempleadas","164,45"
"URRESI SL ELECTROMONTAJES","Mejorar la empleabilidad de las personas desempleadas","2.086,22"
"URRESTI 2001 SL","Mejorar la empleabilidad de las personas desempleadas","1.323,24"
"URRETXE SARRIFO S.L","Mejorar la empleabilidad de las personas desempleadas","1.698,51"
"URRETXINDORRA SL","Mejorar la empleabilidad de las personas desempleadas","1.126,17"
"URRIELLU FORESTAL S. COOP. LTDA.","Mejorar la empleabilidad de las personas desempleadas","1.156,66"
"URRITZA SAGARDOTEGIA CB","Mejorar la empleabilidad de las personas desempleadas","825,24"
"URRUTIA 117 SL","Mejorar la empleabilidad de las personas desempleadas","1.353,33"
"URRUTIABEASCOA 2000, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.229,55"
"URSA IBERICA AISLANTES SA","Mejorar la empleabilidad de las personas desempleadas","564,77"
"URSULA ARSLAN SL","Mejorar la empleabilidad de las personas desempleadas","620,94"
"URTA 98 SL","Mejorar la empleabilidad de las personas desempleadas","3.781,05"
"URTEF INSTALACIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.090,94"
"URTENAGA, SL","Mejorar la empleabilidad de las personas desempleadas","222,21"
"URTEX MANTENIMIENTO INDUSTRIAL, SL","Mejorar la empleabilidad de las personas desempleadas","751,53"
"URTINSA SA","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"URTZI FITNESS CLUB SL","Mejorar la empleabilidad de las personas desempleadas","1.209,99"
"URUE#AS ARCO-COCINAS SL","Mejorar la empleabilidad de las personas desempleadas","2.325,75"
"URUGUAY TRADE Y INVEST S.L.","Mejorar la empleabilidad de las personas desempleadas","113,29"
"URULLIN 2006 S.L.","Mejorar la empleabilidad de las personas desempleadas","433,30"
"URUMAR LEVANTE, S.L.","Mejorar la empleabilidad de las personas desempleadas","134,58"
"URUPAS SL","Mejorar la empleabilidad de las personas desempleadas","20,00"
"URUREFORM, S.L.","Mejorar la empleabilidad de las personas desempleadas","171,12"
"URUTIASOLO, SL","Mejorar la empleabilidad de las personas desempleadas","220,01"
"URVA 4 SL","Mejorar la empleabilidad de las personas desempleadas","479,28"
"URVASCO INFORMATICA SA","Mejorar la empleabilidad de las personas desempleadas","497,49"
"URVI SL HOSTELERIA Y ALIMENTACION","Mejorar la empleabilidad de las personas desempleadas","2.674,80"
"URWICASA 3000 SL EN CONSTITUCION","Mejorar la empleabilidad de las personas desempleadas","728,86"
"URZAINQUI Y LOPEZ SL","Mejorar la empleabilidad de las personas desempleadas","478,08"
"URZANTE SL","Mejorar la empleabilidad de las personas desempleadas","2.353,30"
"USACAR SA","Mejorar la empleabilidad de las personas desempleadas","4.534,59"
"USACD SYSTEM, SL","Mejorar la empleabilidad de las personas desempleadas","1.846,32"
"USAMAR XXI, S.L.","Mejorar la empleabilidad de las personas desempleadas","406,07"
"USANDIZAGA CANAL Y ASOCIADOS SA","Mejorar la empleabilidad de las personas desempleadas","1.306,85"
"USASTUR, SL","Mejorar la empleabilidad de las personas desempleadas","1.274,94"
"USATA SDAD COOP LTDA","Mejorar la empleabilidad de las personas desempleadas","1.133,28"
"USATRA, S. COOP.","Mejorar la empleabilidad de las personas desempleadas","1.521,61"
"USATRAILER SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"USER T38 SL","Mejorar la empleabilidad de las personas desempleadas","847,57"
"USERA TECNICAS INMOBILIARIAS SL","Mejorar la empleabilidad de las personas desempleadas","582,06"
"USERA USERA SL","Mejorar la empleabilidad de las personas desempleadas","245,53"
"USG INTERIORES ESPANA SL","Mejorar la empleabilidad de las personas desempleadas","2.095,48"
"USG PEOPLE ESPANA SL","Mejorar la empleabilidad de las personas desempleadas","1.700,00"
"USHUAIA CAFE, SL","Mejorar la empleabilidad de las personas desempleadas","548,43"
"USIN DENTAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.343,29"
"USISA VALENCIA SA","Mejorar la empleabilidad de las personas desempleadas","934,89"
"USLRM AGROPECUARIA SL","Mejorar la empleabilidad de las personas desempleadas","272,68"
"USO RACIONAL SL","Mejorar la empleabilidad de las personas desempleadas","4.504,75"
"USON PUNT SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"USON Y PUENTE SL","Mejorar la empleabilidad de las personas desempleadas","703,58"
"USP BALEARES, S.L.","Mejorar la empleabilidad de las personas desempleadas","2.968,58"
"USP HOSPITAL ATLANTICO TENERIFE, S. L. U.","Mejorar la empleabilidad de las personas desempleadas","43.624,58"
"USP HOSPITAL DE CANARIAS, S.L. (UNIPERSONAL)","Mejorar la empleabilidad de las personas desempleadas","524,46"
"USPAN SCL","Mejorar la empleabilidad de las personas desempleadas","866,71"
"USP-BERGEN TRADE, SL","Mejorar la empleabilidad de las personas desempleadas","196,62"
"USQUAM-3, SL","Mejorar la empleabilidad de las personas desempleadas","700,00"
"USTRELL SUBMINISTRAMENTS INDUSTRIALS,S.L.","Mejorar la empleabilidad de las personas desempleadas","35,52"
"USYSCOM TECNOLOGIA DE COMUNICACIONES SL","Mejorar la empleabilidad de las personas desempleadas","1.161,60"
"UT CENTRE D ESTUDIS MUSICALS, SL","Mejorar la empleabilidad de las personas desempleadas","363,64"
"UT DELICIAS FACIS, SL","Mejorar la empleabilidad de las personas desempleadas","669,93"
"UTE FORNER LITERARY AGENT, SL","Mejorar la empleabilidad de las personas desempleadas","1.783,30"
"UTEBO CENTRO ASESOR, S.L.","Mejorar la empleabilidad de las personas desempleadas","684,93"
"UTEBO INYECCION SL","Mejorar la empleabilidad de las personas desempleadas","391,91"
"UTECAMP COOP V","Mejorar la empleabilidad de las personas desempleadas","1.274,94"
"UTEF SA","Mejorar la empleabilidad de las personas desempleadas","2.381,67"
"UTELL SPAIN SL","Mejorar la empleabilidad de las personas desempleadas","2.781,26"
"UTERQNE ESPANA, S.A.","Mejorar la empleabilidad de las personas desempleadas","1.150,36"
"UTHECO SL","Mejorar la empleabilidad de las personas desempleadas","762,26"
"UTIEL RECICLA S.L.","Mejorar la empleabilidad de las personas desempleadas","219,98"
"UTIFIRVE, SL","Mejorar la empleabilidad de las personas desempleadas","1.899,80"
"UTIL PLAS SA","Mejorar la empleabilidad de las personas desempleadas","314,16"
"UTIL VIGO SL","Mejorar la empleabilidad de las personas desempleadas","1.700,00"
"UTIL-AIR SUR, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"UTILAR IBERIA, SA","Mejorar la empleabilidad de las personas desempleadas","2.513,62"
"UTILCENTRE SL","Mejorar la empleabilidad de las personas desempleadas","1.044,49"
"UTILE MAQUINARIA I COMPLEMENTS, SL","Mejorar la empleabilidad de las personas desempleadas","413,36"
"UTILES CERAMICOS SA","Mejorar la empleabilidad de las personas desempleadas","2.524,44"
"UTILES NAVALES E INDUSTRIALES LOPEZ REY SL","Mejorar la empleabilidad de las personas desempleadas","6.123,22"
"UTILES Y MAQUINAS MADRID SA","Mejorar la empleabilidad de las personas desempleadas","853,28"
"UTILES, TROQUELES Y MECANIZADOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","484,00"
"UTILITY SUN XXXI, S.L.","Mejorar la empleabilidad de las personas desempleadas","416,55"
"UTILLAJE Y MECANIZADOS ENRIQUE DIEZ UMED SL","Mejorar la empleabilidad de las personas desempleadas","371,09"
"UTILLAJES BOY SA","Mejorar la empleabilidad de las personas desempleadas","1.274,94"
"UTILLAJES CORUNA, SL","Mejorar la empleabilidad de las personas desempleadas","3.191,10"
"UTILLAJES FELIPOSL","Mejorar la empleabilidad de las personas desempleadas","1.472,54"
"UTILLAJES HERMANOS ALVAREZ SL","Mejorar la empleabilidad de las personas desempleadas","448,83"
"UTILLAJES MOLDCAM,S.L.","Mejorar la empleabilidad de las personas desempleadas","237,50"
"UTILLAJES OLLO, SL","Mejorar la empleabilidad de las personas desempleadas","903,06"
"UTILLAJES SAN BLAS, S.COOPERATIVA","Mejorar la empleabilidad de las personas desempleadas","96,57"
"UTILLAJES URIBESALGO SA","Mejorar la empleabilidad de las personas desempleadas","444,42"
"UTILLAJES Y MECANIZADOS UMESAL SL","Mejorar la empleabilidad de las personas desempleadas","1.896,57"
"UTILLAJES Y PINTURAS DE ALICANTE, SL","Mejorar la empleabilidad de las personas desempleadas","883,25"
"UTILLATGES I MECANITZATS SANTACANA, SLL","Mejorar la empleabilidad de las personas desempleadas","479,92"
"UTILPORT GR,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.357,51"
"UTINAM, SL","Mejorar la empleabilidad de las personas desempleadas","1.256,03"
"UTISA PUERTO, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.191,14"
"UTISA SA","Mejorar la empleabilidad de las personas desempleadas","904,45"
"UTMAR EDUCACIO, S.L.","Mejorar la empleabilidad de las personas desempleadas","606,76"
"UTOPIA. G DISSENY I PUBLICITAT, SL","Mejorar la empleabilidad de las personas desempleadas","122,17"
"UTOPIUX INGENIERIA INFORMATICA, S.L.","Mejorar la empleabilidad de las personas desempleadas","200,00"
"UTRANS TRANSPORTES LOGISTICOS, SL","Mejorar la empleabilidad de las personas desempleadas","4.376,34"
"UTREGLASS S.L.","Mejorar la empleabilidad de las personas desempleadas","274,45"
"UTRERA INFORMATICA ROIPC S.L.","Mejorar la empleabilidad de las personas desempleadas","1.437,99"
"UTRERA TRES SL","Mejorar la empleabilidad de las personas desempleadas","1.780,19"
"UTRERANA DE OBRAS CIVILES SL","Mejorar la empleabilidad de las personas desempleadas","619,98"
"UTRERANA DE RECUPERACIONES SL","Mejorar la empleabilidad de las personas desempleadas","1.896,67"
"UTRERO ARIAS SL","Mejorar la empleabilidad de las personas desempleadas","816,24"
"UTRERONDA DE ALIMENTACION SL","Mejorar la empleabilidad de las personas desempleadas","1.425,00"
"UTREWAL SA","Mejorar la empleabilidad de las personas desempleadas","26,64"
"UTYMAT SA","Mejorar la empleabilidad de las personas desempleadas","141,42"
"UVAGUILERA SL","Mejorar la empleabilidad de las personas desempleadas","191,06"
"UVE 2003, SL","Mejorar la empleabilidad de las personas desempleadas","1.079,21"
"UVE VENDING SL","Mejorar la empleabilidad de las personas desempleadas","1.196,43"
"UVEDOBLE MARKETING PROMOCIONAL,S.L.L.","Mejorar la empleabilidad de las personas desempleadas","375,00"
"UVEDOS COMPUTER TO PLATE, S.L.","Mejorar la empleabilidad de las personas desempleadas","2.000,00"
"UVE-I-ENE-O,S.L.(EN FORMACINN)","Mejorar la empleabilidad de las personas desempleadas","259,69"
"UVENAR VIVIENDAS S.L.","Mejorar la empleabilidad de las personas desempleadas","283,32"
"UVEO2 FITNESS, S.L.","Mejorar la empleabilidad de las personas desempleadas","353,35"
"UVERSKULD, SL","Mejorar la empleabilidad de las personas desempleadas","1.961,79"
"UVITRAILER, SL","Mejorar la empleabilidad de las personas desempleadas","1.882,04"
"UVOLT ENGINEERING, S.L","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"UXIA TRADE DEVELOPMENT, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.345,71"
"UXO CORT SL","Mejorar la empleabilidad de las personas desempleadas","2.323,21"
"UXO MORTER SL","Mejorar la empleabilidad de las personas desempleadas","1.052,95"
"UXUE COMUNICACINN,S.L.","Mejorar la empleabilidad de las personas desempleadas","439,14"
"UYARRA MOBILIARIO Y DISENO SL","Mejorar la empleabilidad de las personas desempleadas","2.045,47"
"UZALIA SERVICIOS AUXILIARES, S.L.","Mejorar la empleabilidad de las personas desempleadas","3.965,46"
"UZAM ESPANA, S.L.","Mejorar la empleabilidad de las personas desempleadas","79,92"
"UZO DE INVERSIONES SL","Mejorar la empleabilidad de las personas desempleadas","4.151,30"
"UZTAI IBAINEKO, SL","Mejorar la empleabilidad de las personas desempleadas","660,00"
"UZTAIAK KUDEAKETA SL","Mejorar la empleabilidad de las personas desempleadas","1.011,05"
"UZTARTU SOLDADURAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","2.533,36"
"UZTURPE IKASTOLA IRAKASKUNTZA KOOPERATIBA ELKARTEA","Mejorar la empleabilidad de las personas desempleadas","1.425,00"
"UZTURRE 2003 SL","Mejorar la empleabilidad de las personas desempleadas","416,55"
"V & A, VICENTE I ASSOCIATS SL","Mejorar la empleabilidad de las personas desempleadas","171,75"
"V & F TECNICOS ASOCIADOS, SOCIEDAD LIMITADA, PROYECTOS,","Mejorar la empleabilidad de las personas desempleadas","616,55"
"V & R C B","Mejorar la empleabilidad de las personas desempleadas","1.743,38"
"V 2 VIVIENDA 2 SA","Mejorar la empleabilidad de las personas desempleadas","9.511,34"
"V A Z LOS LOTES DE ESPANA SL","Mejorar la empleabilidad de las personas desempleadas","1.204,11"
"V D SISTEM SA","Mejorar la empleabilidad de las personas desempleadas","2.510,56"
"V DISTRIBUCION, SL","Mejorar la empleabilidad de las personas desempleadas","1.478,62"
"V GONZALEZ-OPTICO SL","Mejorar la empleabilidad de las personas desempleadas","293,04"
"V INFORMATICA Y COMUNICACIONES BIERZO SL","Mejorar la empleabilidad de las personas desempleadas","529,44"
"V J A ASOCIADOS SL","Mejorar la empleabilidad de las personas desempleadas","146,60"
"V L LIMITRONIC SL","Mejorar la empleabilidad de las personas desempleadas","1.573,27"
"V M B ESPAÑOLA SA","Mejorar la empleabilidad de las personas desempleadas","672,87"
"V P MODE PELUQUERIA SL","Mejorar la empleabilidad de las personas desempleadas","1.842,93"
"V S SERVICIOS EMPRESARIALES SL","Mejorar la empleabilidad de las personas desempleadas","139,27"
"V S TARRAGONA SL","Mejorar la empleabilidad de las personas desempleadas","1.305,63"
"V SANCHO SA","Mejorar la empleabilidad de las personas desempleadas","299,84"
"V SEIS EUROPE SL","Mejorar la empleabilidad de las personas desempleadas","75,00"
"V T V MUEBLES Y COMPLEMENTOS SL","Mejorar la empleabilidad de las personas desempleadas","736,63"
"V V GABINETE DE ASISTENCIA A LA EMPRESA SL","Mejorar la empleabilidad de las personas desempleadas","1.176,35"
"V Y S ELABORACION DE PRODUCTOS DEL MAR SL","Mejorar la empleabilidad de las personas desempleadas","63,27"
"V&E&A AND PLATINUM JOIERS 06, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"VYP 2008 CONSULTORES S.L.","Mejorar la empleabilidad de las personas desempleadas","464,40"
"V. ACUNA SL","Mejorar la empleabilidad de las personas desempleadas","1.063,33"
"V. CALVINO ASESORES, SL","Mejorar la empleabilidad de las personas desempleadas","203,04"
"V. DE PAUL SL","Mejorar la empleabilidad de las personas desempleadas","1.009,47"
"V. MARTI ORTOLA E HIJOS SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"V. MERINO SL","Mejorar la empleabilidad de las personas desempleadas","1.455,18"
"V. RECHE SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","100,00"
"V.A.V. INF. AUT., SL","Mejorar la empleabilidad de las personas desempleadas","649,85"
"V.B. LANDTRADE SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"V.BLANCH GABINET D ASSESSORS, SL","Mejorar la empleabilidad de las personas desempleadas","4.604,26"
"V.C. A. CONSULT ASOC., SL","Mejorar la empleabilidad de las personas desempleadas","600,00"
"V.CERDAN,S.L.","Mejorar la empleabilidad de las personas desempleadas","814,48"
"V.D.C. RUTH-MARINA,S.L.","Mejorar la empleabilidad de las personas desempleadas","97,98"
"V.E.C. YEMANJA S.L.","Mejorar la empleabilidad de las personas desempleadas","1.670,53"
"V.EGUILUZ LOPEZ;P.F.CHACON CARDANO;COM.B.","Mejorar la empleabilidad de las personas desempleadas","431,73"
"V.F.A. EXPRESS, SL","Mejorar la empleabilidad de las personas desempleadas","1.182,29"
"V.G. EVENTOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","63,74"
"V.G. FIJACIONES DE MADERA SL","Mejorar la empleabilidad de las personas desempleadas","679,92"
"V.I. AGUILAR SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"V.I. EMPORDA, SL","Mejorar la empleabilidad de las personas desempleadas","471,06"
"V.LAFONT BENZAL,I.SOLOZABAL VILLANUEVA, .EFREN DE GR CB","Mejorar la empleabilidad de las personas desempleadas","1.778,54"
"V.M. BROADCAST SERVICES GLOBAL SL","Mejorar la empleabilidad de las personas desempleadas","516,68"
"V.M. SYSTEMS PROYECTOS DE MANUTENCION, SL","Mejorar la empleabilidad de las personas desempleadas","659,91"
"V.M.ENTERPRISE SERVICIO INTEGRAL DE EMPRESAS SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"V.R. AND B. 99 SL","Mejorar la empleabilidad de las personas desempleadas","1.750,79"
"V.R. ASESORES 98 SL","Mejorar la empleabilidad de las personas desempleadas","428,00"
"V.R. LOGISTICA Y DISTRIBUCION SL","Mejorar la empleabilidad de las personas desempleadas","550,06"
"V.R. MUÑOZ Y MUÑOZ E HIJOS SL","Mejorar la empleabilidad de las personas desempleadas","893,34"
"V.S.L., CB","Mejorar la empleabilidad de las personas desempleadas","708,81"
"V.T. CONSULTING, SL","Mejorar la empleabilidad de las personas desempleadas","271,62"
"V.T. TURISRURAL SL","Mejorar la empleabilidad de las personas desempleadas","602,03"
"V.T.V. ASESORES SL","Mejorar la empleabilidad de las personas desempleadas","2.369,96"
"V-2 COMPLEMENTOS AUXILIARES SA","Mejorar la empleabilidad de las personas desempleadas","85.605,09"
"V2 GESTION DE EMPLEO TEMPORAL EMPRESA DE TRABAJO TEMPOR","Mejorar la empleabilidad de las personas desempleadas","5.152,03"
"V24 ASESORAMIENTO URBANISTICO","Mejorar la empleabilidad de las personas desempleadas","970,00"
"V3-EQUIP VETERINARI SL","Mejorar la empleabilidad de las personas desempleadas","743,67"
"V62 INTERIORISMO SL","Mejorar la empleabilidad de las personas desempleadas","3.438,53"
"VA DE PUNT SL","Mejorar la empleabilidad de las personas desempleadas","77,91"
"VAAC MOBEL SL","Mejorar la empleabilidad de las personas desempleadas","1.286,67"
"VAAG ELECTRONIC, SL","Mejorar la empleabilidad de las personas desempleadas","1.286,48"
"VABENE APARADO SL","Mejorar la empleabilidad de las personas desempleadas","1.103,13"
"VAC BCN, SL","Mejorar la empleabilidad de las personas desempleadas","1.274,88"
"VAC TRON SA","Mejorar la empleabilidad de las personas desempleadas","566,60"
"VACACIONES AMIL, S.L.","Mejorar la empleabilidad de las personas desempleadas","247,89"
"VACACIONES EDREAMS, SL","Mejorar la empleabilidad de las personas desempleadas","30.370,59"
"VACACIONES SIERRA IRTA ALCOSSEBRE 2007, SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"VACACIONES Y ALQUILERES LA MANGA, SA","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"VACACIONES Y VIAJES SA","Mejorar la empleabilidad de las personas desempleadas","1.269,57"
"VACANCES MENORCA SL","Mejorar la empleabilidad de las personas desempleadas","1.644,22"
"VACANSHOTEL SA","Mejorar la empleabilidad de las personas desempleadas","890,43"
"VACESCU SA","Mejorar la empleabilidad de las personas desempleadas","3.593,36"
"VACIA LA NAVE, S.L.","Mejorar la empleabilidad de las personas desempleadas","896,18"
"VACIADOS DE TERRENOS Y PREPARACION DE FINCAS S.L.","Mejorar la empleabilidad de las personas desempleadas","3.600,00"
"VACIADOS TRANS ADAJA, S.L.L.","Mejorar la empleabilidad de las personas desempleadas","316,66"
"VACIO Y TERMOQUIMICA DE NAVARRA SL","Mejorar la empleabilidad de las personas desempleadas","403,44"
"VACOLBA TELECOMUNICACIONES S.L.","Mejorar la empleabilidad de las personas desempleadas","1.758,57"
"VACON DRIVES IBERICA, SA","Mejorar la empleabilidad de las personas desempleadas","453,30"
"VACORE SL","Mejorar la empleabilidad de las personas desempleadas","4.101,12"
"VACUMUEBLE SL","Mejorar la empleabilidad de las personas desempleadas","1.521,12"
"VAD NEUMATICOS SL","Mejorar la empleabilidad de las personas desempleadas","984,16"
"VADAID GESTCOM SL","Mejorar la empleabilidad de las personas desempleadas","21,24"
"VADAL BUSSINES, S.L.","Mejorar la empleabilidad de las personas desempleadas","3.656,22"
"VADATEX, SA","Mejorar la empleabilidad de las personas desempleadas","1.009,28"
"VADAUTO SA","Mejorar la empleabilidad de las personas desempleadas","3.014,51"
"VADEGOMA,S.L.","Mejorar la empleabilidad de las personas desempleadas","181,08"
"VADELL CRESPI, SL","Mejorar la empleabilidad de las personas desempleadas","1.800,00"
"VADEPC SL","Mejorar la empleabilidad de las personas desempleadas","1.112,01"
"VADESEGUROS SLU","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"VADETAPAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","146,38"
"VADEVER FILMS, SL","Mejorar la empleabilidad de las personas desempleadas","1.257,56"
"VADILLO ASESORES CONSULTORIA DE NEGOCIOS, SL","Mejorar la empleabilidad de las personas desempleadas","23,60"
"VADILLO ASESORES CONTROL, SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"VADILLO ASESORES FISCALES SL","Mejorar la empleabilidad de las personas desempleadas","492,67"
"VADILLO ASESORES LAGUARDIA,S.L","Mejorar la empleabilidad de las personas desempleadas","1.000,05"
"VADILUX ELECTRICIDAD SL","Mejorar la empleabilidad de las personas desempleadas","1.260,75"
"VADINIA QUAD SL","Mejorar la empleabilidad de las personas desempleadas","1.010,47"
"VADITEL COMUNICACIONES INTEGRALES SL","Mejorar la empleabilidad de las personas desempleadas","205,66"
"VADO-MARTINS 2006,S.L.","Mejorar la empleabilidad de las personas desempleadas","193,24"
"VAELLO GARRIGOS SL","Mejorar la empleabilidad de las personas desempleadas","305,78"
"VAEMPACK, SL","Mejorar la empleabilidad de las personas desempleadas","796,47"
"VAERSA VALENCIANA DE APROVECHAMIENTO ENERGETICO DE RES","Mejorar la empleabilidad de las personas desempleadas","6.003,54"
"VAGSPEED MOTORSPORT S.L.","Mejorar la empleabilidad de las personas desempleadas","308,86"
"VAGTEX SL","Mejorar la empleabilidad de las personas desempleadas","7.783,50"
"VAGUADA TU INFORMACION LOCAL SL","Mejorar la empleabilidad de las personas desempleadas","368,28"
"VAGUERIA CENTRAL, SL","Mejorar la empleabilidad de las personas desempleadas","1.869,32"
"VAHAMONDE Y ESTEVEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","2.360,06"
"VAHEL VIAS Y OBRAS SL","Mejorar la empleabilidad de las personas desempleadas","1.213,32"
"VAHESIS, S.L.","Mejorar la empleabilidad de las personas desempleadas","880,86"
"VAHLE ESPANA SA","Mejorar la empleabilidad de las personas desempleadas","386,69"
"VAHN Y CIA AUDITORES SL","Mejorar la empleabilidad de las personas desempleadas","571,36"
"VAHO WORKS, SL","Mejorar la empleabilidad de las personas desempleadas","136,91"
"VAIBEN, SL","Mejorar la empleabilidad de las personas desempleadas","215,57"
"VAICO INGENIEROS CONSULTORES, SA","Mejorar la empleabilidad de las personas desempleadas","738,99"
"VAILUMOSA SL","Mejorar la empleabilidad de las personas desempleadas","585,52"
"VAIN UNO, SA","Mejorar la empleabilidad de las personas desempleadas","1.526,64"
"VAINDUSA SL","Mejorar la empleabilidad de las personas desempleadas","2.008,28"
"VAISVI COMUNICACIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.947,49"
