BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
CENTRO VETERINARIO LAS ADELFAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.841,58"
CENTRO VETERINARIO LAS ROSAS SL,Mejorar la empleabilidad de las personas desempleadas,"531,15"
"CENTRO VETERINARIO LOS ALPES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"212,49"
CENTRO VETERINARIO LOS DELFINES SL,Mejorar la empleabilidad de las personas desempleadas,"1.180,00"
"CENTRO VETERINARIO LOS VILLARES DE ARGANDA,S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"2.337,39"
"CENTRO VETERINARIO MADRID EXOTICOS, C.B.",Mejorar la empleabilidad de las personas desempleadas,"1.656,55"
CENTRO VETERINARIO MALDONADO SL,Mejorar la empleabilidad de las personas desempleadas,"1.500,52"
CENTRO VETERINARIO NARANJO SLL,Mejorar la empleabilidad de las personas desempleadas,"922,02"
CENTRO VETERINARIO OROQUIETA SL,Mejorar la empleabilidad de las personas desempleadas,"1.139,15"
"CENTRO VETERINARIO PONIENTE, SL",Mejorar la empleabilidad de las personas desempleadas,"1.302,15"
CENTRO VETERINARIO RAMON GOMEZ,Mejorar la empleabilidad de las personas desempleadas,"452,11"
"CENTRO VETERINARIO SALDANA, SL",Mejorar la empleabilidad de las personas desempleadas,"687,03"
"CENTRO VETERINARIO SAN FERMIN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"591,14"
CENTRO VETERINARIO SL,Mejorar la empleabilidad de las personas desempleadas,"672,98"
"CENTRO VETERINARIO SUESTA ASENSIO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"210,14"
CENTRO VIAL S. COOP V.,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CENTRO VISUAL SAGASTA SL,Mejorar la empleabilidad de las personas desempleadas,"1.296,67"
CENTRO WELLNESS S.L.,Mejorar la empleabilidad de las personas desempleadas,"22.906,48"
CENTRO WUTANG MALLORCA SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"336,42"
CENTRO YOGA HUESCA,Mejorar la empleabilidad de las personas desempleadas,"116,69"
CENTRO29 ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"991,62"
CENTROASTUR PROMOCIONES Y GESTION SL,Mejorar la empleabilidad de las personas desempleadas,"1.459,94"
"CENTROCAR ALCALA LA GARENA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"863,27"
CENTROCAR TALLER DE CHAPA Y PINTURA SL,Mejorar la empleabilidad de las personas desempleadas,"396,66"
CENTROCAR Y SIERRA SL,Mejorar la empleabilidad de las personas desempleadas,"1.048,26"
CENTROCOM CYBER SL,Mejorar la empleabilidad de las personas desempleadas,"2.971,69"
CENTRODIET OVIEDO Y ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,"415,48"
"CENTRODIVANS ESPANA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.860,47"
CENTROFACTOR SA,Mejorar la empleabilidad de las personas desempleadas,"854,68"
CENTROFLOR SL,Mejorar la empleabilidad de las personas desempleadas,"1.369,34"
CENTROHOGAR JEC SL,Mejorar la empleabilidad de las personas desempleadas,"1.172,81"
CENTROHOGAR TIEN 21 SA,Mejorar la empleabilidad de las personas desempleadas,"424,98"
CENTROLENT CB,Mejorar la empleabilidad de las personas desempleadas,"1.045,90"
CENTRO-MEDITERRANEA DE BEBIDAS CARBONICAS PEPSICO SL,Mejorar la empleabilidad de las personas desempleadas,"4.253,88"
CENTROMIPC SL,Mejorar la empleabilidad de las personas desempleadas,"891,13"
CENTROMOVILES BADAJOZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.664,18"
CENTROPAN SL,Mejorar la empleabilidad de las personas desempleadas,"316,65"
"CENTROS ASISTENCIALES SAN TORCUATO, SL",Mejorar la empleabilidad de las personas desempleadas,"458,02"
CENTROS COMERCIALES CARREFOUR SA,Mejorar la empleabilidad de las personas desempleadas,"617.129,64"
CENTROS COMERCIALES METROPOLITANOS SA,Mejorar la empleabilidad de las personas desempleadas,"1.062,42"
CENTROS COMERCIALES RAICES 3000 SL,Mejorar la empleabilidad de las personas desempleadas,"1.300,00"
"CENTROS DE ADELGAZAMIENTO MEDICA DIET, S.A.",Mejorar la empleabilidad de las personas desempleadas,"415,25"
CENTROS DE APOYO ACADEMICO AULA DIEZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.375,08"
"CENTROS DE CALIDAD DENTAL DE CANARIAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"29,97"
CENTROS DE CONDUCCION DE AUTOMOVILES SL,Mejorar la empleabilidad de las personas desempleadas,"1.051,41"
CENTROS DE DEPILACION Y ESTETICA WAX SL,Mejorar la empleabilidad de las personas desempleadas,"316,27"
CENTROS DE ENSENANZA ALMAZAN SA,Mejorar la empleabilidad de las personas desempleadas,"3.877,22"
CENTROS DE ESTETICA DEL SUR S L,Mejorar la empleabilidad de las personas desempleadas,"410,79"
CENTROS DE ESTUDIO CASTILLA LA MANCHA SL,Mejorar la empleabilidad de las personas desempleadas,"7.187,22"
CENTROS DE FERRETERIA FIFER SL,Mejorar la empleabilidad de las personas desempleadas,"426,64"
"CENTROS DE FORMACINN Y ATENCINN SOCIAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.279,46"
CENTROS DE FORMACION DE CONDUCTORES Y ESTUDIOS TECNICOS,Mejorar la empleabilidad de las personas desempleadas,"583,13"
"CENTROS DE FORMACION DISCED, SL",Mejorar la empleabilidad de las personas desempleadas,"4.781,04"
CENTROS DE FORMACION SOCIAL SA,Mejorar la empleabilidad de las personas desempleadas,"4.447,37"
CENTROS DE FORMACION VIAL HERMANOS GARCIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.469,71"
"CENTROS DE IMAGEN, SL",Mejorar la empleabilidad de las personas desempleadas,"3.824,05"
"CENTROS DE REPRODUCCION FIVIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"741,34"
CENTROS DEPORTIVOS HEBE SL,Mejorar la empleabilidad de las personas desempleadas,"1.587,56"
CENTROS DIETETICOS ONUBENSE SL,Mejorar la empleabilidad de las personas desempleadas,"3.024,33"
CENTROS DOCENTES SA,Mejorar la empleabilidad de las personas desempleadas,"3.330,55"
CENTROS EDUCATIVOS CANARIOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.453,38"
"CENTROS EDUCATIVOS INFANTILES PRIMER CICLO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"878,45"
"CENTROS ESPECIALES CANELA Y CLAVO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.123,81"
"CENTROS ESTETICOS NATURA NIXSA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"795,62"
CENTROS ESTUDIOS SPIN SL,Mejorar la empleabilidad de las personas desempleadas,"222,50"
CENTROS FAMILIARES DE ENSENANZA SA,Mejorar la empleabilidad de las personas desempleadas,"9.696,66"
CENTROS FANTASY BARREDA SL,Mejorar la empleabilidad de las personas desempleadas,"1.197,03"
CENTROS FERROL SL,Mejorar la empleabilidad de las personas desempleadas,"266,80"
"CENTROS GERONTOLOGICOS DE DIA MADRID, SL",Mejorar la empleabilidad de las personas desempleadas,"2.684,45"
"CENTROS GESTION DEPENDENCIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"106,67"
CENTROS INFANTILES BABYWORLD SLL,Mejorar la empleabilidad de las personas desempleadas,"3.271,14"
CENTROS MEDICO SALUS MALLORCA S.L.,Mejorar la empleabilidad de las personas desempleadas,"896,57"
CENTROS MEDICOS ASISTENCIALES DE MEDICINA INTEGRAL SA,Mejorar la empleabilidad de las personas desempleadas,"269,41"
CENTROS MEDICOS CATALUNA SL,Mejorar la empleabilidad de las personas desempleadas,"650,00"
"CENTROS MEDICOS CEMOVIL, SL",Mejorar la empleabilidad de las personas desempleadas,"639,21"
"CENTROS MEDICOS MAPFRE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"694,11"
CENTROS MULTIMARCAS DEL AUTOMOVIL TORRES SL,Mejorar la empleabilidad de las personas desempleadas,"1.056,18"
CENTROS ODONTOLOGICOS ARTIDENTAL SL,Mejorar la empleabilidad de las personas desempleadas,"671,09"
CENTROS ODONTOLOGICOS RB DENTAL SL,Mejorar la empleabilidad de las personas desempleadas,"351,11"
CENTROS PARA LA FORMACION Y PREVENCION LABORAL SL,Mejorar la empleabilidad de las personas desempleadas,"2.269,83"
CENTROS RESIDENCIALES SAVIA S.L.U.,Mejorar la empleabilidad de las personas desempleadas,"1.274,90"
"CENTROS SANITARIOS GENERAL, SA",Mejorar la empleabilidad de las personas desempleadas,"1.292,11"
CENTROS VETERINARIOS BEST FRIEND SL,Mejorar la empleabilidad de las personas desempleadas,"120,95"
"CENTROSEC AUTO,SLL",Mejorar la empleabilidad de las personas desempleadas,"561,03"
CENTROSODONTOLOGICOS MAREGADENTAL; S.L.,Mejorar la empleabilidad de las personas desempleadas,"335,24"
CENTROSOFA TIENDAS SL,Mejorar la empleabilidad de las personas desempleadas,"3.125,09"
"CENTROSOLAR FOTOVOLTAICO,S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"145,82"
CENTROTIR SA,Mejorar la empleabilidad de las personas desempleadas,"351,76"
"CENTROVACA-ORGAZ, S.L.",Mejorar la empleabilidad de las personas desempleadas,"141,68"
CENTROWAGEN SL,Mejorar la empleabilidad de las personas desempleadas,"733,37"
"CENTRUM ,DISTRIBUCION Y SERVICIOS INSULARES SL",Mejorar la empleabilidad de las personas desempleadas,"900,00"
"CENTUAL 2006, S.A.",Mejorar la empleabilidad de las personas desempleadas,"184,15"
"CENTUM SOLUTIONS, SL",Mejorar la empleabilidad de las personas desempleadas,"8.705,20"
"CENTURE,SL",Mejorar la empleabilidad de las personas desempleadas,"1.133,20"
CENTURY CAR SL,Mejorar la empleabilidad de las personas desempleadas,"1.709,99"
CENTURY INCOMING SL,Mejorar la empleabilidad de las personas desempleadas,"3.506,86"
"CENTURY RESTAURACION, SL",Mejorar la empleabilidad de las personas desempleadas,"658,65"
CENVAL SL,Mejorar la empleabilidad de las personas desempleadas,"479,20"
CENVET SA,Mejorar la empleabilidad de las personas desempleadas,"2.320,86"
"CENYVAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"191,19"
CEODENT NORTE SL,Mejorar la empleabilidad de las personas desempleadas,"880,01"
"CEOLICA HISPANIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"5.545,38"
CEOPIN SL,Mejorar la empleabilidad de las personas desempleadas,"1.200,00"
CEOSA,Promocion del espiritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"2.960,00"
CEOSA COSTA,Promocion del espiritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"21.830,95"
"CEOSYCAR, SL",Mejorar la empleabilidad de las personas desempleadas,"3.291,21"
CEPA ARQUITECTOS S.L.,Mejorar la empleabilidad de las personas desempleadas,"2.087,08"
"CEPA SERVICIOS DIVERSOS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"380,12"
"CEPA SOL CONDADO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"748,83"
CEPAL ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.823,31"
"CEPAS VIEJAS, C.B.",Mejorar la empleabilidad de las personas desempleadas,"623,28"
CEPAS Y BODEGAS SL,Mejorar la empleabilidad de las personas desempleadas,"699,13"
CEPASA ENSAYOS GEOTECNICOS SA,Mejorar la empleabilidad de las personas desempleadas,"984,51"
"CEPCONSA OBRAS,HIERROS Y MATERIALES,SL -",Mejorar la empleabilidad de las personas desempleadas,"2.893,24"
CEPECAN SL,Mejorar la empleabilidad de las personas desempleadas,"1.093,33"
CEPEDAL ASTUR S.L.,Mejorar la empleabilidad de las personas desempleadas,"710,89"
CEPEI SANITARIAS SL,Mejorar la empleabilidad de las personas desempleadas,"239,03"
"CEPELLUDO EUROPA,SL",Mejorar la empleabilidad de las personas desempleadas,"693,24"
"CEPEP,S.L.",Mejorar la empleabilidad de las personas desempleadas,"9.564,88"
"CEPESA ASESORES,SL",Mejorar la empleabilidad de las personas desempleadas,"1.869,93"
"CEPHALON PHARMA, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"4.035,50"
CEPICOTARES ESTACION DE SERVICIO SL,Mejorar la empleabilidad de las personas desempleadas,"1.086,48"
CEPILE SL,Mejorar la empleabilidad de las personas desempleadas,"2.117,50"
CEPILLOS DIAZ SL,Mejorar la empleabilidad de las personas desempleadas,"723,59"
CEPILLOS LA IBERICA SA,Mejorar la empleabilidad de las personas desempleadas,"2.059,09"
CEPIN SA,Mejorar la empleabilidad de las personas desempleadas,"279,86"
CEPLASTIF SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CEP-OREGON SL,Mejorar la empleabilidad de las personas desempleadas,"1.959,28"
"CEPOVALLES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"637,47"
CEPOVI SL,Mejorar la empleabilidad de las personas desempleadas,"1.829,47"
CEPSA CARD SA,Mejorar la empleabilidad de las personas desempleadas,"556,67"
CEPSA E.P. SA,Mejorar la empleabilidad de las personas desempleadas,"1.593,32"
CEPSA ESTACIONES DE SERVICIO SA,Mejorar la empleabilidad de las personas desempleadas,"916,06"
"CEPTAX INVEST, S.L.",Mejorar la empleabilidad de las personas desempleadas,"100,00"
CERA BELLIDO SA,Mejorar la empleabilidad de las personas desempleadas,"859,94"
CERA REUS SA,Mejorar la empleabilidad de las personas desempleadas,"373,34"
CERA-BRONCE SL,Mejorar la empleabilidad de las personas desempleadas,"111,07"
CERACASA SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CERAGEM ALICANTE SUR, SL UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"420,00"
CERAGEM CENTER MAJADAHONDA SL,Mejorar la empleabilidad de las personas desempleadas,"1.269,97"
"CERAGEM TENERIFE, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"4.018,80"
"CERAGEMLUGO, COM.B.",Mejorar la empleabilidad de las personas desempleadas,"139,30"
"CERAGLAS, S. L.",Mejorar la empleabilidad de las personas desempleadas,"3.553,34"
CERAMA SL,Mejorar la empleabilidad de las personas desempleadas,"3.029,01"
CERAMA URBANA SL,Mejorar la empleabilidad de las personas desempleadas,"693,33"
CERAMA VETERINARIA SL,Mejorar la empleabilidad de las personas desempleadas,"571,10"
"CERAMAT LEVANTE,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.153,20"
CERAMEX SL,Mejorar la empleabilidad de las personas desempleadas,"4.422,07"
CERAMI PLANT SL,Mejorar la empleabilidad de las personas desempleadas,"1.274,94"
CERAMIA ESPACIOS SL,Mejorar la empleabilidad de las personas desempleadas,"2.093,04"
"CERAMICA ARTESANAL PALAU, SL",Mejorar la empleabilidad de las personas desempleadas,"796,78"
CERAMICA ARTISTICA BARCARROTA SL,Mejorar la empleabilidad de las personas desempleadas,"628,02"
"CERAMICA ARTISTICA CANO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.857,27"
CERAMICA ARTISTICA GRANADINA SL,Mejorar la empleabilidad de las personas desempleadas,"1.213,02"
"CERAMICA BARNILS, SL",Mejorar la empleabilidad de las personas desempleadas,"38,98"
CERAMICA BETA SA,Mejorar la empleabilidad de las personas desempleadas,"939,81"
CERAMICA CAMPOS SCA,Mejorar la empleabilidad de las personas desempleadas,"354,15"
CERAMICA CENOVA SL,Mejorar la empleabilidad de las personas desempleadas,"880,00"
CERAMICA CISTIERNA SL,Mejorar la empleabilidad de las personas desempleadas,"1.869,93"
CERAMICA CONCA SL,Mejorar la empleabilidad de las personas desempleadas,"26,67"
CERAMICA CUATRO PALOMAS SA,Mejorar la empleabilidad de las personas desempleadas,"5.058,57"
CERAMICA DA VINCI SL,Mejorar la empleabilidad de las personas desempleadas,"849,90"
CERAMICA DE ALHABIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.200,06"
CERAMICA DE CAMPANILLAS SDAD COOP AND,Mejorar la empleabilidad de las personas desempleadas,"166,60"
CERAMICA DE LA ESTANCA SA,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"CERAMICA DE LA SIERRA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.433,30"
CERAMICA DE PINA SL,Mejorar la empleabilidad de las personas desempleadas,"1.700,00"
"CERAMICA DEL RIO SALADA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"950,00"
CERAMICA DENTAL POVEDA SL,Mejorar la empleabilidad de las personas desempleadas,"615,08"
CERAMICA DOBON SA,Mejorar la empleabilidad de las personas desempleadas,"495,20"
CERAMICA ELU SL,Mejorar la empleabilidad de las personas desempleadas,"1.476,59"
CERAMICA EXPOMED SA,Mejorar la empleabilidad de las personas desempleadas,"318,72"
CERAMICA GARCIA CUESTA SA,Mejorar la empleabilidad de las personas desempleadas,"1.523,40"
CERAMICA GONFER SL,Mejorar la empleabilidad de las personas desempleadas,"460,00"
"CERAMICA GONZALEZ FUENTES,SL",Mejorar la empleabilidad de las personas desempleadas,"1.242,76"
CERAMICA GRIFERIA Y SANITARIOS SA,Mejorar la empleabilidad de las personas desempleadas,"3.019,64"
CERAMICA HERMANOS JABALQUINTO SC,Mejorar la empleabilidad de las personas desempleadas,"224,87"
"CERAMICA I PEDRA CATALANA, SL",Mejorar la empleabilidad de las personas desempleadas,"477,65"
CERAMICA FERSA SL,Mejorar la empleabilidad de las personas desempleadas,"700,00"
CERAMICA LA ESPINA SL,Mejorar la empleabilidad de las personas desempleadas,"585,52"
CERAMICA LA MILAGROSA SA,Mejorar la empleabilidad de las personas desempleadas,"953,28"
CERAMICA LA PALOMA SL,Mejorar la empleabilidad de las personas desempleadas,"3.549,85"
CERAMICA LATINA SL,Mejorar la empleabilidad de las personas desempleadas,"1.154,52"
CERAMICA LEONI SL,Mejorar la empleabilidad de las personas desempleadas,"83,25"
CERAMICA MALPESA SA,Mejorar la empleabilidad de las personas desempleadas,"1.569,93"
CERAMICA MARI CRUZ S.L.,Mejorar la empleabilidad de las personas desempleadas,"70,80"
CERAMICA MAYOR SA,Mejorar la empleabilidad de las personas desempleadas,"1.793,24"
CERAMICA MILLAS HIJOS SA,Mejorar la empleabilidad de las personas desempleadas,"4.946,25"
"CERAMICA MIRAMAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.893,33"
CERAMICA MUDEJAR EXTREMENA SL,Mejorar la empleabilidad de las personas desempleadas,"847,57"
"CERAMICA PIEROLA, SL",Mejorar la empleabilidad de las personas desempleadas,"864,42"
CERAMICA PUIGDEMONT SL,Mejorar la empleabilidad de las personas desempleadas,"1.109,79"
CERAMICA SALONI SA,Mejorar la empleabilidad de las personas desempleadas,"1.890,10"
CERAMICA SAN JAVIER SL,Mejorar la empleabilidad de las personas desempleadas,"966,67"
CERAMICA TARRAGONA SA,Mejorar la empleabilidad de las personas desempleadas,"342,23"
CERAMICA TECNICA DE HENARES SA,Mejorar la empleabilidad de las personas desempleadas,"3.799,90"
CERAMICA TRES ESTILOS SL,Mejorar la empleabilidad de las personas desempleadas,"547,73"
CERAMICA VEREA SA,Mejorar la empleabilidad de las personas desempleadas,"4.166,63"
CERAMICA XUNQUEIRA SA,Mejorar la empleabilidad de las personas desempleadas,"539,86"
"CERAMICA Y AZULEJOS DEL MAR MENOR, SL",Mejorar la empleabilidad de las personas desempleadas,"93,32"
CERAMICA Y FONTANERIA PARAPANDA SL,Mejorar la empleabilidad de las personas desempleadas,"1.896,67"
CERAMICA ZAMORA SA,Mejorar la empleabilidad de las personas desempleadas,"400,00"
CERAMICAS ALCANTARA S.L.L.,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
CERAMICAS ALONSO SL,Mejorar la empleabilidad de las personas desempleadas,"2.133,31"
CERAMICAS AMARA SL,Mejorar la empleabilidad de las personas desempleadas,"1.659,94"
"CERAMICAS APAOLAZA, SA.",Mejorar la empleabilidad de las personas desempleadas,"923,11"
CERAMICAS APARICI SA,Mejorar la empleabilidad de las personas desempleadas,"4.350,12"
CERAMICAS ARTAJONA SANCHEZ SL,Mejorar la empleabilidad de las personas desempleadas,"833,20"
CERAMICAS AZNAR SL,Mejorar la empleabilidad de las personas desempleadas,"1.299,90"
"CERAMICAS BASURTO BILBAO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"926,65"
CERAMICAS BELLATERRA SL,Mejorar la empleabilidad de las personas desempleadas,"273,34"
"CERAMICAS BILBILIS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.036,46"
CERAMICAS CAMPOSANTO S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.139,96"
CERAMICAS CECILIO CHIVITE SL,Mejorar la empleabilidad de las personas desempleadas,"338,84"
"CERAMICAS CERAMISAN 2007,S.L.",Mejorar la empleabilidad de las personas desempleadas,"266,54"
CERAMICAS DE MIRA SL,Mejorar la empleabilidad de las personas desempleadas,"462,24"
CERAMICAS DIAGO SA,Mejorar la empleabilidad de las personas desempleadas,"213,22"
CERAMICAS GASULL SL,Mejorar la empleabilidad de las personas desempleadas,"660,00"
CERAMICAS GAYA SA,Mejorar la empleabilidad de las personas desempleadas,"4.565,26"
CERAMICAS GREDA SA,Mejorar la empleabilidad de las personas desempleadas,"1.912,03"
CERAMICAS HORMIGONADAS URGEL SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CERAMICAS JORNET SA,Mejorar la empleabilidad de las personas desempleadas,"1.276,59"
"CERAMICAS FERAMOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"208,88"
"CERAMICAS LA CASA VIEJA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"512,34"
CERAMICAS LAS LOSAS SL,Mejorar la empleabilidad de las personas desempleadas,"323,41"
"CERAMICAS LAYNA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"741,34"
CERAMICAS MAR SL,Mejorar la empleabilidad de las personas desempleadas,"1.893,33"
CERAMICAS P.L.C. SL,Mejorar la empleabilidad de las personas desempleadas,"509,98"
CERAMICAS PIERA SL,Mejorar la empleabilidad de las personas desempleadas,"4.159,54"
"CERAMICAS PROYECTO DOS, SL",Mejorar la empleabilidad de las personas desempleadas,"196,57"
CERAMICAS REFORHOGAR SL,Mejorar la empleabilidad de las personas desempleadas,"1.954,35"
"CERAMICAS SANBOYANAS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.890,00"
CERAMICAS TESANY SL,Mejorar la empleabilidad de las personas desempleadas,"823,31"
CERAMICAS VICENTE LERMA SL,Mejorar la empleabilidad de las personas desempleadas,"1.856,67"
CERAMICAS VICENTE SL,Mejorar la empleabilidad de las personas desempleadas,"20,06"
CERAMICAS VICOR SL,Mejorar la empleabilidad de las personas desempleadas,"1.332,50"
CERAMICAS VIGAS Y MATERIALES SL,Mejorar la empleabilidad de las personas desempleadas,"92,07"
CERAMICAS XUXULA SL,Mejorar la empleabilidad de las personas desempleadas,"1.200,00"
CERAMICAS Y BANOS ALTAGON SL,Mejorar la empleabilidad de las personas desempleadas,"1.799,80"
"CERAMICAS Y CONSTRUCCIONES RODRIGUEZ, S.L.",Mejorar la empleabilidad de las personas desempleadas,"775,55"
CERAMICAS Y SANEAMIENTOS SAN CAYETANO SL,Mejorar la empleabilidad de las personas desempleadas,"467,46"
"CERAMIQUES BENICERAM, SL",Mejorar la empleabilidad de las personas desempleadas,"1.786,58"
"CERAMIQUES ENRIC, SL",Mejorar la empleabilidad de las personas desempleadas,"708,30"
CERAMIQUES ESTRUCTURALS DEL PENEDES SA,Mejorar la empleabilidad de las personas desempleadas,"466,69"
CERAMIQUES I SANITARIS BAGES SL,Mejorar la empleabilidad de las personas desempleadas,"143,29"
"CERAMIQUES JOMAR, SL",Mejorar la empleabilidad de las personas desempleadas,"420,00"
"CERAMIQUES OBRADORS MANRESA, SL",Mejorar la empleabilidad de las personas desempleadas,"224,43"
"CERAMIQUES RILLO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
"CERANASUR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"87,32"
"CERANOR 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.203,81"
CERANOR SA,Mejorar la empleabilidad de las personas desempleadas,"438,44"
CERAS ROURA SA,Mejorar la empleabilidad de las personas desempleadas,"700,00"
CERASAMI 2004 S.L,Mejorar la empleabilidad de las personas desempleadas,"380,11"
"CERASIFERA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"299,83"
"CERAT TRADE, SL",Mejorar la empleabilidad de las personas desempleadas,"806,56"
"CERATA, S.L.N.E",Mejorar la empleabilidad de las personas desempleadas,"797,75"
CERATEC SL,Mejorar la empleabilidad de las personas desempleadas,"6.491,54"
CERATIZIT IBERICA SL SOC UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"146,35"
CERAWORLD CERAMICAS SA,Mejorar la empleabilidad de las personas desempleadas,"419,98"
CERBA INTERNACIONAL SA ESPANOLA,Mejorar la empleabilidad de las personas desempleadas,"1.116,67"
"CERCA DE CASA PRODUCTOS Y SERVICIOS RESIDENCIALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.100,00"
CERCADILLO SA,Mejorar la empleabilidad de las personas desempleadas,"2.401,69"
CERCADOS BURGOS SL,Mejorar la empleabilidad de las personas desempleadas,"4.378,07"
CERCADOS LLOPIS SL,Mejorar la empleabilidad de las personas desempleadas,"2.853,28"
"CERCADOS MATARO, S.L.EN CONSTITUCINN",Mejorar la empleabilidad de las personas desempleadas,"1.446,52"
CERCADOS SANCHEZ SL,Mejorar la empleabilidad de las personas desempleadas,"832,22"
"CERCADOS Y SERVICIOS 92, SL",Mejorar la empleabilidad de las personas desempleadas,"384,41"
CERCAL SA,Mejorar la empleabilidad de las personas desempleadas,"1.696,03"
CERCALUR SA,Mejorar la empleabilidad de las personas desempleadas,"361,23"
"CERCAMATIC, SA",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CERCANILA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.203,23"
"CER-CAT 2000, SL",Mejorar la empleabilidad de las personas desempleadas,"1.800,00"
"CERCENADO MARTI, S.L",Mejorar la empleabilidad de las personas desempleadas,"212,50"
CERCENEU SL,Mejorar la empleabilidad de las personas desempleadas,"1.703,13"
"CERCHA ESTUDIO DE ARQUITECTURA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"762,58"
"CERCIS CONSULTING, SL",Mejorar la empleabilidad de las personas desempleadas,"1.174,90"
CERCLE ARTISTIC DE SANT LLUC,Mejorar la empleabilidad de las personas desempleadas,"1.153,33"
CERCLE HOSTELER DEL MEDITERRANI SL,Mejorar la empleabilidad de las personas desempleadas,"147,50"
CERCLE INMOBILIARI 2002 SL,Mejorar la empleabilidad de las personas desempleadas,"1.336,67"
CERCO ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.100,00"
CERCO LLEIDA SL,Mejorar la empleabilidad de las personas desempleadas,"3.253,24"
CERCOLIM SL,Mejorar la empleabilidad de las personas desempleadas,"12.653,56"
"CERCOMAR CONGELADOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"808,96"
CERCOS Y ACABADOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.617,29"
"CERCOS Y DIEZ, S.L.",Mejorar la empleabilidad de las personas desempleadas,"30,69"
"CERDA HIDALGO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.133,73"
"CERDA MATAIX E HIJOS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"600,00"
"CERDA TIENDAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"552,48"
CERDA VIVES SL,Mejorar la empleabilidad de las personas desempleadas,"292,73"
"CERDA Y CANTOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"182,50"
