"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"ESPIAM SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"ESPIBER SA","Mejorar la empleabilidad de las personas desempleadas","900,00"
"ESPIGA CAPITAL GESTION SDAD GESTORA DE ENTIDADES DE CAP","Mejorar la empleabilidad de las personas desempleadas","101,51"
"ESPIGA DUQUE SL","Mejorar la empleabilidad de las personas desempleadas","677,28"
"ESPILL ESTILISTES, SL","Mejorar la empleabilidad de las personas desempleadas","620,00"
"ESPIN ALMANSA, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.356,46"
"ESPIN ESTILISTAS COMUNIDAD DE BIENES","Mejorar la empleabilidad de las personas desempleadas","699,92"
"ESPIN OFITEC SL","Mejorar la empleabilidad de las personas desempleadas","283,32"
"ESPINA OBRAS HIDRAULICAS, SA","Mejorar la empleabilidad de las personas desempleadas","919,99"
"ESPINA Y DELFIN SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"ESPINAR MULTISERVICIOS Y REFORMAS S,L,","Mejorar la empleabilidad de las personas desempleadas","1.729,97"
"ESPINAR RESTAURACION, SL","Mejorar la empleabilidad de las personas desempleadas","1.225,32"
"ESPINEIRA CENTRO DE JARDINERIA SL","Mejorar la empleabilidad de las personas desempleadas","1.575,56"
"ESPINIELLA, SL","Mejorar la empleabilidad de las personas desempleadas","498,47"
"ESPINO GRIFERIAS, SL","Mejorar la empleabilidad de las personas desempleadas","1.373,26"
"ESPINOS E HIJOS S.L","Mejorar la empleabilidad de las personas desempleadas","1.095,58"
"ESPINOS I PARADIS SL","Mejorar la empleabilidad de las personas desempleadas","1.516,65"
"ESPINOSA & GUARDIOLA CONSTRUCTORA, SL","Mejorar la empleabilidad de las personas desempleadas","405,19"
"ESPINOSA ABOGADOS SL","Mejorar la empleabilidad de las personas desempleadas","95,60"
"ESPINOSA E HIJOS SL","Mejorar la empleabilidad de las personas desempleadas","712,50"
"ESPINOSA EN COMUNITAT DE BENS","Mejorar la empleabilidad de las personas desempleadas","221,71"
"ESPINOSA FAUS CB","Mejorar la empleabilidad de las personas desempleadas","1.326,86"
"ESPINOSA JUMPERS, S.L.","Mejorar la empleabilidad de las personas desempleadas","642,22"
"ESPINOSA LAVADO, SL","Mejorar la empleabilidad de las personas desempleadas","126,66"
"ESPINOSA NOVALES JOSE ANTONIO Y EGUILUZ ZALDIVAR M LOUR","Mejorar la empleabilidad de las personas desempleadas","479,81"
"ESPINOSA ORTIZ Y GAROFANO S.L.","Mejorar la empleabilidad de las personas desempleadas","50,00"
"ESPINOSA RODILLA SL","Mejorar la empleabilidad de las personas desempleadas","256,61"
"ESPINOSA Y LLORENS CB","Mejorar la empleabilidad de las personas desempleadas","967,99"
"ESPINOSA-COREN SA","Mejorar la empleabilidad de las personas desempleadas","1.157,31"
"ESPINOSA-POZA ASOCIADOS, SL","Mejorar la empleabilidad de las personas desempleadas","1.749,47"
"ESPINTURA,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.016,57"
"ESPIRAL MARKETING PROMOCIONAL SL","Mejorar la empleabilidad de las personas desempleadas","284,67"
"ESPIRAL MICROSISTEMAS S.L.L.","Mejorar la empleabilidad de las personas desempleadas","1.171,13"
"ESPIRAL PRODUCCIONES TV SL","Mejorar la empleabilidad de las personas desempleadas","328,84"
"ESPIRALES BICONICOS SA","Mejorar la empleabilidad de las personas desempleadas","2.358,03"
"ESPIRALES DEL NORTE, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.889,91"
"ESPIRALL PENEDES SA","Mejorar la empleabilidad de las personas desempleadas","1.087,41"
"ESPIRDO MINGORREO, SL","Mejorar la empleabilidad de las personas desempleadas","1.080,06"
"ESPIROFLEX, SA","Mejorar la empleabilidad de las personas desempleadas","5.840,63"
"ESPLA, ABOGADOS ASOCIADOS, SL","Mejorar la empleabilidad de las personas desempleadas","149,95"
"ESPLAI CARAVANING MANRESA, SA","Mejorar la empleabilidad de las personas desempleadas","936,53"
"ESPLAI I EVENTS,SL. .","Mejorar la empleabilidad de las personas desempleadas","1.858,82"
"ESPLAIS CATALANS","Mejorar la empleabilidad de las personas desempleadas","702,12"
"ESPLAITEL, SL","Mejorar la empleabilidad de las personas desempleadas","2.318,94"
"ESPLAITUR SA","Mejorar la empleabilidad de las personas desempleadas","2.430,08"
"ESPLENIO SL","Mejorar la empleabilidad de las personas desempleadas","204,03"
"ESPLUGA TRANS SA","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"ESPLUGEST, SLL","Mejorar la empleabilidad de las personas desempleadas","1.684,63"
"ESPLUGUES INSTAL.LACIONS, SL","Mejorar la empleabilidad de las personas desempleadas","1.060,09"
"ESPONJAS NKS SL","Mejorar la empleabilidad de las personas desempleadas","2.918,76"
"ESPORA CONSULTORIA S.L.","Mejorar la empleabilidad de las personas desempleadas","649,19"
"ESPORIEN SL","Mejorar la empleabilidad de las personas desempleadas","400,00"
"ESPORT CANIN, SL","Mejorar la empleabilidad de las personas desempleadas","597,81"
"ESPORT I NATURA CASONA D AGE, SL","Mejorar la empleabilidad de las personas desempleadas","179,44"
"ESPORTIU SEDAVIS.L","Mejorar la empleabilidad de las personas desempleadas","1.227,50"
"ESPORTIVA AKSA, SL","Mejorar la empleabilidad de las personas desempleadas","465,12"
"ESPORTIVA ANDES 2005 SL","Mejorar la empleabilidad de las personas desempleadas","1.000,00"
"ESPORTIVA XAVO SL","Mejorar la empleabilidad de las personas desempleadas","3.893,26"
"ESPORTS 85 SL","Mejorar la empleabilidad de las personas desempleadas","564,25"
"ESPORTS BUNYOLA S.L.","Mejorar la empleabilidad de las personas desempleadas","131,05"
"ESPORTS CARSON, SL","Mejorar la empleabilidad de las personas desempleadas","1.234,76"
"ESPORTS EVEREST, SL","Mejorar la empleabilidad de las personas desempleadas","129,83"
"ESPORTS I LLEURE ANDREU,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.034,01"
"ESPORTS JOAN FERRER SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","1.766,79"
"ESPORTS MESTRES, SL","Mejorar la empleabilidad de las personas desempleadas","6.542,84"
"ESPORTS QUINZE SA","Mejorar la empleabilidad de las personas desempleadas","2.313,08"
"ESPORTS SERRABASA SL","Mejorar la empleabilidad de las personas desempleadas","748,42"
"ESPORTS SOLA, SL","Mejorar la empleabilidad de las personas desempleadas","70,84"
"ESPORTVISA SL","Mejorar la empleabilidad de las personas desempleadas","796,37"
"ESPPOR OGIC, S.L.","Mejorar la empleabilidad de las personas desempleadas","412,25"
"ESPRESSA VENDING SLU","Mejorar la empleabilidad de las personas desempleadas","1.200,00"
"ESPRESSOMAQ ITALIA, SL","Mejorar la empleabilidad de las personas desempleadas","807,33"
"ESPRIN ESPAÑOLA DE PROMOCIONES S.L.UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","4.895,60"
"ESPRINET IBERICA, S.L.U","Mejorar la empleabilidad de las personas desempleadas","4.283,79"
"ESPRINT 2006, S.L.","Mejorar la empleabilidad de las personas desempleadas","836,63"
"ESPRIT DE CORP (SPAIN) SL","Mejorar la empleabilidad de las personas desempleadas","852,26"
"ESPRIT MODERN, S.L. UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","33,05"
"ESPRIT-FOLLET EVENEMENTS, S.L.","Mejorar la empleabilidad de las personas desempleadas","56,61"
"ESPRO-DUR. S.L.","Mejorar la empleabilidad de las personas desempleadas","3.328,02"
"ESPROFONT MENMAY S.L.","Mejorar la empleabilidad de las personas desempleadas","68,82"
"ESPROSA INGENIEROS CONSULTORES, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.935,77"
"ESPRUNSITT,SL","Mejorar la empleabilidad de las personas desempleadas","297,76"
"ESPUELAS INMOBILIARIA SA","Mejorar la empleabilidad de las personas desempleadas","796,47"
"ESPUELAS Y MANSILLA CONSTRUCCIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","233,33"
"ESPUMACAL LATEX ELX SL","Mejorar la empleabilidad de las personas desempleadas","683,33"
"ESPUMAS CORTADAS SA","Mejorar la empleabilidad de las personas desempleadas","774,38"
"ESPUMAS Y COMERCIO DE PAMPLONA SL","Mejorar la empleabilidad de las personas desempleadas","1.600,00"
"ESPUMOSOS FABREGAS SA","Mejorar la empleabilidad de las personas desempleadas","1.400,00"
"ESPUMOSOS SA","Mejorar la empleabilidad de las personas desempleadas","69,65"
"ESPUNA POLIURETANO SL","Mejorar la empleabilidad de las personas desempleadas","1.296,57"
"ESPYMAR RESTAURACION SL","Mejorar la empleabilidad de las personas desempleadas","2.959,35"
"ESQUEIRO SL","Mejorar la empleabilidad de las personas desempleadas","999,85"
"ESQUELETAJES FRANCISCO COMPANY SL","Mejorar la empleabilidad de las personas desempleadas","340,02"
"ESQUELETAJES NAVARRO S.L.","Mejorar la empleabilidad de las personas desempleadas","1.893,24"
"ESQUELETAJES TONI SL","Mejorar la empleabilidad de las personas desempleadas","106,67"
"ESQUELETOS DEL SOL S. L.","Mejorar la empleabilidad de las personas desempleadas","482,22"
"ESQUELETOS HIDALGO SL","Mejorar la empleabilidad de las personas desempleadas","1.066,65"
"ESQUERBO SA","Mejorar la empleabilidad de las personas desempleadas","1.656,67"
"ESQUERRA REPUBLICANA DE CATALUNYA","Mejorar la empleabilidad de las personas desempleadas","860,87"
"ESQUIADEGUST, S.L.,","Mejorar la empleabilidad de las personas desempleadas","1.381,70"
"ESQUIM SA","Mejorar la empleabilidad de las personas desempleadas","1.019,98"
"ESQUINA DE ANTONIO,S.L.","Mejorar la empleabilidad de las personas desempleadas","29,97"
"ESQUINAS Y FACHADAS SA","Mejorar la empleabilidad de las personas desempleadas","722,46"
"ESQUIROL & MARTI SL","Mejorar la empleabilidad de las personas desempleadas","1.998,70"
"ESQUISABEL SERVICIOS NAVARRA SL","Mejorar la empleabilidad de las personas desempleadas","925,26"
"ESQUITINO MARTINEZ SA","Mejorar la empleabilidad de las personas desempleadas","2.818,62"
"ESQUITINO, TRIVES Y BERENGUER SL","Mejorar la empleabilidad de las personas desempleadas","1.659,74"
"ESQUITX-CREP, CB","Mejorar la empleabilidad de las personas desempleadas","2.209,11"
"ESQUIVEL LOPEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","318,72"
"ESQUIVEL REPRESENTACIONES CB","Mejorar la empleabilidad de las personas desempleadas","212,48"
"ESQUN CLUB MEGANEU","Mejorar la empleabilidad de las personas desempleadas","531,13"
"ESSA QUATRE ARQUITECTES, SL","Mejorar la empleabilidad de las personas desempleadas","519,41"
"ESSAL GESTION, SL","Mejorar la empleabilidad de las personas desempleadas","1.143,33"
"ESSAN SL","Mejorar la empleabilidad de las personas desempleadas","1.066,72"
"ESSE-IBERLUM, SL","Mejorar la empleabilidad de las personas desempleadas","247,92"
"ESSELTE, SA","Mejorar la empleabilidad de las personas desempleadas","1.049,76"
"ESSENCIAL COSTA BRAVA, S.L.","Mejorar la empleabilidad de las personas desempleadas","283,32"
"ESSENSUALS PELUQUEROS, SL","Mejorar la empleabilidad de las personas desempleadas","1.440,21"
"ESSENTHIAL ART, SL","Mejorar la empleabilidad de las personas desempleadas","106,83"
"ESSENTIA DIFUSION, S.L","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"ESSENTIA PERSONAS, SL","Mejorar la empleabilidad de las personas desempleadas","1.079,79"
"ESSENTIAL MINDS, SL","Mejorar la empleabilidad de las personas desempleadas","1.563,27"
"ESSENTIUM GRUPO, S.L.","Mejorar la empleabilidad de las personas desempleadas","69,85"
"ESSENTZIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","99,97"
"ES-SER ESTUDI I SERVEIS, SL","Mejorar la empleabilidad de las personas desempleadas","139,32"
"ESSEUNO MUEBLES, SL","Mejorar la empleabilidad de las personas desempleadas","1.729,97"
"ESSILOR ESPANA SA","Mejorar la empleabilidad de las personas desempleadas","9.647,96"
"EST&BER HOGAR S.L.","Mejorar la empleabilidad de las personas desempleadas","1.223,24"
"ESTA VEZ SI S.L.","Mejorar la empleabilidad de las personas desempleadas","744,94"
"ESTABLECIMIENTO GUILLEN SORIANO SL","Mejorar la empleabilidad de las personas desempleadas","2.691,54"
"ESTABLECIMIENTO INDUSTRIAL DE EQUIPAMIENTOS PARA SOLDAD","Mejorar la empleabilidad de las personas desempleadas","1.744,70"
"ESTABLECIMIENTOS ALVAREZ MALLORCA SA","Mejorar la empleabilidad de las personas desempleadas","1.313,68"
"ESTABLECIMIENTOS CAMBON SL","Mejorar la empleabilidad de las personas desempleadas","53,13"
"ESTABLECIMIENTOS COLL SA","Mejorar la empleabilidad de las personas desempleadas","5.729,12"
"ESTABLECIMIENTOS CONGELARIUM, SL","Mejorar la empleabilidad de las personas desempleadas","547,47"
"ESTABLECIMIENTOS CRUCE,CB","Mejorar la empleabilidad de las personas desempleadas","1.380,70"
"ESTABLECIMIENTOS DALMAU OLIVERES SL","Mejorar la empleabilidad de las personas desempleadas","1.137,91"
"ESTABLECIMIENTOS ESPINA SL","Mejorar la empleabilidad de las personas desempleadas","903,04"
"ESTABLECIMIENTOS EVA SA","Mejorar la empleabilidad de las personas desempleadas","673,08"
"ESTABLECIMIENTOS FEIMER S.L.","Mejorar la empleabilidad de las personas desempleadas","2.419,73"
"ESTABLECIMIENTOS HEFE, S.L.","Mejorar la empleabilidad de las personas desempleadas","600,00"
"ESTABLECIMIENTOS HERNANDO SA","Mejorar la empleabilidad de las personas desempleadas","1.069,26"
"ESTABLECIMIENTOS HOSTELEROS MARTINEZ Y GIL SA","Mejorar la empleabilidad de las personas desempleadas","11.351,93"
"ESTABLECIMIENTOS HOSTELEROS SA","Mejorar la empleabilidad de las personas desempleadas","984,45"
"ESTABLECIMIENTOS INDUSTRIALES AHEMON SA","Mejorar la empleabilidad de las personas desempleadas","144,99"
"ESTABLECIMIENTOS J.M. MAYORAL; SL","Mejorar la empleabilidad de las personas desempleadas","150,00"
"ESTABLECIMIENTOS LINARES SL","Mejorar la empleabilidad de las personas desempleadas","400,02"
"ESTABLECIMIENTOS LONDRES, C.B.","Mejorar la empleabilidad de las personas desempleadas","51,35"
"ESTABLECIMIENTOS LUGOR SA","Mejorar la empleabilidad de las personas desempleadas","646,62"
"ESTABLECIMIENTOS MACRIS SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"ESTABLECIMIENTOS MINGUEZ LOPEZ SLL","Mejorar la empleabilidad de las personas desempleadas","706,66"
"ESTABLECIMIENTOS NOVA, S.C.V.","Mejorar la empleabilidad de las personas desempleadas","1.062,60"
"ESTABLECIMIENTOS ONDIVIELA SL","Mejorar la empleabilidad de las personas desempleadas","383,04"
"ESTABLECIMIENTOS OR 64, SL","Mejorar la empleabilidad de las personas desempleadas","642,14"
"ESTABLECIMIENTOS ORTOPEDICOS PRIM SA","Mejorar la empleabilidad de las personas desempleadas","912,50"
"ESTABLECIMIENTOS OTERO SA","Mejorar la empleabilidad de las personas desempleadas","1.120,00"
"ESTABLECIMIENTOS PEREZ SL","Mejorar la empleabilidad de las personas desempleadas","1.208,94"
"ESTABLECIMIENTOS PHOTO SPEED, SL","Mejorar la empleabilidad de las personas desempleadas","9.164,78"
"ESTABLECIMIENTOS PLAZA SA","Mejorar la empleabilidad de las personas desempleadas","40.095,96"
"ESTABLECIMIENTOS REL SL","Mejorar la empleabilidad de las personas desempleadas","73,26"
"ESTABLECIMIENTOS SANCHEZ GARCIA SL","Mejorar la empleabilidad de las personas desempleadas","4.694,37"
"ESTABLECIMIENTOS SANCHEZ SA","Mejorar la empleabilidad de las personas desempleadas","1.418,96"
"ESTABLECIMIENTOS SORAYA SL","Mejorar la empleabilidad de las personas desempleadas","339,96"
"ESTABLECIMIENTOS SUCARMA SA","Mejorar la empleabilidad de las personas desempleadas","2.104,03"
"ESTABLECIMIENTOS SUMISAN SA","Mejorar la empleabilidad de las personas desempleadas","4.906,13"
"ESTABLECIMIENTOS TURISTICOS DE LANZAROTE, S.A.","Mejorar la empleabilidad de las personas desempleadas","483,25"
"ESTABLECIMIENTOS VALENCIA SL","Mejorar la empleabilidad de las personas desempleadas","510,00"
"ESTABLECIMIENTOS VICTORIA SA","Mejorar la empleabilidad de las personas desempleadas","377,75"
"ESTABLECIMIENTOS YAGONS, SL","Mejorar la empleabilidad de las personas desempleadas","904,24"
"ESTABLIMENTS ANDREU SL","Mejorar la empleabilidad de las personas desempleadas","3.293,58"
"ESTABLIMENTS CLARI, SL","Mejorar la empleabilidad de las personas desempleadas","351,94"
"ESTABLIMENTS DALIMENTACIO SA","Mejorar la empleabilidad de las personas desempleadas","5.296,38"
"ESTABLIMENTS LA PRIMAVERA, S.L.","Mejorar la empleabilidad de las personas desempleadas","5.517,80"
"ESTABLIMENTS MIRO SL","Mejorar la empleabilidad de las personas desempleadas","15.121,96"
"ESTABLIMENTS OLYMPIA, SA UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","6.276,54"
"ESTABLIMENTS PACIFIC, SL","Mejorar la empleabilidad de las personas desempleadas","2.953,28"
"ESTABLIMENTS SILVESTRE SL","Mejorar la empleabilidad de las personas desempleadas","279,76"
"ESTABLIMENTS VIENA SA","Mejorar la empleabilidad de las personas desempleadas","218.753,45"
"ESTACINN DE SERVICIO MORALZARZAL SL","Mejorar la empleabilidad de las personas desempleadas","1.899,80"
"ESTACINN DE SERVICIO SIERRA DE GATA, SL","Mejorar la empleabilidad de las personas desempleadas","139,30"
"ESTACIO DE SERVEI DOSRIUS CANYAMARS I EL FAR, SL","Mejorar la empleabilidad de las personas desempleadas","486,58"
"ESTACIO DE SERVEI MOLI DELS FRARES, SL","Mejorar la empleabilidad de las personas desempleadas","4.470,29"
"ESTACIO DE SERVEI SANT FELIU LLOBREGAT, SL","Mejorar la empleabilidad de las personas desempleadas","506,58"
"ESTACIO DE SERVEI VALL DE BIANYA, SL.","Mejorar la empleabilidad de las personas desempleadas","409,89"
"ESTACIO DE SERVEIS SA PUNTA, SL.","Mejorar la empleabilidad de las personas desempleadas","989,26"
"ESTACIO SERVEI ARGA, SL","Mejorar la empleabilidad de las personas desempleadas","1.667,76"
"ESTACIO SERVEI AVINYONET SL","Mejorar la empleabilidad de las personas desempleadas","177,79"
"ESTACIO SERVEI CORCA SA","Mejorar la empleabilidad de las personas desempleadas","2.922,42"
"ESTACIO SERVEI ESTADELLA, SL","Mejorar la empleabilidad de las personas desempleadas","2.035,16"
"ESTACIO SERVEI LACUSTARIA, SL","Mejorar la empleabilidad de las personas desempleadas","1.913,12"
"ESTACIO SERVEI ST. HILARI, SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","424,98"
"ESTACIO SERVEI TERMENS SL","Mejorar la empleabilidad de las personas desempleadas","600,00"
"ESTACION AEROPUERTO, S.L.","Mejorar la empleabilidad de las personas desempleadas","156,67"
"ESTACION CENTRAL DE AUTOBUSES Y VIAJEROS DE ZARAGOZA SA","Mejorar la empleabilidad de las personas desempleadas","1.283,25"
"ESTACION DE AUTOBUSES DE BADAJOZ SA","Mejorar la empleabilidad de las personas desempleadas","341,65"
"ESTACION DE AUTOBUSES DE BENAVENTE, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.637,49"
"ESTACION DE AUTOBUSES DE CUENCA SA","Mejorar la empleabilidad de las personas desempleadas","2.612,50"
"ESTACION DE AUTOBUSES DE OVIEDO, SA","Mejorar la empleabilidad de las personas desempleadas","540,02"
"ESTACION DE LINEAS REGULARES SA","Mejorar la empleabilidad de las personas desempleadas","491,06"
"ESTACION DE SERVICIO ACEQUES SL","Mejorar la empleabilidad de las personas desempleadas","1.180,48"
"ESTACION DE SERVICIO ADORACION HERCE SL","Mejorar la empleabilidad de las personas desempleadas","756,51"
"ESTACION DE SERVICIO AGUAVIVA, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"ESTACION DE SERVICIO ALAMEDA SL","Mejorar la empleabilidad de las personas desempleadas","500,00"
"ESTACION DE SERVICIO ALARO SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"ESTACION DE SERVICIO ALBURQUERQUE SL","Mejorar la empleabilidad de las personas desempleadas","1.222,50"
"ESTACION DE SERVICIO ALGERRI, SL","Mejorar la empleabilidad de las personas desempleadas","321,71"
"ESTACION DE SERVICIO ALGODA SL","Mejorar la empleabilidad de las personas desempleadas","1.083,25"
"ESTACION DE SERVICIO ALHAURIN SL","Mejorar la empleabilidad de las personas desempleadas","967,30"
"ESTACION DE SERVICIO AOIZ SL","Mejorar la empleabilidad de las personas desempleadas","1.151,16"
"ESTACION DE SERVICIO AVENIDA SA","Mejorar la empleabilidad de las personas desempleadas","533,36"
"ESTACION DE SERVICIO BENGOECHEA SL","Mejorar la empleabilidad de las personas desempleadas","363,36"
"ESTACION DE SERVICIO CABRALES SL","Mejorar la empleabilidad de las personas desempleadas","866,71"
"ESTACION DE SERVICIO CARMINA SL","Mejorar la empleabilidad de las personas desempleadas","784,97"
"ESTACION DE SERVICIO CASAS SA","Mejorar la empleabilidad de las personas desempleadas","779,13"
"ESTACION DE SERVICIO CASTILLO DE MARCILLA SL","Mejorar la empleabilidad de las personas desempleadas","88,96"
"ESTACION DE SERVICIO CASTRIZ SL","Mejorar la empleabilidad de las personas desempleadas","1.899,99"
"ESTACION DE SERVICIO CERDEIRA SA","Mejorar la empleabilidad de las personas desempleadas","165,82"
"ESTACION DE SERVICIO COMPOSTELA, SL","Mejorar la empleabilidad de las personas desempleadas","3.171,18"
"ESTACION DE SERVICIO CORUXO SL","Mejorar la empleabilidad de las personas desempleadas","417,78"
"ESTACION DE SERVICIO CRESMAR SL","Mejorar la empleabilidad de las personas desempleadas","1.233,82"
"ESTACION DE SERVICIO CRUZ DE PIEDRA SL","Mejorar la empleabilidad de las personas desempleadas","1.361,34"
"ESTACION DE SERVICIO CUATRO POSTES","Mejorar la empleabilidad de las personas desempleadas","2.412,37"
"ESTACION DE SERVICIO DAMARLO SL","Mejorar la empleabilidad de las personas desempleadas","100,00"
"ESTACION DE SERVICIO EDAN, SA","Mejorar la empleabilidad de las personas desempleadas","1.659,74"
"ESTACION DE SERVICIO EL BRUCH SA","Mejorar la empleabilidad de las personas desempleadas","4.189,09"
"ESTACION DE SERVICIO EL CASAR SL","Mejorar la empleabilidad de las personas desempleadas","406,78"
"ESTACION DE SERVICIO EL CONDADO SL","Mejorar la empleabilidad de las personas desempleadas","1.413,32"
"ESTACION DE SERVICIO EL GRADO SL","Mejorar la empleabilidad de las personas desempleadas","705,88"
"ESTACION DE SERVICIO EL JUCAR S.L.","Mejorar la empleabilidad de las personas desempleadas","473,46"
"ESTACION DE SERVICIO EL PISTOLO SL","Mejorar la empleabilidad de las personas desempleadas","1.204,11"
"ESTACION DE SERVICIO EL PORVENIR SL","Mejorar la empleabilidad de las personas desempleadas","829,97"
"ESTACION DE SERVICIO EL TANQUE ARNEVA SL","Mejorar la empleabilidad de las personas desempleadas","991,62"
"ESTACION DE SERVICIO EMILIO FERRARI SA","Mejorar la empleabilidad de las personas desempleadas","350,00"
"ESTACION DE SERVICIO FAVENCIA JULIA SA","Mejorar la empleabilidad de las personas desempleadas","1.109,99"
"ESTACION DE SERVICIO FERTOL SRL","Mejorar la empleabilidad de las personas desempleadas","867,24"
"ESTACION DE SERVICIO FONT ROJA SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"ESTACION DE SERVICIO FUENTE LA HIGUERA SL","Mejorar la empleabilidad de las personas desempleadas","2.082,87"
"ESTACION DE SERVICIO GARCIA NOBLEJAS SL","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"ESTACION DE SERVICIO GASOCENTRO EL ACHO, SL","Mejorar la empleabilidad de las personas desempleadas","1.064,43"
"ESTACION DE SERVICIO GUITIRIZ, SL","Mejorar la empleabilidad de las personas desempleadas","857,76"
"ESTACION DE SERVICIO GUNTIN, SL","Mejorar la empleabilidad de las personas desempleadas","153,33"
"ESTACION DE SERVICIO HELLIN, SL","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"ESTACION DE SERVICIO HENARES SA","Mejorar la empleabilidad de las personas desempleadas","217,77"
"ESTACION DE SERVICIO IREGUA SL","Mejorar la empleabilidad de las personas desempleadas","553,28"
"ESTACION DE SERVICIO LA DEHESA DE ALBACETE SA","Mejorar la empleabilidad de las personas desempleadas","126,67"
"ESTACION DE SERVICIO LA ERMITA SL","Mejorar la empleabilidad de las personas desempleadas","186,62"
"ESTACION DE SERVICIO LA MORANA SL","Mejorar la empleabilidad de las personas desempleadas","1.272,52"
"ESTACION DE SERVICIO LA PENITA, SA","Mejorar la empleabilidad de las personas desempleadas","3.241,55"
"ESTACION DE SERVICIO LA PULGOSA SL","Mejorar la empleabilidad de las personas desempleadas","1.800,00"
"ESTACION DE SERVICIO LA REINA SL","Mejorar la empleabilidad de las personas desempleadas","1.756,61"
"ESTACION DE SERVICIO LA SENYERA SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"ESTACION DE SERVICIO LAPIDO, SL","Mejorar la empleabilidad de las personas desempleadas","2.082,03"
"ESTACION DE SERVICIO LAS MALVINAS, SL","Mejorar la empleabilidad de las personas desempleadas","1.297,84"
"ESTACION DE SERVICIO LAS PALMERAS SA","Mejorar la empleabilidad de las personas desempleadas","1.616,65"
"ESTACION DE SERVICIO LLORCA SL","Mejorar la empleabilidad de las personas desempleadas","676,59"
"ESTACION DE SERVICIO LOS BREZOS SA","Mejorar la empleabilidad de las personas desempleadas","639,78"
"ESTACION DE SERVICIO LOS PATOJOS SL","Mejorar la empleabilidad de las personas desempleadas","864,49"
"ESTACION DE SERVICIO LOS VALOS SL","Mejorar la empleabilidad de las personas desempleadas","292,76"
"ESTACION DE SERVICIO M. VERCHER SL","Mejorar la empleabilidad de las personas desempleadas","1.503,03"
"ESTACION DE SERVICIO MAES, C.B.","Mejorar la empleabilidad de las personas desempleadas","2.365,83"
"ESTACION DE SERVICIO MALAVELLA, SL","Mejorar la empleabilidad de las personas desempleadas","1.735,12"
"ESTACION DE SERVICIO MANSILLA SL","Mejorar la empleabilidad de las personas desempleadas","852,97"
"ESTACION DE SERVICIO MANZANEDA SA","Mejorar la empleabilidad de las personas desempleadas","664,34"
"ESTACION DE SERVICIO MAVEL, S.L.","Mejorar la empleabilidad de las personas desempleadas","388,73"
"ESTACION DE SERVICIO MERCA SL","Mejorar la empleabilidad de las personas desempleadas","317,44"
"ESTACION DE SERVICIO MIGUEL ESTEBAN SL","Mejorar la empleabilidad de las personas desempleadas","1.150,68"
"ESTACION DE SERVICIO MILLA SL","Mejorar la empleabilidad de las personas desempleadas","143,29"
"ESTACION DE SERVICIO NAVARRO MARTINEZ COM. B.","Mejorar la empleabilidad de las personas desempleadas","1.496,67"
"ESTACION DE SERVICIO NESTOR SL","Mejorar la empleabilidad de las personas desempleadas","1.992,33"
"ESTACION DE SERVICIO NUESTRA SEﾄORA DE SONSOLES SL","Mejorar la empleabilidad de las personas desempleadas","106,23"
"ESTACION DE SERVICIO NUEVA TORREVIEJA SL","Mejorar la empleabilidad de las personas desempleadas","2.273,16"
"ESTACION DE SERVICIO O ALIVIO SL","Mejorar la empleabilidad de las personas desempleadas","400,00"
"ESTACION DE SERVICIO O FOXO, SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"ESTACION DE SERVICIO O SEIXO SL","Mejorar la empleabilidad de las personas desempleadas","326,68"
"ESTACION DE SERVICIO ONIL SL","Mejorar la empleabilidad de las personas desempleadas","259,95"
"ESTACION DE SERVICIO OUTON SA","Mejorar la empleabilidad de las personas desempleadas","880,02"
"ESTACION DE SERVICIO PALAU, SL","Mejorar la empleabilidad de las personas desempleadas","540,65"
