"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"JAEVAM, SL","Mejorar la empleabilidad de las personas desempleadas","1.396,67"
"JAF PROMOVISA SL","Mejorar la empleabilidad de las personas desempleadas","1.899,90"
"JAF PROPIEDAD, S.L.","Mejorar la empleabilidad de las personas desempleadas","300,00"
"JAFADENT, SL","Mejorar la empleabilidad de las personas desempleadas","66,67"
"JAFERI JAFERI & SANCHEZ SL","Mejorar la empleabilidad de las personas desempleadas","495,81"
"JAFERINOX, S.L.","Mejorar la empleabilidad de las personas desempleadas","193,28"
"JAFESA MONTAJES,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.043,29"
"JAFET Y CARLOS S.L.","Mejorar la empleabilidad de las personas desempleadas","36,74"
"JAFFO 2001,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.089,91"
"JAFICAN S.L.","Mejorar la empleabilidad de las personas desempleadas","533,36"
"JAFN ERROTAF SL","Mejorar la empleabilidad de las personas desempleadas","1.642,09"
"JAFYM SA","Mejorar la empleabilidad de las personas desempleadas","1.799,50"
"JAG OBRAS, SL","Mejorar la empleabilidad de las personas desempleadas","753,28"
"JAG TECSOL S.L.","Mejorar la empleabilidad de las personas desempleadas","413,22"
"JAGAHOGAR 2006, S.L.","Mejorar la empleabilidad de las personas desempleadas","70,83"
"JAGARO SL","Mejorar la empleabilidad de las personas desempleadas","306,56"
"JAGAT SL","Mejorar la empleabilidad de las personas desempleadas","189,64"
"JAGDECOR DISEÑOS SL","Mejorar la empleabilidad de las personas desempleadas","295,57"
"JAGOMEVO SL","Mejorar la empleabilidad de las personas desempleadas","1.556,61"
"JAGUAI MODAS COMPLEMENTOS SL","Mejorar la empleabilidad de las personas desempleadas","351,11"
"JAGUAR INVESTCO SL","Mejorar la empleabilidad de las personas desempleadas","637,44"
"JAGUI PROYECTOS Y CONSTRUCCIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","760,01"
"JAI ZIUR,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.286,58"
"JAICSA TRANSPORTES SL","Mejorar la empleabilidad de las personas desempleadas","1.696,72"
"JAICU S. L. U.","Mejorar la empleabilidad de las personas desempleadas","1.750,00"
"JAIDIPLAC S.L.","Mejorar la empleabilidad de las personas desempleadas","756,67"
"JAIFER DE RESTAURACION, SL","Mejorar la empleabilidad de las personas desempleadas","7.858,22"
"JAIFIT MUNTAFETAF SL","Mejorar la empleabilidad de las personas desempleadas","203,74"
"JAILLO LA BANEZA, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.239,86"
"JAIMAJU SERVICIOS DE PELUQUERIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","532,84"
"JAIME AGULLO SL","Mejorar la empleabilidad de las personas desempleadas","1.043,29"
"JAIME ALVAREZ MOBILIARIO, SL","Mejorar la empleabilidad de las personas desempleadas","2.958,43"
"JAIME CAMPMANY SA","Mejorar la empleabilidad de las personas desempleadas","712,14"
"JAIME CORRIUS SL","Mejorar la empleabilidad de las personas desempleadas","2.144,19"
"JAIME COSTA SA","Mejorar la empleabilidad de las personas desempleadas","3.093,39"
"JAIME ESTEVEZ SL","Mejorar la empleabilidad de las personas desempleadas","4.733,15"
"JAIME FARRIOL SERRA Y CIA, CB","Mejorar la empleabilidad de las personas desempleadas","363,53"
"JAIME FONT CASADEVALL JOSE FONT CASADEVALL CB","Mejorar la empleabilidad de las personas desempleadas","2.051,86"
"JAIME GALLO SA","Mejorar la empleabilidad de las personas desempleadas","5.509,87"
"JAIME GARCIA CALZADA BARRENA SL","Mejorar la empleabilidad de las personas desempleadas","141,63"
"JAIME GARCIA MOLL, SL","Mejorar la empleabilidad de las personas desempleadas","311,13"
"JAIME GINER DESIGN SL","Mejorar la empleabilidad de las personas desempleadas","809,79"
"JAIME LLITERAS SA","Mejorar la empleabilidad de las personas desempleadas","1.150,98"
"JAIME MASCARO SA","Mejorar la empleabilidad de las personas desempleadas","1.829,77"
"JAIME MITJANS JARDINERIA, SL","Mejorar la empleabilidad de las personas desempleadas","1.876,59"
"JAIME NAVARRO, SL","Mejorar la empleabilidad de las personas desempleadas","800,04"
"JAIME PARES SA","Mejorar la empleabilidad de las personas desempleadas","2.059,84"
"JAIME PARRAMON & ASSOCIATS, SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"JAIME PUJADAS SL","Mejorar la empleabilidad de las personas desempleadas","849,96"
"JAIME RGUEZ PARRONDO; JAIME BUSQUED MARTRET, C.B.","Mejorar la empleabilidad de las personas desempleadas","624,98"
"JAIME ROS SA","Mejorar la empleabilidad de las personas desempleadas","979,92"
"JAIME RUIZ ASTORGA SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","1.746,68"
"JAIME SIGNES, SL","Mejorar la empleabilidad de las personas desempleadas","1.799,07"
"JAIME SIREROL SL","Mejorar la empleabilidad de las personas desempleadas","476,59"
"JAIME SORIA BRUNA SL EN CONSTITUCION","Mejorar la empleabilidad de las personas desempleadas","462,71"
"JAIME VALLS GROUP, SL","Mejorar la empleabilidad de las personas desempleadas","3.006,56"
"JAIME Y JORGE FOLGUERA SOLE CB","Mejorar la empleabilidad de las personas desempleadas","544,46"
"JAIME Y RAMON OTERO CARITON SL","Mejorar la empleabilidad de las personas desempleadas","473,26"
"JAIME ZABALA SL","Mejorar la empleabilidad de las personas desempleadas","108,59"
"JAIMON & CLO, S.L.","Mejorar la empleabilidad de las personas desempleadas","696,52"
"JAINER-8861 SL","Mejorar la empleabilidad de las personas desempleadas","549,00"
"JAIPECA SL","Mejorar la empleabilidad de las personas desempleadas","865,45"
"JAIRO SUR SL","Mejorar la empleabilidad de las personas desempleadas","133,27"
"JAIRODO6 S.L.","Mejorar la empleabilidad de las personas desempleadas","887,71"
"JAISA CASARICHE S.L.L.","Mejorar la empleabilidad de las personas desempleadas","469,93"
"JAISA GESTION CORPORATIVA, S.L.","Mejorar la empleabilidad de las personas desempleadas","465,10"
"JAISUYOMA ARIAS BASTOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","17.289,78"
"JAITAI MADERAS SL","Mejorar la empleabilidad de las personas desempleadas","2.759,34"
"JAITEF TECNOLOGIA Y FORMACION SL","Mejorar la empleabilidad de las personas desempleadas","759,15"
"JAITERDI, S.L.","Mejorar la empleabilidad de las personas desempleadas","491,06"
"JAIVAN & MAML, S.L.","Mejorar la empleabilidad de las personas desempleadas","950,00"
"JAIYAMA S. COOP. GALLEGA","Mejorar la empleabilidad de las personas desempleadas","566,64"
"JAIZFIBEL ARTESANOS COCINEROS, S.A.","Mejorar la empleabilidad de las personas desempleadas","120,00"
"JAIZFIBIA, S.A.","Mejorar la empleabilidad de las personas desempleadas","1.699,92"
"JAIZQUIBEL API AGENCIA INMOBILIARIA SL","Mejorar la empleabilidad de las personas desempleadas","239,12"
"JAJIRO Y ASOCIADOS SL","Mejorar la empleabilidad de las personas desempleadas","341,73"
"JAJO INFORMATICA, S.L.L.","Mejorar la empleabilidad de las personas desempleadas","11,80"
"JAKAB,C.B.","Mejorar la empleabilidad de las personas desempleadas","849,96"
"JAKER TRATTORIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","34,97"
"JAKINBIDEA DIGITALA SLL","Mejorar la empleabilidad de las personas desempleadas","1.026,72"
"JAKISIAR, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"JAKSAN SERVICIOS CANARIOS S.L.","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"JAL SA","Mejorar la empleabilidad de las personas desempleadas","2.164,26"
"JALAI LASARTE SL","Mejorar la empleabilidad de las personas desempleadas","9,24"
"JALAMPERO, S.L.","Mejorar la empleabilidad de las personas desempleadas","375,00"
"JALARSUM, S.L.","Mejorar la empleabilidad de las personas desempleadas","391,88"
"JALCORES, S.L.","Mejorar la empleabilidad de las personas desempleadas","543,19"
"JALDO DEL POZO Y MONEDERO SL","Mejorar la empleabilidad de las personas desempleadas","1.263,59"
"JALEMA, SL","Mejorar la empleabilidad de las personas desempleadas","911,43"
"JALET SA","Mejorar la empleabilidad de las personas desempleadas","2.262,62"
"JALFEN RESTAURACION S.L.","Mejorar la empleabilidad de las personas desempleadas","7.554,35"
"JALISCO CB","Mejorar la empleabilidad de las personas desempleadas","413,32"
"JALLUT PINTURAS, SL","Mejorar la empleabilidad de las personas desempleadas","4.977,81"
"JALOGLASS SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"JALOHISA CONSTRUCCIONES SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"JALON GANADERA SL","Mejorar la empleabilidad de las personas desempleadas","206,53"
"JALON RECREATIVO SA","Mejorar la empleabilidad de las personas desempleadas","1.350,00"
"JALOREN, S.L.","Mejorar la empleabilidad de las personas desempleadas","195,94"
"JALOSA 2006, S.L.L.","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"JALPEI 92 EDIFICACIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","873,33"
"JALSE DECORACION, SL","Mejorar la empleabilidad de las personas desempleadas","328,61"
"JALSOSA SL","Mejorar la empleabilidad de las personas desempleadas","1.600,00"
"JALUSA INSTALACIONES,S.L.","Mejorar la empleabilidad de las personas desempleadas","276,68"
"JALUSE RESTAURACION, S.L","Mejorar la empleabilidad de las personas desempleadas","972,65"
"JALUSUR EXPRESS, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.262,17"
"JAM SESSION RETAIL SPAIN,S.L.","Mejorar la empleabilidad de las personas desempleadas","601,96"
"JAM TEXTIL, SL","Mejorar la empleabilidad de las personas desempleadas","1.309,99"
"JAMA ESTRUCTURAS 2007, S.L.","Mejorar la empleabilidad de las personas desempleadas","586,64"
"JAMABETA SL","Mejorar la empleabilidad de las personas desempleadas","200,66"
"JAMADE, SEGUROS Y SERVICIOS FINANCIEROS SL","Mejorar la empleabilidad de las personas desempleadas","1.150,63"
"JAMAICA CAFE CASTELLO SL","Mejorar la empleabilidad de las personas desempleadas","479,75"
"JAMAICA EL SALER, SL","Mejorar la empleabilidad de las personas desempleadas","800,04"
"JAMALDA, SL","Mejorar la empleabilidad de las personas desempleadas","2.122,50"
"JAMALOA SL","Mejorar la empleabilidad de las personas desempleadas","700,00"
"JAMANEAN, S.L.","Mejorar la empleabilidad de las personas desempleadas","927,87"
"JAMARI, SL","Mejorar la empleabilidad de las personas desempleadas","7.942,36"
"JAMAROCA SL EN CONST","Mejorar la empleabilidad de las personas desempleadas","893,22"
"JAMAYCA INVERSIONES INMOBILIARIAS Y SEGUROS SL EN CONST","Mejorar la empleabilidad de las personas desempleadas","600,03"
"JAMBOREE, SL","Mejorar la empleabilidad de las personas desempleadas","551,12"
"JAME AGRICOLA SL","Mejorar la empleabilidad de las personas desempleadas","278,57"
"JAMELOAN SL","Mejorar la empleabilidad de las personas desempleadas","1.200,00"
"JAMEROSA, SL","Mejorar la empleabilidad de las personas desempleadas","356,51"
"JAMES IBER SA","Mejorar la empleabilidad de las personas desempleadas","2.982,18"
"JAMES WALKER IBERICA SA","Mejorar la empleabilidad de las personas desempleadas","2.408,22"
"JAMES Y FRANCESCA SL","Mejorar la empleabilidad de las personas desempleadas","1.641,19"
"JAMESPI, SLU","Mejorar la empleabilidad de las personas desempleadas","627,81"
"JAMI DESARROLLO DEL SUR S.L.","Mejorar la empleabilidad de las personas desempleadas","923,09"
"JAMIBER, SA","Mejorar la empleabilidad de las personas desempleadas","584,42"
"JAMIRUX SL","Mejorar la empleabilidad de las personas desempleadas","1.232,44"
"JAMM 07 DESCANS, S.L.","Mejorar la empleabilidad de las personas desempleadas","302,20"
"JAMOFER SL","Mejorar la empleabilidad de las personas desempleadas","31.079,18"
"JAMON Y TAPAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.050,03"
"JAMON DE CERES, SL","Mejorar la empleabilidad de las personas desempleadas","963,60"
"JAMON JAROTE SL","Mejorar la empleabilidad de las personas desempleadas","347,29"
"JAMON VASOS Y TAPAS INTERNACIONAL S.L.","Mejorar la empleabilidad de las personas desempleadas","97,68"
"JAMON Y SALUD SA","Mejorar la empleabilidad de las personas desempleadas","628,02"
"JAMON Y VINO DEL PAIS SL","Mejorar la empleabilidad de las personas desempleadas","3.982,59"
"JAMONBADI SLL","Mejorar la empleabilidad de las personas desempleadas","789,81"
"JAMONERIA CERVECERIA JAMONALIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","897,73"
"JAMONERIA LA ESPERANZA SL","Mejorar la empleabilidad de las personas desempleadas","495,81"
"JAMONERIA Y MANTEQUERIA CARLOS V SL","Mejorar la empleabilidad de las personas desempleadas","424,86"
"JAMONERIA-QUESERIA ESTEPONA, SL","Mejorar la empleabilidad de las personas desempleadas","709,89"
"JAMONES A PARADANTA S.L.","Mejorar la empleabilidad de las personas desempleadas","1.810,00"
"JAMONES ALAMEDA SL","Mejorar la empleabilidad de las personas desempleadas","1.956,67"
"JAMONES ALBARRACIN SL","Mejorar la empleabilidad de las personas desempleadas","1.479,82"
"JAMONES ALTUZARRA SL","Mejorar la empleabilidad de las personas desempleadas","270,34"
"JAMONES ANCIN SA","Mejorar la empleabilidad de las personas desempleadas","965,01"
"JAMONES ANTONIO MARTINEZ SL","Mejorar la empleabilidad de las personas desempleadas","1.211,09"
"JAMONES ARGUDO, SL","Mejorar la empleabilidad de las personas desempleadas","453,30"
"JAMONES BELAKO SL","Mejorar la empleabilidad de las personas desempleadas","564,28"
"JAMONES BERMEJO SL","Mejorar la empleabilidad de las personas desempleadas","551,12"
"JAMONES CLAUDIO SL","Mejorar la empleabilidad de las personas desempleadas","1.650,00"
"JAMONES DE BARCIENCE SA","Mejorar la empleabilidad de las personas desempleadas","1.814,42"
"JAMONES DE SERON, S.L.","Mejorar la empleabilidad de las personas desempleadas","195,91"
"JAMONES DONANA,S.L.U.","Mejorar la empleabilidad de las personas desempleadas","479,26"
"JAMONES EL CHARRO, SA","Mejorar la empleabilidad de las personas desempleadas","1.367,07"
"JAMONES EL CHATO SA","Mejorar la empleabilidad de las personas desempleadas","596,57"
"JAMONES EL FERIAL SL","Mejorar la empleabilidad de las personas desempleadas","1.689,91"
"JAMONES EMBUTIDOS HERMANOS HOYOS SL","Mejorar la empleabilidad de las personas desempleadas","158,20"
"JAMONES EMBUTIDOS LA FINOJOSA,SL","Mejorar la empleabilidad de las personas desempleadas","2.691,54"
"JAMONES FERNANDEZ REVUELTA SL","Mejorar la empleabilidad de las personas desempleadas","2.810,37"
"JAMONES FERNANDEZ SL","Mejorar la empleabilidad de las personas desempleadas","600,00"
"JAMONES GARGO, CB","Mejorar la empleabilidad de las personas desempleadas","351,04"
"JAMONES GONZALEZ SL","Mejorar la empleabilidad de las personas desempleadas","166,60"
"JAMONES IBERICOS BLAZQUEZ SL","Mejorar la empleabilidad de las personas desempleadas","186,62"
"JAMONES IBERICOS MARTIN MATAS, SL","Mejorar la empleabilidad de las personas desempleadas","767,30"
"JAMONES JASENA, S.L.","Mejorar la empleabilidad de las personas desempleadas","3.214,27"
"JAMONES JUAN GARGALLO SL","Mejorar la empleabilidad de las personas desempleadas","2.310,00"
"JAMONES LOS ALCORES, SL","Mejorar la empleabilidad de las personas desempleadas","533,36"
"JAMONES MATA SL","Mejorar la empleabilidad de las personas desempleadas","1.009,28"
"JAMONES MEDITERRANIA SL","Mejorar la empleabilidad de las personas desempleadas","1.060,06"
"JAMONES NICOLAS SL","Mejorar la empleabilidad de las personas desempleadas","340,07"
"JAMONES NICOLAU SA","Mejorar la empleabilidad de las personas desempleadas","1.399,70"
"JAMONES PASTOR SL","Mejorar la empleabilidad de las personas desempleadas","531,08"
"JAMONES ROMERO SL","Mejorar la empleabilidad de las personas desempleadas","736,25"
"JAMONES ROSILLO SL","Mejorar la empleabilidad de las personas desempleadas","124,39"
"JAMONES SALA SA","Mejorar la empleabilidad de las personas desempleadas","1.619,74"
"JAMONES SIERRA PALOMERA SL","Mejorar la empleabilidad de las personas desempleadas","154,03"
"JAMONES TALAYUELAS S.L.","Mejorar la empleabilidad de las personas desempleadas","2.008,84"
"JAMONES VILLARROYA SL","Mejorar la empleabilidad de las personas desempleadas","1.064,38"
"JAMONES VOLATIN SL","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"JAMONES Y EMBUTIDOS ALBER SA","Mejorar la empleabilidad de las personas desempleadas","600,00"
"JAMONES Y EMBUTIDOS ANTONIO MARTIN MARTIN E HIJOS, SL","Mejorar la empleabilidad de las personas desempleadas","500,00"
"JAMONES Y EMBUTIDOS CASA RUIZ,S.L.","Mejorar la empleabilidad de las personas desempleadas","653,28"
"JAMONES Y EMBUTIDOS DE JEREZ LA JAMONERIA SA","Mejorar la empleabilidad de las personas desempleadas","2.545,13"
"JAMONES Y EMBUTIDOS EL MONTE SL","Mejorar la empleabilidad de las personas desempleadas","245,57"
"JAMONES Y EMBUTIDOS ESTRELLA DE CASTILLA S.L.U.","Mejorar la empleabilidad de las personas desempleadas","169,42"
"JAMONES Y EMBUTIDOS ESTRELLA DE CASTILLA SA","Mejorar la empleabilidad de las personas desempleadas","26,64"
"JAMONES Y EMBUTIDOS J FDEZ SL","Mejorar la empleabilidad de las personas desempleadas","286,58"
"JAMONES Y EMBUTIDOS JABUGO SA","Mejorar la empleabilidad de las personas desempleadas","1.046,62"
"JAMONES Y EMBUTIDOS JAEM SA","Mejorar la empleabilidad de las personas desempleadas","2.430,94"
"JAMONES Y EMBUTIDOS LA CARRASQUERA S.L.","Mejorar la empleabilidad de las personas desempleadas","236,09"
"JAMONES Y EMBUTIDOS LOS 3 PICOS SL","Mejorar la empleabilidad de las personas desempleadas","86,18"
"JAMONES Y EMBUTIDOS SANCHO SL","Mejorar la empleabilidad de las personas desempleadas","480,03"
"JAMONES Y EMBUTIDOS SIERRA DE MONFRAGNE, SL","Mejorar la empleabilidad de las personas desempleadas","1.565,64"
"JAMONES Y PALETAS DEL SUROESTE SA","Mejorar la empleabilidad de las personas desempleadas","2.970,31"
"JAMONES, CARNES Y CHACINAS LA IBERICA SL","Mejorar la empleabilidad de las personas desempleadas","940,05"
"JAMOSOA MALLOW SL","Mejorar la empleabilidad de las personas desempleadas","2.736,33"
"JAMOUSCER SL","Mejorar la empleabilidad de las personas desempleadas","836,63"
"JAMOVAL SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"JAMP REHABILITACIONES Y SERVICIOS SL","Mejorar la empleabilidad de las personas desempleadas","123,21"
"JAMP, SL","Mejorar la empleabilidad de las personas desempleadas","661,07"
"JAMPE SERVIMAN SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"JAMPES MODA TEXTIL, S.L.","Mejorar la empleabilidad de las personas desempleadas","212,48"
"JAN TA EDAN SL","Mejorar la empleabilidad de las personas desempleadas","672,98"
"JAN Y ALEX, SL","Mejorar la empleabilidad de las personas desempleadas","53,28"
"JANA GEMA LAUMAR SL","Mejorar la empleabilidad de las personas desempleadas","145,18"
"JANA PRODUCCIONES SA","Mejorar la empleabilidad de las personas desempleadas","600,03"
"JANARIAK ZATON SL","Mejorar la empleabilidad de las personas desempleadas","1.172,73"
"JANARIK ARINA, SL","Mejorar la empleabilidad de las personas desempleadas","20.577,29"
"JANARIZ SPORT SL","Mejorar la empleabilidad de las personas desempleadas","920,57"
"JANATOMO, SL","Mejorar la empleabilidad de las personas desempleadas","1.492,65"
"JANBARRO SL","Mejorar la empleabilidad de las personas desempleadas","790,93"
"JANBURU SL","Mejorar la empleabilidad de las personas desempleadas","359,99"
"JANDA S COOP","Mejorar la empleabilidad de las personas desempleadas","212,52"
"JANDAVET SL","Mejorar la empleabilidad de las personas desempleadas","927,81"
"JANDIA ESMERALDA SL","Mejorar la empleabilidad de las personas desempleadas","486,34"
"JANDIA JUME, S.L. UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","1.270,00"
"JANDIA RESORT SA","Mejorar la empleabilidad de las personas desempleadas","1.890,00"
"JANDIA TRADING 2002 SL","Mejorar la empleabilidad de las personas desempleadas","120,00"
"JANDRA HISPANIA SL","Mejorar la empleabilidad de las personas desempleadas","1.074,14"
"JANDRO PRODUCCIONES SA","Mejorar la empleabilidad de las personas desempleadas","207,77"
"JANDRY, COMERCIO Y COMUNICACIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.315,93"
"JANE I.A.F, SL","Mejorar la empleabilidad de las personas desempleadas","306,57"
"JANEL S I NEVIU, SL","Mejorar la empleabilidad de las personas desempleadas","459,94"
"JANELSIS, S.L.","Mejorar la empleabilidad de las personas desempleadas","401,35"
"JANER DE 1915, SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"JANEST ZERO3, S.L.","Mejorar la empleabilidad de las personas desempleadas","400,00"
"JANFER SUMINISTROS PARA LA INDUSTRIA SL","Mejorar la empleabilidad de las personas desempleadas","801,50"
"JANG MITTEL,S.L.","Mejorar la empleabilidad de las personas desempleadas","275,54"
"JANI & ALBERT DETALLS,S.L.","Mejorar la empleabilidad de las personas desempleadas","649,27"
"JANI & YULI, C.B.","Mejorar la empleabilidad de las personas desempleadas","198,92"
"JANI MARFEL SL","Mejorar la empleabilidad de las personas desempleadas","903,04"
"JANIFERAL SL","Mejorar la empleabilidad de las personas desempleadas","2.895,25"
"JANIL ALIMENTACIO, SL","Mejorar la empleabilidad de las personas desempleadas","4.442,75"
"JANINA Y ASOCIADOS SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","1.616,67"
"JANMATRIC, SL","Mejorar la empleabilidad de las personas desempleadas","1.800,00"
"JANNA INVERSIONS,S.L.","Mejorar la empleabilidad de las personas desempleadas","560,00"
"JANNA S 4M, SL","Mejorar la empleabilidad de las personas desempleadas","1.453,32"
"JANO SL","Mejorar la empleabilidad de las personas desempleadas","1.879,80"
"JANO Y CARDEA SL","Mejorar la empleabilidad de las personas desempleadas","171,08"
"JANOALBA SL","Mejorar la empleabilidad de las personas desempleadas","567,58"
"JANOL TOURS, SL","Mejorar la empleabilidad de las personas desempleadas","217,21"
"JANOMA, SRL","Mejorar la empleabilidad de las personas desempleadas","511,09"
"JANOMAR, SA","Mejorar la empleabilidad de las personas desempleadas","693,24"
"JANPUNT OLOT, SL","Mejorar la empleabilidad de las personas desempleadas","1.073,34"
"JANSANA, DE LA VILLA, DE PAAUW, ARQUITECTES,S.L.","Mejorar la empleabilidad de las personas desempleadas","891,67"
"JANSSEN CILAG SA","Mejorar la empleabilidad de las personas desempleadas","3.544,81"
"JANSSEN-PHARMA SL","Mejorar la empleabilidad de las personas desempleadas","1.345,23"
"JANTO SL","Mejorar la empleabilidad de las personas desempleadas","616,65"
"JAO LUCIGAS, SL","Mejorar la empleabilidad de las personas desempleadas","88,52"
"JAOQUIN CABEZAS REDONDO Y MARIA CARMEN CAYUELAS PORRAS","Mejorar la empleabilidad de las personas desempleadas","500,00"
"JAOSAYA, S.L.","Mejorar la empleabilidad de las personas desempleadas","949,12"
"JAP 2 RECUPERACIONES SL","Mejorar la empleabilidad de las personas desempleadas","49,95"
"JAP BENS, SL","Mejorar la empleabilidad de las personas desempleadas","354,15"
"JAP HOSTELERA SL","Mejorar la empleabilidad de las personas desempleadas","43,29"
"JAPAN CAR, SA","Mejorar la empleabilidad de las personas desempleadas","6.789,44"
"JAPANA SL","Mejorar la empleabilidad de las personas desempleadas","546,62"
"JAPANESE AMBASSADOR, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"JAPANTA SL","Mejorar la empleabilidad de las personas desempleadas","1.065,14"
"JAPE SA","Mejorar la empleabilidad de las personas desempleadas","851,54"
"JAPEMATE 2001 SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","743,09"
"JAPETO 2001 S.L","Mejorar la empleabilidad de las personas desempleadas","4.273,92"
"JAPETRI RESTAURANTES, S.L.","Mejorar la empleabilidad de las personas desempleadas","453,88"
"JAPI SA","Mejorar la empleabilidad de las personas desempleadas","426,54"
"JAPICAR SERVI, S.L.","Mejorar la empleabilidad de las personas desempleadas","225,96"
"JAPISITO S.L.","Mejorar la empleabilidad de las personas desempleadas","755,50"
"JAPON RECAMBIOS TUNING, S.L.","Mejorar la empleabilidad de las personas desempleadas","122,17"
"JAPON VENDING, S.L.","Mejorar la empleabilidad de las personas desempleadas","919,32"
"JAPROTEC ANDALUCIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","3.051,14"
"JAQUELTOR, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.833,48"
"JAQUEMB, SL","Mejorar la empleabilidad de las personas desempleadas","3.164,62"
"JAQUEVIAJES, S.L.L.","Mejorar la empleabilidad de las personas desempleadas","221,33"
"JAR 99 SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"JAR ALAVES, S.C.","Mejorar la empleabilidad de las personas desempleadas","63,72"
"JARM SUBMINISTRAMENTS SLU","Mejorar la empleabilidad de las personas desempleadas","703,90"
"JARA BUFETE JURIDICO ECONOMICO, SL","Mejorar la empleabilidad de las personas desempleadas","307,57"
"JARA C.B.","Mejorar la empleabilidad de las personas desempleadas","1.077,82"
"JARA JARDINERIA CALVARRO, SL","Mejorar la empleabilidad de las personas desempleadas","995,45"
"JARA LUSARRETA MARIA INES Y YOLANDA","Mejorar la empleabilidad de las personas desempleadas","47,20"
"JARA PELUQUEROS SL","Mejorar la empleabilidad de las personas desempleadas","1.290,39"
"JARA PUBLICIDAD SL","Mejorar la empleabilidad de las personas desempleadas","240,82"
"JARA SERVICIOS AGROFORESTALES, S.L.","Mejorar la empleabilidad de las personas desempleadas","2.163,74"
"JARA VETERINARIOS SL","Mejorar la empleabilidad de las personas desempleadas","1.133,22"
"JARA Y SEDAL SL","Mejorar la empleabilidad de las personas desempleadas","1.515,05"
"JARABEL MOBILIARIO, S.L.","Mejorar la empleabilidad de las personas desempleadas","513,33"
"JARADES SIGLO XXI, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.040,15"
"JARADYM SERVICIOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.679,05"
"JARAJOS SL","Mejorar la empleabilidad de las personas desempleadas","439,14"
"JARAMA 2006, SOCIEDAD CIVIL","Mejorar la empleabilidad de las personas desempleadas","920,79"
"JARAMA CB","Mejorar la empleabilidad de las personas desempleadas","1.481,50"
"JARAMA DESARROLLOS INMOBILIARIOS, SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"JARAMAGO DE MIRAFLORES SL","Mejorar la empleabilidad de las personas desempleadas","1.149,80"
"JARAMILLO GONZALEZ MARIA JOSE S.L.N.E.","Mejorar la empleabilidad de las personas desempleadas","1.522,34"
"JARANDA 80, SL","Mejorar la empleabilidad de las personas desempleadas","2.094,64"
"JARANDALUZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","879,92"
"JARAPE GESTINN S.L.","Mejorar la empleabilidad de las personas desempleadas","183,25"
"JARBA 1 SL","Mejorar la empleabilidad de las personas desempleadas","1.100,00"
"JARBIDE SL","Mejorar la empleabilidad de las personas desempleadas","700,15"
"JARC MANTENIMIENTO, SL","Mejorar la empleabilidad de las personas desempleadas","4.131,39"
"JARC SEGURIDAD, SA","Mejorar la empleabilidad de las personas desempleadas","588,72"
"JARC-CONARTE, S.L.","Mejorar la empleabilidad de las personas desempleadas","351,82"
"JARCHE PENALARA SL","Mejorar la empleabilidad de las personas desempleadas","2.062,85"
"JARCLOS VALLDOREIX,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.699,89"
"JARCON, COM. B.","Mejorar la empleabilidad de las personas desempleadas","1.346,42"
"JARCONS CB","Mejorar la empleabilidad de las personas desempleadas","584,47"
"JARDANAY, SL","Mejorar la empleabilidad de las personas desempleadas","2.725,29"
"JARDI CROUS SL","Mejorar la empleabilidad de las personas desempleadas","295,09"
