"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"JOSE MARTINEZ RAMOS SL","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"JOSE MEJIAS GONZALEZ SL","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"JOSE MUROS CORRALES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JOSE NAVARRO FUENTES S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JOSE NAVARRO HUERTA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.250,00"
"JOSE PABLO CACERES MORA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"JOSE RAMOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JOSE RAMOS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JOSE TERRIZA MORO CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"JOSE VADILLO E HIJOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.250,00"
"JOSE Y STELA ASISTENCIAS SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JOYERIA NAVARRO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"JOYERIA RUIZ DE TRIANA SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JOYERIA SUSI SC","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JPALMER I.C.E. SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"JUAN ANTONIO DOMINGUEZ E HIJOS","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JUAN BERLANGA MARTOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JUAN FERIA SA","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JUAN ISIDRO BOLIVAR PARRA Y OT","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JUAN JOSE PADILLA OGALLAR Y OT","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JUAN M. FERNANDEZ SL","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"JUAN MANUEL E HIJOS SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JUAN MARQUEZ DEL RIO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"JUAN RAMON MOLINA REDONDO Y OT","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"JUAN SERRANO LINARES Y OTRA CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"JUAN VALENCIS S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","3.120,00"
"JUAN Y JOAQUIN SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JUAN ZAMBRANO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"JUCAR CONSULTORES SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JUCASOL ESTUDIOS Y DESARROLLOS","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JUCRIMAR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JUEGOS SEVILLA 2000 SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"JUGERPLAST SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"JUGO IBERICA SDAD COOP ANDALUZ","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JUMA ACEDO SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JUMADI S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","5.915,34"
"JUMAGO CALIDAD SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"JUMAGO CALIDAD SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JUNTA DE ANDALUCIA","Prevención del abandono escolar y refuerzo de la formación inicial","89.324.803,00"
"JUNTA DE ANDALUCIA","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","58.350.335,00"
"JUNTA DE PROPIETARIOS DE LA CA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"JUNTAS Y PREFABRICADOS DEL SUR","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"JURADO ALMONTE, S.L.U.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.606,00"
"JURSAL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"K.3.5.9. PADEL-TENIS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"K.B.J. ASESORES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.500,00"
"KABBALA CAFE CLUB,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"KADO GUERRERO SL EN CONSTITUCI","Mejorar la empleabilidad de las personas desempleadas","1.622,60"
"KENDALL DEPORTIVO SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"KEON.FOMENTO DE LA SOCIEDAD DE","Mejorar la empleabilidad de las personas desempleadas","4.750,00"
"KILOMETRO CERO ALIMENTACION SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"KILOTEX S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"KIM-LUCAS SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"KITOS MODAS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.500,00"
"KODAGADES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"KONECTANET ANDALUCIA, SL","Mejorar la empleabilidad de las personas desempleadas","211.300,25"
"KONECTANET ANDALUCIA, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","74.232,72"
"KOPPERT BIOLOGICAL SYSTEMS SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","1.944,56"
"KRIPSOL INTERMARK MALAGA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"KRIPSOL INTERMARK SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.062,50"
"KURGAS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"L.K.W.TRANSPORT SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"L.R. LINARES, SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LA ALBAIDA DECORACION, SL","Mejorar la empleabilidad de las personas desempleadas","18.000,00"
"LA ALGABARRA SA","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LA AVENIDA DEL SUR, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.500,00"
"LA CARTONERA LUCENTINA SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LA CASA AZUL DEL PINILLO SC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.750,00"
"LA CASONA DEL ARCO SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LA CERAMICA DE JUAN SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.375,00"
"LA CHOZA DE MANUELA SL","Mejorar la empleabilidad de las personas desempleadas","4.500,00"
"LA FERRETERIA DEL CARPINTERO S","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LA FLOR DE TORANZO SC","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LA IGUANA 2002 SL","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"LA IGUANA 2002 SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LA ISLA DEL TESORO ELECTRODOME","Favorecer la integración social y laboral de las personas inmigrantes","3.000,00"
"LA JACA DE DOÑANA, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LA LOMA DE LA SARGA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LA MUSICA ES AMOR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LA OPINION DE MALAGA SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","812,00"
"LA PAELLA VALENCIANA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LA PALMERA ONUBENSE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LA PARADA DE VEDEYRO SC","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"LA QTXARA LICEO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.500,00"
"LA REJA HPD ARROYO DE LA MIEL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LA TABERNA DEL ALJARAFE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.769,23"
"LA VEGA DE TOMARES SC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LABORAL-TEAM SUMINISTROS INDUS","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","4.293,93"
"LABORATORIO AGROALIMENTARIO GE","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","59,68"
"LABORATORIO ANDALUZ DE ENSAYOS","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LABORATORIO DE TECNICAS CITO-H","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","137,72"
"LABORATORIO FERBOY SL","Mejorar la empleabilidad de las personas desempleadas","7.875,00"
"LABORATORIO JUAN MARIA HERRAIN","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LABORATORIO PROCTOR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LACOAL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LADRILLOS SUSPIRO DEL MORO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"LAERDAL ESPAÑA,S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","643.627,20"
"LAGAR DE LAINE SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","130,00"
"LAGRU INGENIEROS, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LAMINACIONES EGABRENSES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.000,00"
"LAMINADOS DEL ODIEL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LAMINEX GRANADA S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"LAMINEX SEVILLA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LAMPARAS E ILUMINACION CAYLO S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.100,00"
"LAPPI INDUSTRIAS GRAFICAS SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LARIBAR, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","18.000,00"
"LAS CASILLAS SOCIEDAD CIVIL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LAS MELONAS SC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LASERSYSTEM CENTER WOMAN & MEN","Mejorar la empleabilidad de las personas desempleadas","1.560,00"
"LASTCHANCE SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LAURA Y PEDRO ROBLES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","17.437,50"
"LAUROCAR SC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LAUROMUEBLE DISTRIBUCION SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LC COSTA DEL SOL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"LEBRON PELUQUEROS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","28.750,00"
"LEJIAS CILE SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","4.624,27"
"LELUS LOF SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LENGUANET TRADUCTORES E INTERP","Favorecer la integración social y laboral de las personas inmigrantes","92,80"
"LEON CASTELLANO, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.610,58"
"LEONES MATERIALES DE CONSTRUCC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.250,00"
"LEPE BUS, S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","781,10"
"LEROY MERLIN ESPAÑA SL EN CONS","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.000,00"
"LEVELCOM SEVICIOS, S.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","21.870,00"
"LIBRERIA AGRICOLA DE JEREZ S L","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","302,50"
"LIBRERIA ANDEVALO SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","2.839,06"
"LIBRERIA EL HIDALGO CB","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","654,83"
"LIBRERIA INTER-OTERO,S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","2.400,07"
"LIBRERIA METAFORA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.375,00"
"LIBRERIA PAPELERIA PANELLA SOC","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LICORES RISKA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LIDEX TELECOM SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LIDOSA SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LIENZO DE LOS GAZULES","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LIENZO DE LOS GAZULES","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LIKADI FORMACION Y EMPLEO SL","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","186.920,71"
"LIMI, S.A.","Mejorar la empleabilidad de las personas desempleadas","5.596,15"
"LIMI, S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LIMPIEZ. Y MANTEN. HUELVA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.500,00"
"LIMPIEZAS CLAROSOL, S.L.","Mejorar la empleabilidad de las personas desempleadas","2.082,00"
"LIMPIEZAS COSTA TROPICAL SL","Mejorar la empleabilidad de las personas desempleadas","2.250,00"
"LIMPIEZAS COSTA TROPICAL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LIMPIEZAS JUNCARIL SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","7.212,00"
"LIMPIEZAS KINOA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.250,00"
"LIMPIEZAS LA TRINIDAD SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.239,00"
"LIMPIEZAS MAYSE SERVICIOS S.L.","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LIMPIEZAS OCAÑA S.L.","Mejorar la empleabilidad de las personas desempleadas","30.150,00"
"LINAFAP SL","Mejorar la empleabilidad de las personas desempleadas","10.500,00"
"LINAFAP SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.875,00"
"LINARANDA CB","Favorecer la integración social y laboral de las personas inmigrantes","3.000,00"
"LINARANDA CB","Mejorar la empleabilidad de las personas desempleadas","4.875,00"
"LINC CENTER SL","Apoyo a la gestión de los programas operativos","5.391,95"
"LINE SEVILLA SL","Mejorar la empleabilidad de las personas desempleadas","11,37"
"LINEA DE VIDA SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","426,28"
"LINEA ORO, MAQUINARIA DE JOYER","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LINEA, LOGISTICA E INSTALACION","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LISEC IBERICA SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LLOCAN ASESORES SL","Mejorar la empleabilidad de las personas desempleadas","4.750,00"
"LODI AZULEJOS Y PAVIMENTOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LOGIAUTO SUR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LOGISTICA DE ACTOS S.L.","Evaluación, estudios, información y comunicación","5.534,82"
"LOGISTICA DE VENDING SL","Mejorar la empleabilidad de las personas desempleadas","1.800,00"
"LOGISTICA DOTRA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.000,00"
"LOGITRANS MARTIN &AMP; OLMO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"LOGMAX IBERIA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LOGRAMAR SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LOPERA SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LOPEZ & SANTOS RESTAURACION SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LOPEZ AGUADO SA","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LOPEZ AGUADO SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LOPEZ CANO RESTAURACION, SL","Mejorar la empleabilidad de las personas desempleadas","15.971,72"
"LOPEZ-GALOCHA S.C.","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LOPEZ-GRANERO SL","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"LORA LOZANO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.800,00"
"LOREBAL GAMES MACHINES SL EN C","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LORENTE ALBACETE E HIJOS, S.L","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LOS CASTILLOS DE UTRECO SL","Mejorar la empleabilidad de las personas desempleadas","1.875,00"
"LOS LIBRITOS HUELVA S.L.U.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.750,00"
"LOS MOLINOS DE MIJAS SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LOS PALACIOS DE LINARES SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LOS PINARES VIVERO MUNICIPAL D","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"LOYPEMAR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LOZANO RAMOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LUCENA MOTOR SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LUCENA OPTICO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LUCHO Y COTY SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"LUGOMER S A","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LUIS DOMINGUEZ E HIJO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LUIS GOMEZ ARAGON SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LUMEN GRAFICA SL","Evaluación, estudios, información y comunicación","1.139,70"
"LUMICOR,S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"LUZ GAS SDAD COOP ANDALUZA","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"M C VINAGRES REUNIDOS SL","Mejorar la empleabilidad de las personas desempleadas","4.750,00"
"M CARMEN VALLEJO Y TRES MAS CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"M G SAAVEDRA S L","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"M. MORALES E HIJOS SC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"M. VIVANCO CARPINTERIA METALIC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"M.ARANZAZU BENGOECHEA ISASA SC","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","1.755,51"
"M.B. MARKET, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.250,00"
"M.C.R. DIELEC SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MA SIEMPRE ESTA SL","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"MA SIEMPRE ESTA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MACROAUDIO,S.L.","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"MADE BY DESIGN SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"MADERAS CALERO TEJERA SL","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"MADERAS TOMENO SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"MAESTRANZA CATERING SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.575,00"
"MAESTRANZA CONSULTORES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.250,00"
"MAFAIJ LABORAL SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MAFRAN OBRAS Y SERVICIOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","27.000,00"
"MAGARIN S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MAHACO TECHNOLOGY SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MAHOSUR SEVILLA SL","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"MAIRELES Y BERSALIA SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"MAIRENA AUTOMOCION GROUP SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"MAKE UP FILM SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","15.000,00"
"MAKRO PINTURAS Y COLORES SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"MALACITANA DEL MUEBLE SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"MALAGA CAR HIRE SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","6.310,50"
"MALAGUEÑA DE ESTAMPADOS Y PULI","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MALAGUEÑA DE HOSTELERIA SANTA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MALBATEX SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MALMOUKA, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"MAMPARAS DE BAÑOS SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"MANC.MUNIC.CAMPIÑA SUR CORDOBA","Mejorar la empleabilidad de las personas desempleadas","18.584,30"
"MANCAD.MUNIC.ALJARAFE","Mejorar la empleabilidad de las personas desempleadas","513.658,21"
"MANCDAD.INTERMUN.SIERRA MINERA","Mejorar la empleabilidad de las personas desempleadas","11.090,25"
"MANCDAD.MINIC.CORNISA SIERRA N","Mejorar la empleabilidad de las personas desempleadas","116.605,55"
"MANCDAD.MUNIC.CAMPO GIBRALTAR","Mejorar la empleabilidad de las personas desempleadas","30.741,53"
"MANCDAD.MUNIC.COMARCA ESTEPA","Mejorar la empleabilidad de las personas desempleadas","64.515,67"
"MANCDAD.MUNIC.SIERRA DE CADIZ","Mejorar la empleabilidad de las personas desempleadas","29.920,22"
"MANCDAD.MUNICIPIOS SIERRA SUR","Mejorar la empleabilidad de las personas desempleadas","5.863,44"
"MANCDAD.SIERRA OCCIDENT.HUELVA","Mejorar la empleabilidad de las personas desempleadas","35.305,12"
"MANCHENIETO-PASCUAL NIETO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MANCOM.MUNIC.COMARCA DE ECIJA","Mejorar la empleabilidad de las personas desempleadas","243.177,03"
"MANCOM.MUNIC.COMARCA LA JANDA","Mejorar la empleabilidad de las personas desempleadas","20.557,24"
"MANCOM.MUNIC.COMARCA LA JANDA","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","86.722,65"
"MANFRIEL SOC CIVIL","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"MANOLO CRUZ SLL ALMERIA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MANTENIM. Y REPARAC.ELECTR. SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"MANTENIMIENTO DE OBRAS Y SERVI","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","27.000,00"
"MANTENIMIENTO Y SERVICIOS MONT","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
