"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"FUNDACION FEYC FUNDACION EMPRESA Y","Mejorar la empleabilidad de las personas desempleadas","24.698,52"
"FUNDACION FEYC FUNDACION EMPRESA Y","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","31.435,18"
"FUNDACION LABORAL DE LA CONSTRUCCIO","Mejorar la empleabilidad de las personas desempleadas","48.098,56"
"FUNDACION LABORAL DE LA CONSTRUCCIO","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","53.319,30"
"FUNDACION PARTICULAR TIENDA ASILO D","Favorecer la integración social y laboral de las personas inmigrantes","2.571,07"
"FUNDACION PARTICULAR TIENDA ASILO D","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","11.569,79"
"FUNDACION SECRETARIADO GENERAL GITA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","38.557,09"
"FUNDACION SECRETARIADO GENERAL GITA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","35.237,75"
"FUNDACION SIERRA MINERA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","83.155,07"
"FUNDACION TIERRA INTEGRAL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","20.256,28"
"FURN SOFTWARE, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","18.000,00"
"GADE DESARROLLO DE EMPRESAS, SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","31.877,56"
"GALLEGO HERMANOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"GARAY ABOGADOS,S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GARESSI TEXTIL. S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.600,00"
"GERMANOPTIC SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GESCOEM ASESORES, S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GESTION PULIDO, S.L.N.E.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GESTION TRANSPORTE 87 EUROPA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"GESTION Y RECURSOS AMBIENTALES SL","Mejorar la empleabilidad de las personas desempleadas","15.235,20"
"GESTIPOLIS S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"GESTORIA ADMINISTRATIVA GONZALEZ &","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"GESTORIA ASESORIA MEDITERRANEO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"GOLDEN VANTAGE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GOLF GOURMET SOCIEDAD DE RESTAURACI","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","10.700,00"
"GOMARIZ Y PIQUERAS SLL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GRANJA EL ROCIO, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"GRIS VERDE Y BLANCO, S.L.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","62.203,00"
"GRUAS DE LORCA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GRUAS NAYCA, S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"GRUPO ASESANT GESTION Y FINANZAS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GRUPO COMERCIAL SURACT SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.200,00"
"GRUPO EMPRESARIAL DE OCIO Y DIVERSIÓN, 
S.L.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.000,94"
"GRUPO FORO TRAZABILIDAD ALIMENTARIA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GRUPO INMOBILIARIO JUMIALBA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"GRUPO NATURE SDAD.COOP.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"GRUPO SOLAMI SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GRUPO SPANO DEL LEVANTE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"GUARDERIA ANAIS, S.COOP","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"H. SOLUCIONES, CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"HACIARRIBA,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"HERMANOS MARIN NAVARRO SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"HIJOS DE JUAN MARTINEZ PALAO CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.900,00"
"HIRANYAGARBA SOCIEDAD LIMITADA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"HISPA GROUP SPAIN, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"HORMIGONES BLACEDISA S.L.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"HOTEL LOS NAREJOS, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"HOTEL SIETE CORONAS SA","Evaluación, estudios, información y comunicación","2.620,52"
"HUMA MEDITERRANEO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"IBER-DETROIT SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"IES INFANTA ELENA","Prevención del abandono escolar y refuerzo de la formación inicial","119.374,95"
"IES LOS ALBARES","Prevención del abandono escolar y refuerzo de la formación inicial","178.782,60"
"IES MIGUEL DE CERVANTES","Prevención del abandono escolar y refuerzo de la formación inicial","261.426,33"
"IES POLITÉCNICO","Prevención del abandono escolar y refuerzo de la formación inicial","197.268,16"
"IES SAN JUAN BOSCO","Prevención del abandono escolar y refuerzo de la formación inicial","249.240,98"
"IES SANJE","Prevención del abandono escolar y refuerzo de la formación inicial","449.684,23"
"IES SANTA MARIA DE LOS BAÑOS","Prevención del abandono escolar y refuerzo de la formación inicial","183.647,00"
"IFG GESTION INMUEBLES DEL SURESTE S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"IMAGINAMOS POR TI, S.L.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"IMPRENTA NICOMEDES GOMEZ S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"INCOTEC URBANISMO, S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"INDEPRO EUROPA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"INDESAN SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"INDICE CONSULTORES DE EMPRESA S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"INDUSTRIAS FORMUR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"INDUSTRIAS QUIMICAS MEGAR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"INFERA CONSTRUCCIONES DEL MEDITERRA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"INICIATIVAS LOCALES SL","Mejorar la empleabilidad de las personas desempleadas","24.153,04"
"INICIATIVAS LOCALES SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","158.830,55"
"INMOBILIARIA MONTESOL 2007 S L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"INMOTOR DE CARTAGENA SA","Mejorar la empleabilidad de las personas desempleadas","3.441,52"
"INNOVACIONES GRAFICAS SCL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"INSTALACIONES Y LINEAS ELECTRICAS J","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"INSTITUTO AMCYCA DE FORMACION,S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"INSTITUTO AMCYCA DE FORMACION,S.L","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","15.449,17"
"INSTITUTO DE ORGANIZACION EMPRESARI","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"INSTITUTO SUPERIOR DE ENSEÑANZA S.L","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","11.327,94"
"INTELSYT SL.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"INVERSIONES MARTINEZ Y HERNANDEZ,","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"ISABEL GIMENEZ BARQUERO Y OTROS CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"ISABEL Mª MECA RUIZ Y OTRA, C.B.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"ISFOREM CONSULTORES SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","16.383,70"
"J. GOMEZ RUIZ, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","15.200,00"
"JA TOMAS ASESORES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"JAF INSTALACIONES DOMOTICAS,S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"JESUS GARCIA MARTINEZ Y OSCAR PARRA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"JIMENEZ Y BASTIDA GESTION INMOBILIA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"JOAQUIN ESCAMEZ SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","18.000,00"
"JOSE ANTONIO RONDAN HERNANDEZ,Y PAB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"JOSE CANOVAS ROJAS SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"JUAN A GARCIA ASESORES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"JUAN CARLOS CUENCA REQUENA SEGUROS","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"JUAN Y ANA MARIA AMANTE ALCAZAR CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"JULIA MARTINEZ LORENTE Y ROSALIA DO","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"JUMAPA 2000 SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","14.600,00"
"JUMIFORMACION SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","4.604,65"
"JUMINFOR, SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","6.174,00"
"KEY RESOURCE COMPUTER S L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LA BOUTIQUE DEL JAMON DEL LEVANTE S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"LA FUNDICION ARTE Y OCIO SLU","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"LA PIZZERIA DE MARCELA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"LACOPIE, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LAMI COSMETICA PROFESIONAL, S.L.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"LINDATEL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"LOGIC MURCIA SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","5.325,00"
"LOLIPOP,C.B","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"LORCA GESTION INTEGRAL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"LORCACENTER, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LOS ELEFANTES C.B","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"LUIS LOPEZ VIDAL CORREDURIA DE SEGU","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LUMATEL COMUNICACIONES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"LUSTER WOMAN SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"M.A.R. INMOBILIARIA CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MACANAS CERAMICAS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MADERAS RUCOMAR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MAFRUVER SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"MANCOMUNIDAD DE SERVICIOS SOCIALES","Favorecer la integración social y laboral de las personas inmigrantes","1.634,67"
"MANCOMUNIDAD DE SERVICIOS SOCIALES","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","34.506,81"
"MANCOMUNIDAD DE VALLE RICOTE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","6.980,00"
"MANCOMUNIDAD DEL RÍO MULA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","21.492,00"
"MANCOMUNIDAD MUNICIPIOS VALLE DE 
RICOTE","Favorecer la integración social y laboral de las personas inmigrantes","7.571,96"
"MANCOMUNIDAD MUNICIPIOS VALLE DE 
RICOTE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","6.490,26"
"MANCOMUNIDAD SERVICIOS SOCIALES DEL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","17.975,00"
"MANCOMUNIDAD VALLE DE RICOTE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","13.864,00"
"MANUEL GONZALEZ ELECTRICIDAD SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"MAQUINAS AUTOMATICAS DE VENTA SEFER","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MAQUINASA SA","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"MARCEL CONSULTING, S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"MARCOS & CAMACHO ASESORES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"MARIA ANGELES MARTINEZ MARTINEZ Y J","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"MARIA ROSA BARRIENTOS S.L.","Mejorar la empleabilidad de las personas desempleadas","17.400,00"
"MARITIMA SURESTE SPAIN SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"MARMOLES SAN FRANCISCO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MARTINEZ NIETO, SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","14.000,00"
"MARYZA SERVICIOS, S.L.N.E.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"MASIA DEL JAMON SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"MECANICA Y SERVICIOS CARTAGENA, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MEDIOS GESTION INFORMATICA & NEVA,S","Mejorar la empleabilidad de las personas desempleadas","17.864,00"
"MENDOZA MARTINEZ, JOSE 000483683Y","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"METALBELO, S.L.U.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"MILLENIUM MEDIA DISTRIBUTION SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MISTER MARSHALL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MIUDA GAROTA SAB, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","11.400,00"
"MOBEL YECLA TAPIZADOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","11.400,00"
"MOBIL FRESNO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","18.000,00"
"MOLINA TAIF CENTER SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MONTAJES ELECTRICOS THADER, S.C.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.000,00"
"MORGA M ASESORES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"MOVILDATA INTERNACIONAL, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MUHER ARTE GLOBAL,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MULTIGAS ALTIPLANO SLL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"MUNDO SAFARI, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"NEFER CENTER SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"NEMAUTO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"NEOVISION SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"NEUMATICA INSTAMUR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"NIN DE CARDONA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"OBRAS Y SERVICIOS MONEO SL","Mejorar la empleabilidad de las personas desempleadas","32.021,10"
"OCIO ACTIVO EL CHORRICO, S.L.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","31.956,00"
"OFISERVIC, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"OI ESTUDIO CREATIVO SL EN CONSTITUC","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"OKTELS S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"OMEGA SPICE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"OSETE Y MOLINA SRLL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"P.F. BROTHERS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PANADERIA CONFITERIA SEGADO EL BOHI","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"PAPILIO CONN, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"PARAFARMACIA CONSUL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PASTELERIA COLLADO SLL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"PASTELERIA LAS DELICIAS C.B.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"PATRONATO MUNICIPAL DE CULTURA DE T","Mejorar la empleabilidad de las personas desempleadas","21.281,60"
"PC PLANET INFORMATICA Y COMUNICACIO","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PEDRO ANTONIO Y FCO JOSE SANCHEZ MA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"PEGAMUR SERVICIOS GRAFICOS,S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","11.400,00"
"PERFUMERIAS SAMAR SLU","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"PERIPLO ATUNERO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"PESCADERIA EL TROLI SCL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"PESCAPISA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"PETROSELF SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PIKUTRON S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"PINTURAS BADI SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"PINTURAS Y SEÑALES JADE, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PISCINAS MENDEZ SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"PISCINAS Y JARDINES HABITAT 2000 S.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"PIZZERIA CROASANTERIA PLAZA REAL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"PLASTICOS ALMAR MURCIA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"POLITEC PROYECTOS Y SERVICIOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"POLLOS LA VEGA MURCIANA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PORLAN EXPORT, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PORTOS SERVICIOS INMOBILIARIOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"PRILANOR, S.L.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"PRO MEDITERRANEO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PROBELTE PHARMA SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PRODUCTOS MARI PAZ SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PROMAGOSA SUR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"PROMOC. Y CONSTRUCC.TERRANOVA 2002,","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PROMOCIONES LA ERMITA DE CIEZA 2004","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PROMOCIONES Y CONSTRUCCIONES NOSTRU","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PROYECTO EDUCATIVO INTEGRAL GONZALE","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"PROYECTOS URBANOS DEL MEDITERRANEO","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"PUBLIMANIA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PUBLISHOP WORLD S.L.U.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.250,00"
"PUCHE GARCIA HERMANOS, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PUCHE Y DIAZ ASOCIADOS, S.L.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"PUERTAS FERNANDEZ ROS SL","Mejorar la empleabilidad de las personas desempleadas","37.541,10"
"RADIADORES MELGAREJO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"REAL SOCIEDAD ECONOMICA CARTHAGINEN","Mejorar la empleabilidad de las personas desempleadas","14.899,87"
"RECASENS SEARLE, ROBERTO LEON 00037","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"RED2RED CONSULTORES, S.L.","Evaluación, estudios, información y comunicación","11.698,70"
"REDES PARA LA INSERCION SOCIOEDUCAT","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","72.954,40"
"REDFLEXION CONSULTORES S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"REDONDO FRIAS TALLERES SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.400,00"
"REPUESTOS GUTIERREZ SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"RESIDENCIA LOS ALMENDROS, S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"RESONANCIA MAGNETICA ALAMEDA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"RESTAURANTE FUENTES DEL MARQUES SL.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"RESTAURANTE PACO GARCIA S.L","Mejorar la empleabilidad de las personas desempleadas","28.225,64"
