"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"CONFEDERACION PEQUEÑA Y MEDIANA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","23.843,75"
"CONSEJO COMARCAL DE LA COMARCA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","57.030,31"
"CONSERVAS CALANDA, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.200,00"
"CONSTRUCCIONES ALGRA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"CONSTRUCCIONES CONFERCO, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.500,00"
"CONSTRUCCIONES GRAVALOS, S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","11.200,00"
"CONSTRUCCIONES JAVIER LORENTE, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"CONSULTORA INTEGRAL, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"CONTRAMIT SIGLO XXI ASESORES, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","750,00"
"COORDINADORA ASOC DE MINORIAS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","10.000,00"
"COORDINADORA ASOCIACIONES DE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","59.683,60"
"COPRO GESTOR, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.125,00"
"CORRED. DE SEGUROS JOSE DE SANTIAGO E 
HIJAS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"CORREDURIA DE SEGUROS LAPEÑA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"COSMA APLICACIONES TECNICAS SL","Mejorar la adecuación de las organizaciones a las necesidades del mercado de trabajo","789,50"
"CREATIVA, DISEÑO Y COMUNICACION 
VISUAL, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.718,00"
"CRUZ ROJA ESPAÑOLA","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","11.900,00"
"CRUZ ROJA ESPAÑOLA","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","26.775,97"
"CRUZ ROJA ESPAÑOLA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","43.000,00"
"CRUZ ROJA ESPAÑOLA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","9.260,02"
"DAMA GRANCASA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"DAMOS SERVICIO TOTAL S.L.","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","10.460,00"
"DANA AUTOMOCION SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.700,00"
"DASIT, SA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","758,39"
"DATEK SISTEMAS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"DEL PINO, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"DGA","Apoyo a la gestión de los programas operativos","37.329,38"
"D-GUSTA, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"DIALOGICA ASESORES S.L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","12.500,00"
"DISTRIBUCION DE GASOLEOS LA PILARICA 
XXVIII, S. L. U.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.250,00"
"DISTRIBUCIONES LEAN BAJO ARAGON, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"DISTRIBUCIONES MOLASE, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"DOGO CREATIVIDAD ESTRATEGICA, SL","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","234,32"
"DOPAR SERVICIOS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"DOSAN, SC INDUSTRIAS GRAFICAS","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","4.570,40"
"DRA. ROCA DIAGNOSTICO MEDICO, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"DUCAM, SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.160,00"
"DULCES DE ARAGON, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.500,00"
"E. SINUES - E.VAL, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"EDUALCON CONSULTORES, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"EL CORTE INGLES, SA","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","7,50"
"EL CORTE INGLES, SA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","272,08"
"EL CORTE INGLES, SA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","32,30"
"ELTEVIA INSTALACIONES, S.L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","5.500,00"
"E-MEDIA CINCO VILLAS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.171,88"
"ENCLAMA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.187,50"
"ENVASADOS ENDEAGA, SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.820,04"
"EQUIMODAL, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.700,00"
"EQUIPAMIENTOS Y MATERIALES 
DEPORTIVOS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"ESCAN DATA SYSTEM, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"ESCIENCIA EVENTOS CIENTIFICOS S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.750,00"
"ESCIENCIA EVENTOS CIENTIFICOS, SL","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","1.312,15"
"ESCUELA PROFESIONAL LA SALLE STO AN","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","35.656,50"
"ESIBA RIBAGORZA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.500,00"
"ESTACION DE SERVICIO CUARTE DE HUERVA 
II, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"ESTACION DE SERVICIO SASTAGO, S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"ESTACION DE SERVICIO VENTA DEL BARRO, 
S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"ESTUDIO ARQUITECTURA MMT, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"ETNODIVERSIDAD SOMONTANO, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.187,50"
"EUROAVANCE, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.900,00"
"EUROPEA DE ACTIVIDADES ECONOMICAS, 
S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"EUROSAT RENOVABLES, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.500,00"
"EXCAVACIONES SANTIAGO RAMON CALVO 
S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","750,00"
"EXCLUSIVAS FECAR, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"FABRICADOS PROTENROP, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"FARMACIA LACHEN S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"FARMACIA MARTINEZ VEGA, C.B.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"FARMACIA MATEOS, C.B.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","750,00"
"FARMACIA ORTOPEDIA ARBONES MAINAR, 
C.B","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"FARMACIA TOMAS SANCHO, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.200,00"
"FCO VITORIA 19, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"FEDER. ARAGONESA MUNIC PROV ARAGON","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","107.717,82"
"FEDERACION DE ASOCIACIONES DE LA 
CONSTRUCCION","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"FEDERACION EMPRESARIOS HOSTELERIA Z","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","6.150,00"
"FEDERACION EMPRESARIOS HOSTELERIA Z","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","19.179,99"
"FEDERICO OZANAM FUNDACION BENEFICA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","18.190,12"
"FEDERICO OZANAM FUNDACION BENEFICA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","212.648,90"
"FERNANDO DOMINGUEZ TABUENCA, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.187,50"
"FERRER IBOR S.L.","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","23.100,00"
"FERRER IBOR S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","20.400,00"
"FINCAS ALTOARAGON, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.862,50"
"FINCAS GABAS, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"FINCAS SANCHEZ, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"FLANDES Y FABIOLA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"FLORES ARNAL, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"FONTANERIA RAMON UBIETO, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","750,00"
"FORMACION SEGURIDAD PRIVADA SL","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","19.950,00"
"FORMACION SEGURIDAD PRIVADA SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","4.252,50"
"FORMACION SEGURIDAD PRIVADA SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.230,00"
"FORMACION Y ASESORIA PARA","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","14.791,99"
"FORUM ASESORES G.A.M.-94, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"FOTO SISTEMA S.L.","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","8.400,00"
"FUND. RAMON REY ARDID Y VIDA A LOS 
AÑOS, S.L., U.T.E.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","31.875,00"
"FUNDACION ADUNARE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","101.215,23"
"FUNDACION ADUNARE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","96.291,29"
"FUNDACION ATENCION INTEGRAL MENOR","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","50.534,58"
"FUNDACION ATENCION TEMPRANA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.337,50"
"FUNDACION C. SAN VALERO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","29.800,00"
"FUNDACION CANFRANC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.825,00"
"FUNDACION DISMINUIDOS FISICOS DE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","163.000,00"
"FUNDACION EL TRANVIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","26.789,44"
"FUNDACION EL TRANVIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","33.220,00"
"FUNDACIÓN EL TRANVIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","98.776,80"
"FUNDACION ENSEÑANZA AUDIOVISUAL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","21.450,00"
"FUNDACION LA CARIDAD","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","72.777,41"
"FUNDACION LABORAL D LA CONSTRUCCION","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","82.296,72"
"FUNDACION MINERA ARAGONESA","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","19.770,04"
"FUNDACION PARA EL DESARROLLO SOCIAL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"FUNDACION PARA EL ESTUDIO Y LA 
PROMOCION SOCIAL (FEPAS)","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.718,88"
"FUNDACION PICARRAL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","42.304,84"
"FUNDACION RAMON REY ARDID","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","16.166,66"
"FUNDACION RAMON REY ARDID","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","35.500,00"
"FUNDACION RAMON REY ARDID","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","7.320,00"
"FUNDACION RAMON REY ARDID","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","5.000,00"
"FUNDACION RAMON REY ARDID","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","25.029,19"
"FUNDACION RAMON REY ARDID","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","18.000,00"
"FUNDACIÓN RAMÓN REY ARDID","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","5.000,00"
"FUNDACION RESIDENCIA PARA ANCIANOS 
MENORES DE SARRION","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.750,00"
"FUNDACION SAN EZEQUIEL MORENO","Mejorar la adecuación de las organizaciones a las necesidades del mercado de trabajo","1.546,36"
"FUNDACION SAN VALERO","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","46.265,36"
"FUNDACION SAN VALERO","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","17.630,27"
"FUNDACION SAN VALERO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","46.050,00"
"FUNDACION UNIVERSIDAD SAN JORGE","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","16.500,00"
"FUNDACIÓN ZARAGOZA LOGISTICS CENTER","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","27.168,68"
"GAFERMI FRAGA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.500,00"
"GALAN Y SERVIN ARQUITECTURA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"GALLETAS ASINEZ, S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","10.000,00"
"GARAJE PALAFOX, SL","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","928,00"
"GASOYUD, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.875,00"
"GEOSPATIUMLAB, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.500,00"
"GERIATENCION, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","14.750,00"
"GESAES ASESORES, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.625,00"
"GESCOLVI ASESORIA FISCAL, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.300,00"
"GESLATORRE, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.125,00"
"GESTIONES INMOBILIARIAS VALDERROBRES, 
S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"GESTORA DEPENDENCIA DEJATE LLEVAR, S. 
L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.750,00"
"GESTORIA ARCOIRIS DEL BAJO ARAGON, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"GLOBAL INTERFACE S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","4.870,77"
"GLORIMAR SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","15.780,10"
"GLORIMAR SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","36.356,40"
"GORRIZ & VILLAMON ASESORES, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.231,25"
"GRABACIONES SERENDIPITY S.L.","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","9.051,73"
"GRACIA, ARTIGAS Y BERNAL ABOGADOS, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","843,00"
"GRAFICAS MOLA, S.COOP.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.072,24"
"GRAFICAS Z, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","937,50"
"GRISART FOTOGRAF?A S.L.","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","5.090,00"
"GRUPO CEMA SC","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","11.812,93"
"GRUPO LA VELOZ, S.COOP","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","446,14"
"GRUPO LA VELOZ, S.COOP","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","278,77"
"GRUPO LACHEN S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","750,00"
"GRUPO ON CREATIVIDAD Y COMUNICACIÓN","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","8.017,24"
"GUARDERIA MAFALDA, C. B.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.518,25"
"HAMBURG O SIMILARES, S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"HERMANITAS ANCIANOS DESAMPARADOS","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"HERMANOS BERNAL HERNANDEZ, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"HERMANOS ESTEBAN, S. C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.125,00"
"HERON CONSULTORIA Y FORMACION S.L.","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","10.687,50"
"HERON CONSULTORIA Y FORMACION S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","20.400,00"
"HIPERMUEBLE TERUEL, S. L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"HNOS S. Y J. VICENTE BENEDE, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.125,00"
"HOSTAL RESIDENCIA AVENIDA 
COSCULLUELA S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"HOSTAL TREBOL, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"HOT POINT, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.187,50"
"HOTEL ALFINDEN, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.250,00"
"HOTEL REINO DE ARAGÓN","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","444,50"
"HOTEL REINO DE ARAGÓN","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","617,50"
"I.E.S. BAJO ARAGON ALCAÑIZ","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","16.064,41"
"I.E.S. CORONA DE ARAGON ZARAGOZA","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","30.420,66"
"I.E.S. PIRAMIDE HUESCA","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","20.504,00"
"I.E.S. SAN LORENZO HUESCA","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","21.502,50"
"IBERFINCAS, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.656,25"
"IBERIA LINEAS AÉREAS DE ESPAÑA S.A.","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","544,61"
"IBERIA LINEAS AÉREAS DE ESPAÑA S.A.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","94,56"
"IDEA CONSULTORIA INFORMATICA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.187,50"
"IDIOMAS TERUEL SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","32.690,49"
"IDOM ZARAGOZA S.A.","Evaluación, estudios, información y comunicación","23.295,00"
"IDRA CONSULTORES TECNICOS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"IGUAZ T-EXPONE, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"IMAGEN SERVICIOS Y DESPACHOS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.125,00"
"IMAGINACION ORGANIZADA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"IMAR EVENTOS Y COMUNICACION S.L.L.","Fomento de la cooperación transnacional e interregional","1.740,00"
"IMPRESORA ARAGONESA, SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.650,60"
"IMPRESORA ARAGONESA, SL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.556,72"
"INAEM SERVICIO DE PROMOCIÓN DE EMPLEO","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","358.027,43"
"INAEM. SERVICIO DE FORMACIÓN","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","113.858,00"
"INAGROPEC SL","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","11.653,83"
"INAGROPEC SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","11.658,90"
"INCO, INGENIEROS CONSULTORES, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"IND.CARN.ELAB. JAMONES -EMBUT.LOS 3 
REYES FUENTESP","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.250,00"
"INDUSTRIAL PAPELERA OSCENSE, S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"INFOPYME COMUNICACIONES, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"INFORMATICA Y TELECOMUNICACIONES DE 
TERUEL SLL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.862,50"
"INGENIA COMUNICACIONES, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"INICIATIVAS VIABLES S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","22.680,00"
"INICIATIVAS VIABLES, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"INIZIA INGENIERIA PREVENCION Y MEDIO 
AMBIENTE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.250,00"
"INSTALACIONES Y MONTAJES ELECTRICOS 
LEN, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"INSTITUTO ARAGONÉS DE SERVICIOS 
SOCIALES (IASS)","Fomento de la cooperación transnacional e interregional","2.608,36"
"INSTITUTO DE FORMACION Y ESTUDIOS 
SOCIALES (IFES)","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","33.819,00"
"INSTITUTO DE PSICOLOGIA - ASESORES, SA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","12.500,00"
"INSTITUTO PSICOLOGIA ASESORES S.A.","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","37.401,26"
"INSTITUTO PSICOLOGIA ASESORES S.A.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","12.487,50"
"INSTITUTO TECNOLOGICO DE ARAGON","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","293.072,64"
"INSTITUTO TECNOLÓGICO DE ARAGÓN (ITA)","Desarrollar el potencial humano en el ámbito de la investigación y la innovación","610.668,62"
"INSTRUMENTACION Y COMPONENTES, S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.500,00"
