"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"FISIUR ASESORES, C.B.","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"FISSA CACERES GESTION INTEGRAL 
SERVICIOS S.L.","Mejorar la empleabilidad de las personas desempleadas","33.995,00"
"FISSA FINALIDAD SOCIAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","64.155,00"
"FONTANERIA EXTREMEÑA GOMEZ LOZANO, 
S.L.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FONTECRUZ SERVICIOS SLU","Mejorar la empleabilidad de las personas desempleadas","78.000,00"
"FORGE ADOUR IBERICA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FORJADOS Y PUENTES EXTREMEÑOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FORMULA SDAD.COOP.ESPECIAL","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","10.191,06"
"FORNOEX, S. COOP. ESPECIAL","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","40.208,21"
"FRAJUCI, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FRATASADOS Y ESTAMPADOS DEL 
GUADIANA, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","35.533,36"
"FRIOEX, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"FRULACTEA CAVAL, S.L","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FRULACTEA CAVAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"FRUMARLU, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FUERO DEL BAYLIO, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FUNDACION ARCANGEL SAN MIGUEL","Mejorar la empleabilidad de las personas desempleadas","11.750,00"
"FUNDACION CENATIC","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FUNDACION CENTRO TECNOLOGICO DE 
EXTREMADURA (CETIEX)","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FUNDACION DUQUESA DE MONTPENSIER","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FUNDICIONES ESPECIALES ZAFRA, S.A.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","15.000,00"
"FUNERARIA PURIFICACION, S.C.","Mejorar la empleabilidad de las personas desempleadas","5.000,00"
"FUNERARIA Y TANATORIO EXTREMEÑO, S.A.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"G & G AGROPECUARIOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"G.A. ABOGADOS Y ASESORES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GALERIAS CAMELLO MUEBLES S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GAMAR TOLDOS Y ROTULOS S.L.L.","Mejorar la empleabilidad de las personas desempleadas","19.250,00"
"GAMASA, S.C.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GARBANDALUZ SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GARCIA MACIAS ASESORES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GARCIA REVIRIEGO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GAS ALMENDRALEJO, S.A.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GAS DE MATIAS S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GAUDÍ 2007, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GEFISCAL DON BENITO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GEFISCAL JEREZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GERIATRICOS EXTREMEÑOS S.A.","Mejorar la empleabilidad de las personas desempleadas","54.185,00"
"GERIEX, S.L.","Mejorar la empleabilidad de las personas desempleadas","37.500,00"
"GESCLIVET S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GESDOAL SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"GESTION TURISTICA DE EXTREMADURA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GESTION URBANA DEL NORTE DE 
EXTREMADURA","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GESTION Y SERVICIOS DE MONTIJO S.L","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GESTIONES AGROPECUARIAS ANTONIO 
SORIANO","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"GESTIONES HOSTELERAS EXTREMEÑAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"GESTORA Y CONSULTORA EXTREMEÑA","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GESTORIA HIPOTECARIA GUADIANA, S.L.U.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"GESTORIA NOGALES RAYA Y ASOCIADOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GIATEC GAMERO & IBAÑEZ ARQUITECTURA 
TECNICA S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GILDA, C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"GLOBAL ENTERPRISE BUSINESS S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GOMEZ Y GONZALEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"GONZALEZ DE SEGUNDO SERVICIOS 
INTEGRALES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GONZALEZ SANTOS CONSTRUCCIONES Y 
MAT.S.L","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GOYPROSA CONSTRUCCIONES","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"GRACOR, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GRANCAR COMERCIAL DE VEHICULOS 
CACEREÑOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GRANITOS DIEGO CACERES E HIJOS S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"GRANITOS EXTREGRIS SLL","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","33.100,00"
"GRUAS GUERRERO, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"GRUAS RAMOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GRUAS Y PINTURAS ALMENDRALEJO S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"GRUHOSMER S.L.","Mejorar la empleabilidad de las personas desempleadas","30.000,00"
"GRUPO AREA DE DERECHO S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GRUPO DIE, S.L","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"GRUPO FERTRELO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GRUPO INDUSTRIAL CACERES,S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GRUPO LIDERTEL DE COMUNICACIONES S.L.","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"GRUPO NEON EXTREMADURA SDAD. LTDA.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"GRUPO SINGULAR DE ACTIVIDADES, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"GRUPO VERACORP INVERSIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"GUADITASA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GUERRERO Y LANCHO, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","27.959,37"
"GUIJALVAREZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"GUTIERREZ OBRAS Y PROYECTOS, S.A.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"H.C.V. VIA DE LA PLATA, S.C.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HEBE RESTAURANTE, S.L.","Mejorar la empleabilidad de las personas desempleadas","5.000,00"
"HERDASER S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HERMABEZ S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HERMANOS ALVAREZ CARRASCO S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HERMANOS BORRALLO DIAZ, S.C.","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"HERMANOS CANDELARIO, C.B.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"HERMANOS CISNEROS, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HERMANOS ESCRIBANO, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.000,00"
"HERMANOS JARDINERO CB","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"HERMANOS MOLANO, C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"HERMANOS MOSTAZO FLORIANO, C.B.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"HERMANOS MUÑOZ, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HERMANOS PAJUELO S.A.T.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HERMANOS POLO, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HERMANOS RODRIGUEZ CUELLAR, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HERMANOS SANCHEZ BENITO C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"HERMANOS SANCHEZ MUDOZ, C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"HIDALGO Y KOLLING S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HIERROS DIAZ, S.A.","Mejorar la empleabilidad de las personas desempleadas","19.500,00"
"HIERROS PLASENCIA S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HIGIENE Y SERVICIOS EXTREMEÑOS S.L.","Mejorar la empleabilidad de las personas desempleadas","35.000,00"
"HIJOS DE JOSE MARIA GONZALEZ C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HIJOS DE LUIS BENAVENTE, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HIJOS DE MANUEL SANTOS NEILA, C.B.","Mejorar la empleabilidad de las personas desempleadas","4.347,50"
"HIPERMUEBLES CACERES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HISPANA DE ELECTRICIDAD Y OBRAS 
CIVILES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HNOS. SAUCEDA CORTES, C.B.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"HOCIBEX,S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HORMIGONES PACENSES S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"HORMIGONES PEREZ CAADAS S.A. 
(HORPECASA)","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HORMIGONES PROYECTADOS 
EXTREMADURA SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"HORMIGONES Y CEMENTOS EXTREMEÑOS, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HORTICOEX SDAD. COOP. DE ULTERIOR 
GRADO","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"HOSPITAL Y SANTA CASA DE MISERICORDIA","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOSTAL EL CIERVO, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOSTELERIA CARPE, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"HOSTELERIA EL EMIGRANTE, S.A.L.","Mejorar la empleabilidad de las personas desempleadas","9.437,50"
"HOSTELERIA EL POLIGONO, C.B.","Mejorar la empleabilidad de las personas desempleadas","11.750,00"
"HOSTELERIA JAMAICA DE DON BENITO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOSTELERIA MERINO GARCIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOSTELERIA OROZCO, S.C.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOSTELERIA ROBAMART, S.L.","Mejorar la empleabilidad de las personas desempleadas","75.750,00"
"HOSTELERIA TIERRA-MAR BADAJOZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOSTELERIA VALMAR S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOSTERIA CANTARRANA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOTEL AQUALANGE II, S.L.","Mejorar la empleabilidad de las personas desempleadas","105.000,00"
"HOTEL BALNEARIO S.A.","Mejorar la empleabilidad de las personas desempleadas","54.798,00"
"HOTEL CIUDAD DE PLASENCIA S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOTEL DON CARLOS CACERES, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"HOTEL RURAL PARADOR DE SANTIAGO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOTELES VOLVERAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"HOYARITOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","26.750,00"
"HUCON CONSTRUCCIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"IBERCARMER, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.437,50"
"IBERICA MADERERA ATLANTICA 2007, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"IBERSELEC MONTANCHEZ, S.A.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"IBERURAL ALOJAMIENTO Y HABILIDADES, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"INAL 90, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"INAPEL-INGHERVI S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INCONEX S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INDUSTRIAL LA PRENSA, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INDUSTRIAS HOTELERAS R.G., S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INDUSTRIAS PANADERAS PLACENTINAS, S.A.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INETCOM INTERNACIONAL FORMACION Y 
EMPLEO","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INFOCERES GESTORES Y ASESORES, S.L.","Mejorar la empleabilidad de las personas desempleadas","10.250,00"
"INGEMA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INGENIERIA DE PROYECTOS DILUMA, SL.L","Mejorar la empleabilidad de las personas desempleadas","12.000,00"
"INGENIERIA NUEVA CIUDAD, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","20.000,00"
"INGENIERIA Y CONSULTORIA MEJORA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INGENIERIA Y MEDICINA LABORAL 
EXTREM.S.L","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"INGENIO, S.C.","Mejorar la empleabilidad de las personas desempleadas","6.012,50"
"INGEOCAR S.L.","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"INGEOTEC 2001, SLU","Mejorar la empleabilidad de las personas desempleadas","5.225,00"
"INICIATIVAS MACHACO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INMOCENTRO BADAJOZ INMOBILIARIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INMOMARTA RODRIGUEZ S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INMOPKAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INNOVACION,CALIDAD Y MEDIO 
AMBIENTE,S.L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","27.929,66"
"INOXCON DE EXTREMADURA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTALACION Y MANTENIMIENO CAFRIES, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"INSTALACIONES CACEREÑAS DE GAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTALACIONES ELECTRICAS DE LA VERA, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTALACIONES ELECTRICAS MICER SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTALACIONES ENERGETICAS MRC 
EXTREMADURA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTALACIONES GONZALO GARCIA BARATAS, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTALACIONES INTEGRALES DE EDIFICIOS, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTALACIONES INTEGRALES DE EDIFICIOS, 
S.L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","15.300,25"
"INSTALACIONES MOSAL, S.L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","27.794,78"
"INSTALACIONES PETROLIFERAS MERIDA S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"INSTALACIONES Y MONTAJES ELECTRICOS 
ALONSO Y FERNANDEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTALACIONES Y PROYECTOS DE 
EXTREMADURA, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"INSTALACIONES Y SEGURIDAD BADAJOZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTELEX NUEVO GOMEZ, SLNE","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INSTITUTO INMOBILIARIO E HIPOTECARIA DE 
PLASENCIA SL","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"INSTITUTO INMOBILIARIO E HIPOTECARIO 
DEL SUR S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"INTECA SUR 2005, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"INTERLUN S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"INTRO ESPECTACULOS, C.B.","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"INVER SOLAR EXTREMADURA SL","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"INVERSION Y RESTAURACION DE 
EXTREMADURA, SA","Mejorar la empleabilidad de las personas desempleadas","44.175,00"
"INVERSIONES ARRECARLA, S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"INVERSIONES CADE, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ITALMOCION, S.L.","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"J NAHARRO CONSULTORES, S.L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","17.500,00"
"J.M.GONZALEZ Y J.M.SANCHEZ ALBARRAN CB","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"J.NAHARRO CONSULTORES, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","10.000,00"
"JAC LOGISTICA INTEGRADA, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"JAMONERIA CERVECERIA JAMONERIA S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"JAMONES Y EMBUTIDOS SIERRA DE 
MONFRAGUE S.L.","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"JARAIZ ASESORES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JAROGAMA DISTRIBUCION","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"JERONIMO SANGUILINDA E HIJOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JESMACOTER, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"JIMENEZ MANCHA NOTARIOS C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JOAQUIN LUNA E HIJOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"JOCAVIS TRUJILLO, C.B.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"JOKER SERVICES XXI, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JOMA ASCENSORES, S.C.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"JOSE LIRON E HIJOS S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JOSE MARIA GARCIA E HIJOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","34.500,00"
"JOSE PERERA, C.B.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"JOSEFINA CERRATO, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"JTAM GESTION EMPRESARIAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JU&VE, C.B.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"JUAN CARLOS DIAZ SEGUROS SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JUAN MARTIN MANZANO E HIJOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"JUBER HOSTELERIA Y RESTAURACIÓN S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JUEZ Y GUERRA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"JUNTA DE EXTREMADURA","Promover reformas en los sistemas de educación y formación que fomenten la 
empleabilidad yaprendizaje","15.500,16"
"JUNTA DE EXTREMADURA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","79.990,00"
"KAMICAZES ENAMORADOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"KATA CAMPOMANES S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"KESOFAS CB","Mejorar la empleabilidad de las personas desempleadas","17.500,00"
"KIKOPAN S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"KMO, MULTIMARCA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"KOPERI MERIDA S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"KRATEK BASTIAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LA ALACENA DE ZAFRA JOSE Y MARIA 
NIEVES, S.L.","Mejorar la empleabilidad de las personas desempleadas","21.125,00"
"LA ALCENA DE LOS SANTOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LA BELLOTA DE ORO, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LA DESPENSA DE RAQUEL, C.B.","Mejorar la empleabilidad de las personas desempleadas","5.000,00"
"LA DULCE DESPENSA CB","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"LA ENCINA BLANCA EXTREMEÑA SL","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"LA FREIDURIA RICO, C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"LA RIBERA DEL CASTAÑO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LA TARAMA, C.B.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"LA UNIDAD OBRERA NATAL,S.COOP","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","10.000,00"
"LABORATORIO DE ANALISIS DE AGUA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LABOSER, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LAFISUR, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LAJARA SERV. VETERINARIOS VEGAS BAJAS","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LANDEZ GROUP, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.562,50"
"LANDIZHENG,S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","10.321,43"
"LAVANDERIA INDUSTRIAL DE CACERES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LEAL VENDING SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LEGADOS EL VALLE, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"LEGISDATA S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LIBRA MOTOR, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"LIMITE STREET, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"LIMPIEZAS PAREJO C.B.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"LIMPIEZAS PLASENCIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","5.187,50"
"LIMSEREX SC","Mejorar la empleabilidad de las personas desempleadas","9.872,50"
"LINEA CAR SPORT S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LISARDO Y ATIENZA, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LISERPLAN S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LLERA-MAZA, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LOGISTA DE EXTREMADURA Y PLASENCIA, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LOHERMA ASESORES, S.L.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"LOPAGUA CONSTRUCTORA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LOPEZ MORENAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"LOS ANGELS SERVICIO MEDICO DE 
URGENCIAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"LOS BALCONES DE ZAFRA, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"LOS CAZADORES, S.C.","Mejorar la empleabilidad de las personas desempleadas","5.187,50"
"LOS NARANJOS, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LOS OLIVOS DE MERIDA S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LOS PATOS, S.C.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LOS QUINTOS DE GUADAMEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LOS ROSALES CASAR DE CACERES S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"LUANA MUEBLES S.L","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LU-IS, C.B.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"LUISA M CHAVES HITOS","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LUISA Y VICENTE, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LUNULEX, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"LUQUE DENTAL, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","10.000,00"
"MABO,S.L.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"MACALO INVERSIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"MACARENEL, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"MACIAS LIZASO INMOBILIARIA,C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"MADERA DECORACION GANDARA 43, S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"MADERAS CAPELLANIAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"MADERAS ROMERO, S.A.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
