nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,MATERIALES MULTIFUNCIONALES MAGNETICOS: MATERIALES MOLECULARES Y NUEVAS APLICACIONES DE COMPUESTOS MAGNETICOS.,"705.430,00",705430.00,"493.801,00",493801.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,MATERIALES INNOVADORES PARA DISPOSITIVOS ELECTROQUIMICOS: ELECTRODOS Y ELECTROLITOS PARA BATERIAS DE LITIO RECARGABLES Y PILAS DE COMBUSTIBLE,"48.400,00",48400.00,"46.948,00",46948.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,DISPERSIONES DE NANOTUBOS DE CARBONO Y DESARROLLO DE ARQUITECTURAS ORDENADAS,"169.400,00",169400.00,"164.318,00",164318.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,MICROREACTORES CATALITICOS RECUBIERTOS DE MATERIALES NANOCARBONOSOS PARA LA GENERACION IN- SITU DE H2 A PARTIR DE ALMACENAMIENTO QUIMICO PARA ALIMENTACION DE PILAS DE COMBUSTIBLE,"78.650,00",78650.00,"69.212,00",69212.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,NANOESTRUCTURAS Y CAPAS FINAS SEMICONDUCTORAS PARA OPTOELECTRONICA Y ELECTRONICA DE ESPIN,"84.700,00",84700.00,"74.536,00",74536.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,FABRICACION DE DIBORURO DE MAGNESIO A PARTIR DE PRECURSORES NANOMETRICOS O ELECTRODEPOSICION DE BORO,"42.350,00",42350.00,"34.496,87",34496.87,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,NEW TOOLS FOR ADDRESSING THE SIZE-SCALE CHANGE IN MAGNETIC MATERIALS.,"191.180,00",191180.00,"168.238,40",168238.40,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,PROPIEDADES MAGNETICAS Y DE MAGNETOTRANSPORTE DE MICRO- Y NANO-ESTRUCTURAS,"121.000,00",121000.00,"106.480,00",106480.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,MATERIALES CARBONOSOS AVANZADOS (MESOPOROSOS Y NANOESTRUCTURADOS) COMO SOPORTE DE CATALIZADORES ANODICOS Y CATODICOS PARA PILAS COMBUSTIBLE DE ALCOHOLES DIRECTOS. OTRAS APLICACIONES.,"72.600,00",72600.00,"59.137,49",59137.49,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,ESTUDIOS SOBRE LA HOMEOSTASIS DE METALES EN PLANTAS,"237.160,00",237160.00,"230.045,20",230045.20,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,INTERACCION POLEN-PISTILO Y REGULACION DEL CUAJADO EN FRUTALES,"140.360,00",140360.00,"140.360,00",140360.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,BASES PARA UN USO RACIONAL DE LOS FERTILIZANTES DE MICRONUTRIENTES EN LA NUTRICION DE ESPECIES FRUTALES,"159.720,00",159720.00,"159.720,00",159720.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
"CONSTRUCCIONES MECANICAS ALCAY, S.L.",FPA1-SIAGRIM 2008-MEKNES-MAQ.AGRÍCOLA-AGRAGEX,"4.332,99",4332.99,"4.332,99",4332.99,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONTROL Y CALIDAD AGUAS POTABLES,B50937267 - CONTROL Y CALIDAD AGUAS POTABLES,"7.740,00",7740.00,"1.780,20",1780.20,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CORTE EBRO S.L.,B99167181 - CORTE EBRO S.L.,"6.050,00",6050.00,"1.512,50",1512.50,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CREACIONES CARLOS SC,J50187202 - CREACIONES CARLOS SC,"34.965,52",34965.52,"3.146,90",3146.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CRISTALERIA TORRERO S.L.,B50115054 - CRISTALERIA TORRERO S.L.,"8.754,50",8754.50,"1.750,54",1750.54,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
DESARROLLO E INVESTIGACION MEDICA,B50602275 - DESARROLLO E INVESTIGACION MEDICA,"9.000,00",9000.00,"2.250,00",2250.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
DISTROMEL S.A.,A25213521 - DISTROMEL S.A.,"1.346.587,64",1346587.64,"134.658,76",134658.76,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
DYNATECH DYNAMICS & TECHNOLOGY SL,B50675453 - DYNATECH DYNAMICS & TECHNOLOGY SL,"309.529,15",309529.15,"18.571,75",18571.75,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
ELECTRICIDAD LANGARITA S.L.,B50961820 - ELECTRICIDAD LANGARITA S.L.,"9.000,00",9000.00,"2.250,00",2250.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
ELECTRONICA KELD S.L.,B50115351 - ELECTRONICA KELD S.L.,"451.926,00",451926.00,"41.377,12",41377.12,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
ELEMENTOS DE SUSPENSION Y GIRO,B50633858 - ELEMENTOS DE SUSPENSION Y GIRO,"18.360,00",18360.00,"8.078,40",8078.40,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
E-MEDIA CINCO VILLAS S.L.,B50930486 - E-MEDIA CINCO VILLAS S.L.,"2.280,00",2280.00,"547,20",547.20,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
ENTRERRIOS AUTOMATIZACION SA,A50752245 - ENTRERRIOS AUTOMATIZACION SA,"16.360,00",16360.00,"7.362,00",7362.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
ENVASADOS DEL PIRINEO S.L.,B22244701 - ENVASADOS DEL PIRINEO S.L.,"6.750,00",6750.00,"1.687,50",1687.50,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
EQUIMODAL SL,B50534205 - EQUIMODAL SL,"55.145,02",55145.02,"6.065,95",6065.95,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
EQUIMODAL SL,B50534205 - EQUIMODAL SL,"36.024,00",36024.00,"12.384,72",12384.72,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
EQUIPAMIENTOS Y MATERIALES DEPORTIV,B50143635 - EQUIPAMIENTOS Y MATERIALES DEPORTIV,"6.800,00",6800.00,"1.020,00",1020.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
EQUIPAMIENTOS Y MATERIALES DEPORTIV,B50143635 - EQUIPAMIENTOS Y MATERIALES DEPORTIV,"5.961,24",5961.24,"1.490,31",1490.31,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
EQUIPAMIENTOS Y MATERIALES DEPORTIV,B50143635 - EQUIPAMIENTOS Y MATERIALES DEPORTIV,"45.493,20",45493.20,"12.738,10",12738.10,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
EQUIPAMIENTOS Y MATERIALES DEPORTIV,B50143635 - EQUIPAMIENTOS Y MATERIALES DEPORTIV,"16.442,46",16442.46,"6.354,62",6354.62,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
