nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV EEUU 2008-PUBLICIDAD GUIA COMPRAS 07/08 (PC),"6.750,29",6750.29,"6.750,29",6750.29,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV EEUU 2008 - IMPORTADORES DE PRESTIGIO (PU),"1.911,85",1911.85,"1.911,85",1911.85,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV ALEMANIA 2008 - PPV CANAL ESPECIALIZADO (PC),"3.662,79",3662.79,"3.662,79",3662.79,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF(5) - SXSW 2008 - AUSTIN,"111,99",111.99,"111,99",111.99,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PROVISIÓN CONTENIDOS PORTAL TECNOLOGÍA- 2 MESES,"84,61",84.61,"84,61",84.61,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO10-FOOD & HOTEL ASIA´08-SINGAPUR-EQ. COLECT.,"483,86",483.86,"483,86",483.86,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV2 JAPON 2008 - CATAS Y SEMINARIOS (PI),"2.667,76",2667.76,"2.667,76",2667.76,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV MULTIMERCADO 2008 - MATERIAL PROMOCIONAL (PU),"983,76",983.76,"983,76",983.76,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC.PUBLICIT INTERIOR DESIGN ABRIL EE.UU. 2008,"325,79",325.79,"325,79",325.79,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PROMOCION PORTAL HABITAT,"282,95",282.95,"282,95",282.95,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF - MUSIKMESSE 2008,"82,74",82.74,"82,74",82.74,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV2 FRANCIA 2008-PROM.VINOS ESP.LAVINIA (PU),"2.663,85",2663.85,"2.663,85",2663.85,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (I) MIPCOM - PAIS INVITADO - 2008 - CANNES,"124,63",124.63,"124,63",124.63,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3040)LR11.pdf
