BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
"CONSTRUCCIONES METALICAS PAPIOL,S.L.",Mejorar la empleabilidad de las personas desempleadas,"858,63"
CONSTRUCCIONES METALICAS PEDRO PEREZ SL,Mejorar la empleabilidad de las personas desempleadas,"394,27"
CONSTRUCCIONES METALICAS PERBAR GALIOT SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"CONSTRUCCIONES METALICAS PRIETO, SL",Mejorar la empleabilidad de las personas desempleadas,"113,29"
"CONSTRUCCIONES METALICAS PUMAM, SL",Mejorar la empleabilidad de las personas desempleadas,"1.887,69"
CONSTRUCCIONES METALICAS PYLSA SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CONSTRUCCIONES METALICAS QUIM, SL",Mejorar la empleabilidad de las personas desempleadas,"1.656,51"
"CONSTRUCCIONES METALICAS QUINTAS PALACIOS, SL",Mejorar la empleabilidad de las personas desempleadas,"891,16"
"CONSTRUCCIONES METALICAS REUS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,74"
CONSTRUCCIONES METALICAS SAF SA,Mejorar la empleabilidad de las personas desempleadas,"2.159,94"
CONSTRUCCIONES METALICAS SALVORA SL,Promotion del espiritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"977,67"
"CONSTRUCCIONES METALICAS TANESA, SA",Mejorar la empleabilidad de las personas desempleadas,"190,99"
"CONSTRUCCIONES METALICAS TEDS 2007, S.L.",Mejorar la empleabilidad de las personas desempleadas,"259,94"
CONSTRUCCIONES METALICAS URIALDE SL,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
CONSTRUCCIONES METALICAS URIALDE. S.L.,Promotion del espiritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"215,01"
"CONSTRUCCIONES METALICAS V. PARLA, SL",Mejorar la empleabilidad de las personas desempleadas,"504,63"
CONSTRUCCIONES METALICAS VIGO. S.A. (COMEVISA),Promocion del espiritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"2.019,36"
"CONSTRUCCIONES METALICAS Y MECANICAS TERMES, SL",Mejorar la empleabilidad de las personas desempleadas,"717,66"
CONSTRUCCIONES METALICAS Y PLASTICOS LOPEZ SL,Mejorar la empleabilidad de las personas desempleadas,"673,36"
CONSTRUCCIONES MEYFER SL,Mejorar la empleabilidad de las personas desempleadas,"98,95"
CONSTRUCCIONES MEZCUA SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
CONSTRUCCIONES MICALO SL,Mejorar la empleabilidad de las personas desempleadas,"354,15"
"CONSTRUCCIONES MIGUEL ANGEL MUNOZ, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
CONSTRUCCIONES MIGUEL MADRID E HIJOS SA,Mejorar la empleabilidad de las personas desempleadas,"1.291,65"
CONSTRUCCIONES MIGUEL ROJANO SL,Mejorar la empleabilidad de las personas desempleadas,"291,80"
CONSTRUCCIONES MILLAGOM SL,Mejorar la empleabilidad de las personas desempleadas,"19,98"
"CONSTRUCCIONES MINER, SA",Mejorar la empleabilidad de las personas desempleadas,"1.200,00"
CONSTRUCCIONES MINGUEZ RUBIO SL,Mejorar la empleabilidad de las personas desempleadas,"935,18"
CONSTRUCCIONES MIPERSANS.L.,Mejorar la empleabilidad de las personas desempleadas,"432,03"
CONSTRUCCIONES MIRACASA SL,Mejorar la empleabilidad de las personas desempleadas,"300,00"
"CONSTRUCCIONES MIVA 2007 BAJO ARAGON, S.L.U. ",Mejorar la empleabilidad de las personas desempleadas,"242,12"
"CONSTRUCCIONES MODERNAS COSMOS, SL",Mejorar la empleabilidad de las personas desempleadas,"683,25"
CONSTRUCCIONES MODULARES CABISUAR SA,Mejorar la empleabilidad de las personas desempleadas,"1.581,02"
CONSTRUCCIONES MOGILBA SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
CONSTRUCCIONES MOGUERZA SA,Mejorar la empleabilidad de las personas desempleadas,"2.089,36"
"CONSTRUCCIONES MOHAMED AALAUF, S.L.",Mejorar la empleabilidad de las personas desempleadas,"277,71"
"CONSTRUCCIONES MOLINA RATIA, SL",Mejorar la empleabilidad de las personas desempleadas,"248,85"
CONSTRUCCIONES MOLL PERPINA SL,Mejorar la empleabilidad de las personas desempleadas,"1.780,00"
"CONSTRUCCIONES MOMCUEVAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"4.699,50"
CONSTRUCCIONES MONASTERIO COM.B.,Mejorar la empleabilidad de las personas desempleadas,"743,29"
CONSTRUCCIONES MONCAYAL SL,Mejorar la empleabilidad de las personas desempleadas,"606,50"
CONSTRUCCIONES MONCHO ANDRADE SL,Mejorar la empleabilidad de las personas desempleadas,"266,60"
"CONSTRUCCIONES MONCHO E HIJOS, SL",Mejorar la empleabilidad de las personas desempleadas,"849,95"
CONSTRUCCIONES MONESMA Y ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,"36,63"
"CONSTRUCCIONES MONNIER E HIJOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"717,11"
CONSTRUCCIONES MONREAL MENA SL,Mejorar la empleabilidad de las personas desempleadas,"1.100,00"
CONSTRUCCIONES MONSERRATE VILLAESCUSA SL,Mejorar la empleabilidad de las personas desempleadas,"1.942,35"
CONSTRUCCIONES MONTE NEVADO 111 SL,Mejorar la empleabilidad de las personas desempleadas,"1.341,02"
CONSTRUCCIONES MONTECID LANUZA SL,Mejorar la empleabilidad de las personas desempleadas,"1.353,28"
"CONSTRUCCIONES MONTELANZA 06, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.674,42"
"CONSTRUCCIONES MONTEMORCILLO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"886,58"
"CONSTRUCCIONES MONTEPICO DE GIJON, S.L.",Mejorar la empleabilidad de las personas desempleadas,"780,04"
"CONSTRUCCIONES MONTES MOYA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"802,50"
"CONSTRUCCIONES MONTMENEU, SL",Mejorar la empleabilidad de las personas desempleadas,"849,96"
CONSTRUCCIONES MONZO-FERRANDO S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.341,02"
"CONSTRUCCIONES MORCILLO DIAZ, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"396,57"
CONSTRUCCIONES MORENALES SLL,Mejorar la empleabilidad de las personas desempleadas,"2.252,10"
CONSTRUCCIONES MORENO ARANDA SA,Mejorar la empleabilidad de las personas desempleadas,"168,79"
CONSTRUCCIONES MORENO CB,Mejorar la empleabilidad de las personas desempleadas,"846,52"
CONSTRUCCIONES MORENO SANTIAGO SL,Mejorar la empleabilidad de las personas desempleadas,"491,14"
CONSTRUCCIONES MORRONGO-ISICO SL,Mejorar la empleabilidad de las personas desempleadas,"673,33"
"CONSTRUCCIONES MOTILLANAS BELENA, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"657,75"
CONSTRUCCIONES MOVI SL,Mejorar la empleabilidad de las personas desempleadas,"371,09"
"CONSTRUCCIONES MS RENEUVA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"643,19"
CONSTRUCCIONES MS SA,Mejorar la empleabilidad de las personas desempleadas,"953,28"
"CONSTRUCCIONES MTCAS Y CERRAJERIA HERMANOS MARTI N, SL",Mejorar la empleabilidad de las personas desempleadas,"1.133,40"
CONSTRUCCIONES MULIVAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.100,00"
CONSTRUCCIONES MUNARO SL,Mejorar la empleabilidad de las personas desempleadas,"197,65"
"CONSTRUCCIONES MUNOZ ALBERICH, SL",Mejorar la empleabilidad de las personas desempleadas,"1.173,14"
CONSTRUCCIONES MURGUI SL,Mejorar la empleabilidad de las personas desempleadas,"3.806,67"
CONSTRUCCIONES MURIAS SA,Mejorar la empleabilidad de las personas desempleadas,"1.484,38"
"CONSTRUCCIONES NADAL ROIG, SL",Mejorar la empleabilidad de las personas desempleadas,"1.896,67"
"CONSTRUCCIONES NADURAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"106,67"
CONSTRUCCIONES NAGARES SL,Mejorar la empleabilidad de las personas desempleadas,"4.369,65"
CONSTRUCCIONES NAUFER SL,Mejorar la empleabilidad de las personas desempleadas,"675,23"
CONSTRUCCIONES NAVALES ASTONDOA SL,Mejorar la empleabilidad de las personas desempleadas,"1.170,50"
CONSTRUCCIONES NAVALES P FREIRE SA,Mejorar la empleabilidad de las personas desempleadas,"300,00"
CONSTRUCCIONES NAVARREVISCA SL,Mejorar la empleabilidad de las personas desempleadas,"451,08"
CONSTRUCCIONES NAVARRO FERNANDEZ SL,Mejorar la empleabilidad de las personas desempleadas,"688,92"
CONSTRUCCIONES NENINA SL,Mejorar la empleabilidad de las personas desempleadas,"300,00"
"CONSTRUCCIONES NEPAMA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.896,57"
CONSTRUCCIONES NEREA Y RUTH S.L.U.,Mejorar la empleabilidad de las personas desempleadas,"1.044,45"
"CONSTRUCCIONES NERU LLUMACO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"323,44"
CONSTRUCCIONES NICO BURGOS SL,Mejorar la empleabilidad de las personas desempleadas,"229,90"
"CONSTRUCCIONES NIETOS DE LA VIEJA, SL",Mejorar la empleabilidad de las personas desempleadas,"158,34"
"CONSTRUCCIONES NIEVES PRADO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.366,50"
CONSTRUCCIONES NILA SA,Mejorar la empleabilidad de las personas desempleadas,"7.764,19"
CONSTRUCCIONES NITULESCU SL,Mejorar la empleabilidad de las personas desempleadas,"257,73"
"CONSTRUCCIONES NNGEL Y SERGIO GARCNA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.700,00"
"CONSTRUCCIONES NOGUEIRA, C.B.",Mejorar la empleabilidad de las personas desempleadas,"1.046,67"
"CONSTRUCCIONES NORT ZUERA, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"3.800,00"
CONSTRUCCIONES NOVA CAMARENA SL,Mejorar la empleabilidad de las personas desempleadas,"213,22"
CONSTRUCCIONES NOVAERA MILLENIUM SL - EN CONSTITUCION-,Mejorar la empleabilidad de las personas desempleadas,"933,20"
CONSTRUCCIONES NOVAL SL,Mejorar la empleabilidad de las personas desempleadas,"56,64"
CONSTRUCCIONES NOYLA; SL,Mejorar la empleabilidad de las personas desempleadas,"126,64"
"CONSTRUCCIONES NUCA 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,"475,71"
"CONSTRUCCIONES NUDECO, SL",Mejorar la empleabilidad de las personas desempleadas,"728,86"
CONSTRUCCIONES O GALLO SL,Mejorar la empleabilidad de las personas desempleadas,"200,66"
"CONSTRUCCIONES OAXACA 2000, SL",Mejorar la empleabilidad de las personas desempleadas,"982,12"
"CONSTRUCCIONES OBANDO HERRERA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"131,12"
"CONSTRUCCIONES OBRAS Y PROYECTOS REUS, SL",Mejorar la empleabilidad de las personas desempleadas,"651,63"
CONSTRUCCIONES OBRAS Y REFORMAS CORPE SL,Mejorar la empleabilidad de las personas desempleadas,"2.810,06"
"CONSTRUCCIONES OCCIDENT 2005, S.L.",Mejorar la empleabilidad de las personas desempleadas,"93,24"
CONSTRUCCIONES OESTE MALAGA S.COOP.AND.,Mejorar la empleabilidad de las personas desempleadas,"516,60"
"CONSTRUCCIONES OFERMA, SL",Mejorar la empleabilidad de las personas desempleadas,"3.259,94"
CONSTRUCCIONES OJERO VIVAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.013,32"
CONSTRUCCIONES OLABARRI SL,Mejorar la empleabilidad de las personas desempleadas,"616,67"
CONSTRUCCIONES OLIVARES-PEREZ SL,Mejorar la empleabilidad de las personas desempleadas,"70,80"
CONSTRUCCIONES OLIVES SL,Mejorar la empleabilidad de las personas desempleadas,"1.890,00"
CONSTRUCCIONES ORELLANA SALADO SL,Mejorar la empleabilidad de las personas desempleadas,"262,05"
CONSTRUCCIONES OROMANA 2004 SL,Mejorar la empleabilidad de las personas desempleadas,"415,51"
CONSTRUCCIONES ORSACAY SL,Mejorar la empleabilidad de las personas desempleadas,"1.456,74"
CONSTRUCCIONES ORSIS SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONSTRUCCIONES ORTIZ FRANCO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CONSTRUCCIONES ORTROM SL,Mejorar la empleabilidad de las personas desempleadas,"696,67"
CONSTRUCCIONES ORVIZ 21 S.L.,Mejorar la empleabilidad de las personas desempleadas,"606,76"
CONSTRUCCIONES OSCAR LOPEZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.816,73"
"CONSTRUCCIONES OSCAR SALINAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.258,39"
CONSTRUCCIONES OSES 97 SL,Mejorar la empleabilidad de las personas desempleadas,"1.070,32"
CONSTRUCCIONES OSICRAN SL,Mejorar la empleabilidad de las personas desempleadas,"123,28"
CONSTRUCCIONES OTALO SL,Mejorar la empleabilidad de las personas desempleadas,"269,93"
CONSTRUCCIONES OTERO Y OUBINA SL,Mejorar la empleabilidad de las personas desempleadas,"1.143,75"
CONSTRUCCIONES OUTEIRO SL,Mejorar la empleabilidad de las personas desempleadas,"1.519,98"
"CONSTRUCCIONES OVERLAY, SL",Mejorar la empleabilidad de las personas desempleadas,"2.696,80"
CONSTRUCCIONES P & L 75 SL,Mejorar la empleabilidad de las personas desempleadas,"220,00"
CONSTRUCCIONES P. PEREZ GARCIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.089,91"
"CONSTRUCCIONES PABLO GARCIA CALVO E HIJOS, SL",Mejorar la empleabilidad de las personas desempleadas,"3.366,52"
CONSTRUCCIONES PABLO LOPEZ GALARZA SL,Mejorar la empleabilidad de las personas desempleadas,"1.899,90"
"CONSTRUCCIONES PABLO QUINTANA, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"818,24"
"CONSTRUCCIONES PACO LIMIA E HIJOS,SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CONSTRUCCIONES PACO OLIVER SL,Mejorar la empleabilidad de las personas desempleadas,"1.853,28"
"CONSTRUCCIONES PAI, SA",Mejorar la empleabilidad de las personas desempleadas,"9.463,34"
"CONSTRUCCIONES PALACRIS, SL",Mejorar la empleabilidad de las personas desempleadas,"83,33"
CONSTRUCCIONES PALADA SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CONSTRUCCIONES PALAMAR SOC COOP,Mejorar la empleabilidad de las personas desempleadas,"1.357,75"
CONSTRUCCIONES PALAU SL,Mejorar la empleabilidad de las personas desempleadas,"1.023,31"
CONSTRUCCIONES PALLARES GOMEZ SL,Mejorar la empleabilidad de las personas desempleadas,"906,66"
CONSTRUCCIONES PANTU SL,Mejorar la empleabilidad de las personas desempleadas,"1.237,80"
"CONSTRUCCIONES PAPELERAS, SL",Mejorar la empleabilidad de las personas desempleadas,"354,15"
"CONSTRUCCIONES PARDAVILA, SL EN CONSTITUCION",Mejorar la empleabilidad de las personas desempleadas,"5.386,65"
CONSTRUCCIONES PARDINO SL,Mejorar la empleabilidad de las personas desempleadas,"816,33"
CONSTRUCCIONES PARIVAR SL,Mejorar la empleabilidad de las personas desempleadas,"433,36"
CONSTRUCCIONES PARRA-TARRO BURGOS SL,Mejorar la empleabilidad de las personas desempleadas,"626,67"
CONSTRUCCIONES PARRON SEVILLA SL,Mejorar la empleabilidad de las personas desempleadas,"1.164,47"
CONSTRUCCIONES PASALE SL,Mejorar la empleabilidad de las personas desempleadas,"2.773,30"
"CONSTRUCCIONES PASCESCO,, SL",Mejorar la empleabilidad de las personas desempleadas,"1.200,06"
"CONSTRUCCIONES PASCUAL CIORDIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"739,96"
CONSTRUCCIONES PASCUAL SAEZ SL,Mejorar la empleabilidad de las personas desempleadas,"2.226,64"
"CONSTRUCCIONES PASIL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.062,45"
CONSTRUCCIONES PATERO SL,Mejorar la empleabilidad de las personas desempleadas,"100,00"
CONSTRUCCIONES PATINO Y VILAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.273,33"
CONSTRUCCIONES PAVIALAR SL,Mejorar la empleabilidad de las personas desempleadas,"529,24"
"CONSTRUCCIONES PAZ, S.L.",Mejorar la empleabilidad de las personas desempleadas,"311,61"
"CONSTRUCCIONES PEDRO ARROYO, SL",Mejorar la empleabilidad de las personas desempleadas,"70,83"
CONSTRUCCIONES PEDRO BUENO SL,Mejorar la empleabilidad de las personas desempleadas,"697,71"
CONSTRUCCIONES PEDRO FRANCISCO FERRA TUR SA,Mejorar la empleabilidad de las personas desempleadas,"1.211,19"
CONSTRUCCIONES PEDRO GOMEZ MARTIN SL,Mejorar la empleabilidad de las personas desempleadas,"2.291,73"
CONSTRUCCIONES PEDRO MARTINEZ Y JUAN ANTONIO AVILA S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"CONSTRUCCIONES PEDRO PALOMEQUE,S.L.",Mejorar la empleabilidad de las personas desempleadas,"493,33"
"CONSTRUCCIONES PEDRO SANCHEZ, SL",Mejorar la empleabilidad de las personas desempleadas,"834,91"
CONSTRUCCIONES PEDROSA SANROQUE SL,Mejorar la empleabilidad de las personas desempleadas,"982,09"
"CONSTRUCCIONES PEDROUCES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"342,34"
CONSTRUCCIONES PEGITO SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONSTRUCCIONES PEGOA DE LEPE,S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"3.786,48"
CONSTRUCCIONES PEIRO NEBREDA S.L.,Mejorar la empleabilidad de las personas desempleadas,"100,00"
"CONSTRUCCIONES PELAYO LUIS Y JOSE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"77,77"
CONSTRUCCIONES PEMARSE SL,Mejorar la empleabilidad de las personas desempleadas,"1.322,14"
"CONSTRUCCIONES PEMIMUL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"575,07"
"CONSTRUCCIONES PENA CANTABRIA , S.L.",Mejorar la empleabilidad de las personas desempleadas,"443,15"
CONSTRUCCIONES PENA FERRIAN SL,Mejorar la empleabilidad de las personas desempleadas,"2.355,58"
CONSTRUCCIONES PENALGROS; SL,Mejorar la empleabilidad de las personas desempleadas,"648,87"
CONSTRUCCIONES PEREZ ABILLEIRA SL,Mejorar la empleabilidad de las personas desempleadas,"1.383,25"
CONSTRUCCIONES PEREZ CAMARASA SL,Mejorar la empleabilidad de las personas desempleadas,"843,26"
CONSTRUCCIONES PEREZ EGEA SA,Mejorar la empleabilidad de las personas desempleadas,"1.204,11"
CONSTRUCCIONES PEREZ GARBAYO SL,Mejorar la empleabilidad de las personas desempleadas,"420,20"
"CONSTRUCCIONES PEREZ LAPENA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"662,50"
CONSTRUCCIONES PEREZ VILLORA SA,Mejorar la empleabilidad de las personas desempleadas,"3.407,92"
CONSTRUCCIONES PERMAIN SL,Mejorar la empleabilidad de las personas desempleadas,"3.800,00"
CONSTRUCCIONES PERNIER SL,Mejorar la empleabilidad de las personas desempleadas,"59,94"
CONSTRUCCIONES PETROLIFERAS ISLA DE MAN SL,Mejorar la empleabilidad de las personas desempleadas,"7.959,82"
CONSTRUCCIONES PINAR DE CHAMARTIN SL,Mejorar la empleabilidad de las personas desempleadas,"1.156,88"
CONSTRUCCIONES PINILLA GIMENO SL,Mejorar la empleabilidad de las personas desempleadas,"331,06"
CONSTRUCCIONES PINMAN CRIPTANA SA,Mejorar la empleabilidad de las personas desempleadas,"2.729,54"
CONSTRUCCIONES PIQUE TUDO SL,Mejorar la empleabilidad de las personas desempleadas,"383,25"
CONSTRUCCIONES PLACIDO NOVAS SL,Mejorar la empleabilidad de las personas desempleadas,"933,33"
"CONSTRUCCIONES PLANA-PEREZ ALBALAT, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.693,24"
CONSTRUCCIONES PLAYSAN SL,Mejorar la empleabilidad de las personas desempleadas,"1.869,73"
CONSTRUCCIONES PLAZA 4 SL,Mejorar la empleabilidad de las personas desempleadas,"189,91"
"CONSTRUCCIONES PONTE-AROSA, SA",Mejorar la empleabilidad de las personas desempleadas,"326,64"
"CONSTRUCCIONES PORTEROS MARTINEZ, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CONSTRUCCIONES PORTILLA CAMACHO SL,Mejorar la empleabilidad de las personas desempleadas,"496,57"
"CONSTRUCCIONES POSVEGAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.276,49"
CONSTRUCCIONES PRADO DE LA TORRE SL,Mejorar la empleabilidad de las personas desempleadas,"29,97"
CONSTRUCCIONES PREDIFCON SL,Mejorar la empleabilidad de las personas desempleadas,"146,38"
"CONSTRUCCIONES PRIETO CORREAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"377,13"
CONSTRUCCIONES PROBORRIOL SL,Mejorar la empleabilidad de las personas desempleadas,"153,44"
CONSTRUCCIONES PROCASA SL,Mejorar la empleabilidad de las personas desempleadas,"805,06"
CONSTRUCCIONES PRODELOR SL,Mejorar la empleabilidad de las personas desempleadas,"3.484,93"
CONSTRUCCIONES PROMAD 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"1.274,94"
CONSTRUCCIONES PROMODISA SL,Mejorar la empleabilidad de las personas desempleadas,"394,27"
CONSTRUCCIONES PROMOILDE SL,Mejorar la empleabilidad de las personas desempleadas,"300,00"
CONSTRUCCIONES PROMOVICAF 95 SL,Mejorar la empleabilidad de las personas desempleadas,"455,68"
CONSTRUCCIONES PRONORT SL,Mejorar la empleabilidad de las personas desempleadas,"1.483,25"
CONSTRUCCIONES PROQUEIJA SL,Mejorar la empleabilidad de las personas desempleadas,"395,57"
CONSTRUCCIONES PROSEMOL SL,Mejorar la empleabilidad de las personas desempleadas,"922,21"
"CONSTRUCCIONES PROVALIN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"219,57"
CONSTRUCCIONES PROVERCON SL,Mejorar la empleabilidad de las personas desempleadas,"396,57"
CONSTRUCCIONES PROVOCAM SL,Mejorar la empleabilidad de las personas desempleadas,"3.012,82"
CONSTRUCCIONES PROYECTOS REFORMAS INSTALACIONES SA,Mejorar la empleabilidad de las personas desempleadas,"683,05"
"CONSTRUCCIONES PUEBLA DE BURON, SL",Mejorar la empleabilidad de las personas desempleadas,"1.179,92"
CONSTRUCCIONES PUENTE DE PALMAS S L,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONSTRUCCIONES PUNTABARRENA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"825,67"
CONSTRUCCIONES PUNTO DIAZ S.L.,Mejorar la empleabilidad de las personas desempleadas,"630,34"
"CONSTRUCCIONES PYRSONSA 22, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.341,02"
CONSTRUCCIONES QUINZANO SAN MARTIN; SL,Mejorar la empleabilidad de las personas desempleadas,"2.473,16"
CONSTRUCCIONES R. ABILLEIRA SL (EN CONSTITUCION),Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
"CONSTRUCCIONES RAFAEL IVARS, S.L.U,",Mejorar la empleabilidad de las personas desempleadas,"469,93"
CONSTRUCCIONES RAFER SL,Mejorar la empleabilidad de las personas desempleadas,"5.272,66"
"CONSTRUCCIONES RAGACONS,SL",Mejorar la empleabilidad de las personas desempleadas,"1.266,66"
CONSTRUCCIONES RAITHOR SL,Mejorar la empleabilidad de las personas desempleadas,"655,00"
"CONSTRUCCIONES RALCA, SL",Mejorar la empleabilidad de las personas desempleadas,"3.686,70"
CONSTRUCCIONES RALEVO SL,Mejorar la empleabilidad de las personas desempleadas,"1.519,93"
"CONSTRUCCIONES RALOR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"309,79"
"CONSTRUCCIONES RAMAZNO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"109,89"
"CONSTRUCCIONES RAMIMOYA, SL",Mejorar la empleabilidad de las personas desempleadas,"102,19"
CONSTRUCCIONES RAMIREZ BLASCO SLU,Mejorar la empleabilidad de las personas desempleadas,"5.815,20"
CONSTRUCCIONES RAMIREZ EZQUERRO SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONSTRUCCIONES RAMON FERRER, SL",Mejorar la empleabilidad de las personas desempleadas,"513,24"
CONSTRUCCIONES RAMOS SANTANA SOCIEDAD DE RESPONSABILIDA,Mejorar la empleabilidad de las personas desempleadas,"1.200,00"
"CONSTRUCCIONES RASO DEL PERAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.653,26"
CONSTRUCCIONES RATISA SL,Mejorar la empleabilidad de las personas desempleadas,"259,95"
"CONSTRUCCIONES RAULS HOUSE,S.L.",Mejorar la empleabilidad de las personas desempleadas,"280,00"
CONSTRUCCIONES RAZALBEZ S L,Mejorar la empleabilidad de las personas desempleadas,"100,00"
CONSTRUCCIONES REBRON SL,Mejorar la empleabilidad de las personas desempleadas,"333,20"
"CONSTRUCCIONES RECONCER, SL",Mejorar la empleabilidad de las personas desempleadas,"1.550,01"
CONSTRUCCIONES REDOS SA,Mejorar la empleabilidad de las personas desempleadas,"1.307,98"
"CONSTRUCCIONES REFES-HO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"356,61"
"CONSTRUCCIONES REFORMAS J.A.M.,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.425,00"
"CONSTRUCCIONES REFOROBRAS, SLU",Mejorar la empleabilidad de las personas desempleadas,"4.020,03"
CONSTRUCCIONES REGALADO CB,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CONSTRUCCIONES REGANO SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CONSTRUCCIONES REHABILITACIONES Y CONTRATAS LICEMAT SL,Mejorar la empleabilidad de las personas desempleadas,"753,14"
"CONSTRUCCIONES REHABILITACIONES Y SERVI. SUCRENSE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"3.216,35"
CONSTRUCCIONES REHABILITACIONES Y SERVICIOS GENERALES M,Mejorar la empleabilidad de las personas desempleadas,"1.026,44"
CONSTRUCCIONES REINOSA SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
CONSTRUCCIONES REIVAPAL S.L.,Mejorar la empleabilidad de las personas desempleadas,"6.880,42"
CONSTRUCCIONES RENACIMIENTO PALAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.253,33"
CONSTRUCCIONES REPLUS SL,Mejorar la empleabilidad de las personas desempleadas,"379,92"
CONSTRUCCIONES REQUENA GIRALDEZ SL,Mejorar la empleabilidad de las personas desempleadas,"719,32"
"CONSTRUCCIONES RESIDENCIALES PUERTO DE LA TORRE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"689,91"
CONSTRUCCIONES RESTY SA,Mejorar la empleabilidad de las personas desempleadas,"182,18"
CONSTRUCCIONES RETO 97 SL,Mejorar la empleabilidad de las personas desempleadas,"453,29"
"CONSTRUCCIONES REVAGU, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CONSTRUCCIONES RG. VILLAGARCIA C.B.,Mejorar la empleabilidad de las personas desempleadas,"799,92"
CONSTRUCCIONES RIBAGORZA ORIENTAL SLL,Mejorar la empleabilidad de las personas desempleadas,"51,06"
CONSTRUCCIONES RIBERA-BERNAL SL,Mejorar la empleabilidad de las personas desempleadas,"422,22"
"CONSTRUCCIONES RICARDO LAVEGA, SL",Mejorar la empleabilidad de las personas desempleadas,"486,58"
CONSTRUCCIONES RICO Y OLMOS SL,Mejorar la empleabilidad de las personas desempleadas,"253,23"
