BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
"AMTM, SL",Mejorar la empleabilidad de las personas desempleadas,"393,33"
"AMTRA SERVICIOS INTEGRALES, SL",Mejorar la empleabilidad de las personas desempleadas,"130,56"
AMTRAPOS S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.749,96"
AMTRES ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AMUE SA,Mejorar la empleabilidad de las personas desempleadas,"290,00"
AMUEBLA VIGO SL,Mejorar la empleabilidad de las personas desempleadas,"2.619,12"
AMUEBLAMIENTO INNOVADOR ARAGONES SA,Mejorar la empleabilidad de las personas desempleadas,"3.759,54"
"AMUEBLAMIENTOS BERLLI, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"766,67"
AMUEBLAMIENTOS Y COCINAS ZELARI SL,Mejorar la empleabilidad de las personas desempleadas,"82,23"
"AMUILLAN INVESTMENTS, SL",Mejorar la empleabilidad de las personas desempleadas,"343,42"
AMUNDSEN INCENTIVOS SLL,Mejorar la empleabilidad de las personas desempleadas,"1.301,61"
AMUR 35SL,Mejorar la empleabilidad de las personas desempleadas,"277,78"
"AMUR TRADING,S.L.",Mejorar la empleabilidad de las personas desempleadas,"763,27"
"AMURRIO CORTASARTE, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1.300,00"
AMUSEMENT MACHINES GRUPO COMATEL SL,Mejorar la empleabilidad de las personas desempleadas,"2.432,38"
AMV SL,Mejorar la empleabilidad de las personas desempleadas,"517,06"
"AMVEREXEL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.075,32"
"AMVIC LOOK, SL",Mejorar la empleabilidad de las personas desempleadas,"597,74"
AMVOS CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,"2.326,63"
AMY PRODUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"863,27"
AMYA ABOGADOS SL,Mejorar la empleabilidad de las personas desempleadas,"577,23"
AMYCA SDAD COOP,Mejorar la empleabilidad de las personas desempleadas,"1.516,65"
AMYCO OCEANUS S.A.,Mejorar la empleabilidad de las personas desempleadas,"87,35"
AMYLOSE S.L.,Mejorar la empleabilidad de las personas desempleadas,"2.065,11"
"AN & HU EMPRESA CONSTRUCTORA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.119,88"
AN DE JUAN SL,Mejorar la empleabilidad de las personas desempleadas,"417,87"
AN SE PA SL,Mejorar la empleabilidad de las personas desempleadas,"1.575,77"
AN. VER ADMINISTRACIONES Y CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,"1.554,33"
ANA ANDRADE SL,Mejorar la empleabilidad de las personas desempleadas,"236,74"
ANA ARANCON RAMIREZ Y PABLO SARASA OYARZUN,Mejorar la empleabilidad de las personas desempleadas,"179,42"
"ANA BELMONTE LOZANO M CARMEN ALMELA RODRIGUEZ, COM.B.",Mejorar la empleabilidad de las personas desempleadas,"933,11"
"ANA BIARGE BALDELLOU, S.L.",Mejorar la empleabilidad de las personas desempleadas,"814,50"
ANA COLON ROMERO INTERIORISMO SL,Mejorar la empleabilidad de las personas desempleadas,"266,68"
"ANA DECORACION, SL",Mejorar la empleabilidad de las personas desempleadas,"1.773,26"
"ANA DEL CASTILLO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"269,13"
"ANA ESCODA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.425,00"
ANA FRANCISCO Y JOSE LUIS SL,Mejorar la empleabilidad de las personas desempleadas,"675,00"
"ANA GIL INSTALAIONES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.200,00"
"ANA I JOAN CARNICAS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"143,29"
ANA ISABEL ELOSUA EXPOSITO Y OTRO CB,Mejorar la empleabilidad de las personas desempleadas,"967,50"
ANA ISABEL RUIZ GALLEGO-JESUS CALDERON BRUNA,Mejorar la empleabilidad de las personas desempleadas,"532,98"
"ANA ISABEL Y M.ASUNCION ALONSO MARTINEZ,M.CARMEN GONZAL",Mejorar la empleabilidad de las personas desempleadas,"125,11"
"ANA IZQUIERDO GALANTE, SL",Mejorar la empleabilidad de las personas desempleadas,"1.706,65"
ANA M SALAS LOPEZ Y FUENSANTA PINA ALEGRIA CB,Mejorar la empleabilidad de las personas desempleadas,"1.199,36"
ANA M. GARCIA ALVAREZ; M. DALIA ALVAREZ ORDONEZ C.B.,Mejorar la empleabilidad de las personas desempleadas,"686,58"
ANA MARIA 24 A SERVICIOS INMOBILIARIOS SL,Mejorar la empleabilidad de las personas desempleadas,"577,76"
"ANA MARIA ALVAREZ BILBAO.JOSEBA ANDONI URRUTIA ARTETXE,",Mejorar la empleabilidad de las personas desempleadas,"540,02"
"ANA MARIA GARCIA FORTES, SL",Mejorar la empleabilidad de las personas desempleadas,"566,64"
ANA MARIA MEIS MARTINEZ,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
ANA MARIA MONTOYA GOMEZ Y OTRO CB,Mejorar la empleabilidad de las personas desempleadas,"487,89"
"ANA MARIA NIEVAS TENOR 000846930M, S.L.N.E.",Mejorar la empleabilidad de las personas desempleadas,"1.150,37"
"ANA MARIA RODRIGUEZ FERNANDEZ, SL",Mejorar la empleabilidad de las personas desempleadas,"566,64"
ANA MARIA USANDIZAGA LEGARRA Y OTRA CB,Mejorar la empleabilidad de las personas desempleadas,"175,00"
ANA ORTIZ PUBLICIDAD SL,Mejorar la empleabilidad de las personas desempleadas,"2.396,27"
ANA REUS TORRES Y OTRO CB,Mejorar la empleabilidad de las personas desempleadas,"681,69"
"ANA ROMERO ESTILISTAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.361,60"
ANA S & JUAN PELUQUEROS SL,Mejorar la empleabilidad de las personas desempleadas,"794,40"
ANA SALMERON TIENDA DE BELLEZA S.L.,Mejorar la empleabilidad de las personas desempleadas,"276,67"
"ANA SARRIA RUIZ Y OTRA, C.B.",Mejorar la empleabilidad de las personas desempleadas,"916,04"
ANA SAZ RESTAURANTE SL,Mejorar la empleabilidad de las personas desempleadas,"591,41"
ANA TUR SL,Mejorar la empleabilidad de las personas desempleadas,"257,33"
ANA VASQUEZ AQUINO MARIA DOLORES SAURAS VASQUEZ LUIS CA,Mejorar la empleabilidad de las personas desempleadas,"1.300,00"
"ANA VILADECANS, SL",Mejorar la empleabilidad de las personas desempleadas,"996,57"
"ANA WIZARD, SL",Mejorar la empleabilidad de las personas desempleadas,"868,50"
ANA Y BELEN CB,Mejorar la empleabilidad de las personas desempleadas,"817,80"
ANA Y JOSE CB,Mejorar la empleabilidad de las personas desempleadas,"88,55"
"ANA Y SILVIA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.425,00"
ANABAR SL,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
"ANABASI CONSULTING,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.368,18"
"ANABASO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"161,74"
"ANA-BELEN Y MARIA-JESUS BASTERRECHEA AROSTEGUI, CB",Mejorar la empleabilidad de las personas desempleadas,"600,00"
"ANABEL-TRANS, SL",Mejorar la empleabilidad de las personas desempleadas,"120,00"
ANABENEANDREA S.L.L.,Mejorar la empleabilidad de las personas desempleadas,"333,35"
ANABIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.133,28"
"ANABLAN BELLEZA Y TERAPIAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.128,53"
ANACEG SL,Mejorar la empleabilidad de las personas desempleadas,"212,49"
"ANACOR 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,"900,00"
ANADI SL,Mejorar la empleabilidad de las personas desempleadas,"1.116,74"
"ANAECA PREVENCION,S.L.",Mejorar la empleabilidad de las personas desempleadas,"662,19"
"ANAES OBRAS Y SERVICIOS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.450,17"
ANAESTHER SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
ANAFER LIMPIEZAS BENIDORM S.L.,Mejorar la empleabilidad de las personas desempleadas,"530,00"
ANAFIN; SL,Mejorar la empleabilidad de las personas desempleadas,"809,17"
ANAGA ASESORES SL L,Mejorar la empleabilidad de las personas desempleadas,"950,00"
ANAGA CENTRO VETERINARIO S.L.,Mejorar la empleabilidad de las personas desempleadas,"590,21"
"ANAGA CONSULTING GESTION INTEGRAL DE EMPRESAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"495,81"
ANAGA CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.341,05"
ANAGAN S XXI CORREDURIA DE SEGUROS SL,Mejorar la empleabilidad de las personas desempleadas,"11.847,81"
ANAGATON SL,Mejorar la empleabilidad de las personas desempleadas,"849,96"
"ANAGEST A.S. CONSULTING, SL",Mejorar la empleabilidad de las personas desempleadas,"435,54"
"ANAGRAM MEDIA GALICIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"750,80"
"ANAGRAM-ESIC., SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
ANAI ARREBA SL,Mejorar la empleabilidad de las personas desempleadas,"1.381,14"
ANAI-CANTERO SL,Mejorar la empleabilidad de las personas desempleadas,"6.396,53"
"ANAIN8995, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.806,52"
"ANAIS JOYEROS, S.L.L. -EN CONSTITUCION-",Mejorar la empleabilidad de las personas desempleadas,"3.707,09"
"ANAIS NAVARRO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"791,22"
"ANAISA MODA Y COMPLEMENTOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"313,97"
"ANAJU, SL",Mejorar la empleabilidad de las personas desempleadas,"2.841,60"
ANAK ANAK SL,Mejorar la empleabilidad de las personas desempleadas,"1.704,49"
"ANAKOS MANAGEMENT, SL",Mejorar la empleabilidad de las personas desempleadas,"2.335,16"
"ANALBA, SERVICIOS DE HOSTELERIA Y RESTAURACION, S.L.",Mejorar la empleabilidad de las personas desempleadas,"285,68"
"ANALCIMA BIG, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.081,01"
"ANALIMA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"573,16"
ANALISI CONTROL DISSENY DE SISTEMES SL,Mejorar la empleabilidad de las personas desempleadas,"117,73"
"ANALISI I VALORACIO EMPRESARIAL, SL",Mejorar la empleabilidad de las personas desempleadas,"521,77"
"ANALISI QUALITAT, S.L.",Mejorar la empleabilidad de las personas desempleadas,"9,44"
ANALISIS BIOLOGICOS BIOTALDE SL,Mejorar la empleabilidad de las personas desempleadas,"637,47"
"ANALISIS BIOLOGICOS, SL",Mejorar la empleabilidad de las personas desempleadas,"969,93"
"ANALISIS CLINICOS DR.ALMEIDA, SL",Mejorar la empleabilidad de las personas desempleadas,"596,47"
"ANALISIS CLINICOS NUEVA SEGOVIA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"194,76"
ANALISIS CLINICOS RU SL,Mejorar la empleabilidad de las personas desempleadas,"1.851,11"
ANALISIS DE ESTADOS FINANCIEROS SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
ANALISIS DEL TERRITORIO SL,Mejorar la empleabilidad de las personas desempleadas,"10.033,18"
ANALISIS E INVESTIGACION SL,Mejorar la empleabilidad de las personas desempleadas,"4.910,24"
ANALISIS GESTION GANADERA SL,Mejorar la empleabilidad de las personas desempleadas,"348,81"
ANALISIS INMOBILIARIO SL,Mejorar la empleabilidad de las personas desempleadas,"186,47"
"ANALISIS INTEGRAL DE PREVENCION, SL: SOCIEDAD UNIPERSON",Mejorar la empleabilidad de las personas desempleadas,"5.770,09"
"ANALISIS SEGUIM Y GEST CONSULT.INT, S.L.",Mejorar la empleabilidad de las personas desempleadas,"6.774,22"
ANALISIS SOCIETARIOS Y CONSULTORIA SL,Mejorar la empleabilidad de las personas desempleadas,"700,00"
ANALISIS SOCIOLOGICOS ECONOMICOS Y POLITICOS SA,Mejorar la empleabilidad de las personas desempleadas,"581,72"
ANALISIS SUMINISTROS Y CONSTRUCCIONES ASYCON SA,Mejorar la empleabilidad de las personas desempleadas,"2.370,28"
ANALISIS SURVEY UNIT SL,Mejorar la empleabilidad de las personas desempleadas,"442,64"
ANALISIS Y APLICACIONES SA,Mejorar la empleabilidad de las personas desempleadas,"606,78"
ANALISIS Y CONTROL DE REDES PRIVADAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.178,12"
ANALISIS Y CONTROL SA,Mejorar la empleabilidad de las personas desempleadas,"266,68"
ANALISIS Y DESARROLLO DE APLICACIONES Y SISTEMAS INFORM,Mejorar la empleabilidad de las personas desempleadas,"222,21"
"ANALISIS Y DESARROLLO DE ESTRUCTURAS Y ARQUITECTURA, SL",Mejorar la empleabilidad de las personas desempleadas,"519,32"
ANALISIS Y DESARROLLO DE PROYECTOS SL,Mejorar la empleabilidad de las personas desempleadas,"216,36"
ANALISIS Y GESTION AVANZADA DE SISTEMASSL,Mejorar la empleabilidad de las personas desempleadas,"543,59"
ANALISIS Y GESTION DE DESARROLLOS URBANOS SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
ANALISIS Y PROCESOS DE GESTION INFORMATICA SA,Mejorar la empleabilidad de las personas desempleadas,"42,50"
ANALISIS Y SERVICIOS DE MARKETING SA,Mejorar la empleabilidad de las personas desempleadas,"1.113,78"
"ANALISIS Y SIMULACION, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
ANALISIS Y VERIFICACIONES CONTABLES Y FINANCIERAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.612,51"
"ANALISIS, DESARROLLO INFORMATICO Y TELECOMUNICACIONES S",Mejorar la empleabilidad de las personas desempleadas,"524,13"
"ANALISIS, SISTEMAS Y PROCESOS AUTOMATICOS, SL",Mejorar la empleabilidad de las personas desempleadas,"666,70"
ANALISTAS DE RELACIONES INDUSTRIALES SA ANALISTAS FINANCIEROS DE NAVARRA 2006 SL ANALISTAS FINANCIEROS INTERNACIONALES SA,Mejorar la empleabilidad de las personas desempleadas,"2.159,36"
ANALISTAS DE RELACIONES INDUSTRIALES SA ANALISTAS FINANCIEROS DE NAVARRA 2006 SL ANALISTAS FINANCIEROS INTERNACIONALES SA,Mejorar la empleabilidad de las personas desempleadas,"918,40"
ANALISTAS DE RELACIONES INDUSTRIALES SA ANALISTAS FINANCIEROS DE NAVARRA 2006 SL ANALISTAS FINANCIEROS INTERNACIONALES SA,Mejorar la empleabilidad de las personas desempleadas,"2.042,24"
"ANALISTAS FINANCIEROS PAMPLONA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"653,97"
ANALISTAS FINANCIEROS Y PATRIMONIALES SL,Mejorar la empleabilidad de las personas desempleadas,"1.524,14"
ANALISTAS LABORALES SUR SLL,Mejorar la empleabilidad de las personas desempleadas,"300,00"
"ANALISTAS OPERACIONES EMPRESARIALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"ANALISTAS PROFESIONALES ASOCIADOS, SL",Mejorar la empleabilidad de las personas desempleadas,"748,44"
"ANALITICA 2001, SL",Mejorar la empleabilidad de las personas desempleadas,"802,50"
"ANALITIQUES INTEGRALS, SL",Mejorar la empleabilidad de las personas desempleadas,"566,62"
"ANAMAR & OTON ASESORES, SOC COOP",Mejorar la empleabilidad de las personas desempleadas,"683,25"
ANAMAR STYLO SL,Mejorar la empleabilidad de las personas desempleadas,"1.953,24"
ANAME SL,Mejorar la empleabilidad de las personas desempleadas,"201,25"
ANAMIDELVA SL,Mejorar la empleabilidad de las personas desempleadas,"1.363,27"
ANAMOS. S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.211,39"
"ANANA MIKI S, SL",Mejorar la empleabilidad de las personas desempleadas,"924,43"
"ANAND FOODS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.240,96"
ANANDA GESTION ETT S.L.,Mejorar la empleabilidad de las personas desempleadas,"861,76"
"ANANDA Y BARAKA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"615,62"
"ANANDA, C.B.",Mejorar la empleabilidad de las personas desempleadas,"2.095,34"
"ANAPAT, SL",Mejorar la empleabilidad de las personas desempleadas,"473,26"
ANAPATRI SL,Mejorar la empleabilidad de las personas desempleadas,"1.341,02"
ANAPAZ SL,Mejorar la empleabilidad de las personas desempleadas,"448,86"
"ANAPHARM EUROPE, SL",Mejorar la empleabilidad de las personas desempleadas,"1.329,16"
"ANAPIKADA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"349,40"
"ANAPOIMA INVERSIONES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.032,20"
"ANAQUA, SL",Mejorar la empleabilidad de las personas desempleadas,"325,80"
ANARA ASESORIA DE SEGUROS SL,Mejorar la empleabilidad de las personas desempleadas,"100,00"
ANARAFE SL,Mejorar la empleabilidad de las personas desempleadas,"768,93"
ANARHIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"ANARKI SPAIN,S.L.",Mejorar la empleabilidad de las personas desempleadas,"788,93"
"ANARQ, S.L.N.E.",Mejorar la empleabilidad de las personas desempleadas,"1.343,40"
"ANAS ASESORIA,SLU",Mejorar la empleabilidad de las personas desempleadas,"531,21"
ANASA LIMPIEZAS S.L.,Mejorar la empleabilidad de las personas desempleadas,"512,50"
"ANASOFT SOLUTIONS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"655,39"
ANASOM INTERNACIONAL SL,Mejorar la empleabilidad de las personas desempleadas,"710,63"
ANASTASIO CASAS SA,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"ANASTASIO ORTEGA, SL",Mejorar la empleabilidad de las personas desempleadas,"587,88"
ANASTASIO TERUEL S.L.U.,Mejorar la empleabilidad de las personas desempleadas,"1.185,21"
"ANASTAXIA TEXTIL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.192,38"
ANASUNSI; SL,Mejorar la empleabilidad de las personas desempleadas,"1.502,11"
"ANASVE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.596,57"
"ANATA MOTOR, SL",Mejorar la empleabilidad de las personas desempleadas,"920,96"
ANATA YUKKA SL,Mejorar la empleabilidad de las personas desempleadas,"985,04"
ANA-TABALA SL,Mejorar la empleabilidad de las personas desempleadas,"2.910,77"
ANATER SL,Mejorar la empleabilidad de las personas desempleadas,"299,81"
ANATOMICOS D KEL SL,Mejorar la empleabilidad de las personas desempleadas,"1.253,69"
"ANATRAC A & I, SA",Mejorar la empleabilidad de las personas desempleadas,"883,25"
"ANAUGURU, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.441,36"
ANAUVE SL,Mejorar la empleabilidad de las personas desempleadas,"70,83"
ANAVIG SL,Mejorar la empleabilidad de las personas desempleadas,"7.375,07"
ANAXA SA,Mejorar la empleabilidad de las personas desempleadas,"336,84"
ANAYA APLICACIONES Y SERVICIOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.364,51"
ANAYA QUALITY SPORT SL,Mejorar la empleabilidad de las personas desempleadas,"853,55"
ANAZA ABONA SL U,Mejorar la empleabilidad de las personas desempleadas,"222,23"
"ANBAL CATERING, S.L.",Mejorar la empleabilidad de las personas desempleadas,"635,39"
ANBAN SA,Mejorar la empleabilidad de las personas desempleadas,"2.035,55"
"ANBAR INGENIERIA, INSTALACIONES MANTENIMIENTO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"222,21"
"ANBAR, DECORACIONS E INSONORIZACIONS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"672,98"
"ANBEMA ENERGIA SOLUCIONES TECNICAS INTEGRALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"726,64"
"ANBERCASA HOSTELERA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
ANCA INMOBILIARIA SA,Mejorar la empleabilidad de las personas desempleadas,"1.042,27"
ANCA PARQUE DEL RETIRO SL,Mejorar la empleabilidad de las personas desempleadas,"205,38"
"ANCA Y ANDREEA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"368,80"
ANCAJE SL,Mejorar la empleabilidad de las personas desempleadas,"4.590,70"
ANCAMA SAL,Mejorar la empleabilidad de las personas desempleadas,"1.869,83"
ANCAR ESTACION SL,Mejorar la empleabilidad de las personas desempleadas,"341,15"
"ANCAR SCREEN, SL",Mejorar la empleabilidad de las personas desempleadas,"4.425,49"
"ANCAR, C.B.",Mejorar la empleabilidad de las personas desempleadas,"259,69"
"ANCARANOHE,S.L.",Mejorar la empleabilidad de las personas desempleadas,"66,11"
ANCARES AUTOMOCION SL,Mejorar la empleabilidad de las personas desempleadas,"566,64"
ANCARPA ZARAGOZA SL,Mejorar la empleabilidad de las personas desempleadas,"696,57"
"ANCARRA-CLEANING, S.L.T",Mejorar la empleabilidad de las personas desempleadas,"53,28"
"ANCAS 05 REFORMAS INTEGRALES, SL",Mejorar la empleabilidad de las personas desempleadas,"6.767,87"
ANCASA SOFT SL,Mejorar la empleabilidad de las personas desempleadas,"796,80"
"ANCASE ASOCIADOS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.048,94"
ANCASTER ARQUITECTOS E INGENIEROS SL,Mejorar la empleabilidad de las personas desempleadas,"875,02"
ANCAU SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
ANCE DENTAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.292,06"
"ANCECA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.221,80"
"ANCEDA YACHIS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"463,92"
ANCELMA S.L.,Mejorar la empleabilidad de las personas desempleadas,"237,75"
ANCEMAR TAGLE SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"ANCESTRAL SERVICIOS MUSICALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"219,99"
ANCHA ARQUITECTURA E INGENIERIA SLN,Mejorar la empleabilidad de las personas desempleadas,"1.896,67"
ANCHO JOVEN SL,Mejorar la empleabilidad de las personas desempleadas,"763,17"
"ANCHOAS Y PRODUCTOS DEL CANTABRICO,SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"ANCIANOS,RESIDENTES Y CONVALECIENTES SL",Mejorar la empleabilidad de las personas desempleadas,"494,01"
"ANCLA 21, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.043,29"
ANCLA JURIDICA SL,Mejorar la empleabilidad de las personas desempleadas,"796,67"
"ANCLADEN, SL",Mejorar la empleabilidad de las personas desempleadas,"525,00"
"ANCLAJES GRAPAMAR,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.116,45"
"ANCLAJES Y FORMACIONES EN ROCA, SL",Mejorar la empleabilidad de las personas desempleadas,"944,49"
"ANCLAJES Y ROSCADOS ASENSIO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"ANCLAS II, COM.B.",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"ANCLASOAN,S.L.",Mejorar la empleabilidad de las personas desempleadas,"318,72"
ANCLATEC SL,Mejorar la empleabilidad de las personas desempleadas,"73,33"
ANCO SISTEMAS DE GESTION SA,Mejorar la empleabilidad de las personas desempleadas,"193,33"
ANCODI TOURS SL,Mejorar la empleabilidad de las personas desempleadas,"1.204,11"
ANCOMAR ELECTRICISTAS S.L.,Mejorar la empleabilidad de las personas desempleadas,"96,57"
ANCON DE RECOLETOS SL,Mejorar la empleabilidad de las personas desempleadas,"195,96"
"ANCON LEVANTE, SL",Mejorar la empleabilidad de las personas desempleadas,"259,69"
ANCON VITAL S.L.,Mejorar la empleabilidad de las personas desempleadas,"2.886,21"
"ANCOR 25, SL",Mejorar la empleabilidad de las personas desempleadas,"285,65"
ANCOR E HIJOS CONSTRUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"900,27"
"ANCORA ADVISORS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.369,37"
"ANCORA AUDIOVISUAL, SA",Mejorar la empleabilidad de las personas desempleadas,"400,00"
"ANCORA PUNTO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"6.670,38"
ANCOS Y ESPILDORA SL,Mejorar la empleabilidad de las personas desempleadas,"822,03"
ANCOVE ANDALUZA DE CONSERVAS VEGETALES SL,Mejorar la empleabilidad de las personas desempleadas,"1.049,00"
"ANCRA ESPANA, SL",Mejorar la empleabilidad de las personas desempleadas,"289,91"
"ANCREDIT AGENCIA FINANCIERA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"318,72"
"ANCRISAL 5, SOCIEDAD LIMITADA",Mejorar la empleabilidad de las personas desempleadas,"4.031,06"
ANCRISFOR Y HUERTA SL,Mejorar la empleabilidad de las personas desempleadas,"710,00"
AND SA DE SERVICIOS,Mejorar la empleabilidad de las personas desempleadas,"1.231,14"
AND Y OR SA,Mejorar la empleabilidad de las personas desempleadas,"1.096,67"
ANDA IMPORT-EXPORT SL,Mejorar la empleabilidad de las personas desempleadas,"1.150,96"
"ANDA MARKETING ESTRATEGICO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"366,60"
ANDA SA,Mejorar la empleabilidad de las personas desempleadas,"1.500,00"
ANDACAR 2000 SA,Mejorar la empleabilidad de las personas desempleadas,"1.483,32"
ANDAFISH S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.116,65"
ANDAGO INGENIERIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.702,59"
"ANDAIKO FYB, S.L.",Mejorar la empleabilidad de las personas desempleadas,"776,36"
"ANDAIRA, S. COOP. MAD.",Mejorar la empleabilidad de las personas desempleadas,"1.310,35"
ANDALART STUDIO S.L.,Mejorar la empleabilidad de las personas desempleadas,"364,83"
ANDALOIL GRUPO DE EMPRESAS DEL TERCER MILENIO S.L.N.E.,Mejorar la empleabilidad de las personas desempleadas,"286,59"
ANDALTRUCKS SA,Mejorar la empleabilidad de las personas desempleadas,"1.213,38"
"ANDALUCIA DIGITAL MULTIMEDIA, SA",Mejorar la empleabilidad de las personas desempleadas,"326,64"
ANDALUCIA DIRECTO SL,Mejorar la empleabilidad de las personas desempleadas,"1.300,00"
"ANDALUCIA ELEVACION, SL",Mejorar la empleabilidad de las personas desempleadas,"225,00"
ANDALUCIA GUIADA S.COOP.AND,Mejorar la empleabilidad de las personas desempleadas,"5.700,00"
"ANDALUCIA NCS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.479,92"
ANDALUCIA POST SL,Mejorar la empleabilidad de las personas desempleadas,"1.119,05"
ANDALUCIA PREVENCION RIESGOS LABORALES SL,Mejorar la empleabilidad de las personas desempleadas,"2.762,40"
"ANDALUCIA, COM.B.",Mejorar la empleabilidad de las personas desempleadas,"1.781,86"
"ANDALUSI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"297,45"
ANDALUSIAN LEARNING SYSTEMS SL,Mejorar la empleabilidad de las personas desempleadas,"545,46"
"ANDALUSPORT XXI HUELVA, SL",Mejorar la empleabilidad de las personas desempleadas,"3.632,51"
ANDALUSPORT XXI SA,Mejorar la empleabilidad de las personas desempleadas,"6.943,22"
"ANDALUSSIER, S.L.",Mejorar la empleabilidad de las personas desempleadas,"604,47"
ANDALUVI SL,Mejorar la empleabilidad de las personas desempleadas,"1.784,04"
ANDALUZ CAYO LARGO 2007 S L U,Mejorar la empleabilidad de las personas desempleadas,"330,52"
ANDALUZA DE AMBULANCIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.899,90"
ANDALUZA DE AYUDAS TECNICAS SL,Mejorar la empleabilidad de las personas desempleadas,"713,25"
"ANDALUZA DE BOMBEOS LABELLA Y LORCA, S.L.LABORAL",Mejorar la empleabilidad de las personas desempleadas,"400,00"
ANDALUZA DE CHIMENEAS SL,Mejorar la empleabilidad de las personas desempleadas,"6,66"
